SIDO_NM,CCG_NM,연결업종,confidence,amt_growth_pct_m,amt_robust_signs,real_amt_growth_pct_m,real_amt_robust_signs,cnt_growth_pct_m,cnt_robust_signs,ticket_growth_pct_m,ticket_robust_signs,amt_pc_growth_pct_m,amt_pc_robust_signs,real_amt_pc_growth_pct_m,real_amt_pc_robust_signs,cnt_pc_growth_pct_m,cnt_pc_robust_signs,가동_당월말_growth_pct_m,가동_당월말_robust_signs,amt_per_store_growth_pct_m,amt_per_store_robust_signs,real_amt_per_store_growth_pct_m,real_amt_per_store_robust_signs,cnt_per_store_growth_pct_m,cnt_per_store_robust_signs,initial_stores,openings_6m,closures_6m,total_cnt_6m,total_amt_6m,mean_amt_per_initial_store,mean_cnt_per_initial_store,opening_rate_6m_pct,closure_rate_6m_pct,net_store_change_pct,demand_supply_gap_cnt,demand_supply_type,market_store_type,market_store_type_robust,demand_supply_type_robust,population_growth_pct_m,commercial_aging_gap_pp_m,bc_age_hhi_slope,foreign_share_slope,corp_share_slope,industry_hhi_slope,entropy_slope,portfolio_js,cnt_weakened_fraction
강원특별자치도,고성군,중국음식,HIGH,1.6437913351177484,1,1.3769781669325687,0,4.076235395505926,1,-2.337175293806977,1,1.3636564689980377,0.0,1.0975786499194462,0.0,3.7893966040185094,1.0,0.0,0,1.6437913351177433,1,1.3769781669325636,0,4.076235395505917,1,26,0,0,8231,227190000,1456346.1538461538,52.76282051282051,0.0,0.0,0.0,4.076235395505926,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.27636618081687114,0.2935480652305992,0.00011170855081999283,0.22438133263856055,0.0949533207741559,0.003148737230039097,-0.006562830583038649,0.02913585766748206,0.125
강원특별자치도,고성군,한식통합,MEDIUM,9.529170424909791,1,9.241658275019441,1,9.950069747463232,1,-0.3828095093711047,1,9.227303098925978,1.0,8.940583345467902,1.0,9.647042403992618,1.0,0.5092888662684586,1,8.974177073964354,1,8.68812177187893,1,9.39294366489455,1,372,18,9,72213,3568980000,1599005.3763440861,32.35349462365591,4.838709677419355,2.4193548387096775,2.4193548387096775,9.440780881194772,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,0.27636618081687114,0.2935480652305992,0.00011170855081999283,0.22438133263856055,0.0949533207741559,0.003148737230039097,-0.006562830583038649,0.02913585766748206,0.125
강원특별자치도,동해시,서양음식,MEDIUM,3.9818225227582644,1,3.70887206374309,1,3.9997319861102936,1,-0.017220682217116947,0,4.143113391565337,1.0,3.8697395468505342,1.0,4.161050635089234,1.0,-1.272846035001562,1,5.322414702263981,1,5.045945212307864,1,5.340555064497389,1,63,1,6,230845,2913790000,7708439.153439154,610.7010582010581,1.5873015873015872,9.523809523809524,-7.936507936507936,5.272578021111856,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,동해시,스넥,MEDIUM,1.9845596770765095,1,1.7168519979749024,1,1.1027341666457249,1,0.8722073816295235,1,2.1427525019004343,1.0,1.8746295694102848,1.0,1.2595591523679757,1.0,0.31415978452972604,1,1.6651686024532284,1,1.3982993193165,1,0.7861047571049156,0,71,4,2,40392,723330000,1697957.7464788733,94.8169014084507,5.633802816901409,2.8169014084507045,2.8169014084507045,0.7885743821159988,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,동해시,일식회집,MEDIUM,4.576186248924705,1,4.301675595560667,1,3.2648233059810594,1,1.269902858457406,1,4.7383990619663505,1.0,4.463462602815276,1.0,3.4250020051434147,1.0,0.9064316583278877,1,3.636789578510403,1,3.3647448249177696,1,2.3372064683039744,1,28,1,0,13504,924870000,5505178.571428572,80.38095238095238,3.571428571428571,0.0,3.571428571428571,2.3583916476531717,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,동해시,제과점,HIGH,-1.649459119890495,1,-1.5545968031564903,1,-0.44126651057498173,1,-1.2135475884130702,1,-1.4969031846189802,1.0,-1.4018937226906292,1.0,-0.28683649355615026,1.0,-0.16550595543370988,0,-1.4864132669358983,1,-1.3913936871385006,1,-0.27621771190441363,0,34,2,2,41413,614820000,3013823.529411765,203.0049019607843,5.88235294117647,5.88235294117647,0.0,-0.27576055514127185,수요-/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,동해시,중국음식,HIGH,-1.9644157469562828,1,-2.221757434882916,1,-1.695557517008813,1,-0.2734955035160064,1,-1.8123483550357575,1.0,-2.0700892171970664,1.0,-1.543073087028734,1.0,0.0,0,-1.9644157469562777,1,-2.2217574348829117,1,-1.6955575170088104,1,72,0,0,31474,974850000,2256597.222222222,72.85648148148148,0.0,0.0,0.0,-1.695557517008813,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,동해시,한식통합,MEDIUM,3.3974116384848068,1,3.1259952477832003,1,2.913914170570668,1,0.4698076754838033,1,3.557796001356708,1.0,3.285958604517577,1.0,3.073548558833777,1.0,0.051817370238885975,1,3.34386156711747,1,3.0725857444131823,1,2.860614505122566,1,770,21,19,234247,10101070000,2186378.787878788,50.70281385281385,2.727272727272727,2.4675324675324677,0.2597402597402597,2.862096800331782,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.1548742528952512,0.3611206998970542,0.0013645308968821635,0.018796256794134873,0.10716427772619877,0.0025501032963552756,-0.004280224885401644,0.01845143088808105,0.8
강원특별자치도,삼척시,서양음식,MEDIUM,4.523300776180629,1,4.2489289462543,1,6.263902740613602,1,-1.6379992824860716,1,4.485402862965128,1.0,4.2111305143958075,1.0,6.225373722355475,1.0,0.0,0,4.523300776180614,1,4.248928946254284,1,6.263902740613587,1,48,0,0,97098,1323080000,4594027.777777778,337.1458333333333,0.0,0.0,0.0,6.263902740613602,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,삼척시,스넥,MEDIUM,6.093588132512181,1,5.815094325837428,1,7.230086825874047,1,-1.0598692279410018,1,6.055120866688117,1.0,5.776728035910975,1.0,7.191207489932304,1.0,-0.46678345655488596,0,6.591137930525457,1,6.311338064364006,1,7.7329664907084785,1,63,13,12,21616,517020000,1367777.7777777778,57.18518518518518,20.634920634920633,19.047619047619047,1.5873015873015872,7.696870282428933,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,삼척시,일식회집,MEDIUM,13.074037396374097,1,12.777220032903797,1,12.799256976743528,1,0.24360126741549717,0,13.03303916895163,1.0,12.736329425108647,1.0,12.758358378823903,1.0,3.1660111726113627,1,9.603963661234518,1,9.316255180411655,1,9.337615843278432,1,12,4,2,12012,1148040000,15945000.0,166.83333333333334,33.33333333333333,16.666666666666664,16.666666666666664,9.633245804132166,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,삼척시,제과점,HIGH,0.5269705010108905,0,0.6239320553718534,0,1.4035457335433807,1,-0.8644423882729146,1,0.49052157167579447,0.0,0.5874479698510569,1.0,1.3667789767779948,1.0,0.0,0,0.5269705010109211,0,0.6239320553718688,0,1.403545733543378,1,24,0,0,17467,267840000,1860000.0,121.2986111111111,0.0,0.0,0.0,1.4035457335433807,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,삼척시,중국음식,HIGH,3.0247949386687574,1,2.754356660263809,1,4.931521783653882,1,-1.817115403049649,1,2.9874403516184094,1.0,2.7171001283488634,1.0,4.893475858232524,1.0,0.32896158383524543,0,2.686994176233768,1,2.417442618901126,1,4.587469188518134,1,43,3,2,13235,357980000,1387519.3798449612,51.298449612403104,6.976744186046512,4.651162790697675,2.3255813953488373,4.602560199818637,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,삼척시,한식통합,MEDIUM,7.631068717214176,1,7.348539050990706,1,7.1070503170004375,1,0.48924734521477414,1,7.592043993815258,1.0,7.309616766805735,1.0,7.068215591465175,1.0,-0.176489964432691,1,7.821362601720826,1,7.538333417390581,1,7.296417726483452,1,634,30,35,131117,6641330000,1745880.6519453207,34.46819137749737,4.73186119873817,5.520504731861198,-0.7886435331230284,7.283540281433129,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.03627101219604234,0.17932944207185933,-0.0018784309489218466,0.07649847804841557,0.07306003310046065,0.003743645576757667,-0.005142380828759628,0.016140489642378252,0.30000000000000004
강원특별자치도,속초시,서양음식,MEDIUM,0.06038156634467834,0,-0.20227517898977607,0,2.39235213230573,1,-2.277485102547271,1,0.239137982873855,0.0,-0.023987994916445123,0.0,2.5752745803379984,1.0,0.9303869849639669,1,-0.8619856166298482,0,-1.1222211642985136,1,1.4484885979477564,1,39,2,0,352328,4874360000,20830598.290598292,1505.6752136752136,5.128205128205128,0.0,5.128205128205128,1.4619651473417634,수요+/공급+,B 총시장·점포 증가/점포당 감소,부호 강건성 미충족,수요+/공급+,-0.17832996185551026,0.3886195982468594,0.0003360769259587655,0.11323686917676946,0.012168280057496737,0.0017254849172098185,-0.0028391221281284717,0.011911245502280303,0.7
강원특별자치도,속초시,스넥,MEDIUM,0.9167911145721805,0,0.6518863092054782,0,1.160697401946537,0,-0.24110775591555791,1,1.097077494304805,1.0,0.8316994403557684,0.0,1.3414195167145193,1.0,-0.27174149534004083,1,1.1917711466471872,0,0.9261445235228162,0,1.4363420346096494,0,94,3,3,129812,2464400000,4369503.54609929,230.16312056737587,3.1914893617021276,3.1914893617021276,0.0,1.4324388972865778,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.17832996185551026,0.3886195982468594,0.0003360769259587655,0.11323686917676946,0.012168280057496737,0.0017254849172098185,-0.0028391221281284717,0.011911245502280303,0.7
강원특별자치도,속초시,일식회집,MEDIUM,1.7330386977369776,1,1.4659912567913869,0,3.388400889980313,1,-1.6011101612886298,1,1.9147832919065295,1.0,1.647258774591277,0.0,3.573102764633011,1.0,0.26738731552264167,0,1.461742867201877,1,1.1954075730496558,0,3.1126906345294736,1,53,1,0,48159,4754360000,14950817.610062893,151.4433962264151,1.8867924528301887,0.0,1.8867924528301887,3.1210135744576712,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.17832996185551026,0.3886195982468594,0.0003360769259587655,0.11323686917676946,0.012168280057496737,0.0017254849172098185,-0.0028391221281284717,0.011911245502280303,0.7
