SIDO_NM,CCG_NM,population_total,TP_BUZ_NM,store_count,TP_BUZ_NO,total_amt_6m,total_cnt_6m,amt_growth_pct_m,cnt_growth_pct_m,ticket_growth_pct_m,store_observed,stores_per_10k_residents,six_month_amt_per_store,six_month_cnt_per_store,cnt_per_resident_6m,mapped_store_total,national_store_count,store_lq,current_supply_position
경상남도,거제시,229029.0,스넥,228.0,8021.0,1835940000.0,84823.0,7.575565793827829,8.43508979191416,-0.7926622274539731,True,9.955071191857801,8052368.421052632,372.030701754386,0.3703592121521729,3812.0,44410,0.8533879548885434,저특화·결제건수 증가
경상남도,거제시,229029.0,제과점,158.0,8301.0,1476890000.0,107208.0,4.435834840116124,6.300424810002149,-1.7540757463751289,True,6.898689685585668,9347405.06329114,678.5316455696203,0.46809792646346093,3812.0,31168,0.8426371196761119,저특화·결제건수 증가
경상남도,거창군,58846.0,대형할인점,0.0,,,,,,,False,0.0,,,,1013.0,0,,판정불가
경상남도,거창군,58846.0,편의점,57.0,4010.0,1505720000.0,163077.0,8.305876603432427,9.247741706414832,-0.862136908526253,True,9.686299833463618,26416140.350877192,2861.0,2.7712503823539407,1013.0,54446,0.6548544127459727,저특화·결제건수 증가
경상남도,거창군,58846.0,슈퍼마켓,111.0,4020.0,2836780000.0,119275.0,7.344164391535149,10.492020706847669,-2.8489444714422114,True,18.862794412534413,25556576.576576576,1074.5495495495495,2.026900723923461,1013.0,63862,1.0872172762202605,고특화·결제건수 증가
경상남도,거창군,58846.0,일반한식,151.0,8001.0,5584550000.0,183782.0,8.4138251156329,7.244404164965847,1.0904260784257351,True,25.660197804438702,36983774.83443709,1217.0993377483444,3.123100975427387,1013.0,98173,0.9621012221017375,저특화·결제건수 증가
경상남도,거창군,58846.0,갈비전문점,117.0,8002.0,46730000.0,621.0,10.08897572938326,11.726966630925851,-1.466065848680451,True,19.88240492132006,399401.7094017094,5.3076923076923075,0.010552968765931415,1013.0,61512,1.1897669354189528,고특화·결제건수 증가
경상남도,거창군,58846.0,한정식,345.0,,,,,,,True,58.627604255174525,,,,1013.0,180762,1.193844708273639,판정불가
경상남도,거창군,58846.0,일식회집,40.0,8004.0,200650000.0,3051.0,0.2942065086949945,3.779523341403858,-3.3583858554092765,True,6.797403391904293,5016250.0,76.275,0.05184719437174999,1013.0,44227,0.5657289344385917,저특화·결제건수 증가
경상남도,거창군,58846.0,중국음식,58.0,8005.0,395920000.0,12816.0,1.9657611021434056,6.134709399931433,-3.9279782470396234,True,9.856234918261226,6826206.8965517245,220.9655172413793,0.21778880467661355,1013.0,31984,1.134308269633336,고특화·결제건수 증가
경상남도,거창군,58846.0,서양음식,22.0,8006.0,1018760000.0,80265.0,3.2073614646135686,5.996966564782942,-2.6317782391106284,True,3.7385718655473608,46307272.72727273,3648.409090909091,1.363983958127995,1013.0,23100,0.5957260377003714,저특화·결제건수 증가
경상남도,거창군,58846.0,스넥,74.0,8021.0,351620000.0,20889.0,7.074749393900263,4.934864280977463,2.039250851073628,True,12.575196275022941,4751621.621621622,282.2837837837838,0.3549773986337219,1013.0,44410,1.0422858169177855,고특화·결제건수 증가
경상남도,거창군,58846.0,제과점,38.0,8301.0,320700000.0,21482.0,9.082058868260804,9.364973367983994,-0.2586883999607612,True,6.457533222309078,8439473.684210526,565.3157894736842,0.36505454916222,1013.0,31168,0.7626241306546719,저특화·결제건수 증가
경상남도,고성군,46808.0,대형할인점,0.0,4004.0,1026010000.0,28227.0,-3.7859048623295206,-1.4167265784637764,-2.403225417090021,False,0.0,,,0.6030379422320971,841.0,0,,판정불가
경상남도,고성군,46808.0,편의점,49.0,4010.0,2195980000.0,215400.0,11.502857535251312,10.06756803704962,1.3040076416683488,True,10.46829601777474,44815918.36734694,4395.918367346939,4.601777473936079,841.0,54446,0.6780776537011461,저특화·결제건수 증가
경상남도,고성군,46808.0,슈퍼마켓,86.0,4020.0,2596650000.0,94345.0,8.638283366549473,9.450740839084013,-0.7423042240792297,True,18.37292770466587,30193604.651162792,1097.0348837209303,2.015574260810118,841.0,63862,1.014624317572995,고특화·결제건수 증가
경상남도,고성군,46808.0,일반한식,103.0,8001.0,4800670000.0,107167.0,12.44760551489976,11.04727444734798,1.2610224559953136,True,22.004785506750984,46608446.60194175,1040.4563106796118,2.2895017945650316,841.0,98173,0.79048656529103,저특화·결제건수 증가
경상남도,고성군,46808.0,갈비전문점,93.0,8002.0,69030000.0,884.0,9.530654050490396,10.783960486155776,-1.1313067615252494,True,19.868398564347974,742258.0645161291,9.505376344086022,0.01888566057084259,841.0,61512,1.139127750021689,고특화·결제건수 증가
경상남도,고성군,46808.0,한정식,297.0,,,,,,,True,63.450692189369335,,,,841.0,180762,1.2379372823102768,판정불가
경상남도,고성군,46808.0,일식회집,90.0,8004.0,495280000.0,4894.0,25.896725296360017,22.637400156153628,2.6576926256234334,True,19.22748248162707,5503111.111111111,54.37777777777778,0.10455477696120322,841.0,44227,1.5332195883699882,고특화·결제건수 증가
경상남도,고성군,46808.0,중국음식,40.0,8005.0,388880000.0,14570.0,7.421572432557914,8.71800564738307,-1.1924733231678468,True,8.545547769612032,9722000.0,364.25,0.3112715775081183,841.0,31984,0.9422725631543478,저특화·결제건수 증가
경상남도,고성군,46808.0,서양음식,15.0,8006.0,1080070000.0,73271.0,11.439333623648984,12.211310586360131,-0.687967156498938,True,3.2045804136045124,72004666.66666667,4884.733333333334,1.565352076568108,841.0,23100,0.4892474944793612,저특화·결제건수 증가
경상남도,고성군,46808.0,스넥,49.0,8021.0,432300000.0,20266.0,12.947554443893718,11.561554231872377,1.2423636633285309,True,10.46829601777474,8822448.979591837,413.59183673469386,0.4329601777473936,841.0,44410,0.8313131261745689,저특화·결제건수 증가
경상남도,고성군,46808.0,제과점,19.0,8301.0,216150000.0,11132.0,10.831668253466358,13.275547210135189,-2.157463827683126,True,4.059135190565716,11376315.789473685,585.8947368421053,0.23782259442830286,841.0,31168,0.45929741043589933,저특화·결제건수 증가
경상남도,김해시,532777.0,대형할인점,0.0,4004.0,21965190000.0,755777.0,-2.889537259333286,-0.9065054678422924,-2.001172529895479,False,0.0,,,1.4185616120816027,6873.0,0,,판정불가
경상남도,김해시,532777.0,편의점,574.0,4010.0,29313060000.0,3203683.0,5.925568835396299,6.599969741524155,-0.6326464329803123,True,10.773738355822418,51068048.780487806,5581.329268292683,6.013178121427915,6873.0,54446,0.9719521763118298,저특화·결제건수 증가
경상남도,김해시,532777.0,슈퍼마켓,677.0,4020.0,26246600000.0,1335614.0,2.0708448508586685,5.286947179681827,-3.0546068767048,True,12.707004994584976,38768980.797636636,1972.8419497784344,2.5068912509361327,6873.0,63862,0.9773387904479742,저특화·결제건수 증가
경상남도,김해시,532777.0,일반한식,1149.0,8001.0,67484650000.0,1912846.0,4.284100165219895,5.838684242545448,-1.4688240773694627,True,21.566246290661947,58733376.849434294,1664.791993037424,3.5903314144567053,6873.0,98173,1.0790136758863795,고특화·결제건수 증가
경상남도,김해시,532777.0,갈비전문점,894.0,8002.0,412880000.0,4374.0,6.219006719465176,9.068216847063344,-2.6123193446844226,True,16.78000364129833,461834.451901566,4.89261744966443,0.008209813862084888,6873.0,61512,1.339913163969979,고특화·결제건수 증가
경상남도,김해시,532777.0,한정식,1856.0,,,,,,,True,34.836338655760294,,,,6873.0,180762,0.9466072295822976,판정불가
경상남도,김해시,532777.0,일식회집,470.0,8004.0,3571480000.0,69035.0,1.6127515803413948,3.81980995814458,-2.1258547657647697,True,8.821702138042745,7598893.617021277,146.88297872340425,0.12957578874463424,6873.0,44227,0.9797366614853699,저특화·결제건수 증가
경상남도,김해시,532777.0,중국음식,306.0,8005.0,4458850000.0,173107.0,3.5304281288944126,5.06685709728264,-1.4623345656620177,True,5.743491179236341,14571405.22875817,565.7091503267974,0.3249145514915246,6873.0,31984,0.882038684117266,저특화·결제건수 증가
경상남도,김해시,532777.0,서양음식,204.0,8006.0,16852330000.0,1612355.0,4.331542730902116,6.741347718614782,-2.257611543434171,True,3.828994119490894,82609460.78431372,7903.700980392156,3.026322457613598,6873.0,23100,0.8141738895470889,저특화·결제건수 증가
경상남도,김해시,532777.0,스넥,439.0,8021.0,5797790000.0,324646.0,7.485334307369791,7.964847721191807,-0.4441384616781224,True,8.239845188512266,13206810.933940774,739.5125284738041,0.6093468749589416,6873.0,44410,0.9113448212631049,저특화·결제건수 증가
경상남도,김해시,532777.0,제과점,304.0,8301.0,5035840000.0,344597.0,0.8896984158609211,4.0356411561416685,-3.0239086387319625,True,5.705952021202116,16565263.157894736,1133.5427631578948,0.6467940620559821,6873.0,31168,0.8992151833006637,저특화·결제건수 증가
경상남도,남해군,41143.0,대형할인점,0.0,,,,,,,False,0.0,,,,905.0,0,,판정불가
경상남도,남해군,41143.0,편의점,65.0,4010.0,2056290000.0,205835.0,10.492026781433257,11.358584040384669,-0.7781683526410285,True,15.798556255013002,31635230.769230768,3166.6923076923076,5.002916656539387,905.0,54446,0.835880368464836,저특화·결제건수 증가
경상남도,남해군,41143.0,슈퍼마켓,123.0,4020.0,3407160000.0,116104.0,10.260979192375355,8.828231659365969,1.316521927411204,True,29.895729528716917,27700487.80487805,943.9349593495934,2.821962423741584,905.0,63862,1.348526060422759,고특화·결제건수 증가
경상남도,남해군,41143.0,일반한식,79.0,8001.0,7991730000.0,164198.0,11.774389696814126,12.795881877918506,-0.905611236950981,True,19.20132221763119,101161139.24050634,2078.4556962025317,3.9909097537855773,905.0,98173,0.5634193736133749,저특화·결제건수 증가
경상남도,남해군,41143.0,갈비전문점,53.0,8002.0,22160000.0,422.0,31.68289091821761,35.73137656899027,-2.982719068435052,True,12.881899715625988,418113.2075471698,7.962264150943396,0.010256908830177673,905.0,61512,0.6032714453955532,저특화·결제건수 증가
경상남도,남해군,41143.0,한정식,340.0,,,,,,,True,82.63860194929879,,,,905.0,180762,1.3169476961281343,판정불가
경상남도,남해군,41143.0,일식회집,98.0,8004.0,591000000.0,6916.0,8.745989452276229,9.84590615347926,-1.001326985883506,True,23.8193617383273,6030612.244897959,70.57142857142857,0.16809663855333837,905.0,44227,1.5514412772778108,고특화·결제건수 증가
경상남도,남해군,41143.0,중국음식,35.0,8005.0,516090000.0,18517.0,10.323878815446417,12.003778354641614,-1.499859704621788,True,8.506914906545465,14745428.57142857,529.0571428571428,0.4500644094985781,905.0,31984,0.766182124211277,저특화·결제건수 증가
경상남도,남해군,41143.0,서양음식,30.0,8006.0,2014210000.0,111301.0,8.882069227937086,9.29293836074346,-0.3759338333920629,True,7.29164134846754,67140333.33333333,3710.0333333333333,2.705223245752619,905.0,23100,0.9092975532754537,저특화·결제건수 증가
경상남도,남해군,41143.0,스넥,47.0,8021.0,383800000.0,16323.0,18.936210140898176,19.081069175020517,-0.1216474080438726,True,11.42357144593248,8165957.44680851,347.29787234042556,0.39673820577011887,905.0,44410,0.7409925344075361,저특화·결제건수 증가
경상남도,남해군,41143.0,제과점,35.0,8301.0,423650000.0,21739.0,6.73394732952588,8.714033244844508,-1.8213710375909773,True,8.506914906545465,12104285.714285715,621.1142857142858,0.5283766375811195,905.0,31168,0.7862413071346727,저특화·결제건수 증가
경상남도,밀양시,98591.0,대형할인점,0.0,4004.0,4042900000.0,122442.0,-2.929133397655079,-0.2537113445192459,-2.6822271677461624,False,0.0,,,1.2419186335466725,1721.0,0,,판정불가
경상남도,밀양시,98591.0,편의점,105.0,4010.0,3054760000.0,334147.0,2.527306066151657,3.855064308845102,-1.278472312861851,True,10.650059336044873,29092952.38095238,3182.352380952381,3.3892241685346534,1721.0,54446,0.7100481116825732,저특화·결제건수 증가
경상남도,밀양시,98591.0,슈퍼마켓,185.0,4020.0,6075260000.0,241743.0,0.4040558343923662,1.92273029636334,-1.4900252942156282,True,18.764390258745728,32839243.243243244,1306.718918918919,2.451978375308091,1721.0,63862,1.0665805740956071,고특화·결제건수 증가
경상남도,밀양시,98591.0,일반한식,287.0,8001.0,9700370000.0,248129.0,2.1217426877336196,2.3279707369928,-0.2015363421886389,True,29.11016218518932,33799198.60627177,864.560975609756,2.5167510218985507,1721.0,98173,1.0763519223109166,고특화·결제건수 증가
경상남도,밀양시,98591.0,갈비전문점,195.0,8002.0,80130000.0,923.0,1.6308901976862116,-0.5194527402426147,2.1615712791707815,True,19.778681624083337,410923.07692307694,4.733333333333333,0.009361909302066112,1721.0,61512,1.1671837164239776,고특화·결제건수 감소
경상남도,밀양시,98591.0,한정식,610.0,8003.0,23530000.0,220.0,13.408263245026278,7.659089253398545,5.340165917710717,True,61.871773285594024,38573.770491803276,0.36065573770491804,0.002231441003742735,1721.0,180762,1.2424735544442982,고특화·결제건수 증가
경상남도,밀양시,98591.0,일식회집,78.0,8004.0,282890000.0,4593.0,-8.489834524826207,-4.882616798858538,-3.79238537117825,True,7.911472649633334,3626794.871794872,58.88461538461539,0.04658640240995628,1721.0,44227,0.6493391345980664,저특화·결제건수 감소
경상남도,밀양시,98591.0,중국음식,85.0,8005.0,695390000.0,24617.0,-3.890802073659515,-2.7961492684966425,-1.1261413996721008,True,8.62147660536966,8181058.823529412,289.61176470588236,0.24968810540515868,1721.0,31984,0.9784769636416116,저특화·결제건수 감소
경상남도,밀양시,98591.0,서양음식,34.0,8006.0,2283950000.0,174987.0,2.6834625561596135,3.258773492024526,-0.5571545316770234,True,3.4485906421478636,67175000.0,5146.676470588235,1.7748780314633181,1721.0,23100,0.5419152762790183,저특화·결제건수 증가
경상남도,밀양시,98591.0,스넥,92.0,8021.0,691670000.0,38773.0,2.77400782435065,2.5642325289877723,0.204530653806237,True,9.331480561105984,7518152.173913044,421.44565217391306,0.3932711910823503,1721.0,44410,0.762731198026524,저특화·결제건수 증가
경상남도,밀양시,98591.0,제과점,50.0,8301.0,452450000.0,28373.0,-1.9443976736687736,-1.6398059920771182,-0.3096696632858872,True,5.071456826688034,9049000.0,567.46,0.2877848890872392,1721.0,31168,0.5906436315737352,저특화·결제건수 감소
경상남도,사천시,107882.0,대형할인점,0.0,4004.0,5716680000.0,153461.0,-2.9653685264031027,-1.428399427563933,-1.559241292536076,False,0.0,,,1.4224893865519734,1929.0,0,,판정불가
경상남도,사천시,107882.0,편의점,126.0,4010.0,5148490000.0,528589.0,5.1305315848813065,5.4044575926397425,-0.259880857047909,True,11.67942752266365,40861031.746031746,4195.150793650793,4.8996959641089335,1929.0,54446,0.7601821463177035,저특화·결제건수 증가
경상남도,사천시,107882.0,슈퍼마켓,190.0,4020.0,4222210000.0,199105.0,5.63007749054408,8.747548089914853,-2.86670426517865,True,17.611835153222966,22222157.89473684,1047.921052631579,1.8455812832539256,1929.0,63862,0.9772916422835599,저특화·결제건수 증가
경상남도,사천시,107882.0,일반한식,354.0,8001.0,16967650000.0,446315.0,3.817295642853248,4.944911062292349,-1.0744831817235612,True,32.81362970653121,47931214.689265534,1260.776836158192,4.137066424426688,1929.0,98173,1.1844706362220665,고특화·결제건수 증가
경상남도,사천시,107882.0,갈비전문점,201.0,,,,,,,True,18.631467714725346,,,,1929.0,61512,1.0733696438146474,판정불가
경상남도,사천시,107882.0,한정식,615.0,8003.0,17590000.0,166.0,-10.533086269164164,-9.937223895374556,-0.6616078246326658,True,57.00672957490592,28601.62601626016,0.26991869918699185,0.0015387182291763224,1929.0,180762,1.1175863202093685,고특화·결제건수 감소
경상남도,사천시,107882.0,일식회집,159.0,8004.0,821660000.0,9926.0,2.939355215898985,4.821581963691774,-1.795648102739695,True,14.738325207170798,5167672.955974842,62.42767295597484,0.09200793459520587,1929.0,44227,1.1809261571179452,고특화·결제건수 증가
경상남도,사천시,107882.0,중국음식,80.0,8005.0,1106850000.0,37826.0,1.009398198678515,3.33604365991566,-2.251533326449231,True,7.415509538199143,13835625.0,472.825,0.350623829739901,1929.0,31984,0.8216186890749678,저특화·결제건수 증가
경상남도,사천시,107882.0,서양음식,33.0,8006.0,2899700000.0,238533.0,2.15642922842155,4.042736140905552,-1.813011635842951,True,3.058897684507147,87869696.96969697,7228.272727272727,2.2110546708440704,1929.0,23100,0.4692616455602458,저특화·결제건수 증가
경상남도,사천시,107882.0,스넥,104.0,8021.0,837990000.0,37320.0,6.073967356935075,7.318853809672904,-1.1599885840615496,True,9.640162399658887,8057596.153846154,358.84615384615387,0.34593351995699007,1929.0,44410,0.7692467416524634,저특화·결제건수 증가
경상남도,사천시,107882.0,제과점,67.0,8301.0,791500000.0,48132.0,2.935187284518378,5.268500413729777,-2.216534974888882,True,6.210489238241783,11813432.835820895,718.3880597014926,0.4461541313657515,1929.0,31168,0.7061207384745743,저특화·결제건수 증가
경상남도,산청군,32638.0,대형할인점,0.0,,,,,,,False,0.0,,,,593.0,0,,판정불가
경상남도,산청군,32638.0,편의점,20.0,4010.0,632430000.0,63889.0,6.955580833720948,7.351050566192006,-0.3683892522571731,True,6.127826459954655,31621500.0,3194.45,1.9575035235002145,593.0,54446,0.3925135470025563,저특화·결제건수 증가
경상남도,산청군,32638.0,슈퍼마켓,89.0,4020.0,1951250000.0,72216.0,3.5033086084334046,5.590627829940704,-1.9768034951634312,True,27.268827746798213,21924157.303370785,811.4157303370787,2.2126355781604263,593.0,63862,1.4891488988984098,고특화·결제건수 증가
경상남도,산청군,32638.0,일반한식,58.0,8001.0,4231770000.0,150785.0,5.806668884327201,3.409048473195521,2.3185789314686014,True,17.770696733868498,72961551.72413793,2599.7413793103447,4.619921563821313,593.0,98173,0.631286590837536,저특화·결제건수 증가
경상남도,산청군,32638.0,갈비전문점,56.0,8002.0,51940000.0,652.0,-4.782719119162902,-1.3157063983323405,-3.5132365995595034,True,17.15791408787303,927500.0,11.642857142857142,0.01997671425945217,593.0,61512,0.9727893618201864,저특화·결제건수 감소
경상남도,산청군,32638.0,한정식,266.0,8003.0,22410000.0,216.0,24.494235208915725,16.432599528118992,6.923864719562347,True,81.5000919173969,84248.12030075188,0.8120300751879699,0.006618052576751026,593.0,180762,1.5724075929418004,고특화·결제건수 증가
경상남도,산청군,32638.0,일식회집,16.0,8004.0,115020000.0,1666.0,7.750620776835143,12.8191776450868,-4.492637665022348,True,4.902261167963723,7188750.0,104.125,0.05104479441142227,593.0,44227,0.38656553833814056,저특화·결제건수 증가
경상남도,산청군,32638.0,중국음식,26.0,8005.0,229800000.0,8225.0,0.3859816889264199,1.683679612003827,-1.2762106249784566,True,7.96617439794105,8838461.538461538,316.34615384615387,0.25200686316563514,593.0,31984,0.8686227599465838,저특화·결제건수 증가
경상남도,산청군,32638.0,서양음식,8.0,8006.0,685610000.0,53212.0,8.007067758618437,6.942733407792748,0.9952376537517182,True,2.4511305839818616,85701250.0,6651.5,1.6303695079355354,593.0,23100,0.37005701437404637,저특화·결제건수 증가
경상남도,산청군,32638.0,스넥,34.0,8021.0,218270000.0,10255.0,2.97435625436076,4.890039433354508,-1.8263728275275892,True,10.417304981922912,6419705.882352941,301.61764705882354,0.3142043017341749,593.0,44410,0.8180668179727991,저특화·결제건수 증가
경상남도,산청군,32638.0,제과점,20.0,8301.0,162720000.0,10205.0,4.105534784709121,6.868431982657226,-2.5853258503844,True,6.127826459954655,8136000.0,510.25,0.31267234511918623,593.0,31168,0.685664546332815,저특화·결제건수 증가
경상남도,양산시,361389.0,대형할인점,0.0,4004.0,18081960000.0,565082.0,-0.9878956921320318,0.529127329401533,-1.5090382875430963,False,0.0,,,1.563639181048676,4422.0,0,,판정불가
경상남도,양산시,361389.0,편의점,349.0,4010.0,15143040000.0,1765848.0,1.042574377850615,1.8163017273926751,-0.7599248218754816,True,9.657183810243255,43389799.4269341,5059.736389684814,4.8862804346562845,4422.0,54446,0.9185145425939399,저특화·결제건수 증가
경상남도,양산시,361389.0,슈퍼마켓,431.0,4020.0,18904870000.0,847601.0,-7.280949679618565,-3.7885384505590256,-3.6299326221802137,True,11.926206940443677,43862807.42459397,1966.5916473317866,2.3453978953426917,4422.0,63862,0.9670776430085332,저특화·결제건수 감소
경상남도,양산시,361389.0,일반한식,767.0,8001.0,38188580000.0,1056418.0,-0.988283077946028,-0.3356951614776062,-0.6547860013931515,True,21.223667571508816,49789543.67666232,1377.3376792698828,2.9232157038537423,4422.0,98173,1.119514930820924,고특화·결제건수 감소
경상남도,양산시,361389.0,갈비전문점,490.0,8002.0,20150000.0,406.0,-2.20550035366196,-2.007270965712479,-0.2022898942636095,True,13.558796753636663,41122.448979591834,0.8285714285714286,0.0011234431595870378,4422.0,61512,1.141465581443802,고특화·결제건수 감소
경상남도,양산시,361389.0,한정식,1287.0,,,,,,,True,35.61259473863344,,,,4422.0,180762,1.0202297834688872,판정불가
경상남도,양산시,361389.0,일식회집,285.0,8004.0,2038950000.0,35676.0,-0.9487739314756548,0.7248172771719501,-1.6615480215192004,True,7.886238928135611,7154210.52631579,125.17894736842105,0.09871910877198808,4422.0,44227,0.9233874492146857,저특화·결제건수 증가
경상남도,양산시,361389.0,중국음식,210.0,8005.0,2205410000.0,83962.0,-3.735181887605911,-3.0856605072194507,-0.6702015241354924,True,5.810912894415712,10501952.38095238,399.81904761904764,0.23233136592425338,4422.0,31984,0.9408342230816902,저특화·결제건수 감소
경상남도,양산시,361389.0,서양음식,106.0,8006.0,9959580000.0,983595.0,0.4423043591070572,2.081909278598215,-1.606166000497134,True,2.9331274609907885,93958301.88679245,9279.198113207547,2.7217070801822967,4422.0,23100,0.6575374211195106,저특화·결제건수 증가
경상남도,양산시,361389.0,스넥,279.0,8021.0,3573870000.0,220638.0,-0.1254505736867485,-1.2676439690522048,1.1568582390634632,True,7.720212845438018,12809569.892473118,790.8172043010753,0.6105277139038543,4422.0,44410,0.9002228219407356,저특화·결제건수 감소
경상남도,양산시,361389.0,제과점,218.0,8301.0,2798410000.0,200761.0,-3.2623759818980123,-1.4777456330562018,-1.8113982067391965,True,6.032281004679169,12836743.119266056,920.9220183486239,0.5555260398075205,4422.0,31168,1.0022455739781584,고특화·결제건수 감소
경상남도,의령군,24531.0,대형할인점,0.0,,,,,,,False,0.0,,,,361.0,0,,판정불가
경상남도,의령군,24531.0,편의점,13.0,4010.0,573330000.0,57995.0,4.510732905627115,4.755197218571321,-0.2333672404187214,True,5.299417064122947,44102307.692307696,4461.153846153846,2.3641514817985407,361.0,54446,0.41909791327461315,저특화·결제건수 증가
경상남도,의령군,24531.0,슈퍼마켓,45.0,4020.0,1552420000.0,58310.0,1.723627252996362,3.0659706859274367,-1.3024118668824394,True,18.344135991194815,34498222.222222224,1295.7777777777778,2.376992376992377,361.0,63862,1.2368246247036654,고특화·결제건수 증가
경상남도,의령군,24531.0,일반한식,45.0,8001.0,2797400000.0,70326.0,5.912816828794671,5.3776026460900965,0.5079012705404718,True,18.344135991194815,62164444.44444445,1562.8,2.8668215727039255,361.0,98173,0.8045602577371118,저특화·결제건수 증가
경상남도,의령군,24531.0,갈비전문점,46.0,,,,,,,True,18.751783457665812,,,,361.0,61512,1.3126112095236964,판정불가
경상남도,의령군,24531.0,한정식,141.0,,,,,,,True,57.47829277241042,,,,361.0,180762,1.3691470650515771,판정불가
경상남도,의령군,24531.0,일식회집,25.0,8004.0,43830000.0,444.0,-16.061786142403477,-17.688606402837006,1.9764217192036655,True,10.191186661774898,1753200.0,17.76,0.01809954751131222,361.0,44227,0.9921804199901202,저특화·결제건수 감소
경상남도,의령군,24531.0,중국음식,18.0,8005.0,122250000.0,4728.0,0.3457482013696664,0.0190205448632083,0.3266655229441138,True,7.337654396477926,6791666.666666667,262.6666666666667,0.19273572214748685,361.0,31984,0.9878200873289832,저특화·결제건수 증가
경상남도,의령군,24531.0,서양음식,4.0,8006.0,451600000.0,35136.0,4.815702623266422,5.714746987672075,-0.8504436609117892,True,1.6305898658839835,112900000.0,8784.0,1.4323101381924912,361.0,23100,0.3039387943543068,저특화·결제건수 증가
경상남도,의령군,24531.0,스넥,14.0,8021.0,111110000.0,3770.0,-5.799666316583504,-4.233968928663867,-1.634919365879679,True,5.707064530593943,7936428.571428572,269.2857142857143,0.15368309485956544,361.0,44410,0.5533314911854471,저특화·결제건수 감소
경상남도,의령군,24531.0,제과점,10.0,8301.0,381120000.0,17307.0,1.060300424666044,3.2457994296992143,-2.1167921766360265,True,4.076474664709958,38112000.0,1730.7,0.7055154702213525,361.0,31168,0.5631566149243203,저특화·결제건수 증가
경상남도,진주시,334651.0,대형할인점,0.0,4004.0,19534150000.0,507289.0,-3.643193165498108,-0.6549892520138867,-3.0079053703709095,False,0.0,,,1.5158747471246163,5067.0,0,,판정불가
경상남도,진주시,334651.0,편의점,335.0,4010.0,12173680000.0,1503762.0,4.76481080725747,6.011565300324774,-1.176055168636864,True,10.010428775052219,36339343.28358209,4488.841791044776,4.493523103173157,5067.0,54446,0.7694373266212041,저특화·결제건수 증가
경상남도,진주시,334651.0,슈퍼마켓,542.0,4020.0,8064430000.0,477692.0,4.666127376664642,6.06596488154138,-1.319780107068398,True,16.195977301726277,14879022.140221402,881.350553505535,1.4274333559439536,5067.0,63862,1.061331840969974,고특화·결제건수 증가
경상남도,진주시,334651.0,일반한식,857.0,8001.0,36166100000.0,915931.0,3.5632996612836956,5.295944684632274,-1.645500240809782,True,25.608768537969407,42200816.80280047,1068.7642940490082,2.7369737427947323,5067.0,98173,1.0916494040213778,고특화·결제건수 증가
경상남도,진주시,334651.0,갈비전문점,578.0,8002.0,116390000.0,1409.0,4.986206063841604,5.837043090180012,-0.8039123179333489,True,17.271724871582634,201366.7820069204,2.4377162629757785,0.004210356460910023,5067.0,61512,1.1750664133515047,고특화·결제건수 증가
경상남도,진주시,334651.0,한정식,1359.0,,,,,,,True,40.60947076207751,,,,5067.0,180762,0.940170762795895,판정불가
경상남도,진주시,334651.0,일식회집,359.0,8004.0,3881910000.0,61652.0,4.269521859406617,5.139330819789716,-0.8272917029250914,True,10.727593821623124,10813119.777158774,171.73259052924791,0.18422774771328937,5067.0,44227,1.015082614961907,고특화·결제건수 증가
경상남도,진주시,334651.0,중국음식,228.0,8005.0,2079020000.0,75220.0,0.7884802542894382,2.7601575052910228,-1.9187176225377172,True,6.813067942423599,9118508.771929825,329.9122807017544,0.22477147834609787,5067.0,31984,0.8914489808551405,저특화·결제건수 증가
경상남도,진주시,334651.0,서양음식,176.0,8006.0,9869310000.0,797121.0,2.418863210709956,5.527465017088608,-2.9457751172884765,True,5.259210341519972,56075625.0,4529.096590909091,2.381947162865194,5067.0,23100,0.9527854370483144,저특화·결제건수 증가
경상남도,진주시,334651.0,스넥,360.0,8021.0,3154520000.0,179883.0,5.34182893272474,5.159951428178271,0.1729532032645698,True,10.757475698563578,8762555.555555556,499.675,0.5375241669679756,5067.0,44410,1.0137156473887157,고특화·결제건수 증가
경상남도,진주시,334651.0,제과점,273.0,8301.0,2599030000.0,184574.0,0.5052704604893139,3.4007398414576304,-2.800240487067954,True,8.157752404744047,9520256.41025641,676.0952380952381,0.5515417554407428,5067.0,31168,1.0953379488975046,고특화·결제건수 증가
경상남도,창녕군,54445.0,대형할인점,0.0,4004.0,873010000.0,30526.0,0.2487933766603959,2.0499067946768235,-1.7649339177156294,False,0.0,,,0.5606759114702912,994.0,0,,판정불가
경상남도,창녕군,54445.0,편의점,59.0,4010.0,2216830000.0,231853.0,3.106152526418181,4.85949559251169,-1.6720880223447847,True,10.836624116080447,37573389.83050848,3929.7118644067796,4.2584810359077965,994.0,54446,0.6907883032685331,저특화·결제건수 증가
경상남도,창녕군,54445.0,슈퍼마켓,108.0,4020.0,4572790000.0,177553.0,1.2953771882520058,2.666647439250535,-1.3356530920228165,True,19.836532280282857,42340648.14814815,1644.0092592592594,3.26114427403802,994.0,63862,1.0780531738865753,고특화·결제건수 증가
