STRD_YYMM,source_file,시도,시군구,국세청업종,active_current,active_previous,active_mom_pct,active_yoy,active_yoy_pct,open_current,open_previous,open_mom_pct,open_yoy,open_yoy_pct,close_current,close_previous,close_mom_pct,close_yoy,close_yoy_pct,active_current_masked,active_previous_masked,active_mom_pct_masked,active_yoy_masked,active_yoy_pct_masked,open_current_masked,open_previous_masked,open_mom_pct_masked,open_yoy_masked,open_yoy_pct_masked,close_current_masked,close_previous_masked,close_mom_pct_masked,close_yoy_masked,close_yoy_pct_masked,TP_BUZ_NO,TP_BUZ_NM,mapping_confidence,mapping_limit,closure_intensity_pct,opening_intensity_pct,churn_intensity_pct,net_business_change
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,슈퍼마켓,1054,1058,-0.4,1055,-0.1,5,17,-70.6,18,-72.2,5,11,-54.5,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.4725897920604915,0.4725897920604915,0.945179584120983,0
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,편의점,1634,1640,-0.4,1689,-3.3,14,18,-22.2,13,7.7,10,10,0.0,9,11.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.6097560975609756,0.853658536585366,1.4634146341463417,4
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,분식점,1913,1917,-0.2,1937,-1.2,19,16,18.8,23,-17.4,22,18,22.2,32,-31.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.1476264997391759,0.99113197704747,2.138758476786646,-3
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,일식음식점,576,571,0.9,579,-0.5,9,7,28.6,7,28.6,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,1.5761821366024518,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,제과점,774,772,0.3,750,3.2,9,14,-35.7,5,80.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8301,제과점,HIGH,명칭 직접 대응,,1.16580310880829,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,중식음식점,1112,1116,-0.4,1107,0.5,5,21,-76.2,14,-64.3,5,12,-58.3,12,-58.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.4480286738351254,0.4480286738351254,0.8960573476702508,0
202602,월간 지역 경제지표(2026년 2월).xlsx,전북특별자치도,합계,한식음식점,15322,15356,-0.2,15505,-1.2,146,202,-27.7,196,-25.5,161,212,-24.1,179,-10.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.0484501172180254,0.9507684292784578,1.9992185464964833,-15
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,슈퍼마켓,1252,1257,-0.4,1181,6.0,10,10,0.0,19,-47.4,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4020,슈퍼마켓,HIGH,명칭 직접 대응,,0.7955449482895784,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,편의점,1684,1687,-0.2,1699,-0.9,19,22,-13.6,20,-5.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4010,편의점,HIGH,명칭 직접 대응,,1.1262596324836989,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,분식점,1566,1572,-0.4,1611,-2.8,10,25,-60.0,23,-56.5,13,15,-13.3,15,-13.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,0.826972010178117,0.6361323155216284,1.4631043256997456,-3
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,일식음식점,463,464,-0.2,481,-3.7,5,7,-28.6,5,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,1.0775862068965518,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,제과점,784,779,0.6,757,3.6,9,8,12.5,7,28.6,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8301,제과점,HIGH,명칭 직접 대응,,1.1553273427471118,,
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,중식음식점,1020,1022,-0.2,1015,0.5,11,21,-47.6,12,-8.3,8,12,-33.3,11,-27.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.7827788649706457,1.076320939334638,1.8590998043052838,3
202602,월간 지역 경제지표(2026년 2월).xlsx,전라남도,합계,한식음식점,19024,19032,0.0,19091,-0.4,171,220,-22.3,190,-10.0,157,192,-18.2,150,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.8249264396805381,0.8984867591424969,1.7234131988230348,14
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,슈퍼마켓,1344,1338,0.4,1411,-4.7,15,12,25.0,12,25.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4020,슈퍼마켓,HIGH,명칭 직접 대응,,1.1210762331838564,,
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,편의점,2095,2094,0.0,2148,-2.5,22,22,0.0,21,4.8,12,11,9.1,8,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.5730659025787965,1.0506208213944603,1.6236867239732569,10
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,분식점,2133,2129,0.2,2311,-7.7,29,27,7.4,23,26.1,22,27,-18.5,37,-40.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.0333489901362143,1.3621418506341005,2.3954908407703144,7
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,일식음식점,1014,1016,-0.2,1002,1.2,8,20,-60.0,16,-50.0,8,12,-33.3,15,-46.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,0.7874015748031495,0.7874015748031495,1.574803149606299,0
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,제과점,1161,1153,0.7,1150,1.0,15,13,15.4,12,25.0,8,17,-52.9,15,-46.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.6938421509106678,1.3009540329575022,1.99479618386817,7
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,중식음식점,1221,1218,0.2,1258,-2.9,11,11,0.0,15,-26.7,7,7,0.0,17,-58.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.5747126436781609,0.9031198686371099,1.477832512315271,4
202602,월간 지역 경제지표(2026년 2월).xlsx,대구광역시,합계,한식음식점,19478,19498,-0.1,19850,-1.9,197,232,-15.1,242,-18.6,179,178,0.6,279,-35.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.9180428761924301,1.0103600369268642,1.9284029131192943,18
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,슈퍼마켓,1575,1567,0.5,1591,-1.0,16,11,45.5,12,33.3,7,6,16.7,14,-50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.4467134652201659,1.0210593490746651,1.467772814294831,9
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,편의점,2632,2626,0.2,2652,-0.8,30,22,36.4,36,-16.7,12,10,20.0,14,-14.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.456968773800457,1.1424219345011426,1.5993907083015995,18
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,분식점,2530,2540,-0.4,2610,-3.1,18,32,-43.8,27,-33.3,25,26,-3.8,28,-10.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,0.984251968503937,0.7086614173228346,1.6929133858267715,-7
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,일식음식점,698,696,0.3,678,2.9,8,15,-46.7,7,14.3,7,10,-30.0,9,-22.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.0057471264367817,1.1494252873563218,2.1551724137931036,1
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,제과점,1269,1264,0.4,1214,4.5,15,13,15.4,17,-11.8,8,9,-11.1,6,33.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.6329113924050633,1.1867088607594938,1.8196202531645569,7
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,중식음식점,1678,1679,-0.1,1702,-1.4,16,21,-23.8,21,-23.8,15,16,-6.3,20,-25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.8933889219773675,0.9529481834425254,1.846337105419893,1
202602,월간 지역 경제지표(2026년 2월).xlsx,경상북도,합계,한식음식점,29697,29732,-0.1,30115,-1.4,272,314,-13.4,328,-17.1,263,289,-9.0,298,-11.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.8845688147450558,0.914839230458765,1.7994080452038208,9
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,슈퍼마켓,1514,1520,-0.4,1555,-2.6,14,25,-44.0,9,55.6,16,11,45.5,8,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,1.0526315789473684,0.9210526315789472,1.9736842105263157,-2
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,편의점,2862,2868,-0.2,2924,-2.1,27,26,3.8,26,3.8,17,10,70.0,15,13.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.5927475592747559,0.9414225941422595,1.5341701534170153,10
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,분식점,3496,3508,-0.3,3665,-4.6,45,35,28.6,22,104.5,51,33,54.5,54,-5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.4538198403648803,1.282782212086659,2.7366020524515395,-6
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,일식음식점,1480,1480,0.0,1461,1.3,24,25,-4.0,22,9.1,19,12,58.3,18,5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.2837837837837838,1.6216216216216217,2.9054054054054057,5
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,제과점,1529,1533,-0.3,1463,4.5,18,23,-21.7,23,-21.7,17,12,41.7,17,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,1.1089367253750815,1.1741682974559686,2.28310502283105,1
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,중식음식점,1805,1810,-0.3,1852,-2.5,15,22,-31.8,15,0.0,20,25,-20.0,22,-9.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.1049723756906076,0.8287292817679558,1.9337016574585635,-5
202602,월간 지역 경제지표(2026년 2월).xlsx,부산광역시,합계,한식음식점,24944,24952,0.0,25472,-2.1,268,339,-20.9,319,-16.0,236,295,-20.0,296,-20.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.9458159666559794,1.074062199422892,2.0198781660788714,32
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,슈퍼마켓,650,649,0.2,673,-3.4,6,6,0.0,5,20.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4020,슈퍼마켓,HIGH,명칭 직접 대응,,0.9244992295839755,,
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,편의점,1079,1076,0.3,1118,-3.5,9,8,12.5,16,-43.8,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4010,편의점,HIGH,명칭 직접 대응,,0.8364312267657992,,
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,분식점,810,815,-0.6,837,-3.2,7,8,-12.5,10,-30.0,10,8,25.0,11,-9.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.2269938650306749,0.8588957055214724,2.085889570552147,-3
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,일식음식점,403,398,1.3,389,3.6,11,8,37.5,5,120.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,2.763819095477387,,
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,제과점,503,501,0.4,497,1.2,,,,,,5,7,-28.6,7,-28.6,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.998003992015968,,,
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,중식음식점,553,549,0.7,571,-3.2,9,8,12.5,9,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8005,중국음식,HIGH,명칭상 직접 대응,,1.639344262295082,,
202602,월간 지역 경제지표(2026년 2월).xlsx,울산광역시,합계,한식음식점,10676,10696,-0.2,10913,-2.2,95,147,-35.4,145,-34.5,95,119,-20.2,97,-2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.888182498130142,0.888182498130142,1.776364996260284,0
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,슈퍼마켓,1726,1732,-0.3,1797,-4.0,8,19,-57.9,16,-50.0,12,16,-25.0,11,9.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.6928406466512702,0.4618937644341801,1.1547344110854503,-4
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,편의점,3269,3269,0.0,3366,-2.9,30,27,11.1,40,-25.0,16,16,0.0,13,23.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.4894463138574488,0.9177118384827164,1.407158152340165,14
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,분식점,3421,3422,0.0,3594,-4.8,37,30,23.3,28,32.1,35,24,45.8,33,6.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.0227936879018118,1.081239041496201,2.104032729398013,2
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,일식음식점,1008,1011,-0.3,1017,-0.9,7,14,-50.0,12,-41.7,8,10,-20.0,14,-42.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,0.791295746785361,0.6923837784371909,1.483679525222552,-1
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,제과점,1544,1529,1.0,1470,5.0,18,22,-18.2,7,157.1,6,15,-60.0,11,-45.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.3924133420536298,1.1772400261608895,1.5696533682145193,12
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,중식음식점,1774,1769,0.3,1823,-2.7,19,17,11.8,27,-29.6,12,20,-40.0,20,-40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,0.6783493499152063,1.0740531373657434,1.7524024872809498,7
202602,월간 지역 경제지표(2026년 2월).xlsx,경상남도,합계,한식음식점,33070,33094,-0.1,33646,-1.7,319,396,-19.4,384,-16.9,285,330,-13.6,356,-19.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.8611832960657521,0.9639209524385085,1.8251042485042606,34
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,슈퍼마켓,462,454,1.8,441,4.8,,,,,,,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,4020,슈퍼마켓,HIGH,명칭 직접 대응,,,,
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,편의점,1302,1303,-0.1,1370,-5.0,9,10,-10.0,13,-30.8,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,4010,편의점,HIGH,명칭 직접 대응,,0.6907137375287797,,
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,분식점,867,865,0.2,896,-3.2,8,9,-11.1,8,0.0,5,7,-28.6,9,-44.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,0.5780346820809248,0.9248554913294799,1.5028901734104045,3
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,일식음식점,577,574,0.5,602,-4.2,6,5,20.0,5,20.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,,1.0452961672473868,,
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,제과점,612,610,0.3,563,8.7,6,20,-70.0,7,-14.3,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8301,제과점,HIGH,명칭 직접 대응,,0.9836065573770493,,
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,중식음식점,469,470,-0.2,465,0.9,6,6,0.0,5,20.0,,,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,8005,중국음식,HIGH,명칭상 직접 대응,,1.276595744680851,,
202602,월간 지역 경제지표(2026년 2월).xlsx,제주특별자치도,합계,한식음식점,9997,9991,0.1,10093,-1.0,108,118,-8.5,117,-7.7,93,116,-19.8,94,-1.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,0.9308377539785808,1.0809728755880292,2.01181062956661,15
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,슈퍼마켓,3411,3419,-0.2,3435,-0.7,36,30,20.0,43,-16.3,27,16,68.8,27,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.7897045919859609,1.052939455981281,1.842644047967242,9
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,편의점,8348,8356,-0.1,8556,-2.4,53,53,0.0,58,-8.6,49,48,2.1,45,8.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.5864049784585926,0.6342747726184778,1.2206797510770704,4
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,분식점,9109,9150,-0.4,9599,-5.1,115,71,62.0,150,-23.3,137,72,90.3,134,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.4972677595628414,1.2568306010928962,2.754098360655738,-22
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,일식음식점,7087,7079,0.1,6995,1.3,116,80,45.0,115,0.9,97,65,49.2,89,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.3702500353157225,1.6386495267693177,3.0088995620850403,19
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,제과점,4855,4814,0.9,4641,4.6,83,63,31.7,71,16.9,43,29,48.3,59,-27.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,0.8932280847528044,1.7241379310344827,2.617366015787287,40
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,중식음식점,5186,5176,0.2,5218,-0.6,105,65,61.5,87,20.7,86,47,83.0,62,38.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.661514683153014,2.028593508500773,3.690108191653787,19
202603,월간 지역 경제지표(2026년 3월).xlsx,서울특별시,합계,한식음식점,54650,54722,-0.1,55119,-0.9,839,600,39.8,812,3.3,807,554,45.7,760,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.4747268009210188,1.533204195753079,3.007930996674098,32
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,슈퍼마켓,1644,1631,0.8,1625,1.2,42,18,133.3,17,147.1,15,14,7.1,24,-37.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,0.9196811771919068,2.575107296137339,3.494788473329246,27
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,편의점,2953,2959,-0.2,3026,-2.4,31,17,82.4,38,-18.4,30,25,20.0,29,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,1.0138560324433932,1.0476512335248396,2.0615072659682325,1
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,분식점,2280,2290,-0.4,2419,-5.7,41,27,51.9,28,46.4,42,31,35.5,40,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.8340611353711789,1.7903930131004366,3.6244541484716155,-1
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,일식음식점,1185,1186,-0.1,1220,-2.9,24,10,140.0,20,20.0,17,9,88.9,18,-5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.433389544688027,2.0236087689713322,3.456998313659359,7
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,제과점,1149,1144,0.4,1088,5.6,23,21,9.5,20,15.0,15,9,66.7,7,114.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,1.3111888111888113,2.0104895104895104,3.3216783216783217,8
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,중식음식점,1512,1506,0.4,1529,-1.1,25,14,78.6,24,4.2,16,13,23.1,23,-30.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.0624169986719787,1.6600265604249667,2.7224435590969454,9
202603,월간 지역 경제지표(2026년 3월).xlsx,인천광역시,합계,한식음식점,19801,19823,-0.1,20054,-1.3,334,217,53.9,341,-2.1,316,234,35.0,342,-7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.594107854512435,1.6849114664783331,3.2790193209907685,18
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,슈퍼마켓,7305,7315,-0.1,7317,-0.2,92,89,3.4,105,-12.4,86,71,21.1,72,19.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,1.1756664388243334,1.2576896787423104,2.433356117566644,6
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,편의점,13875,13881,0.0,14359,-3.4,141,123,14.6,138,2.2,126,73,72.6,124,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,0.9077155824508321,1.0157769613140264,1.9234925437648585,15
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,분식점,11646,11708,-0.5,12352,-5.7,159,131,21.4,172,-7.6,188,139,35.3,212,-11.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8021,스넥,MEDIUM_HIGH,BC 스넥 공식 범위 미공개,1.6057396651861975,1.3580457806627948,2.963785445848992,-29
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,일식음식점,5239,5239,0.0,5228,0.2,98,75,30.7,91,7.7,76,58,31.0,77,-1.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8004,일식회집,MEDIUM_HIGH,BC 회집 범위와 차이 가능,1.4506585226188204,1.8705859896926895,3.32124451231151,22
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,제과점,5894,5861,0.6,5698,3.4,115,69,66.7,108,6.5,77,50,54.0,69,11.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8301,제과점,HIGH,명칭 직접 대응,1.313768981402491,1.962122504692032,3.2758914860945234,38
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,중식음식점,7019,6993,0.4,6949,1.0,141,81,74.1,132,6.8,104,73,42.5,114,-8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8005,중국음식,HIGH,명칭상 직접 대응,1.4872014872014874,2.016302016302016,3.5035035035035036,37
202603,월간 지역 경제지표(2026년 3월).xlsx,경기도,합계,한식음식점,86109,86134,0.0,87068,-1.1,1468,989,48.4,1321,11.1,1341,936,43.3,1267,5.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8001,일반한식,MEDIUM_HIGH,BC 갈비전문점·한정식과 범위 중첩 가능,1.5568764947639724,1.7043211739847215,3.2611976687486934,127
202603,월간 지역 경제지표(2026년 3월).xlsx,강원특별자치도,합계,슈퍼마켓,869,867,0.2,873,-0.5,14,8,75.0,10,40.0,9,6,50.0,9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4020,슈퍼마켓,HIGH,명칭 직접 대응,1.0380622837370241,1.6147635524798154,2.6528258362168398,5
202603,월간 지역 경제지표(2026년 3월).xlsx,강원특별자치도,합계,편의점,2212,2228,-0.7,2248,-1.6,18,22,-18.2,25,-28.0,27,14,92.9,18,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010,편의점,HIGH,명칭 직접 대응,1.2118491921005385,0.807899461400359,2.0197486535008977,-9
