SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,amt,cnt,supply_count,external_source,source_scope,amt_per_supply_proxy,cnt_per_supply_proxy
서울특별시,광진구,202605,8005,중국음식,1112020000,31704,247.0,LOCALDATA,식품인허가 영업점,4502105.263157895,128.3562753036437
서울특별시,광진구,202605,8301,제과점,514270000,51051,128.0,LOCALDATA,식품인허가 영업점,4017734.375,398.8359375
서울특별시,광진구,202606,4010,편의점,2694140000,376104,312.0,국세청,가동사업자,8635064.102564102,1205.4615384615386
서울특별시,광진구,202606,4020,슈퍼마켓,1917140000,124967,121.0,국세청,가동사업자,15844132.231404958,1032.7851239669421
서울특별시,광진구,202606,8005,중국음식,949310000,28245,247.0,LOCALDATA,식품인허가 영업점,3843360.32388664,114.35222672064778
서울특별시,광진구,202606,8301,제과점,436660000,46170,126.0,LOCALDATA,식품인허가 영업점,3465555.5555555555,366.42857142857144
서울특별시,구로구,202601,4010,편의점,2874960000,385159,320.0,국세청,가동사업자,8984250.0,1203.621875
서울특별시,구로구,202601,4020,슈퍼마켓,3564300000,217981,143.0,국세청,가동사업자,24925174.825174823,1524.3426573426573
서울특별시,구로구,202601,8005,중국음식,955690000,32536,322.0,LOCALDATA,식품인허가 영업점,2967981.366459627,101.04347826086956
서울특별시,구로구,202601,8301,제과점,590180000,63718,112.0,LOCALDATA,식품인허가 영업점,5269464.285714285,568.9107142857143
서울특별시,구로구,202602,4010,편의점,2641990000,346978,322.0,국세청,가동사업자,8204937.888198758,1077.5714285714287
서울특별시,구로구,202602,4020,슈퍼마켓,3465030000,200770,144.0,국세청,가동사업자,24062708.333333332,1394.236111111111
서울특별시,구로구,202602,8005,중국음식,889190000,28605,321.0,LOCALDATA,식품인허가 영업점,2770062.3052959503,89.11214953271028
서울특별시,구로구,202602,8301,제과점,550670000,57001,112.0,LOCALDATA,식품인허가 영업점,4916696.428571428,508.9375
서울특별시,구로구,202603,4010,편의점,3050960000,414351,320.0,국세청,가동사업자,9534250.0,1294.846875
서울특별시,구로구,202603,4020,슈퍼마켓,3149530000,212441,146.0,국세청,가동사업자,21572123.287671234,1455.0753424657535
서울특별시,구로구,202603,8005,중국음식,983300000,34920,324.0,LOCALDATA,식품인허가 영업점,3034876.5432098764,107.77777777777777
서울특별시,구로구,202603,8301,제과점,614710000,65786,113.0,LOCALDATA,식품인허가 영업점,5439911.504424779,582.1769911504425
서울특별시,구로구,202604,4010,편의점,2963750000,419561,321.0,국세청,가동사업자,9232866.043613708,1307.0436137071652
서울특별시,구로구,202604,4020,슈퍼마켓,3411500000,217453,146.0,국세청,가동사업자,23366438.356164385,1489.4041095890411
서울특별시,구로구,202604,8005,중국음식,941370000,33821,323.0,LOCALDATA,식품인허가 영업점,2914458.204334365,104.70897832817337
서울특별시,구로구,202604,8301,제과점,578270000,67412,115.0,LOCALDATA,식품인허가 영업점,5028434.782608695,586.1913043478261
서울특별시,구로구,202605,4010,편의점,3131700000,428909,323.0,국세청,가동사업자,9695665.634674923,1327.891640866873
서울특별시,구로구,202605,4020,슈퍼마켓,3412160000,217317,147.0,국세청,가동사업자,23211972.789115645,1478.3469387755101
서울특별시,구로구,202605,8005,중국음식,1018360000,34533,325.0,LOCALDATA,식품인허가 영업점,3133415.3846153845,106.25538461538461
서울특별시,구로구,202605,8301,제과점,597440000,63896,114.0,LOCALDATA,식품인허가 영업점,5240701.754385965,560.4912280701755
서울특별시,구로구,202606,4010,편의점,3122320000,434214,316.0,국세청,가동사업자,9880759.493670886,1374.0949367088608
서울특별시,구로구,202606,4020,슈퍼마켓,3315190000,212583,145.0,국세청,가동사업자,22863379.310344826,1466.0896551724138
서울특별시,구로구,202606,8005,중국음식,939500000,32950,325.0,LOCALDATA,식품인허가 영업점,2890769.230769231,101.38461538461539
서울특별시,구로구,202606,8301,제과점,520160000,59875,116.0,LOCALDATA,식품인허가 영업점,4484137.931034483,516.1637931034483
서울특별시,금천구,202601,4010,편의점,2222960000,314529,278.0,국세청,가동사업자,7996258.992805756,1131.3992805755395
서울특별시,금천구,202601,4020,슈퍼마켓,2252670000,149189,95.0,국세청,가동사업자,23712315.789473683,1570.4105263157894
서울특별시,금천구,202601,8005,중국음식,554690000,19869,193.0,LOCALDATA,식품인허가 영업점,2874041.450777202,102.94818652849742
서울특별시,금천구,202601,8301,제과점,332370000,33267,74.0,LOCALDATA,식품인허가 영업점,4491486.486486486,449.55405405405406
서울특별시,금천구,202602,4010,편의점,2016950000,279349,276.0,국세청,가동사업자,7307789.855072464,1012.1340579710145
서울특별시,금천구,202602,4020,슈퍼마켓,2222440000,140389,95.0,국세청,가동사업자,23394105.263157893,1477.778947368421
서울특별시,금천구,202602,8005,중국음식,508800000,17153,192.0,LOCALDATA,식품인허가 영업점,2650000.0,89.33854166666667
서울특별시,금천구,202602,8301,제과점,335270000,32429,72.0,LOCALDATA,식품인허가 영업점,4656527.777777778,450.40277777777777
서울특별시,금천구,202603,4010,편의점,2354950000,333635,278.0,국세청,가동사업자,8471043.165467625,1200.1258992805756
서울특별시,금천구,202603,4020,슈퍼마켓,2151830000,154911,95.0,국세청,가동사업자,22650842.10526316,1630.6421052631579
서울특별시,금천구,202603,8005,중국음식,545270000,20243,194.0,LOCALDATA,식품인허가 영업점,2810670.1030927836,104.34536082474227
서울특별시,금천구,202603,8301,제과점,368450000,36648,73.0,LOCALDATA,식품인허가 영업점,5047260.273972603,502.027397260274
서울특별시,금천구,202604,4010,편의점,2302410000,339933,279.0,국세청,가동사업자,8252365.59139785,1218.3978494623657
서울특별시,금천구,202604,4020,슈퍼마켓,2072790000,151160,95.0,국세청,가동사업자,21818842.10526316,1591.157894736842
서울특별시,금천구,202604,8005,중국음식,531300000,20064,195.0,LOCALDATA,식품인허가 영업점,2724615.3846153845,102.8923076923077
서울특별시,금천구,202604,8301,제과점,352010000,37290,77.0,LOCALDATA,식품인허가 영업점,4571558.441558441,484.2857142857143
서울특별시,금천구,202605,4010,편의점,2297450000,327568,276.0,국세청,가동사업자,8324094.202898551,1186.840579710145
서울특별시,금천구,202605,4020,슈퍼마켓,2139880000,153356,95.0,국세청,가동사업자,22525052.63157895,1614.2736842105264
서울특별시,금천구,202605,8005,중국음식,550190000,19046,196.0,LOCALDATA,식품인허가 영업점,2807091.836734694,97.1734693877551
서울특별시,금천구,202605,8301,제과점,340230000,34864,78.0,LOCALDATA,식품인허가 영업점,4361923.076923077,446.97435897435895
서울특별시,금천구,202606,4010,편의점,2350460000,341395,274.0,국세청,가동사업자,8578321.167883212,1245.9671532846714
서울특별시,금천구,202606,4020,슈퍼마켓,2069840000,149553,95.0,국세청,가동사업자,21787789.47368421,1574.2421052631578
서울특별시,금천구,202606,8005,중국음식,507330000,18380,196.0,LOCALDATA,식품인허가 영업점,2588418.3673469387,93.77551020408163
서울특별시,금천구,202606,8301,제과점,305650000,33179,76.0,LOCALDATA,식품인허가 영업점,4021710.5263157897,436.5657894736842
서울특별시,노원구,202601,4010,편의점,2232460000,312225,299.0,국세청,가동사업자,7466421.404682274,1044.2307692307693
서울특별시,노원구,202601,4020,슈퍼마켓,2917920000,162706,120.0,국세청,가동사업자,24316000.0,1355.8833333333334
서울특별시,노원구,202601,8005,중국음식,474790000,18567,141.0,LOCALDATA,식품인허가 영업점,3367304.9645390073,131.68085106382978
서울특별시,노원구,202601,8301,제과점,532530000,53607,148.0,LOCALDATA,식품인허가 영업점,3598175.6756756757,362.2094594594595
서울특별시,노원구,202602,4010,편의점,2093550000,287415,299.0,국세청,가동사업자,7001839.464882943,961.2541806020067
서울특별시,노원구,202602,4020,슈퍼마켓,2951030000,155693,122.0,국세청,가동사업자,24188770.491803277,1276.172131147541
서울특별시,노원구,202602,8005,중국음식,435880000,16469,140.0,LOCALDATA,식품인허가 영업점,3113428.5714285714,117.63571428571429
서울특별시,노원구,202602,8301,제과점,538560000,51440,147.0,LOCALDATA,식품인허가 영업점,3663673.4693877553,349.93197278911566
서울특별시,노원구,202603,4010,편의점,2524260000,361764,299.0,국세청,가동사업자,8442341.137123745,1209.9130434782608
서울특별시,노원구,202603,4020,슈퍼마켓,2818350000,172401,124.0,국세청,가동사업자,22728629.032258064,1390.3306451612902
서울특별시,노원구,202603,8005,중국음식,472800000,19531,139.0,LOCALDATA,식품인허가 영업점,3401438.848920863,140.5107913669065
서울특별시,노원구,202603,8301,제과점,623150000,62226,144.0,LOCALDATA,식품인허가 영업점,4327430.555555556,432.125
서울특별시,노원구,202604,4010,편의점,2408970000,370697,302.0,국세청,가동사업자,7976721.854304636,1227.4735099337747
서울특별시,노원구,202604,4020,슈퍼마켓,2729860000,169717,122.0,국세청,가동사업자,22375901.639344264,1391.122950819672
서울특별시,노원구,202604,8005,중국음식,425040000,18201,139.0,LOCALDATA,식품인허가 영업점,3057841.726618705,130.94244604316546
서울특별시,노원구,202604,8301,제과점,589490000,64916,145.0,LOCALDATA,식품인허가 영업점,4065448.275862069,447.6965517241379
서울특별시,노원구,202605,4010,편의점,2534290000,370656,300.0,국세청,가동사업자,8447633.333333334,1235.52
서울특별시,노원구,202605,4020,슈퍼마켓,2758950000,168082,122.0,국세청,가동사업자,22614344.262295082,1377.72131147541
서울특별시,노원구,202605,8005,중국음식,474100000,18315,139.0,LOCALDATA,식품인허가 영업점,3410791.366906475,131.76258992805757
서울특별시,노원구,202605,8301,제과점,588080000,60366,143.0,LOCALDATA,식품인허가 영업점,4112447.5524475523,422.13986013986016
서울특별시,노원구,202606,4010,편의점,2485320000,364908,300.0,국세청,가동사업자,8284400.0,1216.36
서울특별시,노원구,202606,4020,슈퍼마켓,2704860000,165581,128.0,국세청,가동사업자,21131718.75,1293.6015625
서울특별시,노원구,202606,8005,중국음식,386840000,16093,137.0,LOCALDATA,식품인허가 영업점,2823649.6350364964,117.46715328467154
서울특별시,노원구,202606,8301,제과점,499300000,54609,145.0,LOCALDATA,식품인허가 영업점,3443448.275862069,376.6137931034483
서울특별시,도봉구,202601,4010,편의점,1403860000,184629,225.0,국세청,가동사업자,6239377.777777778,820.5733333333334
서울특별시,도봉구,202601,4020,슈퍼마켓,1669110000,97524,92.0,국세청,가동사업자,18142500.0,1060.0434782608695
서울특별시,도봉구,202601,8005,중국음식,212080000,8897,80.0,LOCALDATA,식품인허가 영업점,2651000.0,111.2125
서울특별시,도봉구,202601,8301,제과점,297290000,27986,78.0,LOCALDATA,식품인허가 영업점,3811410.2564102565,358.79487179487177
서울특별시,도봉구,202602,4010,편의점,1304460000,171144,225.0,국세청,가동사업자,5797600.0,760.64
서울특별시,도봉구,202602,4020,슈퍼마켓,1641710000,91280,95.0,국세청,가동사업자,17281157.89473684,960.8421052631579
서울특별시,도봉구,202602,8005,중국음식,189950000,7681,80.0,LOCALDATA,식품인허가 영업점,2374375.0,96.0125
서울특별시,도봉구,202602,8301,제과점,296270000,26973,78.0,LOCALDATA,식품인허가 영업점,3798333.3333333335,345.8076923076923
서울특별시,도봉구,202603,4010,편의점,1475270000,199400,225.0,국세청,가동사업자,6556755.555555556,886.2222222222222
서울특별시,도봉구,202603,4020,슈퍼마켓,1554840000,98626,95.0,국세청,가동사업자,16366736.842105264,1038.1684210526316
서울특별시,도봉구,202603,8005,중국음식,206170000,8862,80.0,LOCALDATA,식품인허가 영업점,2577125.0,110.775
서울특별시,도봉구,202603,8301,제과점,320690000,29798,81.0,LOCALDATA,식품인허가 영업점,3959135.8024691357,367.87654320987656
서울특별시,도봉구,202604,4010,편의점,1423050000,201301,225.0,국세청,가동사업자,6324666.666666667,894.6711111111111
서울특별시,도봉구,202604,4020,슈퍼마켓,1528870000,97254,119.0,국세청,가동사업자,12847647.05882353,817.2605042016806
서울특별시,도봉구,202604,8005,중국음식,207440000,8997,82.0,LOCALDATA,식품인허가 영업점,2529756.0975609757,109.71951219512195
서울특별시,도봉구,202604,8301,제과점,303790000,30653,82.0,LOCALDATA,식품인허가 영업점,3704756.0975609757,373.8170731707317
서울특별시,도봉구,202605,4010,편의점,1504610000,205464,225.0,국세청,가동사업자,6687155.555555556,913.1733333333333
서울특별시,도봉구,202605,4020,슈퍼마켓,1590840000,98859,122.0,국세청,가동사업자,13039672.131147541,810.3196721311475
서울특별시,도봉구,202605,8005,중국음식,225860000,9431,81.0,LOCALDATA,식품인허가 영업점,2788395.061728395,116.4320987654321
서울특별시,도봉구,202605,8301,제과점,318730000,29882,81.0,LOCALDATA,식품인허가 영업점,3934938.2716049384,368.91358024691357
서울특별시,도봉구,202606,4010,편의점,1519970000,204877,225.0,국세청,가동사업자,6755422.222222222,910.5644444444445
서울특별시,도봉구,202606,4020,슈퍼마켓,1527890000,96035,123.0,국세청,가동사업자,12421869.918699186,780.7723577235772
서울특별시,도봉구,202606,8005,중국음식,190830000,8489,80.0,LOCALDATA,식품인허가 영업점,2385375.0,106.1125
서울특별시,도봉구,202606,8301,제과점,264300000,26504,81.0,LOCALDATA,식품인허가 영업점,3262962.962962963,327.2098765432099
서울특별시,동대문구,202601,4010,편의점,2608850000,352249,312.0,국세청,가동사업자,8361698.717948718,1129.003205128205
서울특별시,동대문구,202601,4020,슈퍼마켓,2236360000,139678,129.0,국세청,가동사업자,17336124.03100775,1082.7751937984497
서울특별시,동대문구,202601,8005,중국음식,517350000,20320,160.0,LOCALDATA,식품인허가 영업점,3233437.5,127.0
서울특별시,동대문구,202601,8301,제과점,489990000,48686,123.0,LOCALDATA,식품인허가 영업점,3983658.536585366,395.8211382113821
서울특별시,동대문구,202602,4010,편의점,2418800000,321552,313.0,국세청,가동사업자,7727795.5271565495,1027.3226837060704
서울특별시,동대문구,202602,4020,슈퍼마켓,2116400000,125663,128.0,국세청,가동사업자,16534375.0,981.7421875
서울특별시,동대문구,202602,8005,중국음식,460000000,17375,158.0,LOCALDATA,식품인허가 영업점,2911392.405063291,109.96835443037975
서울특별시,동대문구,202602,8301,제과점,473310000,44234,120.0,LOCALDATA,식품인허가 영업점,3944250.0,368.6166666666667
서울특별시,동대문구,202603,4010,편의점,2948070000,406163,313.0,국세청,가동사업자,9418753.993610224,1297.6453674121406
서울특별시,동대문구,202603,4020,슈퍼마켓,1971370000,136821,126.0,국세청,가동사업자,15645793.650793651,1085.8809523809523
서울특별시,동대문구,202603,8005,중국음식,543460000,22707,163.0,LOCALDATA,식품인허가 영업점,3334110.4294478525,139.30674846625766
서울특별시,동대문구,202603,8301,제과점,568770000,59344,121.0,LOCALDATA,식품인허가 영업점,4700578.512396694,490.44628099173553
서울특별시,동대문구,202604,4010,편의점,2799630000,413199,313.0,국세청,가동사업자,8944504.79233227,1320.1246006389777
서울특별시,동대문구,202604,4020,슈퍼마켓,1856390000,132287,125.0,국세청,가동사업자,14851120.0,1058.296
서울특별시,동대문구,202604,8005,중국음식,531330000,22938,164.0,LOCALDATA,식품인허가 영업점,3239817.073170732,139.8658536585366
서울특별시,동대문구,202604,8301,제과점,550300000,61607,121.0,LOCALDATA,식품인허가 영업점,4547933.884297521,509.1487603305785
서울특별시,동대문구,202605,4010,편의점,2941610000,416106,316.0,국세청,가동사업자,9308892.405063292,1316.7911392405063
서울특별시,동대문구,202605,4020,슈퍼마켓,1885210000,132197,121.0,국세청,가동사업자,15580247.933884298,1092.5371900826447
서울특별시,동대문구,202605,8005,중국음식,564940000,23134,163.0,LOCALDATA,식품인허가 영업점,3465889.5705521475,141.92638036809817
서울특별시,동대문구,202605,8301,제과점,544120000,56614,122.0,LOCALDATA,식품인허가 영업점,4460000.0,464.04918032786884
서울특별시,동대문구,202606,4010,편의점,2920710000,414196,316.0,국세청,가동사업자,9242753.164556962,1310.746835443038
서울특별시,동대문구,202606,4020,슈퍼마켓,1813970000,129795,119.0,국세청,가동사업자,15243445.37815126,1090.7142857142858
서울특별시,동대문구,202606,8005,중국음식,498970000,21023,164.0,LOCALDATA,식품인허가 영업점,3042500.0,128.1890243902439
서울특별시,동대문구,202606,8301,제과점,475120000,52963,122.0,LOCALDATA,식품인허가 영업점,3894426.229508197,434.12295081967216
서울특별시,동작구,202601,4010,편의점,2240850000,328369,282.0,국세청,가동사업자,7946276.595744681,1164.4290780141844
서울특별시,동작구,202601,4020,슈퍼마켓,1808950000,118719,112.0,국세청,가동사업자,16151339.285714285,1059.9910714285713
서울특별시,동작구,202601,8005,중국음식,431220000,17912,123.0,LOCALDATA,식품인허가 영업점,3505853.6585365855,145.6260162601626
서울특별시,동작구,202601,8301,제과점,497770000,52067,127.0,LOCALDATA,식품인허가 영업점,3919448.818897638,409.9763779527559
서울특별시,동작구,202602,4010,편의점,2039650000,290663,280.0,국세청,가동사업자,7284464.285714285,1038.0821428571428
서울특별시,동작구,202602,4020,슈퍼마켓,1724850000,108022,112.0,국세청,가동사업자,15400446.42857143,964.4821428571429
서울특별시,동작구,202602,8005,중국음식,395770000,15692,123.0,LOCALDATA,식품인허가 영업점,3217642.276422764,127.57723577235772
서울특별시,동작구,202602,8301,제과점,471390000,46744,129.0,LOCALDATA,식품인허가 영업점,3654186.0465116277,362.3565891472868
서울특별시,동작구,202603,4010,편의점,2525090000,377929,278.0,국세청,가동사업자,9083057.553956835,1359.4568345323742
서울특별시,동작구,202603,4020,슈퍼마켓,1783920000,125566,113.0,국세청,가동사업자,15786902.654867256,1111.203539823009
서울특별시,동작구,202603,8005,중국음식,481300000,20757,124.0,LOCALDATA,식품인허가 영업점,3881451.6129032257,167.3951612903226
서울특별시,동작구,202603,8301,제과점,570790000,62125,129.0,LOCALDATA,식품인허가 영업점,4424728.682170543,481.5891472868217
서울특별시,동작구,202604,4010,편의점,2461470000,391452,280.0,국세청,가동사업자,8790964.285714285,1398.0428571428572
서울특별시,동작구,202604,4020,슈퍼마켓,1731430000,123261,115.0,국세청,가동사업자,15055913.043478262,1071.8347826086956
서울특별시,동작구,202604,8005,중국음식,440990000,19956,124.0,LOCALDATA,식품인허가 영업점,3556370.9677419355,160.93548387096774
서울특별시,동작구,202604,8301,제과점,553770000,64592,131.0,LOCALDATA,식품인허가 영업점,4227251.908396946,493.0687022900763
서울특별시,동작구,202605,4010,편의점,2588400000,391364,281.0,국세청,가동사업자,9211387.900355872,1392.7544483985764
서울특별시,동작구,202605,4020,슈퍼마켓,1774670000,125104,115.0,국세청,가동사업자,15431913.043478262,1087.8608695652174
서울특별시,동작구,202605,8005,중국음식,471190000,19431,124.0,LOCALDATA,식품인허가 영업점,3799919.35483871,156.7016129032258
서울특별시,동작구,202605,8301,제과점,544960000,59938,130.0,LOCALDATA,식품인허가 영업점,4192000.0,461.0615384615385
서울특별시,동작구,202606,4010,편의점,2522090000,380160,277.0,국세청,가동사업자,9105018.050541516,1372.4187725631768
서울특별시,동작구,202606,4020,슈퍼마켓,1729820000,121697,114.0,국세청,가동사업자,15173859.649122806,1067.517543859649
서울특별시,동작구,202606,8005,중국음식,419350000,17768,123.0,LOCALDATA,식품인허가 영업점,3409349.5934959347,144.45528455284554
서울특별시,동작구,202606,8301,제과점,485360000,54954,130.0,LOCALDATA,식품인허가 영업점,3733538.4615384615,422.7230769230769
서울특별시,마포구,202601,4010,편의점,3355410000,467355,451.0,국세청,가동사업자,7439933.481152994,1036.2638580931264
서울특별시,마포구,202601,4020,슈퍼마켓,1641150000,90646,145.0,국세청,가동사업자,11318275.862068966,625.1448275862069
서울특별시,마포구,202601,8005,중국음식,1297700000,40714,248.0,LOCALDATA,식품인허가 영업점,5232661.29032258,164.16935483870967
서울특별시,마포구,202601,8301,제과점,856840000,76972,303.0,LOCALDATA,식품인허가 영업점,2827854.7854785477,254.03300330033002
서울특별시,마포구,202602,4010,편의점,3166470000,423915,451.0,국세청,가동사업자,7020997.782705099,939.9445676274945
서울특별시,마포구,202602,4020,슈퍼마켓,1585900000,83788,143.0,국세청,가동사업자,11090209.79020979,585.93006993007
서울특별시,마포구,202602,8005,중국음식,1168960000,35984,249.0,LOCALDATA,식품인허가 영업점,4694618.473895582,144.5140562248996
서울특별시,마포구,202602,8301,제과점,798030000,69535,306.0,LOCALDATA,식품인허가 영업점,2607941.1764705884,227.23856209150327
서울특별시,마포구,202603,4010,편의점,3691670000,510048,452.0,국세청,가동사업자,8167411.504424779,1128.424778761062
서울특별시,마포구,202603,4020,슈퍼마켓,1666470000,97537,145.0,국세청,가동사업자,11492896.551724138,672.6689655172414
서울특별시,마포구,202603,8005,중국음식,1294030000,41896,253.0,LOCALDATA,식품인허가 영업점,5114743.083003952,165.59683794466403
서울특별시,마포구,202603,8301,제과점,905350000,82832,310.0,LOCALDATA,식품인허가 영업점,2920483.870967742,267.2
서울특별시,마포구,202604,4010,편의점,3583320000,527554,451.0,국세청,가동사업자,7945277.161862528,1169.7427937915743
서울특별시,마포구,202604,4020,슈퍼마켓,1618980000,96526,147.0,국세청,가동사업자,11013469.387755102,656.6394557823129
서울특별시,마포구,202604,8005,중국음식,1162580000,39549,258.0,LOCALDATA,식품인허가 영업점,4506124.031007752,153.2906976744186
서울특별시,마포구,202604,8301,제과점,823330000,81699,317.0,LOCALDATA,식품인허가 영업점,2597255.5205047317,257.7255520504732
서울특별시,마포구,202605,4010,편의점,3794120000,542270,453.0,국세청,가동사업자,8375540.838852097,1197.064017660044
서울특별시,마포구,202605,4020,슈퍼마켓,1681630000,97844,145.0,국세청,가동사업자,11597448.27586207,674.7862068965517
서울특별시,마포구,202605,8005,중국음식,1256110000,40023,260.0,LOCALDATA,식품인허가 영업점,4831192.307692308,153.9346153846154
서울특별시,마포구,202605,8301,제과점,865010000,79080,319.0,LOCALDATA,식품인허가 영업점,2711630.094043887,247.89968652037618
서울특별시,마포구,202606,4010,편의점,3757180000,533447,449.0,국세청,가동사업자,8367884.187082405,1188.077951002227
서울특별시,마포구,202606,4020,슈퍼마켓,1588100000,93774,150.0,국세청,가동사업자,10587333.333333334,625.16
서울특별시,마포구,202606,8005,중국음식,1093400000,36511,256.0,LOCALDATA,식품인허가 영업점,4271093.75,142.62109375
서울특별시,마포구,202606,8301,제과점,730050000,71213,322.0,LOCALDATA,식품인허가 영업점,2267236.0248447205,221.1583850931677
서울특별시,서대문구,202601,4010,편의점,2221690000,309457,257.0,국세청,가동사업자,8644708.171206227,1204.1128404669262
서울특별시,서대문구,202601,4020,슈퍼마켓,2313960000,127210,94.0,국세청,가동사업자,24616595.74468085,1353.2978723404256
서울특별시,서대문구,202601,8005,중국음식,640690000,21008,137.0,LOCALDATA,식품인허가 영업점,4676569.343065693,153.34306569343065
서울특별시,서대문구,202601,8301,제과점,553140000,52942,128.0,LOCALDATA,식품인허가 영업점,4321406.25,413.609375
서울특별시,서대문구,202602,4010,편의점,2023000000,275018,258.0,국세청,가동사업자,7841085.271317829,1065.9612403100775
서울특별시,서대문구,202602,4020,슈퍼마켓,2144480000,113227,95.0,국세청,가동사업자,22573473.684210528,1191.8631578947368
서울특별시,서대문구,202602,8005,중국음식,602920000,18676,137.0,LOCALDATA,식품인허가 영업점,4400875.912408759,136.32116788321167
서울특별시,서대문구,202602,8301,제과점,538810000,48668,128.0,LOCALDATA,식품인허가 영업점,4209453.125,380.21875
서울특별시,서대문구,202603,4010,편의점,2585880000,372048,257.0,국세청,가동사업자,10061789.883268483,1447.657587548638
서울특별시,서대문구,202603,4020,슈퍼마켓,2080650000,125901,98.0,국세청,가동사업자,21231122.44897959,1284.704081632653
서울특별시,서대문구,202603,8005,중국음식,715770000,25380,139.0,LOCALDATA,식품인허가 영업점,5149424.460431655,182.58992805755395
서울특별시,서대문구,202603,8301,제과점,659820000,64449,129.0,LOCALDATA,식품인허가 영업점,5114883.720930233,499.6046511627907
서울특별시,서대문구,202604,4010,편의점,2453360000,380103,259.0,국세청,가동사업자,9472432.432432432,1467.5791505791506
서울특별시,서대문구,202604,4020,슈퍼마켓,1990650000,121123,100.0,국세청,가동사업자,19906500.0,1211.23
서울특별시,서대문구,202604,8005,중국음식,665770000,23958,137.0,LOCALDATA,식품인허가 영업점,4859635.036496351,174.87591240875912
서울특별시,서대문구,202604,8301,제과점,633070000,66583,127.0,LOCALDATA,식품인허가 영업점,4984803.1496063,524.2755905511812
서울특별시,서대문구,202605,4010,편의점,2545740000,374710,260.0,국세청,가동사업자,9791307.692307692,1441.1923076923076
서울특별시,서대문구,202605,4020,슈퍼마켓,1938100000,115948,102.0,국세청,가동사업자,19000980.39215686,1136.7450980392157
서울특별시,서대문구,202605,8005,중국음식,701030000,23850,139.0,LOCALDATA,식품인허가 영업점,5043381.2949640285,171.58273381294964
서울특별시,서대문구,202605,8301,제과점,626900000,61946,126.0,LOCALDATA,식품인허가 영업점,4975396.825396826,491.63492063492066
서울특별시,서대문구,202606,4010,편의점,2509600000,366725,256.0,국세청,가동사업자,9803125.0,1432.51953125
서울특별시,서대문구,202606,4020,슈퍼마켓,1907230000,113990,99.0,국세청,가동사업자,19264949.494949494,1151.4141414141413
서울특별시,서대문구,202606,8005,중국음식,630070000,22095,140.0,LOCALDATA,식품인허가 영업점,4500500.0,157.82142857142858
서울특별시,서대문구,202606,8301,제과점,555760000,57713,127.0,LOCALDATA,식품인허가 영업점,4376062.992125984,454.43307086614175
서울특별시,서초구,202601,4010,편의점,3358720000,493667,396.0,국세청,가동사업자,8481616.161616161,1246.6338383838383
서울특별시,서초구,202601,4020,슈퍼마켓,832690000,43299,151.0,국세청,가동사업자,5514503.311258278,286.74834437086093
서울특별시,서초구,202601,8005,중국음식,1700660000,39799,225.0,LOCALDATA,식품인허가 영업점,7558488.888888889,176.88444444444445
서울특별시,서초구,202601,8301,제과점,1060550000,94504,242.0,LOCALDATA,식품인허가 영업점,4382438.016528926,390.5123966942149
서울특별시,서초구,202602,4010,편의점,3058280000,445962,399.0,국세청,가동사업자,7664862.155388471,1117.6992481203008
서울특별시,서초구,202602,4020,슈퍼마켓,739930000,37489,153.0,국세청,가동사업자,4836143.790849674,245.0261437908497
서울특별시,서초구,202602,8005,중국음식,1428460000,34166,226.0,LOCALDATA,식품인허가 영업점,6320619.469026549,151.1769911504425
서울특별시,서초구,202602,8301,제과점,1025410000,85811,241.0,LOCALDATA,식품인허가 영업점,4254813.278008299,356.0622406639004
서울특별시,서초구,202603,4010,편의점,3752460000,537921,398.0,국세청,가동사업자,9428291.457286432,1351.5603015075376
서울특별시,서초구,202603,4020,슈퍼마켓,774140000,42999,152.0,국세청,가동사업자,5093026.315789473,282.8881578947368
서울특별시,서초구,202603,8005,중국음식,1515730000,37975,228.0,LOCALDATA,식품인허가 영업점,6647938.596491228,166.55701754385964
서울특별시,서초구,202603,8301,제과점,1107390000,101080,245.0,LOCALDATA,식품인허가 영업점,4519959.183673469,412.57142857142856
서울특별시,서초구,202604,4010,편의점,3675010000,559950,404.0,국세청,가동사업자,9096559.405940594,1386.0148514851485
서울특별시,서초구,202604,4020,슈퍼마켓,727670000,41650,148.0,국세청,가동사업자,4916689.189189189,281.4189189189189
서울특별시,서초구,202604,8005,중국음식,1420110000,36838,226.0,LOCALDATA,식품인허가 영업점,6283672.566371681,163.0
서울특별시,서초구,202604,8301,제과점,1071460000,101828,242.0,LOCALDATA,식품인허가 영업점,4427520.661157025,420.77685950413223
서울특별시,서초구,202605,4010,편의점,3829600000,561580,404.0,국세청,가동사업자,9479207.920792079,1390.049504950495
서울특별시,서초구,202605,4020,슈퍼마켓,718910000,40211,147.0,국세청,가동사업자,4890544.217687075,273.5442176870748
서울특별시,서초구,202605,8005,중국음식,1519690000,36445,226.0,LOCALDATA,식품인허가 영업점,6724292.03539823,161.26106194690266
서울특별시,서초구,202605,8301,제과점,1084790000,98350,241.0,LOCALDATA,식품인허가 영업점,4501203.319502074,408.09128630705396
서울특별시,서초구,202606,4010,편의점,3824780000,563645,400.0,국세청,가동사업자,9561950.0,1409.1125
