SIDO_NM,CCG_NM,STRD_YYMM,amt,cnt,population_total,amt_per_registered_resident,cnt_per_registered_resident
경상북도,칠곡군,202601,6898690000,396885,104596.0,65955.58147539102,3.7944567669891773
경상북도,칠곡군,202602,6582660000,386535,104347.0,63084.32441756831,3.7043230758910175
경상북도,칠곡군,202603,6916190000,412878,103999.0,66502.46636986894,3.9700189424898316
경상북도,칠곡군,202604,6896630000,418516,103807.0,66437.04181798916,4.031674164555377
경상북도,칠곡군,202605,7904440000,467540,103618.0,76284.42934625258,4.512150398579397
경상북도,칠곡군,202606,7105570000,433289,103537.0,68628.3164472604,4.184871108878951
경상북도,포항시 남구,202601,18283440000,844837,214869.0,85091.10202030074,3.931870116210342
경상북도,포항시 남구,202602,18075590000,830032,214484.0,84274.77107849537,3.8699017176106376
경상북도,포항시 남구,202603,18633900000,926617,213948.0,87095.46244881934,4.331038383158525
경상북도,포항시 남구,202604,17883590000,913435,213561.0,83739.96188442646,4.2771620286475525
경상북도,포항시 남구,202605,21591830000,1042903,213333.0,101211.86126853323,4.888615450961642
경상북도,포항시 남구,202606,18771930000,971751,212298.0,88422.54755108386,4.577297007037278
경상북도,포항시 북구,202601,21282740000,962136,273814.0,77726.99715865514,3.513830556509163
경상북도,포항시 북구,202602,21692200000,977557,273951.0,79182.77356169534,3.5683644155341647
경상북도,포항시 북구,202603,21900150000,1057118,273821.0,79979.80432472308,3.8606169724016786
경상북도,포항시 북구,202604,20239180000,1007664,273819.0,73914.44713478611,3.680036812639006
경상북도,포항시 북구,202605,25118830000,1176934,273722.0,91767.66938718846,4.299742074075157
경상북도,포항시 북구,202606,21754480000,1088490,274710.0,79190.71020348731,3.9623239052091295
광주광역시,광산구,202601,30228220000,1551230,387048.0,78099.40885884955,4.0078491556602795
광주광역시,광산구,202602,28129990000,1421803,386223.0,72833.54435132035,3.6813006993369117
광주광역시,광산구,202603,29542570000,1623250,385574.0,76619.71502227847,4.2099571029166905
광주광역시,광산구,202604,28885190000,1635358,384648.0,75095.12593332086,4.251570266841372
광주광역시,광산구,202605,35065870000,1897591,384040.0,91307.85855640037,4.941128528278305
광주광역시,광산구,202606,30881020000,1784643,383206.0,80585.95115942862,4.657137414341111
광주광역시,남구,202601,12925360000,707002,207236.0,62370.24455210484,3.4115790692736785
광주광역시,남구,202602,12191070000,659704,207015.0,58889.79059488443,3.1867449218655652
광주광역시,남구,202603,12386390000,736221,206703.0,59923.61020401252,3.561733501690832
광주광역시,남구,202604,12450600000,745434,206375.0,60329.981829194425,3.612036341611145
광주광역시,남구,202605,14863450000,847438,206083.0,72123.6103899885,4.112119874031337
광주광역시,남구,202606,13145160000,800877,205647.0,63920.990824082044,3.8944258851332623
광주광역시,동구,202601,11193330000,606997,104794.0,106812.69920033589,5.792287726396549
광주광역시,동구,202602,10809830000,565935,104794.0,103153.13853846594,5.400452315972289
광주광역시,동구,202603,11720080000,677533,104740.0,111896.88753102922,6.468713003628031
광주광역시,동구,202604,11288990000,680314,104730.0,107791.36828033993,6.495884655781533
광주광역시,동구,202605,13653630000,781112,105005.0,130028.37960097138,7.438807675824961
광주광역시,동구,202606,11774540000,709827,105200.0,111925.28517110266,6.74740494296578
광주광역시,북구,202601,27366900000,1586302,416262.0,65744.41097193594,3.810825874088915
광주광역시,북구,202602,25464120000,1451546,415473.0,61289.47007386762,3.493719206783594
광주광역시,북구,202603,27751880000,1723558,414795.0,66905.04948227438,4.155204378066274
광주광역시,북구,202604,27474540000,1750392,415580.0,66111.31430771452,4.211925501708456
광주광역시,북구,202605,33231940000,2016885,416326.0,79821.91840048424,4.844484850814026
광주광역시,북구,202606,29147650000,1880876,416783.0,69934.83419429295,4.5128424143979
광주광역시,서구,202601,24959860000,1216714,275318.0,90658.29331899839,4.4193042227533255
광주광역시,서구,202602,23223620000,1131568,275730.0,84225.94567149022,4.103898741522504
광주광역시,서구,202603,23864330000,1248660,275807.0,86525.4688967285,4.527296261516205
광주광역시,서구,202604,23539190000,1262950,275234.0,85524.28115712448,4.588640938256175
광주광역시,서구,202605,27405560000,1425388,274925.0,99683.76830044558,5.184643084477584
광주광역시,서구,202606,24572700000,1344639,274624.0,89477.61302726637,4.896290928687952
대구광역시,군위군,202601,916040000,61196,22536.0,40647.85232516862,2.71547745828896
대구광역시,군위군,202602,1025830000,71380,22567.0,45457.08335179687,3.1630256569326893
대구광역시,군위군,202603,1079350000,68375,22587.0,47786.337273652985,3.027183778279541
대구광역시,군위군,202604,1099150000,70503,22667.0,48491.198658843256,3.1103807296951516
대구광역시,군위군,202605,1601190000,97626,22674.0,70617.8883302461,4.30563641174914
대구광역시,군위군,202606,1372010000,85898,22622.0,60649.36787198303,3.7971001679780745
대구광역시,남구,202601,8074200000,506089,136497.0,59152.948416448715,3.707693209374565
대구광역시,남구,202602,8298240000,515180,137746.0,60243.05605970409,3.7400723069998403
대구광역시,남구,202603,9402110000,629639,138546.0,67862.73151155573,4.544620559236644
대구광역시,남구,202604,8516380000,597202,139121.0,61215.632435074505,4.292680472394534
대구광역시,남구,202605,10978110000,719459,140620.0,78069.33579860617,5.116334803015218
대구광역시,남구,202606,9261270000,661992,141344.0,65522.90864840389,4.683552184740774
대구광역시,달서구,202601,36310950000,1982948,516497.0,70302.3444473056,3.8392246227954856
대구광역시,달서구,202602,37595360000,2027582,516019.0,72856.54210406981,3.929277797910542
대구광역시,달서구,202603,40515610000,2395968,515142.0,78649.40152423992,4.651082614114166
대구광역시,달서구,202604,36897490000,2274082,514677.0,71690.57486540102,4.418464396116399
대구광역시,달서구,202605,43781310000,2527073,514075.0,85165.21908281866,4.915767154598065
대구광역시,달서구,202606,37680200000,2337382,513399.0,73393.59835137973,4.552759160029528
대구광역시,달성군,202601,15699210000,848258,254213.0,61756.12576854842,3.3368002423164826
대구광역시,달성군,202602,16149410000,864665,253530.0,63698.22111781643,3.4105036879264783
대구광역시,달성군,202603,17701960000,1003851,253014.0,69964.34979882537,3.96757096445256
대구광역시,달성군,202604,16359030000,959669,252627.0,64755.667446472464,3.7987586441670924
대구광역시,달성군,202605,19213950000,1061508,252210.0,76182.34804329726,4.208825978351374
대구광역시,달성군,202606,16666490000,984594,252000.0,66136.86507936507,3.9071190476190476
대구광역시,동구,202601,21089740000,1226457,339167.0,62180.99048551304,3.616085880996677
대구광역시,동구,202602,22589320000,1291724,338753.0,66683.74892620878,3.81317361027061
대구광역시,동구,202603,24635090000,1486807,338406.0,72797.43857969421,4.3935598068592165
대구광역시,동구,202604,22371090000,1389367,338262.0,66135.39209252,4.107369435526308
대구광역시,동구,202605,27000110000,1582473,338260.0,79820.5818009815,4.678274108673802
대구광역시,동구,202606,22913270000,1447405,338476.0,67695.40528722864,4.276241151514435
대구광역시,북구,202601,26643490000,1478120,408890.0,65160.53217246692,3.614957568050087
대구광역시,북구,202602,28033570000,1524382,408481.0,68628.822393208,3.7318308562699367
대구광역시,북구,202603,30871820000,1849914,408215.0,75626.37335717698,4.531714905135774
대구광역시,북구,202604,28074860000,1744639,407876.0,68831.8508566329,4.277375967205719
대구광역시,북구,202605,32819160000,1909333,407548.0,80528.33040525288,4.684927910332035
대구광역시,북구,202606,28631640000,1798309,406915.0,70362.70474177654,4.419372596242458
대구광역시,서구,202601,11657910000,613866,164018.0,71077.01593727518,3.7426745844968234
대구광역시,서구,202602,13650100000,658232,163987.0,83238.91527986975,4.013927933311787
대구광역시,서구,202603,13421030000,733335,163853.0,81908.9671840003,4.475566513887448
대구광역시,서구,202604,12312830000,695530,163811.0,75164.85461904267,4.245929760516693
대구광역시,서구,202605,15990200000,859575,163748.0,97651.2690231331,5.2493770916286
대구광역시,서구,202606,13801060000,795804,163508.0,84406.02294688945,4.867064608459525
대구광역시,수성구,202601,27610680000,1377448,409332.0,67453.02101961244,3.3651119384753696
대구광역시,수성구,202602,29181200000,1440458,409297.0,71295.90492967209,3.5193465869527505
대구광역시,수성구,202603,31583550000,1699156,408930.0,77234.61228083046,4.1551267943168755
대구광역시,수성구,202604,28611960000,1600828,408743.0,69999.8776737461,3.916465847733172
대구광역시,수성구,202605,32396180000,1701436,408527.0,79299.97282921325,4.16480673248035
대구광역시,수성구,202606,28262660000,1607654,408147.0,69246.2764641171,3.9389092655342317
대구광역시,중구,202601,15932360000,866417,101099.0,157591.66757336867,8.56998585544862
대구광역시,중구,202602,17179230000,901312,101081.0,169955.08552546968,8.916730147109744
대구광역시,중구,202603,17981490000,1027917,101349.0,177421.48417843293,10.142349702513098
대구광역시,중구,202604,15877070000,941570,101576.0,156307.29699929117,9.269610931716153
대구광역시,중구,202605,18337780000,1064245,101643.0,180413.60447841955,10.47042098324528
대구광역시,중구,202606,15982600000,946757,101754.0,157070.97509680208,9.304371326925724
대전광역시,대덕구,202601,5773860000,341328,165221.0,34946.28406800588,2.0658875082465302
대전광역시,대덕구,202602,5395700000,316184,165010.0,32699.230349675778,1.9161505363311315
대전광역시,대덕구,202603,5834600000,367222,164790.0,35406.274652588145,2.2284240548576975
대전광역시,대덕구,202604,5961900000,379751,164476.0,36247.84163038984,2.3088535713417153
대전광역시,대덕구,202605,6664320000,404680,164379.0,40542.405051740185,2.4618716502716285
대전광역시,대덕구,202606,6047260000,386888,164047.0,36862.97219699233,2.358397288581931
대전광역시,동구,202601,8746220000,528820,218109.0,40100.225116799396,2.4245675327473877
대전광역시,동구,202602,8309670000,495315,218169.0,38088.225183229515,2.2703271317189886
대전광역시,동구,202603,8921980000,577601,218319.0,40866.71338729107,2.6456744488569477
대전광역시,동구,202604,8977510000,599065,218362.0,41112.96837361812,2.7434489517406875
대전광역시,동구,202605,10294170000,653455,218505.0,47111.82810462003,2.990572298116748
대전광역시,동구,202606,9116940000,610765,218251.0,41772.72956366752,2.7984522407686563
대전광역시,서구,202601,16921330000,935220,463443.0,36512.21401553158,2.017982794000557
대전광역시,서구,202602,15536690000,848869,463863.0,33494.135121792424,1.8299993748154089
대전광역시,서구,202603,16516210000,977655,463616.0,35624.76273467697,2.1087602671176144
대전광역시,서구,202604,16488880000,1008333,463574.0,35569.035364364696,2.1751284584553923
대전광역시,서구,202605,18539520000,1071675,463601.0,39990.250236733744,2.3116322009659167
대전광역시,서구,202606,16704820000,1026830,464359.0,35973.93396057792,2.2112848033525787
대전광역시,유성구,202601,15359440000,813217,368354.0,41697.49751597648,2.207705088040309
대전광역시,유성구,202602,13712800000,718676,369113.0,37150.68285321839,1.9470351897657356
대전광역시,유성구,202603,15480060000,882137,370062.0,41830.99048267588,2.3837546140916928
대전광역시,유성구,202604,15689320000,927578,370610.0,42333.77404819082,2.502841261703678
대전광역시,유성구,202605,16917510000,948284,371147.0,45581.696740105675,2.555009201205991
대전광역시,유성구,202606,15332850000,905446,371104.0,41316.854574458914,2.43987130292317
대전광역시,중구,202601,11457470000,577608,225423.0,50826.535003083096,2.562329487230673
대전광역시,중구,202602,10547970000,533527,225250.0,46827.83573806881,2.368599334073252
대전광역시,중구,202603,10855310000,596247,224992.0,48247.537690228986,2.6500808917650405
대전광역시,중구,202604,10804280000,612080,224665.0,48090.62381768411,2.7244119021654463
대전광역시,중구,202605,12420250000,673437,224581.0,55304.09963443034,2.998637462652673
대전광역시,중구,202606,11091870000,630438,224273.0,49457.00106566551,2.811029415043273
부산광역시,강서구,202601,13547530000,753103,150848.0,89809.14563003818,4.992462611370386
부산광역시,강서구,202602,12640610000,692962,151888.0,83223.23027493943,4.562322237438113
부산광역시,강서구,202603,13213860000,779182,152414.0,86697.15380476859,5.112273150760429
부산광역시,강서구,202604,12976290000,785124,152826.0,84908.91602214283,5.137371913156138
부산광역시,강서구,202605,15154870000,861315,153175.0,98938.27321690877,5.623078178553942
부산광역시,강서구,202606,13322800000,822683,153555.0,86762.39783790824,5.357578717723292
부산광역시,금정구,202601,14937270000,915876,206039.0,72497.2942015832,4.445158440877698
부산광역시,금정구,202602,13892010000,830861,205932.0,67459.20983625663,4.034637647378746
부산광역시,금정구,202603,16003100000,1048557,206033.0,77672.50877286648,5.089267253304082
부산광역시,금정구,202604,15968780000,1088608,205880.0,77563.53215465319,5.28758500097144
부산광역시,금정구,202605,19979410000,1256531,205968.0,97002.49553328672,6.100612716538492
부산광역시,금정구,202606,16848660000,1157122,205672.0,81920.04745419892,5.626055077988253
부산광역시,기장군,202601,17901910000,715998,175290.0,102127.38889839694,4.08464829710765
부산광역시,기장군,202602,17617030000,675612,175273.0,100511.94422415318,3.854626782219737
부산광역시,기장군,202603,17368240000,725367,175285.0,99085.71754571128,4.138214907151211
부산광역시,기장군,202604,17484870000,745698,175267.0,99761.3355623135,4.254640063446057
부산광역시,기장군,202605,23113370000,926972,175273.0,131870.68173649107,5.288732434544967
부산광역시,기장군,202606,18297840000,831336,175262.0,104402.77983818512,4.743389896269585
부산광역시,남구,202601,17763890000,1067318,251114.0,70740.34104032432,4.250332518298462
부산광역시,남구,202602,16437640000,966119,252749.0,65035.43040724197,3.822444401362617
부산광역시,남구,202603,18300090000,1206302,253768.0,72113.46584281707,4.753562308880553
부산광역시,남구,202604,18102370000,1239094,253913.0,71293.59268725902,4.879994328766152
부산광역시,남구,202605,21735270000,1370848,254174.0,85513.3491230417,5.393344716611455
부산광역시,남구,202606,19426760000,1320254,254413.0,76359.14831396194,5.189412490713918
부산광역시,동구,202601,8800160000,607934,83765.0,105057.7210051931,7.2576135617501345
부산광역시,동구,202602,8119310000,560880,83553.0,97175.56521010616,6.712864888154824
부산광역시,동구,202603,8645510000,620838,83530.0,103501.85562073506,7.432515263977014
부산광역시,동구,202604,8787280000,640370,83475.0,105268.40371368673,7.671398622342019
부산광역시,동구,202605,11092140000,758261,83432.0,132948.26924920894,9.088371368299933
부산광역시,동구,202606,9789830000,706675,83354.0,117448.832689493,8.477997456630755
부산광역시,동래구,202601,21899590000,1163901,273171.0,80168.06322779505,4.260704833236325
부산광역시,동래구,202602,20209330000,1064764,272758.0,74092.52890840966,3.9036948503801905
부산광역시,동래구,202603,21659720000,1219199,272155.0,79585.97122963017,4.479796439528945
부산광역시,동래구,202604,21551680000,1261719,271815.0,79288.04517778636,4.641829921086033
부산광역시,동래구,202605,26508760000,1468333,271437.0,97660.8200061156,5.409479916149972
부산광역시,동래구,202606,23538810000,1383939,271097.0,86827.99883436556,5.104958741704999
부산광역시,부산진구,202601,35206680000,2088174,365384.0,96355.2864931141,5.715012151599413
부산광역시,부산진구,202602,32882320000,1915926,365395.0,89991.16025123496,5.243437923343231
부산광역시,부산진구,202603,34558420000,2181223,365294.0,94604.40083877643,5.971143791028596
부산광역시,부산진구,202604,34404700000,2222008,365157.0,94218.92501033802,6.085075734547058
부산광역시,부산진구,202605,43109080000,2620207,365104.0,118073.42565406021,7.176604474341557
부산광역시,부산진구,202606,37564280000,2416762,364912.0,102940.6541851186,6.622862498355768
부산광역시,북구,202601,27084040000,1229181,262506.0,103174.936953822,4.682487257434116
부산광역시,북구,202602,25982000000,1132942,262000.0,99167.93893129771,4.324206106870229
부산광역시,북구,202603,27863150000,1300893,261557.0,106528.02257251766,4.973650103036814
부산광역시,북구,202604,27294400000,1317208,261316.0,104449.78493471506,5.040671064917571
부산광역시,북구,202605,32343860000,1544417,260994.0,123925.68411534365,5.917442546571952
부산광역시,북구,202606,28774560000,1437064,260736.0,110358.98379970544,5.511567255768287
부산광역시,사상구,202601,16194280000,907789,193750.0,83583.38064516129,4.685362580645161
부산광역시,사상구,202602,14974180000,826830,193474.0,77396.34266102938,4.273597485967107
부산광역시,사상구,202603,16505670000,993496,193189.0,85437.93901309081,5.142611639379053
부산광역시,사상구,202604,16678420000,1019020,192901.0,86461.03441661785,5.282606103649022
부산광역시,사상구,202605,20455940000,1184244,192718.0,106144.41826918088,6.14495791778661
부산광역시,사상구,202606,17750000000,1112836,192475.0,92219.768801143,5.781717106117678
부산광역시,사하구,202601,17491300000,1055069,285534.0,61258.203926677736,3.695073091120497
부산광역시,사하구,202602,16395170000,974639,284653.0,57597.03920211626,3.423954780030423
부산광역시,사하구,202603,17941460000,1140478,283945.0,63186.39173079294,4.016545457747099
부산광역시,사하구,202604,18244470000,1172534,283258.0,64409.37237430187,4.139455902392871
부산광역시,사하구,202605,23811140000,1423936,282633.0,84247.5577869534,5.038109491814473
부산광역시,사하구,202606,20181820000,1314365,282159.0,71526.4088687584,4.658242338539618
부산광역시,서구,202601,5859350000,399711,101633.0,57652.042151663336,3.932885972075999
부산광역시,서구,202602,5382080000,364013,101572.0,52987.83129208837,3.5837927775371163
부산광역시,서구,202603,6126110000,446589,101452.0,60384.319678271495,4.401973347001538
부산광역시,서구,202604,6493440000,474821,101312.0,64093.49336702464,4.686720230574858
부산광역시,서구,202605,8646870000,566383,101320.0,85342.18318199764,5.59004145282274
부산광역시,서구,202606,7391400000,532886,101216.0,73026.00379386658,5.264839551059121
부산광역시,수영구,202601,16779900000,913189,168912.0,99341.07701051435,5.406300322061192
부산광역시,수영구,202602,15865610000,851027,168745.0,94021.21544342054,5.043272393256096
부산광역시,수영구,202603,16120860000,928880,168585.0,95624.5217546045,5.509861494201738
부산광역시,수영구,202604,16031080000,942919,168577.0,95096.48409925435,5.593402421445393
부산광역시,수영구,202605,20377640000,1131378,168513.0,120926.21934212791,6.713891509853839
부산광역시,수영구,202606,17748540000,1057788,168440.0,105370.10211351223,6.279909760151983
부산광역시,연제구,202601,16780200000,928535,211664.0,79277.53420515535,4.386834794769068
부산광역시,연제구,202602,15490140000,849225,211506.0,73237.35496865337,4.015134322430569
부산광역시,연제구,202603,16199850000,973408,211426.0,76621.84404945465,4.6040127515064375
부산광역시,연제구,202604,16163920000,993759,211491.0,76428.40593689567,4.698824063435324
부산광역시,연제구,202605,19395100000,1132277,211509.0,91698.69840054087,5.353327754374519
부산광역시,연제구,202606,17255020000,1083975,211464.0,81597.90791813264,5.126049824083532
부산광역시,영도구,202601,6319200000,363020,101252.0,62410.61904950026,3.5853118950736778
부산광역시,영도구,202602,5929210000,336461,100944.0,58737.61689649707,3.3331451101600886
부산광역시,영도구,202603,6368490000,395764,100733.0,63221.48650392622,3.928841591136966
부산광역시,영도구,202604,6629090000,410144,100633.0,65873.9180984369,4.0756411912593284
부산광역시,영도구,202605,9270270000,522733,100748.0,92014.43204827888,5.18851987136221
부산광역시,영도구,202606,7704510000,481790,100570.0,76608.43193795366,4.790593616386596
부산광역시,중구,202601,10004950000,490252,36449.0,274491.75560372026,13.450355290954484
부산광역시,중구,202602,9468910000,457657,36399.0,260142.03686914477,12.573339926921069
부산광역시,중구,202603,9915400000,511945,36391.0,272468.4674782226,14.067901404193345
부산광역시,중구,202604,9959440000,523601,36397.0,273633.5412259252,14.385828502349094
부산광역시,중구,202605,12687290000,637777,36375.0,348791.47766323027,17.533388316151203
부산광역시,중구,202606,10727210000,575302,36306.0,295466.58954442793,15.845920784443342
부산광역시,해운대구,202601,26951330000,1510325,372400.0,72371.99248120301,4.055652524167562
부산광역시,해운대구,202602,25386980000,1395066,372175.0,68212.48068784845,3.748414052529052
부산광역시,해운대구,202603,25584990000,1525261,371470.0,68874.98317495357,4.106013944598487
부산광역시,해운대구,202604,25953940000,1572027,371143.0,69929.7575328108,4.235636937784089
부산광역시,해운대구,202605,33062130000,1878723,370920.0,89135.47395664833,5.065035587188612
부산광역시,해운대구,202606,28011120000,1743172,370739.0,75554.82428339074,4.701884614243443
서울특별시,강남구,202601,60331660000,3588222,555787.0,108551.76533456163,6.456109984580424
서울특별시,강남구,202602,52510050000,3136238,555502.0,94527.20242231351,5.645772652483699
서울특별시,강남구,202603,58707080000,3633653,554165.0,105937.90658017017,6.55698753981215
서울특별시,강남구,202604,57248340000,3646898,553260.0,103474.56891877236,6.591653110653219
서울특별시,강남구,202605,57300960000,3514578,552962.0,103625.49325270091,6.355912341173535
서울특별시,강남구,202606,54610220000,3463937,552830.0,98783.0255232169,6.2658267460159545
서울특별시,강동구,202601,19149590000,1154433,499307.0,38352.3363381647,2.3120705297542394
서울특별시,강동구,202602,17468030000,1043893,500063.0,34931.65861101501,2.0875229721055146
서울특별시,강동구,202603,19196590000,1210427,499795.0,38408.92766034074,2.4218469572524737
서울특별시,강동구,202604,18492050000,1205095,499460.0,37024.086012893924,2.412795819485044
서울특별시,강동구,202605,19879210000,1237250,499058.0,39833.46625041578,2.479170757707521
서울특별시,강동구,202606,18353590000,1198481,499011.0,36779.9307029304,2.4017125874980714
서울특별시,강북구,202601,11717130000,707388,278750.0,42034.5470852018,2.537714798206278
서울특별시,강북구,202602,10878930000,653202,278786.0,39022.511890841,2.3430229638504088
서울특별시,강북구,202603,11679750000,745574,278786.0,41895.03777090672,2.674359544596931
서울특별시,강북구,202604,11441020000,755313,278520.0,41077.911819617984,2.7118806548901335
서울특별시,강북구,202605,12518400000,778656,278294.0,44982.644253918515,2.797961867665131
서울특별시,강북구,202606,11434320000,749956,278041.0,41124.58234576915,2.697285652116055
서울특별시,강서구,202601,26031380000,1588112,549536.0,47369.7446573109,2.889914400512432
서울특별시,강서구,202602,23757960000,1435064,549050.0,43271.0317821692,2.6137218832528912
서울특별시,강서구,202603,26019870000,1656961,548985.0,47396.32230388808,3.0182263631975372
서울특별시,강서구,202604,25182950000,1644849,548716.0,45894.32420414203,2.997632655144009
서울특별시,강서구,202605,26777350000,1668781,548622.0,48808.37808181225,3.041768284902902
서울특별시,강서구,202606,24566330000,1635494,548515.0,44786.97938980703,2.9816759796906194
서울특별시,관악구,202601,20177120000,1426612,477657.0,42241.85974454472,2.986687099738934
서울특별시,관악구,202602,18211040000,1274528,478195.0,38082.874141302185,2.6652892648396573
서울특별시,관악구,202603,20963700000,1543562,478468.0,43814.215370724894,3.2260506449752127
서울특별시,관악구,202604,19977700000,1544831,478144.0,41781.76448935885,3.2308906940168653
서울특별시,관악구,202605,21368530000,1579590,478154.0,44689.639739498154,3.303517276860593
서울특별시,관악구,202606,19745540000,1521636,477797.0,41326.211759387355,3.1846914066015484
서울특별시,광진구,202601,18046280000,1044694,330933.0,54531.521486222286,3.1568142191924045
서울특별시,광진구,202602,16426240000,947375,331095.0,49611.86366450717,2.86133889065072
서울특별시,광진구,202603,18785550000,1188882,331123.0,56732.84549850056,3.5904543024797433
서울특별시,광진구,202604,18138100000,1192444,331029.0,54793.08459379692,3.6022342453380216
서울특별시,광진구,202605,19417350000,1219497,331136.0,58638.59562234248,3.682767805373019
서울특별시,광진구,202606,17634730000,1144248,330905.0,53292.42531844487,3.4579350568894394
서울특별시,구로구,202601,20008210000,1243481,383226.0,52209.94922056437,3.2447720144249086
서울특별시,구로구,202602,18141770000,1114773,382800.0,47392.29362591432,2.9121551724137933
서울특별시,구로구,202603,19642070000,1297421,382836.0,51306.74753680427,3.388973346289273
서울특별시,구로구,202604,19522650000,1317690,382718.0,51010.53517211106,3.4429789035268787
서울특별시,구로구,202605,20550480000,1326791,382652.0,53705.40334298527,3.4673567628027553
서울특별시,구로구,202606,19032760000,1308415,382633.0,49741.553917200035,3.4195038065195633
서울특별시,금천구,202601,15071690000,1006736,223012.0,67582.41708966333,4.514268290495579
서울특별시,금천구,202602,13778590000,889582,222809.0,61840.365514858015,3.992576601483782
서울특별시,금천구,202603,14767540000,1041595,222712.0,66307.78763605014,4.676869679226984
서울특별시,금천구,202604,14571450000,1055375,222726.0,65423.210581611485,4.738445444178049
서울특별시,금천구,202605,14866940000,1017904,222655.0,66771.19310143495,4.571664683029799
서울특별시,금천구,202606,13648190000,1028084,222503.0,61339.35272782839,4.620539947775985
서울특별시,노원구,202601,19041510000,1091665,482461.0,39467.45954595294,2.2627010266114773
서울특별시,노원구,202602,18023440000,1008992,482293.0,37370.31223758172,2.0920726612246083
서울특별시,노원구,202603,19501080000,1212119,482487.0,40417.83509192994,2.5122314176340503
서울특별시,노원구,202604,18989600000,1227718,482097.0,39389.5834240827,2.5466202859590497
서울특별시,노원구,202605,20248350000,1233111,481589.0,42044.87644028414,2.5605049118646814
서울특별시,노원구,202606,18121240000,1176815,481053.0,37669.94489172711,2.4463312774268116
서울특별시,도봉구,202601,9203220000,565155,299545.0,30723.998063729992,1.8867115124605651
서울특별시,도봉구,202602,8558460000,520404,299295.0,28595.399188092015,1.738766100335789
서울특별시,도봉구,202603,9169080000,598396,299065.0,30659.154364435824,2.0008894387507734
서울특별시,도봉구,202604,9125770000,604904,298839.0,30537.413122115922,2.0241802442117662
서울특별시,도봉구,202605,9888560000,623570,298571.0,33119.62648750214,2.088514959590851
서울특별시,도봉구,202606,9208710000,600675,298225.0,30878.39718333473,2.014167155671054
서울특별시,동대문구,202601,15392450000,1002049,348620.0,44152.51563306752,2.874330216281338
서울특별시,동대문구,202602,13887840000,904586,350393.0,39635.03837120034,2.5816326239394054
서울특별시,동대문구,202603,16330980000,1143326,351542.0,46455.27419198844,3.2523169351030603
서울특별시,동대문구,202604,15784530000,1160100,351656.0,44886.280910890186,3.2989626225629594
서울특별시,동대문구,202605,16778250000,1164876,352299.0,47625.028739792055,3.3064981734265495
서울특별시,동대문구,202606,15471360000,1133252,352848.0,43847.095633247176,3.2117285630073007
서울특별시,동작구,202601,14082120000,973091,371748.0,37880.82249265631,2.61760924066841
서울특별시,동작구,202602,12498050000,856677,371746.0,33619.86410075697,2.304468642567775
서울특별시,동작구,202603,14736610000,1086816,372236.0,39589.42713762237,2.9196961067709735
서울특별시,동작구,202604,14290720000,1109901,372250.0,38390.11417058428,2.9816010745466754
서울특별시,동작구,202605,14947730000,1102446,372327.0,40146.779578166505,2.960961735248854
서울특별시,동작구,202606,14156340000,1061479,371999.0,38054.77971714978,2.853445842596351
서울특별시,마포구,202601,28332220000,1593712,357232.0,79310.42011913826,4.461280064495901
서울특별시,마포구,202602,25719290000,1437998,357136.0,72015.39469557816,4.026471708256799
서울특별시,마포구,202603,28260900000,1690209,356966.0,79169.7248477446,4.734929937304954
서울특별시,마포구,202604,27469940000,1718854,356894.0,76969.46432274008,4.816147091293213
서울특별시,마포구,202605,29002650000,1745187,356856.0,81272.69823121931,4.8904516107337415
서울특별시,마포구,202606,26429910000,1660812,356487.0,74139.89850962308,4.6588290737109626
서울특별시,서대문구,202601,13656930000,940529,299942.0,45531.90283454801,3.135702902561162
서울특별시,서대문구,202602,12473400000,839721,300175.0,41553.76030648788,2.7974381610727077
서울특별시,서대문구,202603,14862830000,1096675,300594.0,49444.865832318676,3.6483595813622363
서울특별시,서대문구,202604,14424480000,1111794,300395.0,48018.37580518983,3.70110687594667
서울특별시,서대문구,202605,14907360000,1092531,300236.0,49652.14031628452,3.638907392850957
서울특별시,서대문구,202606,13701720000,1046229,299810.0,45701.344184650276,3.4896401054000865
서울특별시,서초구,202601,31661480000,1712058,415407.0,76217.97417953958,4.121399013497606
서울특별시,서초구,202602,27444120000,1513886,415691.0,66020.48155962,3.6418541657144368
서울특별시,서초구,202603,31917000000,1799602,415540.0,76808.49015738558,4.330755161957934
서울특별시,서초구,202604,31041440000,1830664,414999.0,74798.83084055624,4.411249183732973
서울특별시,서초구,202605,31556540000,1803791,414486.0,76134.15169631784,4.351874369701268
서울특별시,서초구,202606,30640850000,1785929,414383.0,73943.30848514539,4.309851031533629
서울특별시,성동구,202601,17236510000,954546,274695.0,62747.81120879521,3.4749303773275817
서울특별시,성동구,202602,15952290000,861872,274854.0,58039.14078019603,3.135744795418659
서울특별시,성동구,202603,17408280000,1043883,275093.0,63281.43573264314,3.794654898525226
서울특별시,성동구,202604,17044290000,1065275,274917.0,61997.948471720556,3.8748967870302673
서울특별시,성동구,202605,18610590000,1092705,274694.0,67750.26028963138,3.977899044027172
서울특별시,성동구,202606,16518380000,1031495,274517.0,60172.5211917659,3.7574904286437634
서울특별시,성북구,202601,15019220000,953777,422146.0,35578.259654242844,2.259353399060988
서울특별시,성북구,202602,13850780000,859400,422542.0,32779.65267358038,2.0338806556507993
