STRD_YYMM,SIDO_NM,CCG_NM,REGION_KEY,TPBUZ_NO,TPBUZ_NM,active_store_count,active_count_at_start,active_count_at_end,opening_store_count,closure_store_count,net_store_change,closure_rate_start,closure_rate_avg,source,mapping_confidence
202604,경기도,구리시,경기도|구리시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,구리시,경기도|구리시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,구리시,경기도|구리시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,군포시,경기도|군포시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,김포시,경기도|김포시,4004,대형할인점,8,8,8,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,남양주시,경기도|남양주시,4004,대형할인점,6,6,6,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,동두천시,경기도|동두천시,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202604,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202605,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202606,경기도,부천시 소사구,경기도|부천시 소사구,4004,대형할인점,2,2,2,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202601,경기도,부천시 오정구,경기도|부천시 오정구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202602,경기도,부천시 오정구,경기도|부천시 오정구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
202603,경기도,부천시 오정구,경기도|부천시 오정구,4004,대형할인점,1,1,1,0,0,0,0.0,0.0,LOCALDATA 대규모·준대규모점포,HIGH
