dimension,segment_code,segment,TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,amt_share_jan,amt_share_jun,amt_share_change_pp,cnt_share_jan,cnt_share_jun,cnt_share_change_pp
AGE_CD,5,50대,4004,대형할인점,강원특별자치도,인제군,36.06060606060606,33.446519524618,-2.614086535988065,28.044280442804425,27.727272727272727,-0.31700771553169815
AGE_CD,6,60대 이상,4004,대형할인점,강원특별자치도,인제군,54.848484848484844,60.441426146010194,5.59294129752535,54.981549815498155,58.63636363636363,3.6548138208654777
AGE_CD,1,20대 이하,4004,대형할인점,강원특별자치도,춘천시,0.30948237143498764,0.40618626784500345,0.09670389641001581,0.6929164887852616,0.7702043030193455,0.07728781423408393
AGE_CD,2,20대,4004,대형할인점,강원특별자치도,춘천시,5.907534246575342,5.938137321549966,0.030603074974624,6.945584709861745,6.707647803290544,-0.2379369065712007
AGE_CD,3,30대,4004,대형할인점,강원특별자치도,춘천시,16.063608803054123,13.712610469068661,-2.350998333985462,16.5183409411842,14.738745254022781,-1.779595687161418
AGE_CD,4,40대,4004,대형할인점,강원특별자치도,춘천시,21.709381315966763,20.309313392250168,-1.4000679237165947,20.95497684805097,20.068703670222384,-0.8862731778285848
AGE_CD,5,50대,4004,대형할인점,강원특별자치도,춘천시,26.004940489557605,25.52345343303875,-0.48148705651885493,24.659288693310565,23.36286385825348,-1.2964248350570848
AGE_CD,6,60대 이상,4004,대형할인점,강원특별자치도,춘천시,30.005052773411183,34.11029911624745,4.1052463428362636,30.228892318807265,34.35183511119146,4.1229427923841975
AGE_CD,2,20대,4004,대형할인점,강원특별자치도,태백시,4.833958995090962,2.668739474025133,-2.1652195210658287,4.783599088838269,3.579347481786506,-1.2042516070517628
AGE_CD,3,30대,4004,대형할인점,강원특별자치도,태백시,10.597747617672539,7.986785853089779,-2.6109617645827603,11.645785876993166,9.249287298067786,-2.39649857892538
AGE_CD,4,40대,4004,대형할인점,강원특별자치도,태백시,24.23332370776783,23.383858012695946,-0.8494656950718849,23.9749430523918,22.458029775102943,-1.5169132772888574
AGE_CD,5,50대,4004,대형할인점,강원특별자치도,태백시,29.275194917701413,30.949604871097293,1.6744099533958803,29.441913439635535,28.698131137155524,-0.7437823024800103
AGE_CD,6,60대 이상,4004,대형할인점,강원특별자치도,태백시,31.059774761767255,35.01101178909185,3.9512370273245985,30.15375854214123,36.01520430788723,5.8614457657460015
AGE_CD,2,20대,4004,대형할인점,강원특별자치도,평창군,3.247816593886463,3.6046860919194956,0.3568694980330327,4.6082949308755765,6.439942112879884,1.8316471820043079
AGE_CD,3,30대,4004,대형할인점,강원특별자치도,평창군,20.578602620087334,12.886752778612195,-7.69184984147514,16.282642089093702,12.445730824891461,-3.836911264202241
AGE_CD,4,40대,4004,대형할인점,강원특별자치도,평창군,26.03711790393013,21.537999399218986,-4.499118504711145,24.11674347158218,19.609261939218527,-4.507481532363652
AGE_CD,5,50대,4004,대형할인점,강원특별자치도,평창군,24.126637554585155,28.35686392310003,4.230226368514874,25.65284178187404,28.364688856729376,2.711847074855335
AGE_CD,6,60대 이상,4004,대형할인점,강원특별자치도,평창군,26.009825327510917,33.61369780714929,7.603872479638376,29.339477726574504,33.140376266280754,3.8008985397062496
AGE_CD,2,20대,4004,대형할인점,강원특별자치도,홍천군,9.162221524945089,6.967213114754098,-2.195008410190991,14.731254147312542,9.290322580645162,-5.4409315666673805
AGE_CD,3,30대,4004,대형할인점,강원특별자치도,홍천군,11.735174144963915,9.074941451990632,-2.660232692973283,12.07697412076974,9.096774193548388,-2.980199927221353
AGE_CD,4,40대,4004,대형할인점,강원특별자치도,홍천군,21.27392532161908,25.644028103044498,4.37010278142542,18.779031187790313,20.64516129032258,1.8661301025322672
AGE_CD,5,50대,4004,대형할인점,강원특별자치도,홍천군,23.59585817383119,26.81498829039813,3.219130116566941,21.632382216323823,26.7741935483871,5.141811332063277
AGE_CD,6,60대 이상,4004,대형할인점,강원특별자치도,홍천군,34.23282083464073,31.498829039812648,-2.7339917948280785,32.78035832780358,34.193548387096776,1.4131900592931927
AGE_CD,1,20대 이하,4004,대형할인점,경기도,고양시 덕양구,0.48660856748432185,0.28688111102825387,-0.199727456456068,0.7015016937398308,0.5537645189652779,-0.14773717477455295
AGE_CD,2,20대,4004,대형할인점,경기도,고양시 덕양구,7.309354344480077,7.043501528716624,-0.265852815763453,8.122616094529354,7.657067053324901,-0.4655490412044534
AGE_CD,3,30대,4004,대형할인점,경기도,고양시 덕양구,19.51758754987297,19.085489693774154,-0.43209785609881735,19.930116561308047,19.685634515417483,-0.24448204589056388
AGE_CD,4,40대,4004,대형할인점,경기도,고양시 덕양구,26.357964072067436,24.253736253613432,-2.104227818454003,25.166706676268973,23.290502707121814,-1.8762039691471593
AGE_CD,5,50대,4004,대형할인점,경기도,고양시 덕양구,23.431436676534005,22.881181213235134,-0.5502554632988712,22.00861540102958,21.80891267796819,-0.1997027230613888
AGE_CD,6,60대 이상,4004,대형할인점,경기도,고양시 덕양구,22.89704878956119,26.449210199632407,3.5521614100712178,24.070443573124216,27.00411852720233,2.933674954078114
AGE_CD,1,20대 이하,4004,대형할인점,경기도,고양시 일산동구,0.22671920479971486,0.14592389977042933,-0.08079530502928553,0.4418616646321544,0.42789316347863465,-0.013968501153519775
AGE_CD,2,20대,4004,대형할인점,경기도,고양시 일산동구,3.2725778666613867,2.9294680799101256,-0.34310978675126114,4.788267455255059,4.4235165393407705,-0.3647509159142883
AGE_CD,3,30대,4004,대형할인점,경기도,고양시 일산동구,10.283547512028989,9.758584477116202,-0.524963034912787,12.165809879132782,11.986870127586409,-0.17893975154637332
AGE_CD,4,40대,4004,대형할인점,경기도,고양시 일산동구,22.601132605983803,18.937747276901284,-3.6633853290825193,20.554304282791467,19.39000801078525,-1.164296272006215
AGE_CD,5,50대,4004,대형할인점,경기도,고양시 일산동구,29.950695998257533,28.83187612953646,-1.1188198687210722,27.581108264704362,27.234716007893557,-0.3463922568108053
AGE_CD,6,60대 이상,4004,대형할인점,경기도,고양시 일산동구,33.665326812268574,39.3964001367655,5.731073324496926,34.46864845348417,36.53699615091538,2.068347697431207
AGE_CD,1,20대 이하,4004,대형할인점,경기도,고양시 일산서구,0.2056309402833403,0.1354748147422714,-0.0701561255410689,0.5778289542552077,0.4114762414745505,-0.16635271278065727
AGE_CD,2,20대,4004,대형할인점,경기도,고양시 일산서구,4.287763763524419,3.630072144419417,-0.6576916191050017,5.7447922118706165,5.51829096443267,-0.22650124743794642
AGE_CD,3,30대,4004,대형할인점,경기도,고양시 일산서구,15.971068204913625,15.407403780237,-0.5636644246766238,15.716528839108134,15.148526013189786,-0.5680028259183487
AGE_CD,4,40대,4004,대형할인점,경기도,고양시 일산서구,26.50188295773806,25.204028335455224,-1.2978546222828378,23.339265152308176,22.101347161941266,-1.2379179903669097
AGE_CD,5,50대,4004,대형할인점,경기도,고양시 일산서구,28.377667523462254,26.969281493813863,-1.4083860296483905,26.69527896995708,26.075193055633843,-0.6200859143232371
AGE_CD,6,60대 이상,4004,대형할인점,경기도,고양시 일산서구,24.65598661007831,28.653739431332227,3.9977528212539184,27.926305872500784,30.745166563327885,2.8188606908271012
AGE_CD,1,20대 이하,4004,대형할인점,경기도,과천시,0.10215084274445263,0.10063504181559496,-0.001515800928857669,0.28447254049782694,0.2755511022044088,-0.008921438293418127
AGE_CD,2,20대,4004,대형할인점,경기도,과천시,1.9351909653254638,2.0647534441475517,0.12956247882208793,3.8561833267483205,3.674014696058784,-0.18216863068953648
AGE_CD,3,30대,4004,대형할인점,경기도,과천시,11.818285000851256,12.086615539438526,0.26833053858726963,13.449229553536151,13.226452905811623,-0.22277664772452788
AGE_CD,4,40대,4004,대형할인점,경기도,과천시,23.057715226150616,22.88232640455287,-0.17538882159774616,23.27933623073884,24.49064796259185,1.2113117318530122
AGE_CD,5,50대,4004,대형할인점,경기도,과천시,26.12507803189376,24.92972897942187,-1.1953490524718902,24.195969972342947,23.26319305277221,-0.9327769195707383
AGE_CD,6,60대 이상,4004,대형할인점,경기도,과천시,36.96157993303445,37.93594059062359,0.9743606575891377,34.93480837613592,35.07014028056113,0.13533190442520748
AGE_CD,1,20대 이하,4004,대형할인점,경기도,광명시,0.2508803482098327,0.2152023167459284,-0.035678031463904275,0.6656458014312947,0.5575813360710872,-0.10806446536020753
AGE_CD,2,20대,4004,대형할인점,경기도,광명시,2.7521271933138873,2.663017968950645,-0.08910922436324231,4.5829557173661675,4.076539101497504,-0.5064166158686634
AGE_CD,3,30대,4004,대형할인점,경기도,광명시,10.264935693019178,10.821222667977363,0.5562869749581854,12.926966467702117,13.601444401175348,0.6744779334732307
