TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,total_amt_6m,total_cnt_6m,avg_ticket_6m,amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,peak_month,amt_growth_without_peak_pct_m,peak_dependency,market_size_quartile
4004,대형할인점,경기도,시흥시,23866610000,470425,50734.1446564277,-1.6705377904938499,0.09130200265704604,0.20892288915332963,0.003215852069962936,-1.8755422426066544,0.4088295388848538,202605,-3.572801146746929,False,Q4_large
4004,대형할인점,경기도,안산시 단원구,22607490000,502344,45004.00124217667,-1.9483101635867024,0.3168293884051024,-0.5025358262783919,0.033829589784605776,-1.453076567643953,0.24836930607515065,202605,-3.5315671412153518,False,Q4_large
4004,대형할인점,경기도,안산시 상록구,6202340000,214861,28866.755716486474,-0.9552861853179659,0.11837668437226333,0.035176197204376154,0.0002982275634565944,-0.9901140980346892,0.1523032158062772,202605,-2.164111299592118,False,Q3
4004,대형할인점,경기도,안성시,21648060000,488511,44314.37572541867,-2.6145775590462716,0.33596767779955966,-1.2751803395576622,0.11252466518308234,-1.3566975600414917,0.7171702059405785,202605,-5.008603145709483,False,Q4_large
4004,대형할인점,경기도,안양시 동안구,18572930000,557823,33295.38222697881,-2.581616334124365,0.4520872529229902,-1.4485029739199415,0.19260710386299884,-1.1497677807010864,0.3542523572317189,202601,-2.657622623815677,False,Q4_large
4004,대형할인점,경기도,안양시 만안구,4797220000,159793,30021.46527069396,-14.207872645072722,0.8595684545273872,-7.864921334651875,0.8432531622932593,-6.884404292375591,0.8032719084888746,202601,-17.259267981768556,False,Q2
4004,대형할인점,경기도,양주시,9124280000,212958,42845.44370251411,-2.868843958576249,0.27831217418736975,0.6927058954195502,0.032283737326428676,-3.5370485104401945,0.888446225816069,202605,-5.128672125480229,False,Q3
4004,대형할인점,경기도,양평군,1191640000,27250,43729.908256880735,0.550761433408463,0.019719718211961775,0.6976761543463346,0.06956655972250189,-0.1458968335204125,0.0031696012430313327,202605,-1.340307126824256,True,Q1_small
4004,대형할인점,경기도,여주시,30852650000,219117,140804.45606685014,-0.8357426224753346,0.017939735808849156,3.083897564595159,0.1311594677915967,-3.802378722258077,0.7592395146877402,202605,-2.5511093419165762,False,Q3
4004,대형할인점,경기도,오산시,7570050000,208645,36281.96218457188,-2.4042622545885073,0.4572824401833509,-1.3479583572334661,0.3225059417005091,-1.0707369860424345,0.21670100186298444,202601,-2.159841460411891,False,Q3
4004,대형할인점,경기도,용인시 기흥구,9377060000,328140,28576.400316937892,-2.7208466995780127,0.5059287045886698,-0.6325789031038801,0.046774568266328496,-2.1015618332671124,0.32906529274169444,202601,-2.1433360817675107,False,Q3
4004,대형할인점,경기도,용인시 수지구,7543020000,302979,24896.180923430336,-2.5626765427398905,0.558184956707723,-1.6053631375128916,0.33206673478377463,-0.9729325050153821,0.3148984962694928,202601,-1.1504801645590044,False,Q3
4004,대형할인점,경기도,용인시 처인구,4124270000,165105,24979.679597831684,-4.614582165281413,0.8432587215742684,-1.4109182942587668,0.20744903110019697,-3.2495118278762845,0.6574195695458779,202601,-3.7231782067699415,False,Q2
4004,대형할인점,경기도,의왕시,5330800000,205175,25981.722919459,0.25081650747071893,0.008833951870452396,2.7767214663885373,0.536225209837303,-2.457662516257531,0.7539086267982519,202605,-0.689428472113929,True,Q3
4004,대형할인점,경기도,의정부시,7622040000,308652,24694.60751914778,-5.228824201651093,0.888482398066638,-2.216143384297478,0.511688051538605,-3.0809592928960527,0.8253950761658827,202601,-4.858148538023193,False,Q3
4004,대형할인점,경기도,이천시,5012580000,123504,40586.37776914108,-2.9094335616291023,0.5165948568206846,-0.24161893443847476,0.011995592674081424,-2.6742761848123178,0.568147682801693,202601,-2.880141823128315,False,Q2
4004,대형할인점,경기도,파주시,17150170000,324378,52870.9406926487,-2.622237243047026,0.16588201827794766,-0.2635367739490301,0.003241361282748344,-2.3649329370664183,0.5534923231382523,202605,-4.8896744416972355,False,Q3
4004,대형할인점,경기도,평택시,10178430000,310429,32788.27042576564,-3.9073724531472562,0.7804268393192345,-1.3657715459884885,0.20543196327592986,-2.576794026775174,0.6198524846299993,202601,-3.8053385599415313,False,Q3
4004,대형할인점,경기도,포천시,2866350000,76568,37435.3515829067,-7.262495997182274,0.9090030381910651,-5.24832116824663,0.7969982880165188,-2.125740518552828,0.4522389447498013,202601,-7.345076187202983,False,Q2
4004,대형할인점,경기도,하남시,35959490000,722681,49758.45497529339,-3.2470113373059335,0.596756349088656,-2.7576662726806913,0.519178599195202,-0.5032222550287946,0.2763395579721178,202601,-2.714576984382216,False,Q4_large
4004,대형할인점,경기도,화성시 동탄구,8419750000,343289,24526.710730608906,-5.309390315415383,0.7827709103303677,-2.4813117790356385,0.3134733469971631,-2.9000375086789996,0.6247514498864687,202601,-4.820065913283274,False,Q3
4004,대형할인점,경기도,화성시 만세구,2050230000,66135,31000.680426400544,-16.734731716517274,0.9681090550553564,-7.548184633648121,0.9016299270382565,-9.936578364055206,0.9274346102081111,202601,-18.11001801785935,False,Q1_small
4004,대형할인점,경기도,화성시 병점구,1867220000,86742,21526.134974983284,-9.276657987741132,0.9368927447937909,-4.462474395303688,0.7517000431395695,-5.0390499041779275,0.936988114682151,202601,-9.61081472573541,False,Q2
4004,대형할인점,경기도,화성시 효행구,3045380000,101410,30030.37175820925,-2.4888677804088046,0.48868900706834945,-0.11681003842205877,0.003882318757615004,-2.3748317839060205,0.5223993976210866,202601,-1.449787057246875,False,Q2
4004,대형할인점,경상남도,거제시,6353370000,198759,31965.194028949634,-5.606242976513271,0.9166175010988581,-2.950611556664293,0.7485030937601727,-2.736371101812195,0.708914509970034,202601,-5.395172192822584,False,Q2
4004,대형할인점,경상남도,고성군,1026010000,28227,36348.53154780884,-3.7859048623295206,0.7469104878275207,-1.4167265784637764,0.3540806978448886,-2.403225417090021,0.45018765414461015,202601,-3.32750026370022,False,Q1_small
4004,대형할인점,경상남도,김해시,21965190000,755777,29063.056959923364,-2.8895372593332866,0.7728006361909477,-0.9065054678422924,0.09988928399106904,-2.0011725298954794,0.6114441215290413,202601,-2.975896668447402,False,Q4_large
4004,대형할인점,경상남도,밀양시,4042900000,122442,33018.89874389507,-2.929133397655079,0.850583475703426,-0.2537113445192459,0.011615715691032053,-2.6822271677461624,0.6146487574945095,202602,-3.539984149337087,False,Q2
4004,대형할인점,경상남도,사천시,5716680000,153461,37251.6795798281,-2.9653685264031027,0.7994046900108258,-1.428399427563933,0.37417695209238955,-1.559241292536076,0.38976472391752526,202601,-3.382496772216099,False,Q2
4004,대형할인점,경상남도,양산시,18081960000,565082,31998.824949299393,-0.9878956921320318,0.21138219418890075,0.529127329401533,0.044445388040348706,-1.5090382875430965,0.4686884550303577,202605,-1.9488200173669776,False,Q4_large
4004,대형할인점,경상남도,진주시,19534150000,507289,38506.9457449304,-3.6431931654981082,0.7519812448808082,-0.6549892520138867,0.06585248696929971,-3.0079053703709095,0.6955755252888464,202601,-3.8155139624746446,False,Q4_large
4004,대형할인점,경상남도,창녕군,873010000,30526,28598.899298958266,0.24879337666039592,0.003653330905251243,2.0499067946768235,0.23893773054321346,-1.7649339177156294,0.3916078232012584,202603,0.737213393361398,False,Q1_small
4004,대형할인점,경상남도,창원시 마산합포구,7229900000,229846,31455.409274035657,-2.345029105573759,0.7294859058610809,-1.2385785685369164,0.4057175844049935,-1.120326662982154,0.5367585743183488,202601,-1.9585584753956313,False,Q3
4004,대형할인점,경상남도,창원시 마산회원구,11187110000,358798,31179.410141639586,-4.096785738839986,0.8899779699427985,-2.370892718677585,0.6263573457584838,-1.7678057991344545,0.48179213099105805,202601,-4.198278574911446,False,Q4_large
4004,대형할인점,경상남도,창원시 성산구,11724940000,415350,28229.05982905983,-2.195751125768953,0.5521863638691572,0.5243525673706633,0.06309088693161145,-2.705915157540182,0.6427788052931265,202601,-2.400453374311738,False,Q4_large
4004,대형할인점,경상남도,창원시 의창구,11480400000,325480,35272.21334644218,-0.7004033556875194,0.018332749118990757,1.4168766728852025,0.10862614407008826,-2.0876998957499917,0.55399461520585,202605,-2.074411776003307,False,Q3
4004,대형할인점,경상남도,창원시 진해구,7086990000,243620,29090.345620228225,-2.822580581753685,0.8591298321158546,-1.4485637835982699,0.360319153510094,-1.394212860722115,0.672086589657646,202601,-2.6815932148215986,False,Q3
4004,대형할인점,경상남도,통영시,8250980000,206674,39922.68016296196,-2.197417353743459,0.4767697061131724,-0.5269323309832397,0.0673360598809019,-1.6793339764271604,0.3240916415955328,202602,-2.071084056690577,False,Q3
4004,대형할인점,경상남도,합천군,183040000,7748,23624.161073825504,-2.245023626271335,0.18501732174583996,-0.4489136988380284,0.013075661067980361,-1.804209270002004,0.7042765879639092,202601,1.1753547778510773,False,Q1_small
4004,대형할인점,경상북도,경산시,5603020000,134786,41569.7475998991,-6.36394392113209,0.7981582777992241,-5.2028746118448375,0.8081052616085429,-1.224793794677965,0.18051630702472812,202602,-6.977887399812281,False,Q2
4004,대형할인점,경상북도,경주시,8345810000,243063,34335.99519466147,-3.3119663585186467,0.6934588133211582,-0.7641977755433071,0.08588118031127659,-2.5673885088494925,0.7793292767082469,202603,-4.102331593426432,False,Q3
4004,대형할인점,경상북도,구미시,9103030000,220394,41303.43838761491,-3.920481988915872,0.499867004125517,-1.3048407783118936,0.14852755295208186,-2.650222393105188,0.5628515619319232,202601,-3.843960200331669,False,Q3
4004,대형할인점,경상북도,김천시,4125780000,77283,53385.349947595205,-1.4551933460925557,0.06649831815603173,1.105316204280506,0.0630052453146359,-2.532517227085931,0.6347865245750519,202605,-3.6838186119734218,False,Q2
4004,대형할인점,경상북도,문경시,1136200000,36442,31178.310740354536,-7.354334128192999,0.8866451895528855,-2.610054924728548,0.6266675564020837,-4.871426100299786,0.8373972780497767,202602,-7.75503631648991,False,Q1_small
4004,대형할인점,경상북도,상주시,1214610000,22903,53032.790464131336,-2.6056829847885608,0.22378294360274803,-0.15639304727529754,0.001844029782552965,-2.453126456732444,0.4827212514871573,202602,-1.7747058352512564,False,Q1_small
4004,대형할인점,경상북도,성주군,597590000,22859,26142.438426877816,0.6671025826994407,0.14272473201868888,2.54548159309535,0.5068591003557403,-1.831752097912366,0.578752102438759,202605,0.12204146790960003,True,Q1_small
4004,대형할인점,경상북도,안동시,3959940000,92539,42792.12007910178,-5.185139288887179,0.6869697584135472,-2.782897026043952,0.4296152767339081,-2.471007867295485,0.6468031328230376,202601,-4.840116128249798,False,Q2
4004,대형할인점,경상북도,영주시,812600000,23398,34729.46405675699,-17.074295031296366,0.9747523877716557,-12.172160789867785,0.9557161776935992,-5.581526638381716,0.848056390266123,202601,-18.20601068344029,False,Q1_small
4004,대형할인점,경상북도,영천시,2810200000,66710,42125.61834807375,-1.6852692352668965,0.28418270545263846,0.8966030686660879,0.14909596081863483,-2.5589288691670053,0.4362456840460169,202602,-1.2929504629916178,False,Q1_small
4004,대형할인점,경상북도,예천군,200470000,13490,14860.637509266124,-2.734404482747157,0.2743835552528535,-0.8453622870099965,0.03647943216595561,-1.9051475950172605,0.7568144708523555,202601,-1.3767690332922358,False,Q1_small
4004,대형할인점,경상북도,청도군,1404770000,40835,34401.12648463328,-1.2114947481037326,0.40420575211767223,-0.25114496600008196,0.016259073996538618,-0.9627677247786909,0.18190720944503322,202602,-1.251654127057209,False,Q1_small
4004,대형할인점,경상북도,칠곡군,141110000,9173,15383.189796140849,1.747542462735521,0.3947892313064241,3.8313099284693006,0.7460342502568326,-2.0068777589046545,0.882348264629561,202604,2.008814894402312,False,Q1_small
4004,대형할인점,경상북도,포항시 남구,7832060000,208774,37514.537250807094,-4.128494873220979,0.6931795177105298,-2.4407402830324214,0.45048954928247,-1.729978881640746,0.38550222081211977,202601,-4.36010293322552,False,Q3
4004,대형할인점,경상북도,포항시 북구,11530860000,356951,32303.761580721162,-2.687554272187536,0.6237611955008078,-0.7396758697584908,0.08395431839104363,-1.962393755508212,0.47798820459911345,202601,-1.9506294228930934,False,Q4_large
4004,대형할인점,광주광역시,광산구,9879790000,227747,43380.549469367324,-3.405430397371165,0.44699766002534946,-1.5205949012006976,0.21000900407804826,-1.9139387512338384,0.4941440829250127,202601,-3.247877343312624,False,Q3
4004,대형할인점,광주광역시,남구,2903430000,54907,52879.050030050814,-4.091154740404845,0.7228287603507164,-0.7707412919979715,0.10100473807541493,-3.3462040245384697,0.8143051817646447,202601,-3.2431185559411353,False,Q1_small
4004,대형할인점,광주광역시,동구,3273210000,60854,53787.91862490551,2.105955586545737,0.03839931794803497,4.5407829106984705,0.18978479987116298,-2.329069341514891,0.7418517180480062,202603,3.100138929897187,False,Q1_small
4004,대형할인점,광주광역시,북구,4051590000,150858,26856.978085351788,-9.429617405590418,0.9892376048878052,-5.426830680856176,0.9051044579765547,-4.232476032633029,0.7944511683453088,202601,-9.563623280812864,False,Q2
4004,대형할인점,광주광역시,서구,11178010000,279485,39995.02656672093,-2.3597134623673086,0.35295922675555963,0.6968897416279027,0.066786905202497,-3.035449468040131,0.6330811233634053,202601,-1.9184719072800036,False,Q3
