SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,mapping_confidence,nominal_amt_growth_pct_m,real_amt_growth_pct_m,nominal_real_type
부산광역시,북구,8005,중국음식,MEDIUM,3.509203645794307,3.237493803035633,명목+/실질+
부산광역시,북구,8006,서양음식,MEDIUM,4.6397129074856975,4.3650354977578285,명목+/실질+
부산광역시,북구,8021,스넥,MEDIUM,7.557775685963268,7.27543841266039,명목+/실질+
부산광역시,북구,8301,제과점,HIGH,3.020345032088392,3.119711527819299,명목+/실질+
부산광역시,사상구,4004,대형할인점,MEDIUM,-1.7759286593402783,-1.4362193016853069,명목-/실질-
부산광역시,사상구,4010,편의점,MEDIUM,6.913289971870007,7.283051116621846,명목+/실질+
부산광역시,사상구,4020,슈퍼마켓,MEDIUM,6.539063183324917,6.90753005936819,명목+/실질+
부산광역시,사상구,8001,일반한식,MEDIUM,4.0274586182684375,3.754388365303321,명목+/실질+
부산광역시,사상구,8002,갈비전문점,MEDIUM,7.9425870399705305,7.6592396436176085,명목+/실질+
부산광역시,사상구,8003,한정식,MEDIUM,0.8453833121935097,0.5806659510547961,명목+/실질+
부산광역시,사상구,8004,일식회집,MEDIUM,4.382516237262024,4.108513964279331,명목+/실질+
부산광역시,사상구,8005,중국음식,MEDIUM,3.983270843752463,3.710316582920207,명목+/실질+
부산광역시,사상구,8006,서양음식,MEDIUM,3.9228544134438366,3.6500587446804533,명목+/실질+
부산광역시,사상구,8021,스넥,MEDIUM,10.558872759900543,10.268657659454412,명목+/실질+
부산광역시,사상구,8301,제과점,HIGH,6.993473690456198,7.0966723988605445,명목+/실질+
부산광역시,사하구,4004,대형할인점,MEDIUM,1.1413392887902005,1.491138059429493,명목+/실질+
부산광역시,사하구,4010,편의점,MEDIUM,6.278861309636071,6.646428273772162,명목+/실질+
부산광역시,사하구,4020,슈퍼마켓,MEDIUM,5.964139202835803,6.330617696057621,명목+/실질+
부산광역시,사하구,8001,일반한식,MEDIUM,5.638032947630819,5.360734965320507,명목+/실질+
부산광역시,사하구,8002,갈비전문점,MEDIUM,1.6800265750232968,1.4131182899693138,명목+/실질+
부산광역시,사하구,8004,일식회집,MEDIUM,4.337881077375936,4.06399597090445,명목+/실질+
부산광역시,사하구,8005,중국음식,MEDIUM,3.047237973605398,2.7767407826278663,명목+/실질+
부산광역시,사하구,8006,서양음식,MEDIUM,5.173654690337593,4.897575692801526,명목+/실질+
부산광역시,사하구,8021,스넥,MEDIUM,10.07879559773442,9.789840691412364,명목+/실질+
부산광역시,사하구,8301,제과점,HIGH,4.2195620601299,4.320085239947133,명목+/실질+
부산광역시,서구,4004,대형할인점,MEDIUM,-12.598193343005503,-12.295912942773226,명목-/실질-
부산광역시,서구,4010,편의점,MEDIUM,6.944189203948572,7.31405721413709,명목+/실질+
부산광역시,서구,4020,슈퍼마켓,MEDIUM,10.985380702345932,11.369225231216046,명목+/실질+
부산광역시,서구,8001,일반한식,MEDIUM,7.536709926171527,7.254427950118301,명목+/실질+
부산광역시,서구,8002,갈비전문점,MEDIUM,2.3675294530227946,2.0988164849813304,명목+/실질+
부산광역시,서구,8004,일식회집,MEDIUM,10.548214138899379,10.258027017146187,명목+/실질+
부산광역시,서구,8005,중국음식,MEDIUM,5.244050763569104,4.967786977576508,명목+/실질+
부산광역시,서구,8006,서양음식,MEDIUM,6.520538624487318,6.240924080265202,명목+/실질+
부산광역시,서구,8021,스넥,MEDIUM,9.604686905064211,9.31697652573883,명목+/실질+
부산광역시,서구,8301,제과점,HIGH,11.922765195740212,12.030718367189392,명목+/실질+
부산광역시,수영구,4004,대형할인점,MEDIUM,-9.099545883199347,-8.785165360613819,명목-/실질-
부산광역시,수영구,4010,편의점,MEDIUM,4.767535994007835,5.129876017891894,명목+/실질+
부산광역시,수영구,4020,슈퍼마켓,MEDIUM,3.6783487068442895,4.036921760894804,명목+/실질+
부산광역시,수영구,8001,일반한식,MEDIUM,2.407316641453031,2.1384992327402896,명목+/실질+
부산광역시,수영구,8002,갈비전문점,MEDIUM,5.126241650569847,4.850287111431269,명목+/실질+
부산광역시,수영구,8004,일식회집,MEDIUM,1.3843041564534124,1.1181721375577012,명목+/실질+
부산광역시,수영구,8005,중국음식,MEDIUM,1.933997372824279,1.6664224188837105,명목+/실질+
부산광역시,수영구,8006,서양음식,MEDIUM,3.0588351015549082,2.788307468320014,명목+/실질+
부산광역시,수영구,8021,스넥,MEDIUM,8.248728286497974,7.9645772747464125,명목+/실질+
부산광역시,수영구,8301,제과점,HIGH,1.8923188320254782,1.9905973095539795,명목+/실질+
부산광역시,연제구,4004,대형할인점,MEDIUM,-5.591441328971608,-5.264927976536563,명목-/실질-
부산광역시,연제구,4010,편의점,MEDIUM,4.969757859301967,5.332797270404043,명목+/실질+
부산광역시,연제구,4020,슈퍼마켓,MEDIUM,5.919990218967138,6.286316022295618,명목+/실질+
부산광역시,연제구,8001,일반한식,MEDIUM,3.0039768625428476,2.733593231222232,명목+/실질+
부산광역시,연제구,8002,갈비전문점,MEDIUM,3.4674920086217753,3.195891658178598,명목+/실질+
부산광역시,연제구,8004,일식회집,MEDIUM,1.6581470482522416,1.391296196572145,명목+/실질+
부산광역시,연제구,8005,중국음식,MEDIUM,1.8625721135475257,1.5951846496590847,명목+/실질+
부산광역시,연제구,8006,서양음식,MEDIUM,4.862927645619435,4.587664301121969,명목+/실질+
부산광역시,연제구,8021,스넥,MEDIUM,7.4191412230559886,7.137167862784959,명목+/실질+
부산광역시,연제구,8301,제과점,HIGH,2.169376826523595,2.267922535558882,명목+/실질+
부산광역시,영도구,4004,대형할인점,MEDIUM,-33.444464024674254,-33.21428075018814,명목-/실질-
부산광역시,영도구,4010,편의점,MEDIUM,8.37616420740774,8.75098472365672,명목+/실질+
부산광역시,영도구,4020,슈퍼마켓,MEDIUM,10.442656473941897,10.824623983294469,명목+/실질+
부산광역시,영도구,8001,일반한식,MEDIUM,6.657799513805336,6.377824662157734,명목+/실질+
부산광역시,영도구,8002,갈비전문점,MEDIUM,6.341409340055759,6.0622650070610655,명목+/실질+
부산광역시,영도구,8004,일식회집,MEDIUM,10.717434758251315,10.426803435342674,명목+/실질+
부산광역시,영도구,8005,중국음식,MEDIUM,5.7473226266073,5.469737760807895,명목+/실질+
부산광역시,영도구,8006,서양음식,MEDIUM,6.249231314539374,5.970328947243584,명목+/실질+
부산광역시,영도구,8021,스넥,MEDIUM,7.986612616395927,7.703149653677737,명목+/실질+
부산광역시,영도구,8301,제과점,HIGH,9.539657161166062,9.645311746891576,명목+/실질+
부산광역시,중구,4004,대형할인점,MEDIUM,-1.7449350176405147,-1.4051184680322084,명목-/실질-
부산광역시,중구,4010,편의점,MEDIUM,5.344967800357148,5.709304880414675,명목+/실질+
부산광역시,중구,4020,슈퍼마켓,MEDIUM,6.238834598762013,6.606263129945066,명목+/실질+
부산광역시,중구,8001,일반한식,MEDIUM,3.8093712001403315,3.5368734228201424,명목+/실질+
부산광역시,중구,8002,갈비전문점,MEDIUM,7.786552068933565,7.503614261640966,명목+/실질+
부산광역시,중구,8004,일식회집,MEDIUM,1.7405427144338497,1.4734755755761526,명목+/실질+
부산광역시,중구,8005,중국음식,MEDIUM,2.1953495451185785,1.9270885463131333,명목+/실질+
부산광역시,중구,8006,서양음식,MEDIUM,2.9733607404860964,2.703057475948796,명목+/실질+
부산광역시,중구,8021,스넥,MEDIUM,4.479905390886549,4.205647473084884,명목+/실질+
부산광역시,중구,8301,제과점,HIGH,3.121947688813579,3.2214121836332814,명목+/실질+
부산광역시,해운대구,4004,대형할인점,MEDIUM,-6.2595224943328045,-5.935319710177585,명목-/실질-
부산광역시,해운대구,4010,편의점,MEDIUM,5.459111510259229,5.823843357972452,명목+/실질+
부산광역시,해운대구,4020,슈퍼마켓,MEDIUM,7.185930322757146,7.5566343980677715,명목+/실질+
부산광역시,해운대구,8001,일반한식,MEDIUM,2.9315702286466494,2.661376663469167,명목+/실질+
부산광역시,해운대구,8002,갈비전문점,MEDIUM,4.081409622150435,3.808197748747285,명목+/실질+
부산광역시,해운대구,8004,일식회집,MEDIUM,0.6009219010032026,0.33684624677798625,명목+/실질+
부산광역시,해운대구,8005,중국음식,MEDIUM,1.1270342369126622,0.861577547040244,명목+/실질+
부산광역시,해운대구,8006,서양음식,MEDIUM,2.8284843117036487,2.5585613452487594,명목+/실질+
부산광역시,해운대구,8021,스넥,MEDIUM,5.5606202069155355,5.283525431690688,명목+/실질+
부산광역시,해운대구,8301,제과점,HIGH,3.9436654125358768,4.043922481003635,명목+/실질+
서울특별시,강남구,4004,대형할인점,MEDIUM,-3.0552077081344162,-2.71992275539392,명목-/실질-
서울특별시,강남구,4010,편의점,MEDIUM,2.3080234145664162,2.661857178965587,명목+/실질+
서울특별시,강남구,4020,슈퍼마켓,MEDIUM,-1.1557087582925074,-0.8138543612260694,명목-/실질-
서울특별시,강남구,8001,일반한식,MEDIUM,-0.3072001468265995,-0.5688919966156363,명목-/실질-
서울특별시,강남구,8004,일식회집,MEDIUM,-1.553657005305,-1.812076927718749,명목-/실질-
서울특별시,강남구,8005,중국음식,MEDIUM,-3.376773182398418,-3.630407456846857,명목-/실질-
서울특별시,강남구,8006,서양음식,MEDIUM,-1.3577336865844984,-1.61666790427115,명목-/실질-
서울특별시,강남구,8021,스넥,MEDIUM,0.988816792976078,0.7237229214677351,명목+/실질+
서울특별시,강남구,8301,제과점,HIGH,-1.0574484813963008,-0.9620151510187752,명목-/실질-
서울특별시,강동구,4004,대형할인점,MEDIUM,-3.4641092761104533,-3.1302385152997005,명목-/실질-
서울특별시,강동구,4010,편의점,MEDIUM,2.293500442892677,2.6472839793865384,명목+/실질+
서울특별시,강동구,4020,슈퍼마켓,MEDIUM,-1.629701037035487,-1.2894859490544084,명목-/실질-
서울특별시,강동구,8001,일반한식,MEDIUM,0.8126759100906336,0.5480444053084504,명목+/실질+
서울특별시,강동구,8002,갈비전문점,MEDIUM,-2.3697034770113596,-2.625981291760175,명목-/실질-
서울특별시,강동구,8004,일식회집,MEDIUM,-0.6738533295981156,-0.9345827212180805,명목-/실질-
서울특별시,강동구,8005,중국음식,MEDIUM,-0.5807914081293467,-0.8417650856598705,명목-/실질-
서울특별시,강동구,8006,서양음식,MEDIUM,3.458363103772926,3.1867867165447454,명목+/실질+
서울특별시,강동구,8021,스넥,MEDIUM,2.781235196011694,2.5114362576563196,명목+/실질+
서울특별시,강동구,8301,제과점,HIGH,-0.7173168865514852,-0.6215554881146693,명목-/실질-
서울특별시,강북구,4004,대형할인점,MEDIUM,-0.5797605643398771,-0.2359142421950446,명목-/실질-
서울특별시,강북구,4010,편의점,MEDIUM,1.8906021391281824,2.2429922460673697,명목+/실질+
서울특별시,강북구,4020,슈퍼마켓,MEDIUM,-1.7039092300193206,-1.3639507921367475,명목-/실질-
서울특별시,강북구,8001,일반한식,MEDIUM,1.2955296544838664,1.0296306670974944,명목+/실질+
서울특별시,강북구,8002,갈비전문점,MEDIUM,11.5788478939987,11.285955376728287,명목+/실질+
서울특별시,강북구,8004,일식회집,MEDIUM,0.860515582641919,0.5957584995587863,명목+/실질+
서울특별시,강북구,8005,중국음식,MEDIUM,-1.2656411836397212,-1.5248171425299435,명목-/실질-
서울특별시,강북구,8006,서양음식,MEDIUM,2.7733400309817395,2.5035618172959913,명목+/실질+
서울특별시,강북구,8021,스넥,MEDIUM,4.554395888686342,4.279942434635672,명목+/실질+
서울특별시,강북구,8301,제과점,HIGH,-2.487969819646622,-2.3939162739358624,명목-/실질-
서울특별시,강서구,4004,대형할인점,MEDIUM,-2.8972751814957136,-2.561444016849721,명목-/실질-
서울특별시,강서구,4010,편의점,MEDIUM,1.9098612495529137,2.2623179644014138,명목+/실질+
서울특별시,강서구,4020,슈퍼마켓,MEDIUM,-1.0696288579846802,-0.7274767523501475,명목-/실질-
서울특별시,강서구,8001,일반한식,MEDIUM,0.3769265515511132,0.11343888118660313,명목+/실질+
서울특별시,강서구,8004,일식회집,MEDIUM,-0.12755665278643044,-0.38972006359447475,명목-/실질-
서울특별시,강서구,8005,중국음식,MEDIUM,-1.5629785720473288,-1.8213740255118984,명목-/실질-
서울특별시,강서구,8006,서양음식,MEDIUM,1.8956364739602625,1.6281622167060412,명목+/실질+
서울특별시,강서구,8021,스넥,MEDIUM,2.508866601843863,2.2397826262675666,명목+/실질+
서울특별시,강서구,8301,제과점,HIGH,-0.6926695709596279,-0.5968843993798131,명목-/실질-
서울특별시,관악구,4004,대형할인점,MEDIUM,-4.612715110959329,-4.282816819880534,명목-/실질-
서울특별시,관악구,4010,편의점,MEDIUM,2.543981764630995,2.8986315943636387,명목+/실질+
서울특별시,관악구,4020,슈퍼마켓,MEDIUM,-1.1802828588960796,-0.8385134517088537,명목-/실질-
서울특별시,관악구,8001,일반한식,MEDIUM,0.9712280128326917,0.7061803115636486,명목+/실질+
서울특별시,관악구,8002,갈비전문점,MEDIUM,2.6680456773883945,2.3985438595326842,명목+/실질+
서울특별시,관악구,8004,일식회집,MEDIUM,-0.1431656528187658,-0.40528809027560175,명목-/실질-
서울특별시,관악구,8005,중국음식,MEDIUM,0.18977978043232435,-0.07321663294283166,명목+/실질-
서울특별시,관악구,8006,서양음식,MEDIUM,3.2711315552059923,3.000046647506331,명목+/실질+
서울특별시,관악구,8021,스넥,MEDIUM,3.162223361130941,2.8914243355290528,명목+/실질+
서울특별시,관악구,8301,제과점,HIGH,-0.28839892953763824,-0.19222382568811083,명목-/실질-
서울특별시,광진구,4004,대형할인점,MEDIUM,-4.340930639746148,-4.010092378180728,명목-/실질-
서울특별시,광진구,4010,편의점,MEDIUM,4.128991775404774,4.48912338496314,명목+/실질+
서울특별시,광진구,4020,슈퍼마켓,MEDIUM,-1.3143792391930298,-0.9730736062577094,명목-/실질-
서울특별시,광진구,8001,일반한식,MEDIUM,1.078803519608706,0.8134734345223186,명목+/실질+
서울특별시,광진구,8004,일식회집,MEDIUM,1.4573971732761255,1.1910732864944384,명목+/실질+
서울특별시,광진구,8005,중국음식,MEDIUM,-0.7140298612931119,-0.9746537902226104,명목-/실질-
서울특별시,광진구,8006,서양음식,MEDIUM,3.2838228333941504,3.0127046113120537,명목+/실질+
서울특별시,광진구,8021,스넥,MEDIUM,4.459675075611284,4.18547026203218,명목+/실질+
서울특별시,광진구,8301,제과점,HIGH,0.05459418677608653,0.15110011871614493,명목+/실질+
서울특별시,구로구,4004,대형할인점,MEDIUM,-3.9431770564994464,-3.6109631584692865,명목-/실질-
서울특별시,구로구,4010,편의점,MEDIUM,2.5866523113820308,2.9414497178119565,명목+/실질+
서울특별시,구로구,4020,슈퍼마켓,MEDIUM,-0.9341584718530801,-0.591537839947877,명목-/실질-
서울특별시,구로구,8001,일반한식,MEDIUM,0.6103895793298932,0.34628907261524766,명목+/실질+
서울특별시,구로구,8004,일식회집,MEDIUM,0.9086620532050801,0.6437785864817943,명목+/실질+
서울특별시,구로구,8005,중국음식,MEDIUM,0.7971796324396269,0.5325888051138026,명목+/실질+
서울특별시,구로구,8006,서양음식,MEDIUM,3.0595174841450663,2.7889880596678007,명목+/실질+
서울특별시,구로구,8021,스넥,MEDIUM,3.9653799810691637,3.6924726834371797,명목+/실질+
서울특별시,구로구,8301,제과점,HIGH,-1.2718735651236603,-1.1766470547596997,명목-/실질-
서울특별시,금천구,4004,대형할인점,MEDIUM,-4.764796760227211,-4.435424445710813,명목-/실질-
서울특별시,금천구,4010,편의점,MEDIUM,1.865571180149008,2.2178747171579833,명목+/실질+
서울특별시,금천구,4020,슈퍼마켓,MEDIUM,-1.6272302994463088,-1.2870066663837463,명목-/실질-
서울특별시,금천구,8001,일반한식,MEDIUM,-0.15903502157852428,-0.42111580222086,명목-/실질-
서울특별시,금천구,8003,한정식,MEDIUM,13.975651374728212,13.676467290390052,명목+/실질+
서울특별시,금천구,8004,일식회집,MEDIUM,2.581005055478811,2.311731717727861,명목+/실질+
서울특별시,금천구,8005,중국음식,MEDIUM,-0.6764640867437363,-0.9371866251721133,명목-/실질-
서울특별시,금천구,8006,서양음식,MEDIUM,1.5057842483958517,1.2393333463909342,명목+/실질+
서울특별시,금천구,8021,스넥,MEDIUM,3.753844689439773,3.4814926682354614,명목+/실질+
서울특별시,금천구,8301,제과점,HIGH,-1.1946047853614286,-1.0993037467295614,명목-/실질-
서울특별시,노원구,4004,대형할인점,MEDIUM,-2.998407890571683,-2.662926494848148,명목-/실질-
서울특별시,노원구,4010,편의점,MEDIUM,3.083424821725803,3.439940322998031,명목+/실질+
서울특별시,노원구,4020,슈퍼마켓,MEDIUM,-1.7359498349470408,-1.3961022099555478,명목-/실질-
서울특별시,노원구,8001,일반한식,MEDIUM,0.9591995969623414,0.6941834700735918,명목+/실질+
서울특별시,노원구,8004,일식회집,MEDIUM,1.8725074169392488,1.6050938730536448,명목+/실질+
서울특별시,노원구,8005,중국음식,MEDIUM,-2.479158328693466,-2.735148826377834,명목-/실질-
서울특별시,노원구,8006,서양음식,MEDIUM,2.875341084723803,2.60529512006242,명목+/실질+
서울특별시,노원구,8021,스넥,MEDIUM,3.9626803625224403,3.6897801513419064,명목+/실질+
서울특별시,노원구,8301,제과점,HIGH,-0.3246086898334887,-0.22846851148339126,명목-/실질-
서울특별시,도봉구,4004,대형할인점,MEDIUM,-6.2187171203505445,-5.894373210225287,명목-/실질-
서울특별시,도봉구,4010,편의점,MEDIUM,2.2814069060755955,2.635148616899103,명목+/실질+
서울특별시,도봉구,4020,슈퍼마켓,MEDIUM,-1.5683895334236233,-1.2279623987291013,명목-/실질-
서울특별시,도봉구,8001,일반한식,MEDIUM,3.3056776344571484,3.0345020439058614,명목+/실질+
서울특별시,도봉구,8004,일식회집,MEDIUM,0.9618949454100032,0.6968717432789842,명목+/실질+
서울특별시,도봉구,8005,중국음식,MEDIUM,-0.006566833162839155,-0.2690478401236178,명목-/실질-
서울특별시,도봉구,8006,서양음식,MEDIUM,4.633567022042135,4.3589057451557816,명목+/실질+
서울특별시,도봉구,8021,스넥,MEDIUM,5.389669422878179,5.113023390461023,명목+/실질+
서울특별시,도봉구,8301,제과점,HIGH,-1.2013967985181162,-1.1061023110052657,명목-/실질-
서울특별시,동대문구,4004,대형할인점,MEDIUM,-0.8980526594780384,-0.5553071551033805,명목-/실질-
서울특별시,동대문구,4010,편의점,MEDIUM,3.1927050021759844,3.5495984505180807,명목+/실질+
서울특별시,동대문구,4020,슈퍼마켓,MEDIUM,-4.0685901693432625,-3.7368100143601937,명목-/실질-
서울특별시,동대문구,8001,일반한식,MEDIUM,2.0310885264338947,1.7632587099193588,명목+/실질+
서울특별시,동대문구,8004,일식회집,MEDIUM,2.565226363705433,2.295994444743438,명목+/실질+
서울특별시,동대문구,8005,중국음식,MEDIUM,1.187099448235554,0.9214850882375432,명목+/실질+
서울특별시,동대문구,8006,서양음식,MEDIUM,4.672100050861924,4.397337625451306,명목+/실질+
서울특별시,동대문구,8021,스넥,MEDIUM,5.062725839223303,4.786938027974569,명목+/실질+
서울특별시,동대문구,8301,제과점,HIGH,0.6626351819599879,0.7597275893474283,명목+/실질+
서울특별시,동작구,4004,대형할인점,MEDIUM,-4.494558701238134,-4.164251764523938,명목-/실질-
서울특별시,동작구,4010,편의점,MEDIUM,3.7261147275030515,4.084852981020046,명목+/실질+
서울특별시,동작구,4020,슈퍼마켓,MEDIUM,-0.47910115010143295,-0.1349066959309857,명목-/실질-
서울특별시,동작구,8001,일반한식,MEDIUM,0.8580358716053967,0.5932852977203551,명목+/실질+
서울특별시,동작구,8004,일식회집,MEDIUM,0.5696247473989222,0.3056312476525839,명목+/실질+
서울특별시,동작구,8005,중국음식,MEDIUM,0.8500307394167927,0.5853011788630944,명목+/실질+
서울특별시,동작구,8006,서양음식,MEDIUM,4.977120095811828,4.701556998137083,명목+/실질+
서울특별시,동작구,8021,스넥,MEDIUM,2.607297811317198,2.3379554555434705,명목+/실질+
서울특별시,동작구,8301,제과점,HIGH,0.7990951063869555,0.8963191338393816,명목+/실질+
서울특별시,마포구,4004,대형할인점,MEDIUM,-10.407486095253008,-10.097629102625634,명목-/실질-
서울특별시,마포구,4010,편의점,MEDIUM,3.128481528860932,3.4851528594002605,명목+/실질+
서울특별시,마포구,4020,슈퍼마켓,MEDIUM,-0.04961977967509136,0.2960600419670334,명목-/실질+
서울특별시,마포구,8001,일반한식,MEDIUM,-0.2582377059145512,-0.52005808125168,명목-/실질-
서울특별시,마포구,8003,한정식,MEDIUM,-5.068356036154934,-5.31754993530331,명목-/실질-
서울특별시,마포구,8004,일식회집,MEDIUM,-0.8991578886522469,-1.1592958597592797,명목-/실질-
서울특별시,마포구,8005,중국음식,MEDIUM,-2.1142187728750996,-2.371167230488008,명목-/실질-
서울특별시,마포구,8006,서양음식,MEDIUM,1.3513204893442439,1.0852750519956622,명목+/실질+
서울특별시,마포구,8021,스넥,MEDIUM,2.9889351429878004,2.7185909959170513,명목+/실질+
서울특별시,마포구,8301,제과점,HIGH,-1.8508594938254506,-1.756191434346019,명목-/실질-
서울특별시,서대문구,4004,대형할인점,MEDIUM,-2.6343839041043435,-2.2976435262098476,명목-/실질-
서울특별시,서대문구,4010,편의점,MEDIUM,3.6246837243970216,3.9830711773371164,명목+/실질+
서울특별시,서대문구,4020,슈퍼마켓,MEDIUM,-3.6855891689950306,-3.35248439956621,명목-/실질-
서울특별시,서대문구,8001,일반한식,MEDIUM,1.4758051914052939,1.2094329838988276,명목+/실질+
서울특별시,서대문구,8002,갈비전문점,MEDIUM,-4.5543910954357,-4.804934143532309,명목-/실질-
서울특별시,서대문구,8004,일식회집,MEDIUM,3.0807969455037294,2.81021166281375,명목+/실질+
서울특별시,서대문구,8005,중국음식,MEDIUM,0.8501934766359005,0.5854634888997137,명목+/실질+
서울특별시,서대문구,8006,서양음식,MEDIUM,4.920473297849338,4.645058897024869,명목+/실질+
서울특별시,서대문구,8021,스넥,MEDIUM,2.6858489013995386,2.416300350393186,명목+/실질+
서울특별시,서대문구,8301,제과점,HIGH,1.2549899955785688,1.352653748578084,명목+/실질+
서울특별시,서초구,4004,대형할인점,MEDIUM,-2.315965210861077,-1.9781235773550947,명목-/실질-
서울특별시,서초구,4010,편의점,MEDIUM,3.7947206947536456,4.153696222991061,명목+/실질+
서울특별시,서초구,4020,슈퍼마켓,MEDIUM,-2.3577358031893207,-2.0200386338753993,명목-/실질-
서울특별시,서초구,8001,일반한식,MEDIUM,0.7167523310695857,0.4523726239986171,명목+/실질+
서울특별시,서초구,8004,일식회집,MEDIUM,-1.0646466346293115,-1.3243502006828893,명목-/실질-
서울특별시,서초구,8005,중국음식,MEDIUM,-2.1285546049361344,-2.385465431241508,명목-/실질-
서울특별시,서초구,8006,서양음식,MEDIUM,2.2338510117288712,1.965488947249212,명목+/실질+
서울특별시,서초구,8021,스넥,MEDIUM,2.0895540793156817,1.8215707917512727,명목+/실질+
서울특별시,서초구,8301,제과점,HIGH,-1.024962384637648,-0.9294977203559948,명목-/실질-
서울특별시,성동구,4004,대형할인점,MEDIUM,-4.778879881131556,-4.449556273290481,명목-/실질-
서울특별시,성동구,4010,편의점,MEDIUM,3.5109128100995104,3.8689067847027476,명목+/실질+
서울특별시,성동구,4020,슈퍼마켓,MEDIUM,-1.957973859530766,-1.6188941078085748,명목-/실질-
서울특별시,성동구,8001,일반한식,MEDIUM,1.3725559154503182,1.1064547354810816,명목+/실질+
서울특별시,성동구,8004,일식회집,MEDIUM,2.4911298396914314,2.2220924228043195,명목+/실질+
서울특별시,성동구,8005,중국음식,MEDIUM,1.1187843469943857,0.8533493129379094,명목+/실질+
서울특별시,성동구,8006,서양음식,MEDIUM,2.9932348755329903,2.722879441740075,명목+/실질+
서울특별시,성동구,8021,스넥,MEDIUM,4.346188082335592,4.072281170121843,명목+/실질+
서울특별시,성동구,8301,제과점,HIGH,-1.3065824133978277,-1.2113893808544158,명목-/실질-
서울특별시,성북구,4004,대형할인점,MEDIUM,-4.709854258984681,-4.380291925040899,명목-/실질-
서울특별시,성북구,4010,편의점,MEDIUM,4.629158744741631,4.9910201889272425,명목+/실질+
서울특별시,성북구,4020,슈퍼마켓,MEDIUM,-1.6079290028270588,-1.2676386159541002,명목-/실질-
서울특별시,성북구,8001,일반한식,MEDIUM,3.0403597361142722,2.7698806003894747,명목+/실질+
서울특별시,성북구,8004,일식회집,MEDIUM,2.1791171807510787,1.9108987916173805,명목+/실질+
서울특별시,성북구,8005,중국음식,MEDIUM,0.5237161840370715,0.259843193463667,명목+/실질+
서울특별시,성북구,8006,서양음식,MEDIUM,6.732622827421536,6.452451565889153,명목+/실질+
서울특별시,성북구,8021,스넥,MEDIUM,6.150161075397969,5.871518765741332,명목+/실질+
서울특별시,성북구,8301,제과점,HIGH,0.6904357403855288,0.7875549623219222,명목+/실질+
서울특별시,송파구,4004,대형할인점,MEDIUM,-2.507483864442887,-2.1703046009435556,명목-/실질-
서울특별시,송파구,4010,편의점,MEDIUM,4.097287313748725,4.457309272971981,명목+/실질+
서울특별시,송파구,4020,슈퍼마켓,MEDIUM,-1.1540866148906699,-0.8122266076181363,명목-/실질-
서울특별시,송파구,8001,일반한식,MEDIUM,1.5944757955799531,1.3277920798205038,명목+/실질+
서울특별시,송파구,8003,한정식,MEDIUM,16.15189777826633,15.847001085316684,명목+/실질+
서울특별시,송파구,8004,일식회집,MEDIUM,1.0113693200222542,0.7462162485262127,명목+/실질+
서울특별시,송파구,8005,중국음식,MEDIUM,-2.0302581913954962,-2.2874270440612845,명목-/실질-
서울특별시,송파구,8006,서양음식,MEDIUM,6.104294778814195,5.825772867380784,명목+/실질+
서울특별시,송파구,8021,스넥,MEDIUM,3.1195753432349917,2.848888267931909,명목+/실질+
서울특별시,송파구,8301,제과점,HIGH,1.384707148678294,1.4824960181187963,명목+/실질+
서울특별시,양천구,4004,대형할인점,MEDIUM,-4.1797581291855,-3.8483624501837803,명목-/실질-
서울특별시,양천구,4010,편의점,MEDIUM,2.210193869846724,2.5636892893644054,명목+/실질+
서울특별시,양천구,4020,슈퍼마켓,MEDIUM,-1.6023411780787336,-1.2620314656334668,명목-/실질-
서울특별시,양천구,8001,일반한식,MEDIUM,1.023131056387649,0.7579471105401406,명목+/실질+
서울특별시,양천구,8002,갈비전문점,MEDIUM,38.94493815806095,38.580210134181605,명목+/실질+
서울특별시,양천구,8004,일식회집,MEDIUM,0.5284314397964218,0.26454607175960404,명목+/실질+
서울특별시,양천구,8005,중국음식,MEDIUM,-1.4843859528598928,-1.7429877105702645,명목-/실질-
서울특별시,양천구,8006,서양음식,MEDIUM,3.594168455157683,3.322235581265895,명목+/실질+
서울특별시,양천구,8021,스넥,MEDIUM,3.64242561763252,3.370366069536205,명목+/실질+
서울특별시,양천구,8301,제과점,HIGH,-0.49692495972991374,-0.40095098606372515,명목-/실질-
서울특별시,영등포구,4004,대형할인점,MEDIUM,-2.45487039954217,-2.117509171620771,명목-/실질-
서울특별시,영등포구,4010,편의점,MEDIUM,3.490463546949746,3.848386797483622,명목+/실질+
서울특별시,영등포구,4020,슈퍼마켓,MEDIUM,-1.565266410792384,-1.2248284747337912,명목-/실질-
서울특별시,영등포구,8001,일반한식,MEDIUM,0.9299568158898543,0.6650174507883387,명목+/실질+
서울특별시,영등포구,8003,한정식,MEDIUM,6.643020466051633,6.363084409145131,명목+/실질+
서울특별시,영등포구,8004,일식회집,MEDIUM,0.358901636356925,0.09546128107851912,명목+/실질+
서울특별시,영등포구,8005,중국음식,MEDIUM,-1.0280192743499346,-1.2878189865813083,명목-/실질-
서울특별시,영등포구,8006,서양음식,MEDIUM,1.4209139848777448,1.1546858658250987,명목+/실질+
서울특별시,영등포구,8021,스넥,MEDIUM,4.169390279332164,3.895947458248214,명목+/실질+
