amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,amt_fitted_change_pct,cnt_fitted_change_pct,ticket_fitted_change_pct,SIDO_NM,CCG_NM,TP_BUZ_NO,TP_BUZ_NM,total_amt_6m,total_cnt_6m,peak_month,amt_without_peak_growth_pct_m,region_amt_growth_pct_m,amt_direction,cnt_direction,ticket_direction,region_direction,region_industry_relation,decomposition_type,peak_dependent
5.8599111487493305,0.7173832247661047,3.7764934581229572,0.6624823039320082,2.0076007785588965,0.6693601433809478,32.94059729307573,20.36354224813352,10.449223087016126,경상북도,포항시 남구,8021,스넥,2998400000,155307,202605,5.118167012573075,1.7988259885429174,상승,상승,상승,상승,같은방향,상승 CNT·상승 건당금액,False
0.29676939875676395,0.00861256690783574,1.960636911810251,0.3286423372409454,-1.6318724200326515,0.5938099271869814,1.4926803772911905,10.195205322850793,-7.89737168696474,경상북도,포항시 남구,8301,제과점,3036650000,231078,202603,0.6554161256920434,1.7988259885429174,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-2.6875542721873384,0.623761195500798,-0.7396758697584379,0.08395431839104361,-1.9623937555081103,0.47798820459912283,-12.734629176241869,-3.6440705068244714,-9.434353150069041,경상북도,포항시 북구,4004,대형할인점,11530860000,356951,202601,-1.9506294228931784,1.354052158358863,감소,감소,감소,상승,정반대,감소 CNT·감소 건당금액,False
3.895488059950948,0.6158751299794853,4.610669740021046,0.8064480655656311,-0.6836603587830201,0.24287237678027662,21.055196727801007,25.27947154025988,-3.3718810915485777,경상북도,포항시 북구,4010,편의점,13634080000,1549449,202605,3.2378579401818737,1.354052158358863,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
2.8755441412269156,0.3045520722982613,4.262130437634514,0.6794480658907984,-1.3299040510560798,0.3884641202018637,15.228717111927956,23.206316634153893,-6.4749923057222425,경상북도,포항시 북구,4020,슈퍼마켓,22096120000,1252662,202605,1.1655317336352777,1.354052158358863,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
1.5141441401117297,0.1330819865280779,3.0548658495896217,0.4786308669072381,-1.4950499394432144,0.5992389506573552,7.803481684696918,16.236496530068248,-7.255049056978577,경상북도,포항시 북구,8001,일반한식,55958140000,1302855,202605,-0.1458555162988085,1.354052158358863,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
13.286114583945272,0.6110657613603339,17.28630456148531,0.7902656211272401,-3.4106198438906588,0.6600876140391454,86.58787104718665,121.94047648509456,-15.928867954954711,경상북도,포항시 북구,8003,한정식,298770000,3825,202605,10.459344597037834,1.354052158358863,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,False
-1.296529614598279,0.050571002362314044,1.4880080596563634,0.10417819597361055,-2.7437110329505856,0.7537389909623488,-6.316714528928078,7.664776382299586,-12.986132866315902,경상북도,포항시 북구,8004,일식회집,4022010000,63761,202605,-4.499890064730595,1.354052158358863,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False
-1.0318996205872464,0.04955681113828714,0.33875373120673274,0.011189747069079714,-1.3660258881288114,0.40089413052726786,-5.054109546844828,1.7052830043377236,-6.646058446044373,경상북도,포항시 북구,8005,중국음식,3243270000,116395,202605,-3.383072611128092,1.354052158358863,감소,상승,감소,상승,정반대,상승 CNT·감소 건당금액,False
0.2696194227925362,0.004066934123196697,2.6692346098253625,0.4586206233529816,-2.3372290600509777,0.5958678869627954,1.3553862035992046,14.07792735769045,-11.152500267820834,경상북도,포항시 북구,8006,서양음식,13241180000,1101275,202605,-1.5366575595108334,1.354052158358863,상승,상승,감소,상승,같은방향,상승 CNT·감소 건당금액,True
