TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,AGE_CD,amt,cnt,bc_age_amt_share_pct,bc_age_cnt_share_pct,population_age_share_pct,store_lq,stores_per_10k_residents,store_observed,age_consumption_index,AGE_GROUP,age_supply_type
8021,스넥,경상북도,경주시,6,741610000,53022,23.54556653374311,22.949272853185594,39.37386122337146,0.8605679086950541,12.6310938856454,True,0.5828555325827025,60대 이상,저특화·연령소비과소
8021,스넥,경상북도,고령군,2,14060000,790,5.209915885426317,5.234908223444437,5.694713378664386,0.7245492991443369,8.800135386698257,True,0.9192575421016553,20대,저특화·연령소비과소
8021,스넥,경상북도,고령군,3,36620000,2118,13.569496424204248,14.034855211715591,6.29587517449453,0.7245492991443369,8.800135386698257,True,2.229214338392977,30대,저특화·연령소비과대
8021,스넥,경상북도,고령군,4,64940000,3441,24.06343795160633,22.801669869458618,9.646170126536678,0.7245492991443369,8.800135386698257,True,2.3638054865662252,40대,저특화·연령소비과대
8021,스넥,경상북도,고령군,5,88460000,4857,32.77874532182162,32.18474587502485,17.5980546674472,0.7245492991443369,8.800135386698257,True,1.8288808895769624,50대,저특화·연령소비과대
8021,스넥,경상북도,고령군,6,65790000,3885,24.37840441694149,25.743820820356504,52.38776061602197,0.7245492991443369,8.800135386698257,True,0.49140907184498284,60대 이상,저특화·연령소비과소
8021,스넥,경상북도,구미시,2,217170000,13713,7.763446702939221,8.132294335325932,10.689973648591105,0.955108515061329,9.311541842344424,True,0.7607403537797996,20대,저특화·연령소비과소
8021,스넥,경상북도,구미시,3,477090000,29709,17.055130945827106,17.61848847139197,14.212645203539209,0.955108515061329,9.311541842344424,True,1.239634720988085,30대,저특화·연령소비과대
8021,스넥,경상북도,구미시,4,859740000,52044,30.734197487613237,30.86393395957871,17.254384942241053,0.955108515061329,9.311541842344424,True,1.7887588611761902,40대,저특화·연령소비과대
8021,스넥,경상북도,구미시,5,812160000,47140,29.03329591683528,27.955688395483442,17.808326780621837,0.955108515061329,9.311541842344424,True,1.5698099400278007,50대,저특화·연령소비과대
8021,스넥,경상북도,구미시,6,431180000,26018,15.41392894678516,15.429594838219945,22.299683402746602,0.955108515061329,9.311541842344424,True,0.6919199057471603,60대 이상,저특화·연령소비과소
8021,스넥,경상북도,김천시,2,93020000,6820,6.657076811874243,7.066991347598569,7.729694925954971,0.9286469011465724,9.718246195570288,True,0.9142652349536903,20대,저특화·연령소비과소
8021,스넥,경상북도,김천시,3,178390000,13259,12.766673107613915,13.739184498212529,9.698633843502051,0.9286469011465724,9.718246195570288,True,1.4166102896458546,30대,저특화·연령소비과대
8021,스넥,경상북도,김천시,4,335920000,22145,24.040477775153686,22.94699756489301,12.787079511661062,0.9286469011465724,9.718246195570288,True,1.7945456227097596,40대,저특화·연령소비과대
