TPBUZ_NO,TPBUZ_NM,source,mapping_confidence,SIDO_NM,CCG_NM,exposure_active_start,mean_active,openings_6m,closures_6m,active_start_jan,active_end_jun,closure_rate_exposure_pct,opening_rate_exposure_pct,churn_rate_exposure_pct,net_change_6m,net_change_pct_initial,TP_BUZ_NO,TP_BUZ_NM,total_amt_6m,total_cnt_6m,avg_ticket_6m,amt_growth_pct_m,amt_r2,cnt_growth_pct_m,cnt_r2,ticket_growth_pct_m,ticket_r2,peak_month,amt_growth_without_peak_pct_m,peak_dependency,churn_q75,high_churn,churn_type
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,광주광역시,서구,0,0.0,0,0,0,0,,,,0,,4020,슈퍼마켓,28047270000.0,1548868.0,18108.23775815628,0.7308556197670479,0.06555248619953334,3.184023389692799,0.6253531462140521,-2.3774686131989133,0.562882302119784,202605.0,-0.5951877937066831,True,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,달서구,54,9.0,0,0,9,9,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,52772770000.0,3303584.0,15974.399319042592,2.532692428575051,0.34595159024861416,4.5416841361989615,0.749564938373919,-1.921713548259396,0.4984009315872903,202605.0,1.1161806739117015,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,달성군,12,2.0,0,0,2,2,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,28198040000.0,1440288.0,19578.056610900043,1.064759970683994,0.14256358201234026,2.7547747435279426,0.6605464658641357,-1.6447068051700042,0.4444414548900322,202605.0,-0.10803229546350918,True,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,동구,24,4.0,0,0,4,4,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,31532480000.0,2016890.0,15634.209104115742,4.042393254109836,0.48045633959787953,5.032812713649768,0.7608022647544402,-0.9429619506050192,0.14812782962528,202605.0,2.686228037884587,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,북구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,39007580000.0,2369286.0,16463.854511443533,2.2547925853002613,0.2952520343488051,4.194062933944743,0.7214383317492057,-1.8612100287075484,0.43608150047686495,202605.0,0.983228474408631,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,서구,6,1.0,0,0,1,1,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,28302130000.0,1604377.0,17640.57325678441,5.068145376625051,0.30040765462708074,6.747020764910733,0.76377116391445,-1.5727608848055032,0.10230594323565417,202605.0,4.369681341537424,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,수성구,42,7.0,0,0,7,7,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,28850120000.0,1827228.0,15789.009362816245,1.702384301597129,0.2906595672720951,3.7942799345545777,0.722213782978034,-2.0154247751190693,0.4976154122347676,202605.0,0.8848762614694687,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대구광역시,중구,15,2.6666666666666665,1,0,2,3,0.0,6.666666666666667,6.666666666666667,1,50.0,4020,슈퍼마켓,4043960000.0,336041.0,12034.126788100262,4.694816324489636,0.5543052139373162,4.833909716661291,0.6763043736314214,-0.13267977179104679,0.001981675476180703,202605.0,3.669244019817191,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대전광역시,대덕구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,8153340000.0,489830.0,16645.244268419658,1.8113974624836295,0.4534818073647249,3.1394215293309555,0.7215127085480725,-1.2876008485947608,0.34947501309529866,202605.0,1.0958850247672565,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대전광역시,동구,12,2.0,0,0,2,2,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,10265280000.0,650802.0,15773.276664792056,1.2309739891703102,0.15535176897686886,3.214195875491419,0.6688304415255849,-1.9214623235678339,0.419280503140388,202605.0,-0.07544504175892512,True,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대전광역시,서구,30,5.0,0,0,5,5,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,11642170000.0,775271.0,15016.903766553889,0.8854862316797565,0.158180243653464,2.592235748636853,0.5896258711449425,-1.6636244492603123,0.40653794613872585,202605.0,-0.007362179754890897,True,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대전광역시,유성구,0,0.0,0,0,0,0,,,,0,,4020,슈퍼마켓,8622240000.0,469571.0,18361.951653743523,-0.4632109802188233,0.10362593517343566,1.6198031915199338,0.32167485714490246,-2.0498112634729133,0.5795530559048342,202601.0,0.3694958765042584,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,대전광역시,중구,24,4.0,0,0,4,4,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,8431380000.0,550709.0,15310.045777352467,1.9817621629869016,0.3732637743285033,3.6206785962501424,0.7117601458856833,-1.581649971285317,0.32800003883613477,202605.0,0.970707914947979,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,강서구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,9892870000.0,499508.0,19805.228344691175,-2.498817149849078,0.5067974059493107,-0.4192163545229362,0.026694525935451793,-2.0883555232200632,0.7063683136735514,202601.0,-1.430071764173342,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,금정구,30,5.0,0,0,5,5,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,10720450000.0,842125.0,12730.236010093513,6.688361407861705,0.44339205167315404,7.033204023131299,0.6307554909506551,-0.32218283888341304,0.012735265881740551,202605.0,3.951061901570417,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,기장군,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,8378740000.0,550628.0,15216.698024800773,7.025948439465542,0.6225575188487638,6.662345020496245,0.7274678516450129,0.34089201667132424,0.027666036321486003,202605.0,5.642499820235066,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,남구,54,9.0,0,0,9,9,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,19431580000.0,1267229.0,15333.913602040357,3.5636335987485883,0.5129700798468639,5.154986535872299,0.7768752982997856,-1.5133404411410125,0.28256028197519806,202605.0,2.435430879190563,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,동구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,5626640000.0,445445.0,12631.503328132541,8.338816808305193,0.5568647560702127,7.416817260502261,0.6945549015965281,0.8583381739629725,0.07383326635537021,202605.0,5.892531598932331,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,동래구,60,10.0,0,0,10,10,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,13991970000.0,1043909.0,13403.438422314588,5.004469964350425,0.5634870878445012,5.865848725594005,0.7375209607774755,-0.8136512119940572,0.1795681517089134,202605.0,3.577174038374267,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,부산진구,42,7.0,0,0,7,7,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,22061670000.0,1609198.0,13709.729940007383,5.647826903751666,0.5822427319223759,5.848945250140149,0.7510293028445791,-0.19000505476295326,0.006732787377782003,202605.0,4.112657649229639,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,북구,36,6.0,0,0,6,6,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,13873950000.0,1002809.0,13835.087239943,6.205895102792041,0.4541775254671694,6.632527215916177,0.6616226961706436,-0.40009565961074317,0.021060540721598783,202605.0,3.643807545968784,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,사상구,24,4.0,0,0,4,4,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,16936560000.0,1174736.0,14417.332915650835,6.539063183324788,0.536520368566502,7.428882536819029,0.7413811913795216,-0.8282868931353589,0.07258456665018581,202605.0,4.44073724651493,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,사하구,36,6.0,0,0,6,6,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,17976530000.0,1192423.0,15075.63171793902,5.96413920283569,0.5229205075710631,6.169497162696816,0.6771322779570983,-0.19342463263852513,0.008988280427828878,202605.0,3.990365293517121,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,서구,36,6.0,0,0,6,6,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,5309720000.0,408346.0,13002.992560230785,10.985380702345857,0.6611854606753821,9.988514928306286,0.7607797784583228,0.9063362430971704,0.09092244251180322,202605.0,8.855258954462641,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,수영구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,14804090000.0,1095712.0,13510.931704681521,3.678348706844059,0.4269618568221408,4.162523047812149,0.6434831832527564,-0.46482585751678984,0.04353831587037859,202605.0,2.0580823671892707,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,연제구,42,7.0,0,0,7,7,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,11895070000.0,994897.0,11956.081885863561,5.919990218966975,0.6061014577285957,6.174326374326001,0.7551421570402901,-0.23954581492925983,0.012859365719001972,202605.0,4.48300968566466,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,영도구,6,1.0,0,0,1,1,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,7180840000.0,481209.0,14922.497293275896,10.442656473941842,0.6201935898027743,9.218120696635793,0.7363578815957399,1.1211837097136108,0.10893928986323072,202605.0,7.95802924464389,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,중구,6,1.0,0,0,1,1,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,3357650000.0,269991.0,12436.15527925005,6.238834598761897,0.4898836254542561,5.891475637885778,0.6555474728486977,0.32803297789892527,0.011950414235893091,202605.0,3.9689499869996823,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,부산광역시,해운대구,108,18.0,0,0,18,18,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,17302900000.0,1258791.0,13745.649595524595,7.18593032275701,0.5794589723923327,7.198058371761,0.721343249427262,-0.011313683464222528,2.703721435203256e-05,202605.0,5.23666874553265,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,강남구,66,11.0,0,0,11,11,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,18508810000.0,724050.0,25562.889303224914,-1.1557087582925414,0.13713257402582424,-0.2955092193290089,0.009363863381363947,-0.8627490419221,0.4643884833942301,202601.0,0.8975562996193401,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,강동구,84,14.0,0,0,14,14,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,14310940000.0,869831.0,16452.552277396415,-1.629701037035529,0.8412696943401891,0.5715041979127697,0.06801144574061176,-2.188696741192801,0.6613925107401006,202601.0,-1.359583926059856,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,강북구,42,7.0,0,0,7,7,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,13725320000.0,875608.0,15675.187983663922,-1.7039092300194487,0.8314196611827094,0.7774319861397826,0.1615606655835927,-2.462199291306145,0.5834575497520219,202601.0,-1.3002642576213153,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,강서구,100,16.666666666666668,1,1,16,16,1.0,1.0,2.0,0,0.0,4020,슈퍼마켓,16363770000.0,1129707.0,14484.968226274601,-1.0696288579848428,0.6011112154310381,0.6841262725311177,0.08829193229506027,-1.7418387539748847,0.46135276686434773,202601.0,-0.3865595501692967,False,0.0,True,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,관악구,48,8.0,0,0,8,8,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,20699510000.0,1504518.0,13758.233533929139,-1.1802828588964076,0.5800718209711718,0.8953648824260715,0.15223791346843124,-2.0572280438663144,0.5725455344487336,202601.0,-0.7035887378685841,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,광진구,66,11.0,0,0,11,11,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,11934560000.0,749315.0,15927.2935948166,-1.3143792391931821,0.6484367134404468,0.935159606772315,0.13842950757337236,-2.228696972124843,0.5636618051790879,202601.0,-0.7170816987034309,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,구로구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,20317710000.0,1278545.0,15891.274847580647,-0.9341584718533021,0.1719176253804926,0.387987436959152,0.053857771400878336,-1.3170359746904026,0.23458806844149266,202601.0,-0.08316959766211743,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,금천구,6,1.0,0,0,1,1,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,12909450000.0,898558.0,14366.852223228772,-1.6272302994463497,0.7749631686316386,0.7246333608626122,0.1524679113280967,-2.334943878011466,0.5600891286790739,202601.0,-1.4675022061265208,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,노원구,60,10.0,0,0,10,10,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,16880970000.0,994180.0,16979.79239171981,-1.7359498349471598,0.8318247217101432,0.8653937605024689,0.19804975322752963,-2.5790248750986975,0.5405469121739572,202602.0,-1.714563087301672,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,도봉구,56,9.5,1,0,9,10,0.0,1.7857142857142856,1.7857142857142856,1,11.11111111111111,4020,슈퍼마켓,9513260000.0,579578.0,16414.115097536484,-1.5683895334236964,0.6303069478667608,0.4247592387798066,0.0723811093003657,-1.9847184970236382,0.46995354548195584,202601.0,-1.2008498871073776,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,동대문구,67,11.5,2,1,11,12,1.4925373134328357,2.9850746268656714,4.477611940298507,1,9.090909090909092,4020,슈퍼마켓,11879700000.0,796441.0,14915.982477044752,-4.068590169343513,0.9022321508678991,-0.707623359353514,0.1252834030847024,-3.3849192895783182,0.671250380070971,202601.0,-3.469261521185838,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,동작구,72,12.0,0,0,12,12,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,10553640000.0,722369.0,14609.763154288183,-0.47910115010175297,0.20445414131655587,1.5715900193862635,0.26837280427373855,-2.018961374038351,0.5350753590383224,202601.0,0.0055584884096395205,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,마포구,48,8.0,0,0,8,8,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,9782230000.0,560115.0,17464.68136007784,-0.04961977967517414,0.001444174010344303,1.8001928557385434,0.31286431955010335,-1.817101307494682,0.5311585196985594,202605.0,-0.44972084525650635,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,서대문구,90,15.0,0,0,15,15,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,12375070000.0,717399.0,17249.91253124133,-3.685589168995097,0.9471528923919228,-1.4637262201097552,0.2959099176280525,-2.2548680436694166,0.5159067028665385,202601.0,-3.0084434879023805,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,서초구,15,2.6666666666666665,1,0,2,3,0.0,6.666666666666667,6.666666666666667,1,50.0,4020,슈퍼마켓,4519170000.0,246677.0,18320.191991957094,-2.3577358031896427,0.6284150183745565,-0.25923033709894333,0.008502422509626888,-2.1039595675700675,0.6443658987651092,202601.0,-1.1186567651376176,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,성동구,48,8.0,0,0,8,8,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,9185200000.0,521704.0,17606.152147577937,-1.957973859530953,0.8479154510177591,0.06459300889727247,0.0007193120496926195,-2.0212612749531127,0.5108131244572841,202601.0,-1.3067420158550433,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,성북구,79,13.333333333333334,1,0,13,14,0.0,1.2658227848101267,1.2658227848101267,1,7.6923076923076925,4020,슈퍼마켓,17764310000.0,1019546.0,17423.745471023376,-1.6079290028272402,0.7163421139871385,0.7772134187597156,0.08115281073695256,-2.3667477405591426,0.5086302490225962,202601.0,-0.9722281264227013,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,송파구,155,26.0,1,1,26,26,0.6451612903225806,0.6451612903225806,1.2903225806451613,0,0.0,4020,슈퍼마켓,19693650000.0,1213356.0,16230.727008396547,-1.1540866148907667,0.5774498049433583,0.7915975669360203,0.15487388427700507,-1.9304031574007767,0.4814077960865666,202601.0,-0.775397142324355,False,0.0,True,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,양천구,75,12.833333333333334,2,0,12,14,0.0,2.666666666666667,2.666666666666667,2,16.666666666666664,4020,슈퍼마켓,17767010000.0,1038362.0,17110.612676503955,-1.602341178078875,0.628868018726315,0.13883437600803544,0.00730202373033758,-1.7387615553312987,0.33206560591562906,202602.0,-1.4320117883710888,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,영등포구,60,10.166666666666666,1,0,10,11,0.0,1.6666666666666667,1.6666666666666667,1,10.0,4020,슈퍼마켓,13912760000.0,959254.0,14503.728939363296,-1.5652664107925385,0.35042724393881036,1.1732733763377263,0.3476066970582003,-2.7067818364872442,0.5069877616606738,202601.0,-1.030924533204558,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,용산구,30,5.0,0,0,5,5,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,5858690000.0,435408.0,13455.632418329475,-2.1959838872293287,0.8234911632520227,0.22359147155264922,0.006411512501662209,-2.414177463864666,0.5653456341356405,202601.0,-2.2365328298113196,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,은평구,34,5.666666666666667,0,1,6,5,2.941176470588235,0.0,2.941176470588235,-1,-16.666666666666664,4020,슈퍼마켓,16799890000.0,1031006.0,16294.657839042644,-1.4293406353773752,0.5870848966109631,0.6020946241260531,0.08352049425096922,-2.0192772994373787,0.4275720226434925,202601.0,-1.287404835709468,False,0.0,True,고회전·순감
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,종로구,24,4.0,0,0,4,4,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,4890580000.0,350512.0,13952.6749440818,-0.5494040343574811,0.42101433625662277,1.839991076079953,0.3420585992290443,-2.34622478379092,0.6041964739384459,202603.0,-0.6997811002912565,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,중구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,11118300000.0,648996.0,17131.53856110053,-0.4603234616990834,0.011735855252910947,0.8139117332026793,0.1643090885110641,-1.2639477756541841,0.12824519985109503,202605.0,-2.33253166027159,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,서울특별시,중랑구,48,8.0,0,0,8,8,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,13263950000.0,928963.0,14278.232825204017,-1.3601814076687933,0.6630001227841635,0.6011936527195185,0.11087662930199227,-1.9496538651013071,0.4883832337727866,202601.0,-1.1647614326176967,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,세종특별자치시,세종특별자치시,26,4.333333333333333,0,1,5,4,3.8461538461538463,0.0,3.8461538461538463,-1,-20.0,4020,슈퍼마켓,8287300000.0,445730.0,18592.645772104188,0.9145187611685318,0.12854814993795094,2.7023952614874944,0.5549576054893534,-1.7408323299246315,0.3953062225254214,202605.0,-0.19534350555039773,True,0.0,True,고회전·순감
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,울산광역시,남구,30,5.0,0,0,5,5,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,14349780000.0,935170.0,15344.568367248736,-0.5463511970189845,0.11702314896431776,1.0662787026963825,0.23672104555535536,-1.5956161841668144,0.47266802120669077,202605.0,-1.381202862780499,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,울산광역시,동구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,12968620000.0,777346.0,16683.20156018041,4.42370649394472,0.5186523248127346,6.088186559038131,0.7532068800745034,-1.5689589190660342,0.5263127287438737,202605.0,3.043749704143604,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,울산광역시,울주군,12,2.0,0,0,2,2,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,9969180000.0,534134.0,18664.19288043824,5.515045842096602,0.4037567350057728,5.758158536075346,0.5629975258614254,-0.22987606568042096,0.009917630693036781,202606.0,3.525788504444443,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,울산광역시,중구,9,1.6666666666666667,1,0,1,2,0.0,11.11111111111111,11.11111111111111,1,100.0,4020,슈퍼마켓,9163530000.0,636173.0,14404.147928315097,-1.434528775697179,0.6693554758315705,-0.2148533152930756,0.017622190929512664,-1.22230161594881,0.4680465807479436,202601.0,-0.9763081281186824,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,계양구,12,2.0,0,0,2,2,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,15372390000.0,813424.0,18898.372804343122,-2.5589440539868713,0.9100008654264046,-1.3012437658596472,0.22075802178089785,-1.2742818006172199,0.24631062125736602,202601.0,-2.863129664632238,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,남동구,96,16.0,0,0,16,16,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,24132610000.0,1304791.0,18495.383551848532,-2.0816684990044267,0.8243439856071294,0.2311933481542591,0.012347218671874202,-2.307526998231905,0.5552331421526813,202601.0,-1.940857521076382,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,동구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,3396740000.0,173826.0,19541.035288161725,-2.058398099672342,0.9035289656918376,0.3872904632460953,0.02999974524091276,-2.4362531866659407,0.5766838205056706,202601.0,-2.1925238737302433,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,미추홀구,84,14.0,0,0,14,14,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,16620060000.0,1098433.0,15130.699824204115,-2.1978605065337833,0.8613778948609047,-0.45265217248527895,0.03616217014722663,-1.7531439783533305,0.4389922774888833,202601.0,-2.3995912352208144,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,부평구,30,5.0,0,0,5,5,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,29565700000.0,1439345.0,20541.079449332858,-1.9403482137650343,0.805955351297404,-0.4285198196665097,0.041951207543376286,-1.5183347594717966,0.273951222101744,202601.0,-1.9809886303369488,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,서구,26,4.5,1,0,4,5,0.0,3.8461538461538463,3.8461538461538463,1,25.0,4020,슈퍼마켓,27763790000.0,1369436.0,20273.886475892265,-0.35233288218701136,0.02425995156936025,0.18209194367268125,0.005441798948044512,-0.5334534501037894,0.033460928571142474,202605.0,-1.6357896332465278,False,0.0,True,고회전·순증
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,연수구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,14502020000.0,822910.0,17622.850615498657,-3.187209881539548,0.9141518928666753,-0.5469280194382697,0.05014524804958159,-2.6548017165496316,0.7342525097285777,202601.0,-3.0472788765812022,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,인천광역시,중구,18,3.0,0,0,3,3,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,6599910000.0,307188.0,21484.921285987733,-1.5153602949891758,0.48495758029683245,0.9937297794640693,0.14494270336170295,-2.4844018335912716,0.5957516306390481,202601.0,-1.2891199914933755,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,전라남도,고흥군,6,1.0,0,0,1,1,0.0,0.0,0.0,0,0.0,4020,슈퍼마켓,3408720000.0,120906.0,28193.14177956429,-3.0736064181996814,0.5471824236083039,0.345342687116705,0.07291368889599623,-3.4071826492006676,0.7794420013077064,202602.0,-2.571861069435153,False,0.0,False,저회전·정체
4020,슈퍼마켓,LOCALDATA 대규모·준대규모점포,MEDIUM,전라남도,곡성군,0,0.0,0,0,0,0,,,,0,,4020,슈퍼마켓,286080000.0,13626.0,20995.15631880229,23.771829272922044,0.586750206384855,24.38225038928572,0.6090011076308145,-0.4907622385455328,0.013693614899346349,202605.0,21.799815358058904,False,0.0,False,저회전·정체
