SIDO_NM,CCG_NM,연결업종,confidence,amt_growth_pct_m,amt_robust_signs,real_amt_growth_pct_m,real_amt_robust_signs,cnt_growth_pct_m,cnt_robust_signs,ticket_growth_pct_m,ticket_robust_signs,amt_pc_growth_pct_m,amt_pc_robust_signs,real_amt_pc_growth_pct_m,real_amt_pc_robust_signs,cnt_pc_growth_pct_m,cnt_pc_robust_signs,가동_당월말_growth_pct_m,가동_당월말_robust_signs,amt_per_store_growth_pct_m,amt_per_store_robust_signs,real_amt_per_store_growth_pct_m,real_amt_per_store_robust_signs,cnt_per_store_growth_pct_m,cnt_per_store_robust_signs,initial_stores,openings_6m,closures_6m,total_cnt_6m,total_amt_6m,mean_amt_per_initial_store,mean_cnt_per_initial_store,opening_rate_6m_pct,closure_rate_6m_pct,net_store_change_pct,demand_supply_gap_cnt,demand_supply_type,market_store_type,market_store_type_robust,demand_supply_type_robust,population_growth_pct_m,commercial_aging_gap_pp_m,bc_age_hhi_slope,foreign_share_slope,corp_share_slope,industry_hhi_slope,entropy_slope,portfolio_js,cnt_weakened_fraction,closure_rate_6m_pct_pctile,opening_rate_6m_pct_pctile,amt_growth_pct_m_pctile,cnt_growth_pct_m_pctile,initial_stores_pctile,high_closure,high_entry,weak_amt,weak_cnt,dense_market,closure_mechanism_candidate
부산광역시,동구,중국음식,HIGH,-0.4435985780661137,1,-0.7049323843673361,1,2.554720991020271,1,-2.9236290051911733,1,-0.3593676532530538,1.0,-0.6209225642535503,1.0,2.6414886811902205,1.0,0.3072830427196823,1,-0.7485813572140759,1,-1.0091145890732365,1,2.2405531085349395,1,75,1,1,83558,3109900000,6910888.888888889,185.68444444444447,1.3333333333333337,1.3333333333333337,0.0,2.2474379483005884,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.0845347152353245,0.2691071081602241,0.0008348301136425,-0.1022098107502649,2.9316154342277723,-0.0028459199564248,0.0027877065776326,0.0165446323462745,0.3,0.23137254901960785,0.30196078431372547,0.3137254901960784,0.6627450980392157,0.43333333333333335,False,False,False,False,False,일반 관찰지역
부산광역시,동래구,제과점,HIGH,2.175058291235217,1,2.273609480229184,1,4.34316341341088,1,-2.0778602557655015,1,2.3325909153563087,1.0,2.431294049723996,1.0,4.504038803320256,1.0,0.1923663207798309,1,1.9788852616849617,1,2.077247235369157,1,4.14282768743248,1,105,4,4,400286,4822880000,7655365.079365079,635.3746031746032,3.8095238095238098,3.8095238095238098,0.0,4.150797092631049,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.1539417918690583,0.0175546256284401,0.0001780968666394,-0.0505905776645274,2.215689817270779,0.000159253434468,-0.0003691938844766,0.0101812108323274,0.0,0.35826771653543305,0.2755905511811024,0.7047244094488189,0.7440944881889764,0.7007874015748031,False,False,False,False,False,일반 관찰지역
부산광역시,동래구,중국음식,HIGH,2.0012060842106916,1,1.7334547085824763,1,3.468072951888937,1,-1.4176999975252156,1,2.1584706644976017,1.0,1.8903064721065277,1.0,3.6275991348680527,1.0,0.5569373708502743,1,1.4362695912604595,1,1.170001164010432,1,2.89501217633796,1,117,5,2,141349,3959850000,5640811.965811966,201.35185185185188,4.273504273504273,1.7094017094017095,2.564102564102564,2.9111355810386623,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.1539417918690583,0.0175546256284401,0.0001780968666394,-0.0505905776645274,2.215689817270779,0.000159253434468,-0.0003691938844766,0.0101812108323274,0.0,0.2627450980392157,0.6352941176470588,0.7450980392156863,0.7607843137254902,0.6490196078431373,False,False,False,False,False,일반 관찰지역
부산광역시,부산진구,제과점,HIGH,4.607784181758079,1,4.7086818145223335,1,6.663240848366109,1,-1.927052516180493,1,4.6353695779552355,1.0,4.736293817737319,1.0,6.691368274842957,1.0,1.4695104541508994,1,3.0928243504487476,1,3.192260754855094,1,5.118513306085185,1,136,23,15,652004,7073300000,8668259.803921567,799.0245098039215,16.911764705882355,11.029411764705882,5.88235294117647,5.193730394215209,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.0263633571596899,0.2413089182143258,0.0003441911440614,-0.0065624943484065,2.2435555693304927,-0.000130236761431,0.0004628714775272,0.0051554948331566,0.3,0.8149606299212598,0.9173228346456693,0.8818897637795275,0.8779527559055118,0.8051181102362205,True,True,False,False,True,고회전 교체시장 후보
부산광역시,부산진구,중국음식,HIGH,3.451703591191628,1,3.1801446850670554,1,4.7575539507961455,1,-1.246545294688652,1,3.4789841253617637,1.0,3.207353608313823,1.0,4.785178841744619,1.0,-0.0910136718971963,1,3.5459445574339368,1,3.274138270427085,1,4.852984502085288,1,218,8,8,239745,6235190000,4766964.831804281,183.29128440366972,3.669724770642202,3.669724770642202,0.0,4.848567622693341,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0263633571596899,0.2413089182143258,0.0003441911440614,-0.0065624943484065,2.2435555693304927,-0.000130236761431,0.0004628714775272,0.0051554948331566,0.3,0.5450980392156862,0.5607843137254902,0.8509803921568627,0.8549019607843137,0.9058823529411765,False,False,False,False,True,일반 관찰지역
부산광역시,북구,제과점,HIGH,3.0203450320883034,1,3.119711527819064,1,5.394320405413523,1,-2.2524699283541856,1,3.1566892204911254,1.0,3.256187224655572,1.0,5.5338064756015655,1.0,-1.4987705568164975,1,4.587877343715273,1,4.6887557756825275,1,6.997974544273097,1,72,3,8,320164,3609060000,8354305.555555556,741.1203703703703,4.166666666666666,11.11111111111111,-6.944444444444445,6.89309096223002,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1321719312951011,0.0937146191136927,0.0008213226843104,-0.07088832818567,2.0866639080633016,0.0002939207053815,-0.0006932523995741,0.0043435637995567,0.0999999999999999,0.8208661417322834,0.3188976377952756,0.7795275590551181,0.8188976377952756,0.5649606299212598,True,False,False,False,False,관측변수로 미설명
부산광역시,북구,중국음식,HIGH,3.509203645794147,1,3.2374938030354725,1,5.59540999318948,1,-1.975660066597503,1,3.646194823205854,1.0,3.3741253810109644,1.0,5.735162199126068,1.0,-0.2047881932919012,1,3.721613263649989,1,3.4493458493726834,1,5.812100682461301,1,113,1,3,88030,2291240000,3379410.029498525,129.83775811209438,0.8849557522123894,2.6548672566371683,-1.7699115044247788,5.800198186481381,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1321719312951011,0.0937146191136927,0.0008213226843104,-0.07088832818567,2.0866639080633016,0.0002939207053815,-0.0006932523995741,0.0043435637995567,0.0999999999999999,0.40784313725490196,0.24313725490196078,0.8588235294117647,0.8941176470588236,0.6235294117647059,False,False,False,False,False,일반 관찰지역
부산광역시,사상구,제과점,HIGH,6.993473690455955,1,7.0966723988603055,1,8.274537948237786,1,-1.18316298739987,1,7.1349492788242,1.0,7.238284445065518,1.0,8.417707465341605,1.0,-0.5181511299843569,1,7.550749112287939,1,7.6544853310821726,1,8.838485792228065,1,51,1,3,179237,2094040000,6843267.97385621,585.7418300653594,1.96078431372549,5.88235294117647,-3.92156862745098,8.792689078222143,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1320536289236681,0.1146926819952506,-9.44773377934844e-05,-0.0736349652491046,2.620032838996908,-0.0004838156905447,0.0014712287031832,0.0104983560518654,0.0909090909090909,0.5196850393700787,0.22440944881889763,0.9330708661417323,0.9251968503937008,0.4507874015748031,False,False,False,False,False,일반 관찰지역
부산광역시,사상구,중국음식,HIGH,3.983270843752465,1,3.710316582920091,1,6.550575311134252,1,-2.409470300732847,1,4.120766093842521,1.0,3.8474509103919674,1.0,6.691465262765553,1.0,-0.6156742605627658,1,4.62743503072366,1,4.352789850206959,1,7.210643648662727,1,142,0,5,89480,2281800000,2678169.0140845072,105.02347417840376,0.0,3.5211267605633805,-3.5211267605633805,7.166249571697017,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.1320536289236681,0.1146926819952506,-9.44773377934844e-05,-0.0736349652491046,2.620032838996908,-0.0004838156905447,0.0014712287031832,0.0104983560518654,0.0909090909090909,0.5333333333333333,0.11568627450980393,0.8823529411764706,0.9215686274509803,0.7392156862745098,False,False,False,False,False,일반 관찰지역
부산광역시,사하구,제과점,HIGH,4.219562060129741,1,4.3200852399470415,1,6.241791909684624,1,-1.9034221968639065,1,4.467718657121597,1.0,4.5684811921015385,1.0,6.494763626485869,1.0,0.3717677254098493,1,3.8335424611096,1,3.933693312385204,1,5.84828215871777,1,77,3,2,347317,4258370000,9217251.082251083,751.7683982683982,3.896103896103896,2.5974025974025974,1.2987012987012987,5.870024184274774,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.237543807964576,0.100226222178856,-0.0001545955166393,-0.1388701707366181,3.1520242220120043,-0.0001229022497476,0.0003374069756877,0.0102894225703165,0.0999999999999999,0.3051181102362205,0.2952755905511811,0.8582677165354331,0.8582677165354331,0.5964566929133859,False,False,False,False,False,일반 관찰지역
부산광역시,사하구,중국음식,HIGH,3.0472379736051685,1,2.776740782627519,1,4.83984768695834,1,-1.70985532018867,1,3.292603156488822,1.0,3.0214618862127622,1.0,5.0894812424719,1.0,-0.1547882152269572,0,3.206990231774393,1,2.936073693923028,1,5.002378995351102,1,112,1,3,119014,2898710000,4313556.547619048,177.10416666666669,0.8928571428571428,2.6785714285714284,-1.7857142857142856,4.994635902185297,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.237543807964576,0.100226222178856,-0.0001545955166393,-0.1388701707366181,3.1520242220120043,-0.0001229022497476,0.0003374069756877,0.0102894225703165,0.0999999999999999,0.4215686274509804,0.24705882352941178,0.8392156862745098,0.8627450980392157,0.6137254901960785,False,False,False,False,False,일반 관찰지역
부산광역시,서구,제과점,HIGH,11.922765195740114,1,12.03071836718924,1,12.537653432878756,1,-0.5463844485662644,1,12.0167889394906,1.0,12.124832799918964,1.0,12.632193730110966,1.0,1.687928712151208,1,10.064947347448443,1,10.171108592756802,1,10.66962898953322,1,28,2,0,122998,1438510000,8562559.523809524,732.1309523809524,7.142857142857142,0.0,7.142857142857142,10.849724720727547,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.0839371889166386,-0.0073524277760203,-0.0008528839978427,-0.1788188043559185,3.708570240828738,-0.0012322009846115,0.0017962354759758,0.0116791680885049,0.1999999999999999,0.1141732283464567,0.5452755905511811,0.9803149606299213,0.9724409448818898,0.3248031496062992,False,False,False,False,False,일반 관찰지역
부산광역시,서구,중국음식,HIGH,5.244050763568956,1,4.967786977576472,1,6.923692899350319,1,-1.5708792787043493,1,5.33246387276038,1.0,5.055968003908096,1.0,7.0135170373122735,1.0,0.1634036010348895,0,5.07235874568621,1,4.796545648227089,1,6.7492607631851405,1,52,1,1,50077,1144780000,3669166.6666666665,160.5032051282051,1.9230769230769231,1.9230769230769231,0.0,6.7602892983154295,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0839371889166386,-0.0073524277760203,-0.0008528839978427,-0.1788188043559185,3.708570240828738,-0.0012322009846115,0.0017962354759758,0.0116791680885049,0.1999999999999999,0.296078431372549,0.3588235294117647,0.9019607843137255,0.9254901960784314,0.3235294117647059,False,False,False,False,False,일반 관찰지역
부산광역시,수영구,제과점,HIGH,1.892318832025337,1,1.9905973095538372,1,3.9598167988406514,1,-1.9887472202994507,1,1.9452181348736524,1.0,2.043547635511731,1.0,4.0137894819235385,1.0,-0.0305533004332171,0,1.923459812913841,1,2.0217683269380036,1,3.991589661655247,1,92,4,3,323534,4095720000,7419782.608695652,586.1123188405797,4.3478260869565215,3.260869565217391,1.0869565217391304,3.9903700992738687,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.0518899305099049,0.1125783784459282,0.0006414094306779,-0.013484324723627,2.10778227832959,4.814746059278134e-05,2.1493695869853214e-05,0.0095057456107847,0.1999999999999999,0.33858267716535434,0.33267716535433073,0.6811023622047244,0.6929133858267716,0.6673228346456693,False,False,False,False,False,일반 관찰지역
부산광역시,수영구,중국음식,HIGH,1.9339973728240236,1,1.6664224188835908,1,2.82191616443322,1,-0.8635501308779677,1,1.9869183138662745,1.0,1.719204443384483,1.0,2.875298085121457,1.0,-0.2869010938833474,1,2.227288582013079,1,1.9589437437964083,1,3.117762152035428,1,91,1,3,94116,2823400000,5171062.271062272,172.37362637362637,1.098901098901099,3.296703296703297,-2.197802197802198,3.108817258316568,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0518899305099049,0.1125783784459282,0.0006414094306779,-0.013484324723627,2.10778227832959,4.814746059278134e-05,2.1493695869853214e-05,0.0095057456107847,0.1999999999999999,0.49019607843137253,0.2627450980392157,0.7333333333333333,0.7137254901960784,0.5215686274509804,False,False,False,False,False,일반 관찰지역
부산광역시,연제구,제과점,HIGH,2.1693768265234668,1,2.2679225355587453,1,4.57779808246392,1,-2.3029948039653116,1,2.182153940509718,1.0,2.2807119734897694,1.0,4.590876389174197,1.0,-1.3890690304382352,1,3.608571404786846,1,3.708505264112929,1,6.0509185485166626,1,71,3,7,292648,3290080000,7723192.48826291,686.9671361502348,4.225352112676056,9.859154929577464,-5.633802816901409,5.966867112902155,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.0125042519593959,0.1029924619197516,0.0001736735784346,-0.0457888951743407,2.252237809079948,-9.424390983295125e-05,-2.9846837885951135e-05,0.0092607247641243,0.1999999999999999,0.7637795275590551,0.3228346456692913,0.7007874015748031,0.7795275590551181,0.5511811023622047,True,False,False,False,False,관측변수로 미설명
부산광역시,연제구,중국음식,HIGH,1.862572113547536,1,1.595184649659036,1,3.57350621097179,1,-1.6519032328009065,1,1.8753108591017769,1.0,1.6078899562297886,1.0,3.586458922791342,1.0,0.1270671115184459,0,1.7333025445518215,1,1.4662544110130042,1,3.4420653664156866,1,68,2,2,96878,2806660000,6879068.62745098,237.44607843137257,2.941176470588235,2.941176470588235,0.0,3.446439099453344,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0125042519593959,0.1029924619197516,0.0001736735784346,-0.0457888951743407,2.252237809079948,-9.424390983295125e-05,-2.9846837885951135e-05,0.0092607247641243,0.1999999999999999,0.4647058823529412,0.49019607843137253,0.7176470588235294,0.7686274509803922,0.4,False,False,False,False,False,일반 관찰지역
부산광역시,영도구,제과점,HIGH,9.539657161165987,1,9.645311746891396,1,11.03152546589678,1,-1.34364388714899,1,9.66684756531753,1.0,9.772624830352026,1.0,11.160448131564731,1.0,0.5848751047341325,0,8.902712308493347,1,9.007752540054405,1,10.385905783831872,1,24,4,3,105297,1325810000,9207013.88888889,731.2291666666666,16.666666666666664,12.5,4.166666666666666,10.446650361162646,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.115978900620622,-0.1064967912108625,-0.001453568334744,-0.1386453799004929,4.407610220527163,0.0004540544954201,-0.0007994947774582,0.0098400787965655,0.0999999999999999,0.8681102362204725,0.9035433070866141,0.9606299212598425,0.9606299212598425,0.29133858267716534,True,True,False,False,False,고회전 교체시장 후보
부산광역시,영도구,중국음식,HIGH,5.747322626607154,1,5.469737760807732,1,7.366678320864686,1,-1.5082479215926714,1,5.87010961582546,1.0,5.592202436334478,1.0,7.491345601755936,1.0,0.0,0,5.74732262660717,1,5.469737760807732,1,7.366678320864696,1,51,0,1,47864,1191830000,3894869.281045752,156.41830065359477,0.0,1.96078431372549,-1.96078431372549,7.366678320864686,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.115978900620622,-0.1064967912108625,-0.001453568334744,-0.1386453799004929,4.407610220527163,0.0004540544954201,-0.0007994947774582,0.0098400787965655,0.0999999999999999,0.3058823529411765,0.11568627450980393,0.9215686274509803,0.9333333333333333,0.3176470588235294,False,False,False,False,False,일반 관찰지역
부산광역시,중구,제과점,HIGH,3.121947688813437,1,3.22141218363313,1,6.112555696532407,1,-2.8183356701649154,1,3.1852217957911613,1.0,3.2847473205586764,1.0,6.177664796499021,1.0,1.1496536274434055,1,1.9498772270980065,1,2.0482112215831125,1,4.906494378486443,1,39,6,4,155249,1754940000,7499743.58974359,663.4572649572649,15.384615384615383,10.256410256410255,5.128205128205128,4.962902069089002,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.0613209002961225,0.3018621144300217,0.000883767712587,-0.1481535419613984,2.5447821393718666,-7.495027172311763e-05,6.249553556281841e-05,0.003399550030643,0.0,0.7834645669291339,0.8818897637795275,0.7913385826771654,0.8543307086614174,0.39173228346456695,True,True,False,False,False,고회전 교체시장 후보
부산광역시,중구,중국음식,HIGH,2.1953495451184626,1,1.9270885463130043,1,4.842762254820088,1,-2.5251268211220204,1,2.258055105134221,1.0,1.9896295053343651,1.0,4.907092228248926,1.0,0.4644080456864103,1,1.7229400273227955,1,1.4559190952097936,0,4.358114773485374,1,56,1,1,68809,1927330000,5736101.190476191,204.78869047619045,1.7857142857142856,1.7857142857142856,0.0,4.378354209133677,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.0613209002961225,0.3018621144300217,0.000883767712587,-0.1481535419613984,2.5447821393718666,-7.495027172311763e-05,6.249553556281841e-05,0.003399550030643,0.0,0.27450980392156865,0.3392156862745098,0.7686274509803922,0.8666666666666667,0.35294117647058826,False,False,False,False,False,일반 관찰지역
부산광역시,해운대구,제과점,HIGH,3.943665412535821,1,4.043922481003549,1,5.446223113183126,1,-1.4249516542991536,1,4.042801113387883,1.0,4.14315380148487,1.0,5.54679187020202,1.0,0.0907458643901833,1,3.849426352927628,1,3.949592524736921,1,5.350621780807692,1,159,30,31,461043,5312070000,5568207.547169811,483.2735849056603,18.867924528301888,19.49685534591195,-0.628930817610063,5.355477248792942,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,-0.0952835754047256,0.0895377073446023,0.0002347081046663,0.0406670499635354,2.30328868170114,3.029797496051367e-05,-0.0002954805057695,0.0082107734049715,0.1999999999999999,0.9606299212598425,0.937007874015748,0.8385826771653543,0.8228346456692913,0.8838582677165354,True,True,False,False,True,고회전 교체시장 후보
부산광역시,해운대구,중국음식,HIGH,1.1270342369126232,0,0.8615775470400112,0,2.921294468686252,1,-1.7433323599709345,1,1.223483591227589,0.0,0.9577737234927988,0.0,3.019455088857359,1.0,-0.2307505253813208,1,1.3609251041217798,1,1.0948544548280317,0,3.1593351765860715,1,141,4,10,140258,3722030000,4399562.647754137,165.78959810874704,2.8368794326241136,7.092198581560284,-4.25531914893617,3.1520449940675728,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,-0.0952835754047256,0.0895377073446023,0.0002347081046663,0.0406670499635354,2.30328868170114,3.029797496051367e-05,-0.0002954805057695,0.0082107734049715,0.1999999999999999,0.9176470588235294,0.47058823529411764,0.6274509803921569,0.7254901960784313,0.7313725490196078,True,False,False,False,False,관측변수로 미설명
서울특별시,강남구,제과점,HIGH,-1.057448481396584,1,-0.9620151510189316,1,0.5375654816160983,1,-1.5864855642484303,1,-0.9384872649448516,1.0,-0.8429391925791283,1.0,0.6584444250556881,1.0,-0.1102224597059193,1,-0.9482712295645715,1,-0.8527325941530597,1,0.6485027369899805,1,472,66,73,745163,9031450000,3189071.327683616,263.12252824858757,13.983050847457626,15.466101694915254,-1.4830508474576272,0.6477879413220177,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,-0.120088229189342,0.2401198024879328,-1.679872069638869e-05,0.0637398193513734,0.1859715027012053,-0.0001894502798342,-0.0010080683096868,0.012858421900954,1.0,0.905511811023622,0.8307086614173228,0.2204724409448819,0.21653543307086615,1.0,True,True,True,True,True,고회전+수요취약 후보
서울특별시,강남구,중국음식,HIGH,-3.3767731823984737,1,-3.6304074568469855,1,-1.9889362333804093,1,-1.416000291888211,1,-3.26060055067138,1.0,-3.514539776239108,1.0,-1.8710949690057976,1.0,0.1087094213650008,1,-3.4816976703723266,1,-3.7350565198816086,1,-2.0953677925426737,1,418,17,14,359172,13618130000,5429876.395534291,143.21052631578948,4.0669856459330145,3.349282296650718,0.7177033492822966,-2.0976456547454103,수요-/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요-/공급+,-0.120088229189342,0.2401198024879328,-1.679872069638869e-05,0.0637398193513734,0.1859715027012053,-0.0001894502798342,-0.0010080683096868,0.012858421900954,1.0,0.5058823529411764,0.6196078431372549,0.0196078431372549,0.043137254901960784,0.996078431372549,False,False,True,True,True,일반 관찰지역
서울특별시,강동구,제과점,HIGH,-0.7173168865516609,1,-0.6215554881147003,1,0.7192844343123238,0,-1.4263418658428668,1,-0.6898804574853952,1.0,-0.5940925957143226,1.0,0.747117863227879,0.0,0.0856760499453123,0,-0.8023055527907998,1,-0.7066261287050364,1,0.6330659984260387,0,199,19,17,419332,4611880000,3862546.063651591,351.1993299832496,9.547738693467336,8.542713567839195,1.0050251256281406,0.6336083843670115,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0276270224954114,0.0316303455430442,0.0002161566518333,0.0007641270822164,0.352456334015373,0.0013988150437221,-0.0024300712902831,0.016463842138001,1.0,0.6889763779527559,0.6968503937007874,0.2677165354330709,0.25196850393700787,0.9625984251968503,False,False,False,False,True,일반 관찰지역
서울특별시,강동구,중국음식,HIGH,-0.5807914081294687,1,-0.8417650856599179,1,-0.5787750330821563,1,-0.0020281132605118,0,-0.553317250715386,1.0,-0.8143630474268058,1.0,-0.5513003184497618,1.0,-0.020184026348791,0,-0.5607205577658229,1,-0.8217469209261493,1,-0.5587037756506745,1,142,12,9,126500,3025870000,3551490.6103286385,148.47417840375587,8.450704225352112,6.338028169014084,2.112676056338028,-0.5585910067333653,수요-/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.0276270224954114,0.0316303455430442,0.0002161566518333,0.0007641270822164,0.352456334015373,0.0013988150437221,-0.0024300712902831,0.016463842138001,1.0,0.8941176470588236,0.9333333333333333,0.2901960784313726,0.12549019607843137,0.7392156862745098,True,True,False,True,False,고회전 교체시장 후보
서울특별시,강북구,제과점,HIGH,-2.4879698196467768,1,-2.393916273936015,1,-0.7186622437884048,0,-1.7821149632400966,1,-2.43505562962761,1.0,-2.3409510464481484,1.0,-0.6647879519530983,0.0,0.0450054300293402,0,-2.531835786092974,1,-2.437824550543023,1,-0.7633241365075897,1,65,4,5,189439,1862680000,4776102.564102564,485.74102564102566,6.153846153846154,7.6923076923076925,-1.5384615384615383,-0.763667673817745,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0542348385074794,0.0477472080785734,0.0001143988371124,0.0757590469238233,0.1403170244852797,0.0007910279743661,-0.0018566474828171,0.0176945108419367,0.8,0.6141732283464567,0.484251968503937,0.09448818897637795,0.10236220472440945,0.515748031496063,False,False,True,True,False,일반 관찰지역
서울특별시,강북구,중국음식,HIGH,-1.265641183639815,1,-1.5248171425301016,1,-1.2497651494386046,1,-0.0160769584246306,1,-1.2120637059258168,1.0,-1.4713803047547416,1.0,-1.1961790567108377,1.0,-0.621151082392565,1,-0.6485183801852703,1,-0.9093142756027685,1,-0.6325431154543165,1,74,4,6,77301,1774340000,3996261.261261261,174.10135135135135,5.405405405405405,8.108108108108109,-2.702702702702702,-0.6286140670460396,수요-/공급-,D 기타·동반감소,D 기타·동반감소,수요-/공급-,-0.0542348385074794,0.0477472080785734,0.0001143988371124,0.0757590469238233,0.1403170244852797,0.0007910279743661,-0.0018566474828171,0.0176945108419367,0.8,0.9568627450980393,0.7901960784313725,0.19607843137254902,0.06666666666666667,0.42745098039215684,True,True,True,True,False,고회전+수요취약 후보
서울특별시,강서구,제과점,HIGH,-0.6926695709597384,1,-0.5968843993799317,1,0.6509908740178625,1,-1.3349699126751762,1,-0.6582524612596949,1.0,-0.562434093250756,1.0,0.6858736583940057,1.0,0.7161299207077747,1,-1.398782392429724,1,-1.3036782897847936,1,-0.0646758833378604,0,206,25,23,508138,5070360000,4102233.009708738,411.1148867313916,12.135922330097088,11.165048543689322,0.9708737864077668,-0.0651390466899122,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.0346451623337928,0.1283957843726995,0.0002398639465334,-0.0109309273035148,0.3002589324050095,0.0017914254181077,-0.0029201023523516,0.0131433086167386,1.0,0.8267716535433071,0.7913385826771654,0.2795275590551181,0.24015748031496062,0.968503937007874,True,True,False,True,True,고회전 교체시장 후보
서울특별시,강서구,중국음식,HIGH,-1.5629785720474692,1,-1.8213740255121336,1,-1.2443278884576303,1,-0.3226657029176963,1,-1.5288630868119562,1.0,-1.7873480928265604,1.0,-1.2101019679150486,1.0,1.113570690461974,1,-2.6470722418686243,1,-2.9026219684782384,1,-2.331930880116827,1,235,23,8,166174,4636130000,3288035.460992908,117.85390070921986,9.787234042553193,3.404255319148936,6.382978723404255,-2.3578985789196043,수요-/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요-/공급+,-0.0346451623337928,0.1283957843726995,0.0002398639465334,-0.0109309273035148,0.3002589324050095,0.0017914254181077,-0.0029201023523516,0.0131433086167386,1.0,0.5137254901960784,0.9686274509803922,0.1450980392156863,0.07058823529411765,0.9372549019607843,False,True,True,True,True,일반 관찰지역
서울특별시,관악구,제과점,HIGH,-0.2883989295377728,1,-0.1922238256882942,1,0.8243116203822438,1,-1.103613336939531,1,-0.2899106972137542,1.0,-0.1937370515136571,1.0,0.8227829824542362,1.0,0.7830681593862037,1,-1.063141962724858,1,-0.9677141238963848,1,0.0409230059664377,0,144,22,20,409073,4141150000,4792997.685185185,473.4641203703703,15.27777777777778,13.88888888888889,1.3888888888888888,0.0412434609960401,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,0.0015161631952208,-0.0580330292083318,-0.0003775716588357,0.0474842387445782,0.1664186206342829,0.0014184650269661,-0.0023108259209565,0.0181804111272902,0.7,0.8917322834645669,0.8779527559055118,0.3700787401574803,0.27165354330708663,0.8346456692913385,True,True,False,False,True,고회전 교체시장 후보
서울특별시,관악구,중국음식,HIGH,0.1897797804322293,1,-0.0732166329430255,0,0.5356037098133656,1,-0.3439815514306458,1,0.1882607628965747,1.0,-0.0747316630842476,0.0,0.5340794491021068,1.0,-0.2565325203243541,1,0.4474601816379721,1,0.1837873617324692,1,0.7941735435447421,1,199,19,19,159438,4332270000,3628366.834170854,133.53266331658293,9.547738693467336,9.547738693467336,0.0,0.7921362301377197,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.0015161631952208,-0.0580330292083318,-0.0003775716588357,0.0474842387445782,0.1664186206342829,0.0014184650269661,-0.0023108259209565,0.0181804111272902,0.7,0.9764705882352941,0.9607843137254902,0.42745098039215684,0.28627450980392155,0.8941176470588236,True,True,False,False,True,고회전 교체시장 후보
