SIDO_NM,CCG_NM,TP_BUZ_NM,STRD_YYMM,active_start,openings,closures,active_end,net_change,closure_rate,churn_rate
경기도,화성시 효행구,중국음식,202401,41,0,0,41,0,0.0,0.0
경기도,화성시 효행구,중국음식,202402,41,1,1,41,0,0.024390243902439025,0.04878048780487805
경기도,화성시 효행구,중국음식,202403,41,0,0,41,0,0.0,0.0
경기도,화성시 효행구,중국음식,202404,41,2,0,43,2,0.0,0.04878048780487805
경기도,화성시 효행구,중국음식,202405,43,1,0,44,1,0.0,0.023255813953488372
경기도,화성시 효행구,중국음식,202406,44,1,0,45,1,0.0,0.022727272727272728
경기도,화성시 효행구,중국음식,202407,45,2,1,46,1,0.022222222222222223,0.06666666666666667
경기도,화성시 효행구,중국음식,202408,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202409,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202410,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202411,46,0,1,45,-1,0.021739130434782608,0.021739130434782608
경기도,화성시 효행구,중국음식,202412,45,1,0,46,1,0.0,0.022222222222222223
경기도,화성시 효행구,중국음식,202501,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202502,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202503,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202504,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202505,46,1,0,47,1,0.0,0.021739130434782608
경기도,화성시 효행구,중국음식,202506,47,0,0,47,0,0.0,0.0
경기도,화성시 효행구,중국음식,202507,47,1,0,48,1,0.0,0.02127659574468085
경기도,화성시 효행구,중국음식,202508,48,0,0,48,0,0.0,0.0
경기도,화성시 효행구,중국음식,202509,48,0,0,48,0,0.0,0.0
경기도,화성시 효행구,중국음식,202510,48,0,0,48,0,0.0,0.0
경기도,화성시 효행구,중국음식,202511,48,0,0,48,0,0.0,0.0
경기도,화성시 효행구,중국음식,202512,48,1,2,47,-1,0.041666666666666664,0.0625
경기도,화성시 효행구,중국음식,202601,47,0,1,46,-1,0.02127659574468085,0.02127659574468085
경기도,화성시 효행구,중국음식,202602,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202603,46,1,1,46,0,0.021739130434782608,0.043478260869565216
경기도,화성시 효행구,중국음식,202604,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202605,46,0,0,46,0,0.0,0.0
경기도,화성시 효행구,중국음식,202606,46,0,0,46,0,0.0,0.0
경상남도,거제시,제과점,201901,82,1,2,81,-1,0.024390243902439025,0.036585365853658534
경상남도,거제시,제과점,201902,81,0,0,81,0,0.0,0.0
경상남도,거제시,제과점,201903,81,0,1,80,-1,0.012345679012345678,0.012345679012345678
경상남도,거제시,제과점,201904,80,0,0,80,0,0.0,0.0
경상남도,거제시,제과점,201905,80,1,0,81,1,0.0,0.0125
경상남도,거제시,제과점,201906,81,0,0,81,0,0.0,0.0
경상남도,거제시,제과점,201907,81,1,1,81,0,0.012345679012345678,0.024691358024691357
경상남도,거제시,제과점,201908,81,0,1,80,-1,0.012345679012345678,0.012345679012345678
경상남도,거제시,제과점,201909,80,1,1,80,0,0.0125,0.025
경상남도,거제시,제과점,201910,80,0,1,79,-1,0.0125,0.0125
경상남도,거제시,제과점,201911,79,0,1,78,-1,0.012658227848101266,0.012658227848101266
경상남도,거제시,제과점,201912,78,1,0,79,1,0.0,0.01282051282051282
경상남도,거제시,제과점,202001,79,0,1,78,-1,0.012658227848101266,0.012658227848101266
경상남도,거제시,제과점,202002,78,1,0,79,1,0.0,0.01282051282051282
경상남도,거제시,제과점,202003,79,1,0,80,1,0.0,0.012658227848101266
경상남도,거제시,제과점,202004,80,1,1,80,0,0.0125,0.025
경상남도,거제시,제과점,202005,80,0,3,77,-3,0.0375,0.0375
경상남도,거제시,제과점,202006,77,1,1,77,0,0.012987012987012988,0.025974025974025976
경상남도,거제시,제과점,202007,77,5,3,79,2,0.03896103896103896,0.1038961038961039
경상남도,거제시,제과점,202008,79,3,0,82,3,0.0,0.0379746835443038
경상남도,거제시,제과점,202009,82,1,0,83,1,0.0,0.012195121951219513
경상남도,거제시,제과점,202010,83,1,0,84,1,0.0,0.012048192771084338
경상남도,거제시,제과점,202011,84,0,1,83,-1,0.011904761904761904,0.011904761904761904
경상남도,거제시,제과점,202012,83,0,3,80,-3,0.03614457831325301,0.03614457831325301
경상남도,거제시,제과점,202101,80,2,1,81,1,0.0125,0.0375
경상남도,거제시,제과점,202102,81,1,0,82,1,0.0,0.012345679012345678
경상남도,거제시,제과점,202103,82,3,1,84,2,0.012195121951219513,0.04878048780487805
경상남도,거제시,제과점,202104,84,5,1,88,4,0.011904761904761904,0.07142857142857142
경상남도,거제시,제과점,202105,88,2,0,90,2,0.0,0.022727272727272728
경상남도,거제시,제과점,202106,90,0,0,90,0,0.0,0.0
경상남도,거제시,제과점,202107,90,1,0,91,1,0.0,0.011111111111111112
경상남도,거제시,제과점,202108,91,1,1,91,0,0.01098901098901099,0.02197802197802198
경상남도,거제시,제과점,202109,91,0,0,91,0,0.0,0.0
경상남도,거제시,제과점,202110,91,1,1,91,0,0.01098901098901099,0.02197802197802198
경상남도,거제시,제과점,202111,91,2,0,93,2,0.0,0.02197802197802198
경상남도,거제시,제과점,202112,93,1,2,92,-1,0.021505376344086023,0.03225806451612903
경상남도,거제시,제과점,202201,92,0,3,89,-3,0.03260869565217391,0.03260869565217391
경상남도,거제시,제과점,202202,89,2,1,90,1,0.011235955056179775,0.033707865168539325
경상남도,거제시,제과점,202203,90,2,1,91,1,0.011111111111111112,0.03333333333333333
경상남도,거제시,제과점,202204,91,2,1,92,1,0.01098901098901099,0.03296703296703297
경상남도,거제시,제과점,202205,92,1,2,91,-1,0.021739130434782608,0.03260869565217391
경상남도,거제시,제과점,202206,91,2,1,92,1,0.01098901098901099,0.03296703296703297
경상남도,거제시,제과점,202207,92,1,2,91,-1,0.021739130434782608,0.03260869565217391
경상남도,거제시,제과점,202208,91,0,3,88,-3,0.03296703296703297,0.03296703296703297
경상남도,거제시,제과점,202209,88,1,0,89,1,0.0,0.011363636363636364
경상남도,거제시,제과점,202210,89,2,1,90,1,0.011235955056179775,0.033707865168539325
경상남도,거제시,제과점,202211,90,0,0,90,0,0.0,0.0
경상남도,거제시,제과점,202212,90,2,2,90,0,0.022222222222222223,0.044444444444444446
경상남도,거제시,제과점,202301,90,0,0,90,0,0.0,0.0
경상남도,거제시,제과점,202302,90,1,2,89,-1,0.022222222222222223,0.03333333333333333
경상남도,거제시,제과점,202303,89,3,0,92,3,0.0,0.033707865168539325
경상남도,거제시,제과점,202304,92,0,1,91,-1,0.010869565217391304,0.010869565217391304
경상남도,거제시,제과점,202305,91,0,0,91,0,0.0,0.0
경상남도,거제시,제과점,202306,91,2,0,93,2,0.0,0.02197802197802198
경상남도,거제시,제과점,202307,93,1,0,94,1,0.0,0.010752688172043012
경상남도,거제시,제과점,202308,94,1,0,95,1,0.0,0.010638297872340425
경상남도,거제시,제과점,202309,95,2,1,96,1,0.010526315789473684,0.031578947368421054
경상남도,거제시,제과점,202310,96,1,2,95,-1,0.020833333333333332,0.03125
경상남도,거제시,제과점,202311,95,2,5,92,-3,0.05263157894736842,0.07368421052631578
경상남도,거제시,제과점,202312,92,0,1,91,-1,0.010869565217391304,0.010869565217391304
경상남도,거제시,제과점,202401,91,2,1,92,1,0.01098901098901099,0.03296703296703297
경상남도,거제시,제과점,202402,92,1,0,93,1,0.0,0.010869565217391304
경상남도,거제시,제과점,202403,93,3,2,94,1,0.021505376344086023,0.053763440860215055
경상남도,거제시,제과점,202404,94,4,1,97,3,0.010638297872340425,0.05319148936170213
경상남도,거제시,제과점,202405,97,2,0,99,2,0.0,0.020618556701030927
경상남도,거제시,제과점,202406,99,3,1,101,2,0.010101010101010102,0.04040404040404041
경상남도,거제시,제과점,202407,101,1,0,102,1,0.0,0.009900990099009901
경상남도,거제시,제과점,202408,102,1,0,103,1,0.0,0.00980392156862745
경상남도,거제시,제과점,202409,103,0,1,102,-1,0.009708737864077669,0.009708737864077669
경상남도,거제시,제과점,202410,102,2,1,103,1,0.00980392156862745,0.029411764705882353
경상남도,거제시,제과점,202411,103,0,0,103,0,0.0,0.0
경상남도,거제시,제과점,202412,103,1,3,101,-2,0.02912621359223301,0.038834951456310676
경상남도,거제시,제과점,202501,101,5,0,106,5,0.0,0.04950495049504951
경상남도,거제시,제과점,202502,106,0,0,106,0,0.0,0.0
경상남도,거제시,제과점,202503,106,0,0,106,0,0.0,0.0
경상남도,거제시,제과점,202504,106,0,1,105,-1,0.009433962264150943,0.009433962264150943
경상남도,거제시,제과점,202505,105,3,0,108,3,0.0,0.02857142857142857
경상남도,거제시,제과점,202506,108,1,2,107,-1,0.018518518518518517,0.027777777777777776
경상남도,거제시,제과점,202507,107,0,0,107,0,0.0,0.0
경상남도,거제시,제과점,202508,107,4,0,111,4,0.0,0.037383177570093455
경상남도,거제시,제과점,202509,111,2,1,112,1,0.009009009009009009,0.02702702702702703
경상남도,거제시,제과점,202510,112,0,0,112,0,0.0,0.0
경상남도,거제시,제과점,202511,112,0,1,111,-1,0.008928571428571428,0.008928571428571428
경상남도,거제시,제과점,202512,111,0,3,108,-3,0.02702702702702703,0.02702702702702703
경상남도,거제시,제과점,202601,108,0,1,107,-1,0.009259259259259259,0.009259259259259259
경상남도,거제시,제과점,202602,107,1,0,108,1,0.0,0.009345794392523364
경상남도,거제시,제과점,202603,108,2,1,109,1,0.009259259259259259,0.027777777777777776
경상남도,거제시,제과점,202604,109,1,6,104,-5,0.05504587155963303,0.06422018348623854
경상남도,거제시,제과점,202605,104,2,0,106,2,0.0,0.019230769230769232
경상남도,거제시,제과점,202606,106,3,1,108,2,0.009433962264150943,0.03773584905660377
경상남도,거제시,중국음식,201901,149,2,1,150,1,0.006711409395973154,0.020134228187919462
경상남도,거제시,중국음식,201902,150,0,0,150,0,0.0,0.0
경상남도,거제시,중국음식,201903,150,0,0,150,0,0.0,0.0
경상남도,거제시,중국음식,201904,150,0,0,150,0,0.0,0.0
경상남도,거제시,중국음식,201905,150,0,1,149,-1,0.006666666666666667,0.006666666666666667
경상남도,거제시,중국음식,201906,149,1,0,150,1,0.0,0.006711409395973154
경상남도,거제시,중국음식,201907,150,0,0,150,0,0.0,0.0
경상남도,거제시,중국음식,201908,150,3,0,153,3,0.0,0.02
경상남도,거제시,중국음식,201909,153,1,1,153,0,0.006535947712418301,0.013071895424836602
경상남도,거제시,중국음식,201910,153,1,2,152,-1,0.013071895424836602,0.0196078431372549
경상남도,거제시,중국음식,201911,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,201912,152,1,2,151,-1,0.013157894736842105,0.019736842105263157
경상남도,거제시,중국음식,202001,151,0,0,151,0,0.0,0.0
경상남도,거제시,중국음식,202002,151,3,2,152,1,0.013245033112582781,0.033112582781456956
경상남도,거제시,중국음식,202003,152,0,1,151,-1,0.006578947368421052,0.006578947368421052
경상남도,거제시,중국음식,202004,151,0,0,151,0,0.0,0.0
경상남도,거제시,중국음식,202005,151,2,0,153,2,0.0,0.013245033112582781
경상남도,거제시,중국음식,202006,153,0,0,153,0,0.0,0.0
경상남도,거제시,중국음식,202007,153,1,0,154,1,0.0,0.006535947712418301
경상남도,거제시,중국음식,202008,154,1,1,154,0,0.006493506493506494,0.012987012987012988
경상남도,거제시,중국음식,202009,154,1,1,154,0,0.006493506493506494,0.012987012987012988
경상남도,거제시,중국음식,202010,154,1,2,153,-1,0.012987012987012988,0.01948051948051948
경상남도,거제시,중국음식,202011,153,0,2,151,-2,0.013071895424836602,0.013071895424836602
경상남도,거제시,중국음식,202012,151,1,1,151,0,0.006622516556291391,0.013245033112582781
경상남도,거제시,중국음식,202101,151,0,0,151,0,0.0,0.0
경상남도,거제시,중국음식,202102,151,1,0,152,1,0.0,0.006622516556291391
경상남도,거제시,중국음식,202103,152,1,1,152,0,0.006578947368421052,0.013157894736842105
경상남도,거제시,중국음식,202104,152,1,0,153,1,0.0,0.006578947368421052
경상남도,거제시,중국음식,202105,153,0,0,153,0,0.0,0.0
경상남도,거제시,중국음식,202106,153,2,1,154,1,0.006535947712418301,0.0196078431372549
경상남도,거제시,중국음식,202107,154,0,0,154,0,0.0,0.0
경상남도,거제시,중국음식,202108,154,0,0,154,0,0.0,0.0
경상남도,거제시,중국음식,202109,154,2,0,156,2,0.0,0.012987012987012988
경상남도,거제시,중국음식,202110,156,0,1,155,-1,0.00641025641025641,0.00641025641025641
경상남도,거제시,중국음식,202111,155,0,1,154,-1,0.0064516129032258064,0.0064516129032258064
경상남도,거제시,중국음식,202112,154,1,4,151,-3,0.025974025974025976,0.032467532467532464
경상남도,거제시,중국음식,202201,151,1,1,151,0,0.006622516556291391,0.013245033112582781
경상남도,거제시,중국음식,202202,151,1,0,152,1,0.0,0.006622516556291391
경상남도,거제시,중국음식,202203,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202204,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202205,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202206,152,0,2,150,-2,0.013157894736842105,0.013157894736842105
경상남도,거제시,중국음식,202207,150,0,1,149,-1,0.006666666666666667,0.006666666666666667
경상남도,거제시,중국음식,202208,149,1,3,147,-2,0.020134228187919462,0.026845637583892617
경상남도,거제시,중국음식,202209,147,2,0,149,2,0.0,0.013605442176870748
경상남도,거제시,중국음식,202210,149,1,1,149,0,0.006711409395973154,0.013422818791946308
경상남도,거제시,중국음식,202211,149,1,2,148,-1,0.013422818791946308,0.020134228187919462
경상남도,거제시,중국음식,202212,148,1,2,147,-1,0.013513513513513514,0.02027027027027027
경상남도,거제시,중국음식,202301,147,0,1,146,-1,0.006802721088435374,0.006802721088435374
경상남도,거제시,중국음식,202302,146,0,0,146,0,0.0,0.0
경상남도,거제시,중국음식,202303,146,1,0,147,1,0.0,0.00684931506849315
경상남도,거제시,중국음식,202304,147,1,1,147,0,0.006802721088435374,0.013605442176870748
경상남도,거제시,중국음식,202305,147,4,0,151,4,0.0,0.027210884353741496
경상남도,거제시,중국음식,202306,151,0,1,150,-1,0.006622516556291391,0.006622516556291391
경상남도,거제시,중국음식,202307,150,0,0,150,0,0.0,0.0
경상남도,거제시,중국음식,202308,150,3,1,152,2,0.006666666666666667,0.02666666666666667
경상남도,거제시,중국음식,202309,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202310,152,2,3,151,-1,0.019736842105263157,0.03289473684210526
경상남도,거제시,중국음식,202311,151,1,0,152,1,0.0,0.006622516556291391
경상남도,거제시,중국음식,202312,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202401,152,1,1,152,0,0.006578947368421052,0.013157894736842105
경상남도,거제시,중국음식,202402,152,0,0,152,0,0.0,0.0
경상남도,거제시,중국음식,202403,152,2,0,154,2,0.0,0.013157894736842105
경상남도,거제시,중국음식,202404,154,2,2,154,0,0.012987012987012988,0.025974025974025976
경상남도,거제시,중국음식,202405,154,1,0,155,1,0.0,0.006493506493506494
경상남도,거제시,중국음식,202406,155,0,1,154,-1,0.0064516129032258064,0.0064516129032258064
경상남도,거제시,중국음식,202407,154,0,1,153,-1,0.006493506493506494,0.006493506493506494
경상남도,거제시,중국음식,202408,153,0,0,153,0,0.0,0.0
경상남도,거제시,중국음식,202409,153,0,5,148,-5,0.032679738562091505,0.032679738562091505
경상남도,거제시,중국음식,202410,148,0,1,147,-1,0.006756756756756757,0.006756756756756757
경상남도,거제시,중국음식,202411,147,0,0,147,0,0.0,0.0
경상남도,거제시,중국음식,202412,147,0,1,146,-1,0.006802721088435374,0.006802721088435374
경상남도,거제시,중국음식,202501,146,0,0,146,0,0.0,0.0
경상남도,거제시,중국음식,202502,146,0,3,143,-3,0.02054794520547945,0.02054794520547945
경상남도,거제시,중국음식,202503,143,0,0,143,0,0.0,0.0
경상남도,거제시,중국음식,202504,143,0,1,142,-1,0.006993006993006993,0.006993006993006993
경상남도,거제시,중국음식,202505,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202506,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202507,142,1,1,142,0,0.007042253521126761,0.014084507042253521
경상남도,거제시,중국음식,202508,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202509,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202510,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202511,142,1,0,143,1,0.0,0.007042253521126761
경상남도,거제시,중국음식,202512,143,1,1,143,0,0.006993006993006993,0.013986013986013986
경상남도,거제시,중국음식,202601,143,0,1,142,-1,0.006993006993006993,0.006993006993006993
경상남도,거제시,중국음식,202602,142,0,0,142,0,0.0,0.0
경상남도,거제시,중국음식,202603,142,1,1,142,0,0.007042253521126761,0.014084507042253521
경상남도,거제시,중국음식,202604,142,1,1,142,0,0.007042253521126761,0.014084507042253521
경상남도,거제시,중국음식,202605,142,1,0,143,1,0.0,0.007042253521126761
경상남도,거제시,중국음식,202606,143,0,2,141,-2,0.013986013986013986,0.013986013986013986
경상남도,거창군,제과점,201901,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201902,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201903,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201904,18,0,1,17,-1,0.05555555555555555,0.05555555555555555
경상남도,거창군,제과점,201905,17,1,0,18,1,0.0,0.058823529411764705
경상남도,거창군,제과점,201906,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201907,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201908,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201909,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201910,18,0,0,18,0,0.0,0.0
경상남도,거창군,제과점,201911,18,2,0,20,2,0.0,0.1111111111111111
경상남도,거창군,제과점,201912,20,0,1,19,-1,0.05,0.05
경상남도,거창군,제과점,202001,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202002,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202003,19,2,1,20,1,0.05263157894736842,0.15789473684210525
경상남도,거창군,제과점,202004,20,1,0,21,1,0.0,0.05
경상남도,거창군,제과점,202005,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202006,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202007,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202008,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202009,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202010,21,1,1,21,0,0.047619047619047616,0.09523809523809523
경상남도,거창군,제과점,202011,21,1,0,22,1,0.0,0.047619047619047616
경상남도,거창군,제과점,202012,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202101,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202102,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202103,22,0,1,21,-1,0.045454545454545456,0.045454545454545456
경상남도,거창군,제과점,202104,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202105,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202106,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202107,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202108,21,1,1,21,0,0.047619047619047616,0.09523809523809523
경상남도,거창군,제과점,202109,21,1,0,22,1,0.0,0.047619047619047616
경상남도,거창군,제과점,202110,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202111,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202112,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202201,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202202,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202203,22,1,0,23,1,0.0,0.045454545454545456
경상남도,거창군,제과점,202204,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202205,23,1,0,24,1,0.0,0.043478260869565216
경상남도,거창군,제과점,202206,24,1,0,25,1,0.0,0.041666666666666664
경상남도,거창군,제과점,202207,25,0,0,25,0,0.0,0.0
경상남도,거창군,제과점,202208,25,0,0,25,0,0.0,0.0
경상남도,거창군,제과점,202209,25,0,0,25,0,0.0,0.0
경상남도,거창군,제과점,202210,25,0,0,25,0,0.0,0.0
경상남도,거창군,제과점,202211,25,0,1,24,-1,0.04,0.04
경상남도,거창군,제과점,202212,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202301,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202302,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202303,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202304,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202305,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202306,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202307,24,0,1,23,-1,0.041666666666666664,0.041666666666666664
경상남도,거창군,제과점,202308,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202309,23,1,0,24,1,0.0,0.043478260869565216
경상남도,거창군,제과점,202310,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202311,24,0,0,24,0,0.0,0.0
경상남도,거창군,제과점,202312,24,0,1,23,-1,0.041666666666666664,0.041666666666666664
경상남도,거창군,제과점,202401,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202402,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202403,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202404,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202405,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202406,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202407,23,0,0,23,0,0.0,0.0
경상남도,거창군,제과점,202408,23,0,2,21,-2,0.08695652173913043,0.08695652173913043
경상남도,거창군,제과점,202409,21,1,0,22,1,0.0,0.047619047619047616
경상남도,거창군,제과점,202410,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202411,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202412,22,0,0,22,0,0.0,0.0
경상남도,거창군,제과점,202501,22,0,1,21,-1,0.045454545454545456,0.045454545454545456
경상남도,거창군,제과점,202502,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202503,21,0,0,21,0,0.0,0.0
경상남도,거창군,제과점,202504,21,0,1,20,-1,0.047619047619047616,0.047619047619047616
경상남도,거창군,제과점,202505,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202506,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202507,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202508,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202509,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202510,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202511,20,0,0,20,0,0.0,0.0
경상남도,거창군,제과점,202512,20,0,1,19,-1,0.05,0.05
경상남도,거창군,제과점,202601,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202602,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202603,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202604,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202605,19,0,0,19,0,0.0,0.0
경상남도,거창군,제과점,202606,19,0,0,19,0,0.0,0.0
경상남도,거창군,중국음식,201901,44,0,1,43,-1,0.022727272727272728,0.022727272727272728
경상남도,거창군,중국음식,201902,43,0,0,43,0,0.0,0.0
경상남도,거창군,중국음식,201903,43,0,0,43,0,0.0,0.0
경상남도,거창군,중국음식,201904,43,1,0,44,1,0.0,0.023255813953488372
경상남도,거창군,중국음식,201905,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201906,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201907,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201908,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201909,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201910,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,201911,44,1,0,45,1,0.0,0.022727272727272728
경상남도,거창군,중국음식,201912,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202001,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202002,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202003,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202004,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202005,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202006,45,1,0,46,1,0.0,0.022222222222222223
경상남도,거창군,중국음식,202007,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202008,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202009,46,0,1,45,-1,0.021739130434782608,0.021739130434782608
경상남도,거창군,중국음식,202010,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202011,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202012,45,1,0,46,1,0.0,0.022222222222222223
경상남도,거창군,중국음식,202101,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202102,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202103,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202104,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202105,46,0,0,46,0,0.0,0.0
경상남도,거창군,중국음식,202106,46,1,0,47,1,0.0,0.021739130434782608
경상남도,거창군,중국음식,202107,47,0,0,47,0,0.0,0.0
경상남도,거창군,중국음식,202108,47,0,0,47,0,0.0,0.0
경상남도,거창군,중국음식,202109,47,0,1,46,-1,0.02127659574468085,0.02127659574468085
경상남도,거창군,중국음식,202110,46,0,1,45,-1,0.021739130434782608,0.021739130434782608
경상남도,거창군,중국음식,202111,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202112,45,0,0,45,0,0.0,0.0
경상남도,거창군,중국음식,202201,45,0,1,44,-1,0.022222222222222223,0.022222222222222223
경상남도,거창군,중국음식,202202,44,0,0,44,0,0.0,0.0
경상남도,거창군,중국음식,202203,44,2,0,46,2,0.0,0.045454545454545456
경상남도,거창군,중국음식,202204,46,1,0,47,1,0.0,0.021739130434782608
경상남도,거창군,중국음식,202205,47,0,0,47,0,0.0,0.0
경상남도,거창군,중국음식,202206,47,1,0,48,1,0.0,0.02127659574468085
경상남도,거창군,중국음식,202207,48,0,0,48,0,0.0,0.0
경상남도,거창군,중국음식,202208,48,0,0,48,0,0.0,0.0
경상남도,거창군,중국음식,202209,48,1,0,49,1,0.0,0.020833333333333332
경상남도,거창군,중국음식,202210,49,1,1,49,0,0.02040816326530612,0.04081632653061224
경상남도,거창군,중국음식,202211,49,0,0,49,0,0.0,0.0
경상남도,거창군,중국음식,202212,49,1,0,50,1,0.0,0.02040816326530612
경상남도,거창군,중국음식,202301,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202302,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202303,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202304,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202305,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202306,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202307,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202308,50,0,0,50,0,0.0,0.0
경상남도,거창군,중국음식,202309,50,0,0,50,0,0.0,0.0
