TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,all_amt_6m,all_cnt_6m,corp_amt_6m,corp_cnt_6m,corp_amt_share_pct,corp_cnt_share_pct,all_amt_growth_pct_m,noncorp_amt_growth_pct_m,corp_amt_growth_pct_m,corporate_growth_contribution_gap_pp_m
8005,중국음식,경기도,부천시 소사구,2188130000,69004,32870000.0,1234.0,1.5021959389981399,1.7883021274129034,0.5454175296681617,0.6051289089300784,-3.4949576961107787,-0.05971137926191672
8005,중국음식,경기도,부천시 오정구,936560000,40158,12550000.0,491.0,1.3400102502776117,1.2226704517157228,-0.08622909397489394,-0.047851421704546274,-2.6336897483885164,-0.03837767227034766
8005,중국음식,경기도,부천시 원미구,3793780000,136412,96940000.0,3578.0,2.5552351480581375,2.6229363985573118,4.023332347227792,3.851097250523768,10.66680327699546,0.17223509670402404
8005,중국음식,경기도,성남시 분당구,5666710000,151094,357990000.0,7997.0,6.317422278535517,5.2927316769693045,-1.8078832974532584,-1.8677603581070186,-0.892639237078512,0.059877060653760195
8005,중국음식,경기도,성남시 수정구,2454390000,89615,59730000.0,2178.0,2.433598572354027,2.430396696981532,0.4496369051489744,0.47237195560647477,-0.42553348729266377,-0.02273505045750035
8005,중국음식,경기도,성남시 중원구,1819350000,70925,43550000.0,1621.0,2.393712040014291,2.2855128657032076,-0.6980958964880524,-0.7900536054218403,3.714442354035334,0.09195770893378796
8005,중국음식,경기도,수원시 권선구,2414300000,90148,48030000.0,1804.0,1.9893965124466717,2.001153658428362,-0.14575298670367262,-0.2256880631667243,3.830282215369184,0.07993507646305167
8005,중국음식,경기도,수원시 영통구,2904910000,98112,144210000.0,4582.0,4.964353456733599,4.670172863666014,-1.4467178436848123,-1.651582038884384,2.611678183115415,0.20486419519957177
8005,중국음식,경기도,수원시 장안구,2500000000,86638,66400000.0,2331.0,2.656,2.690505320990789,0.28899031720120716,0.2449108712651521,1.9115900982654426,0.04407944593605506
8005,중국음식,경기도,수원시 팔달구,5015260000,136949,107910000.0,3248.0,2.1516332154265183,2.3716858100460754,-0.3182455167904176,-0.36027366805996197,1.6367718095489556,0.042028151269544345
8005,중국음식,경기도,시흥시,8985500000,285560,113480000.0,4453.0,1.262923599131935,1.5593920717187282,0.2384185754722059,0.20233070307222809,3.1462315806831835,0.03608787239997782
8005,중국음식,경기도,안산시 단원구,8650430000,265997,106240000.0,3769.0,1.2281470400893366,1.4169332736835378,0.14837008975274868,0.15431921758610553,-0.29449958273034427,-0.005949127833356854
8005,중국음식,경기도,안산시 상록구,2644030000,108517,38890000.0,1776.0,1.4708607693558697,1.6366099320843739,0.8297756401729481,0.8186835930698527,1.5657015653358772,0.011092047103095415
8005,중국음식,경기도,안성시,2276240000,82545,36830000.0,1504.0,1.6180191895406462,1.8220364649585077,2.1724177874419084,2.194634372638543,0.8489686050391696,-0.022216585196634497
8005,중국음식,경기도,안양시 동안구,2842790000,98814,117120000.0,3909.0,4.11989629905832,3.9559171777278523,-0.22608827612878024,-0.28544007527122,1.1667381526124039,0.059351799142439765
8005,중국음식,경기도,안양시 만안구,2010450000,80431,42890000.0,1735.0,2.1333532293765076,2.1571284703659037,0.8728200300917471,0.8178971805033398,3.609381733479607,0.05492284958840732
8005,중국음식,경기도,양주시,2300050000,86230,57040000.0,2065.0,2.479946088128519,2.3947582048011133,1.126837479946741,1.002406484955197,5.8523304577499005,0.12443099499154409
8005,중국음식,경기도,양평군,674690000,22004,13780000.0,475.0,2.04241948153967,2.158698418469369,3.7097191931117255,3.649721613214555,7.95318304467761,0.05999757989717036
8005,중국음식,경기도,여주시,1064660000,36072,20370000.0,712.0,1.9132868709259294,1.9738301175426922,-0.31165531434188676,-0.3014315408439577,-0.8587640319906279,-0.010223773497929078
8005,중국음식,경기도,연천군,271370000,9633,4790000.0,142.0,1.7651177359324908,1.4740994498079518,1.8572830114637204,1.7671412709365941,9.901421675098534,0.09014174052712631
8005,중국음식,경기도,오산시,3581850000,117640,75980000.0,2587.0,2.1212501919399194,2.1990819449166947,-0.1075373732716767,-0.21220551879597913,5.012929615288489,0.10466814552430243
8005,중국음식,경기도,용인시 기흥구,2287290000,87668,93710000.0,3451.0,4.096988138801814,3.936442031299904,-0.09329617145835586,-0.2645788115886324,3.7861090315858035,0.17128264013027653
8005,중국음식,경기도,용인시 수지구,2415420000,70981,132200000.0,3329.0,5.4731682274718265,4.689987461433341,-1.5065977229164362,-1.4784352349822358,-1.9918419336335842,-0.028162487934200398
8005,중국음식,경기도,용인시 처인구,2748910000,92330,59690000.0,1947.0,2.1714061209715854,2.1087403877396294,1.2225356120133848,1.1564083486046477,4.20853894782584,0.06612726340873709
8005,중국음식,경기도,의왕시,898560000,32709,26840000.0,940.0,2.9870014245014245,2.8738267755052127,-0.802186699527331,-0.888578308278639,2.103583734806484,0.08639160875130802
8005,중국음식,경기도,의정부시,2831000000,108287,70900000.0,2638.0,2.5044154009184036,2.4361188323621485,-0.9245562222966854,-0.883373447927195,-2.5351514105211264,-0.04118277436949047
8005,중국음식,경기도,이천시,2252380000,82077,41570000.0,1569.0,1.8456033173798383,1.911619576738916,-0.3229105677928938,-0.3073303551990435,-1.1639370797051212,-0.015580212593850284
8005,중국음식,경기도,파주시,3695620000,131892,98310000.0,3560.0,2.6601761003566384,2.6991781154277743,-1.3219798125897897,-1.363683395686536,0.2667637040134913,0.041703583096746266
8005,중국음식,경기도,평택시,6578480000,225898,146460000.0,5229.0,2.22635015991536,2.314761529539881,0.2729676462309259,0.229395873913617,2.170343761405209,0.04357177231730891
8005,중국음식,경기도,포천시,1669540000,57474,30980000.0,1016.0,1.8556009439725913,1.7677558548213106,2.9412712191776746,2.8284366486262122,9.31645387537776,0.1128345705514624
8005,중국음식,경기도,하남시,2505010000,86123,94860000.0,2982.0,3.7868112302944903,3.4624896949711457,-2.297853122431748,-2.332376840313822,-1.3429464794568813,0.03452371788207387
8005,중국음식,경기도,화성시 동탄구,2624810000,87903,106620000.0,3471.0,4.062008297743456,3.948670693832975,-0.6129901905047702,-0.731185258540469,2.3040532939540497,0.11819506803569879
8005,중국음식,경기도,화성시 만세구,3520540000,127204,51620000.0,1953.0,1.4662523362893194,1.535329077701959,1.8279608432018188,1.7256218217938146,9.034399192414348,0.10233902140800422
8005,중국음식,경기도,화성시 병점구,1091500000,40181,32850000.0,1207.0,3.0096197892808063,3.0039073193798065,-1.174059845778191,-1.1928358515420365,-0.6210577715162349,0.018776005763845527
8005,중국음식,경기도,화성시 효행구,1282280000,48024,26910000.0,1068.0,2.098605608759397,2.223888055972014,-0.39520700146663934,-0.30427200683181727,-4.229627965905301,-0.09093499463482208
8005,중국음식,경상남도,거제시,1664660000,54035,176020000.0,6409.0,10.573931012939578,11.860830942907373,1.1380175927705987,-1.7464772957986345,24.67642467829308,2.8844948885692334
8005,중국음식,경상남도,거창군,395920000,12816,42720000.0,1692.0,10.790058597696504,13.202247191011235,1.9657611021434054,-4.01520238751852,80.92699372558862,5.980963489661925
8005,중국음식,경상남도,고성군,388880000,14570,41120000.0,1532.0,10.573955976136599,10.514756348661633,7.421572432557914,0.1221985458840159,96.5512770477952,7.299373886673898
8005,중국음식,경상남도,김해시,4458850000,173107,407660000.0,18141.0,9.142716171210065,10.479645537153322,3.5304281288944126,-0.8094529238208483,73.80431837957524,4.339881052715261
8005,중국음식,경상남도,남해군,516090000,18517,60520000.0,2451.0,11.726636826910035,13.236485391802127,10.323878815446417,5.432805341080866,98.13043293341927,4.891073474365551
8005,중국음식,경상남도,밀양시,695390000,24617,10090000.0,339.0,1.450984339723033,1.377097128000975,-3.890802073659515,-3.9376917454144262,-0.6599755853614229,0.04688967175491143
8005,중국음식,경상남도,사천시,1106850000,37826,83350000.0,3185.0,7.530379003478339,8.420134299159308,1.009398198678515,-2.1386148346047382,52.432369896284136,3.148013033283253
8005,중국음식,경상남도,산청군,229800000,8225,7470000.0,340.0,3.2506527415143602,4.133738601823708,0.38598168892641993,-0.8437069612697105,,1.2296886501961304
8005,중국음식,경상남도,양산시,2205410000,83962,32410000.0,1365.0,1.4695680168313374,1.625735451751983,-3.735181887605911,-3.741508424652547,-3.291663342530763,0.006326537046636105
8005,중국음식,경상남도,의령군,122250000,4728,690000.0,34.0,0.5644171779141104,0.7191201353637902,0.3457482013696664,0.2594181176556263,,0.0863300837140401
8005,중국음식,경상남도,진주시,2079020000,75220,146880000.0,5955.0,7.064867100845591,7.916777452805104,0.7884802542894382,-1.7713137880354488,42.37348397343662,2.559794042324887
8005,중국음식,경상남도,창녕군,516310000,20367,7060000.0,265.0,1.3673955569328504,1.3011243678499533,-3.810943052333202,-3.816502594770267,-2.7084784910327295,0.005559542437064913
8005,중국음식,경상남도,창원시 마산합포구,1808260000,71265,150750000.0,6584.0,8.336743609879111,9.238756752964289,3.930554823296084,0.16880032058860298,67.98985148470298,3.7617545027074812
8005,중국음식,경상남도,창원시 마산회원구,1268950000,54882,163460000.0,8291.0,12.881516214192837,15.106956743558907,6.836523110690798,0.3376870445266585,92.28645447205521,6.49883606616414
8005,중국음식,경상남도,창원시 성산구,2602630000,88305,220540000.0,9154.0,8.473736182246421,10.366343921635242,1.3964365720498504,-2.2295381793551456,54.88553413491051,3.6259747514049963
8005,중국음식,경상남도,창원시 의창구,1679270000,68346,192730000.0,8893.0,11.47701084399769,13.011734410206888,5.270617977388783,-0.7035629235277867,99.49401969152503,5.974180900916569
8005,중국음식,경상남도,창원시 진해구,1820040000,68775,230430000.0,9550.0,12.660710753609811,13.885859687386404,6.793755126766024,-0.01046465266960491,102.13016324870554,6.80421977943563
8005,중국음식,경상남도,통영시,977030000,36589,84770000.0,3699.0,8.676294484304474,10.109595780152505,2.0516656624350698,-2.1221179178015417,75.49753413336727,4.173783580236611
8005,중국음식,경상남도,하동군,334100000,12203,44750000.0,1743.0,13.39419335528285,14.283372941080064,10.167369494314944,1.987382440162555,129.6454040508464,8.179987054152388
8005,중국음식,경상남도,함안군,694800000,30968,24010000.0,1014.0,3.455670696603339,3.274347713769052,0.35069478997523157,0.7938396335672289,-10.023534870186811,-0.4431448435919973
8005,중국음식,경상남도,함양군,183320000,7307,19010000.0,809.0,10.369845079642156,11.07157520186123,3.172369138460328,-2.317815397504483,91.19260274810028,5.490184535964811
8005,중국음식,경상남도,합천군,336200000,12235,33140000.0,1469.0,9.857227840571088,12.006538618716796,7.749949438023792,2.9119942570644675,66.66889293189494,4.837955180959325
8005,중국음식,경상북도,경산시,1711940000,75231,68710000.0,3116.0,4.013575242122972,4.141909585144422,4.569543618420172,5.007633979267888,-4.49456298680987,-0.438090360847716
8005,중국음식,경상북도,경주시,2305150000,83390,79230000.0,2784.0,3.437086523653558,3.3385297997361794,-2.2030835622354252,-1.9808601488622715,-7.831494018411597,-0.22222341337315377
8005,중국음식,경상북도,고령군,329360000,14837,9110000.0,448.0,2.7659703667719215,3.0194783311990294,0.2671189122840781,0.5241959845110725,-8.169355142341276,-0.25707707222699444
8005,중국음식,경상북도,구미시,2596090000,99178,100020000.0,4470.0,3.852716970521053,4.507047934017625,-0.32807818331542277,0.02942792610987253,-8.393073812147268,-0.3575061094252953
8005,중국음식,경상북도,김천시,834400000,34144,37220000.0,1748.0,4.460690316395014,5.119493908153702,-0.06200116797610096,0.5429438798607479,-12.032269438043382,-0.6049450478368489
8005,중국음식,경상북도,문경시,418320000,15611,9700000.0,374.0,2.3187990055459933,2.3957465889436933,1.1036196286464661,1.1661603378690548,-1.6521227764216606,-0.0625407092225887
8005,중국음식,경상북도,봉화군,142080000,5233,1890000.0,72.0,1.3302364864864864,1.375883814255685,4.4099708686206185,4.562469327725055,,-0.1524984591044367
8005,중국음식,경상북도,상주시,1532760000,55863,19150000.0,831.0,1.2493802030324381,1.4875677997959293,2.0890773155848636,2.3304745590669427,-13.663515716136171,-0.24139724348207903
8005,중국음식,경상북도,성주군,339310000,13894,14940000.0,685.0,4.403053255135422,4.930185691665468,0.8788416468854645,1.4100233910053277,-8.68409911127028,-0.5311817441198632
8005,중국음식,경상북도,안동시,1076220000,54079,59320000.0,2835.0,5.5118841872479605,5.24233066439838,-0.28600693158228774,0.425845643027522,-11.690984356206714,-0.7118525746098097
8005,중국음식,경상북도,영덕군,411030000,15129,15530000.0,683.0,3.7783130185144636,4.514508559719744,0.23638789621941844,0.709832033206663,-10.399068346810791,-0.4734441369872445
8005,중국음식,경상북도,영양군,136160000,5253,56980000.0,2385.0,41.84782608695652,45.40262707024557,17.139209970568317,3.822154984878698,54.94889995236546,13.31705498568962
8005,중국음식,경상북도,영주시,622840000,25589,26150000.0,1221.0,4.198510050735341,4.771581538942515,-0.15066466866594544,0.35682939129825164,-10.466823493234191,-0.507494059964197
8005,중국음식,경상북도,영천시,814650000,35926,24030000.0,1235.0,2.949733014177868,3.4376217780994263,1.2424165295570724,1.6212005384450563,-9.55233661268686,-0.3787840088879839
8005,중국음식,경상북도,예천군,264020000,9523,12090000.0,513.0,4.57919854556473,5.386957891420771,0.930052319511207,1.3465531167388443,-6.9709123663129064,-0.4165007972276372
8005,중국음식,경상북도,울릉군,112300000,2764,0.0,0.0,0.0,0.0,23.783187171147933,23.783187171147933,,0.0
8005,중국음식,경상북도,울진군,323390000,12141,11460000.0,562.0,3.543708834534154,4.62894325014414,-1.70811504777244,-1.2484210135051297,-13.690163336427672,-0.45969403426731037
8005,중국음식,경상북도,의성군,253100000,9938,11290000.0,533.0,4.460687475306203,5.363252163413161,0.7331047853983431,1.110216653505958,-6.361700295057615,-0.377111868107615
8005,중국음식,경상북도,청도군,384970000,14344,18710000.0,759.0,4.860118970309375,5.291411042944786,-0.945382354243398,-0.45084591755887615,-9.448828892703585,-0.49453643668452185
8005,중국음식,경상북도,청송군,169310000,6565,6710000.0,287.0,3.963144527789262,4.371667936024372,1.0681225223304505,1.4524752471483544,-7.318355696740161,-0.38435272481790395
8005,중국음식,경상북도,칠곡군,1043320000,45698,33860000.0,1519.0,3.24540888701453,3.3239966738150466,-1.2281521241647322,-0.8480374476943155,-11.097078641016244,-0.38011467647041663
8005,중국음식,경상북도,포항시 남구,3256110000,111585,1237870000.0,42177.0,38.01683604055145,37.79809114128243,-1.5143742916497578,-1.281256607652091,-1.6647087695950988,-0.23311768399766675
8005,중국음식,경상북도,포항시 북구,3243270000,116395,1421440000.0,50991.0,43.82737175751633,43.80858284290562,-1.031899620587415,-0.04936773432862771,-2.1085848690023585,-0.9825318862587872
8005,중국음식,광주광역시,광산구,4559160000,156266,794520000.0,27620.0,17.42689442792093,17.674990081015704,0.6925697481546544,-1.3327665457274376,10.222200557216018,2.0253362938820922
8005,중국음식,광주광역시,남구,2071440000,72839,508770000.0,18805.0,24.56117483489746,25.817213306058566,1.8836995563007306,-0.586392991942678,9.546100264704007,2.4700925482434086
8005,중국음식,광주광역시,동구,1961990000,67402,410600000.0,14196.0,20.92773153787736,21.06168956410789,0.33238900828530094,-1.6545696939656167,8.312628951685271,1.9869587022509176
8005,중국음식,광주광역시,북구,4326690000,169484,990660000.0,40411.0,22.896486690749743,23.843548653560216,1.4935852903686606,-1.3872733871281386,11.598144132488336,2.880858677496799
8005,중국음식,광주광역시,서구,3434450000,115525,591400000.0,22693.0,17.219642155221358,19.64336723652889,0.8639819637550906,-1.6454831987215854,13.481379047638132,2.509465162476676
8005,중국음식,대구광역시,군위군,205830000,8637,41060000.0,1714.0,19.94850119030268,19.84485353710779,13.263538773686884,6.568913317452569,56.19430637320838,6.694625456234315
8005,중국음식,대구광역시,남구,1476880000,71949,313650000.0,16077.0,21.23733817236336,22.3449943710128,2.404490406492933,0.6113396047607242,16.051955783629126,1.7931508017322089
8005,중국음식,대구광역시,달서구,5854140000,242049,1158490000.0,49085.0,19.78924316808276,20.278951782490324,0.8349882013969417,1.0186663774820284,5.700293673577439,-0.18367817608508663
8005,중국음식,대구광역시,달성군,2788670000,111697,503270000.0,20268.0,18.046954282866025,18.145518680000357,0.5721789223522254,0.41435762483080996,6.872656440863039,0.1578212975214155
8005,중국음식,대구광역시,동구,3035940000,127337,661970000.0,30030.0,21.804449363294403,23.583090539277666,0.6046747498992449,0.17447322374173233,6.644029934804293,0.4302015261575125
8005,중국음식,대구광역시,북구,4197760000,183693,815020000.0,35550.0,19.415593078213142,19.35294213715275,-0.051010540777437476,-0.1339585496691421,5.89700435721867,0.08294800889170464
8005,중국음식,대구광역시,서구,1505750000,65786,273770000.0,12871.0,18.181637057944545,19.56495302951996,1.673999815143417,-0.4698283037177171,20.47507923368729,2.1438281188611343
8005,중국음식,대구광역시,수성구,5474080000,170235,1066650000.0,37799.0,19.48546605091632,22.204012100919318,-2.394823040666333,-1.0057436939577546,-5.351360101443493,-1.3890793467085785
8005,중국음식,대구광역시,중구,3990640000,134736,638190000.0,24972.0,15.99217168173526,18.534022087638046,-1.0632376067332485,-0.39352020904965457,-2.077762965109893,-0.669717397683594
8005,중국음식,대전광역시,대덕구,964060000,40992,57150000.0,2663.0,5.92805427048109,6.496389539422326,1.2572949526758515,1.4398421187552901,-1.679741867475534,-0.18254716607943866
8005,중국음식,대전광역시,동구,1665980000,62637,74440000.0,2973.0,4.468240915257086,4.746395900186791,0.2562219620485893,0.8211287025954035,-10.609172889126722,-0.5649067405468142
8005,중국음식,대전광역시,서구,3040930000,110249,164970000.0,6979.0,5.4249851196837815,6.330216147085234,-1.1718861202919997,-0.8038635630966995,-7.165799920776568,-0.3680225571953002
8005,중국음식,대전광역시,유성구,2942200000,104312,157570000.0,6002.0,5.355516280334443,5.753892169644911,0.17780477183213508,0.21256256342981403,-0.34553797939377096,-0.034757791597678944
8005,중국음식,대전광역시,중구,1919850000,73839,97030000.0,4117.0,5.054040680261479,5.575644307208927,2.456872916553087,2.9179288873654086,-5.537286747256174,-0.46105597081232164
8005,중국음식,부산광역시,강서구,2134970000,85273,163700000.0,6794.0,7.66755504761191,7.967351916784915,1.0268820837179202,-0.7658395358063596,24.170003457616886,1.7927216195242797
8005,중국음식,부산광역시,금정구,2429810000,101155,240600000.0,11275.0,9.9020087990419,11.14626068904157,2.760433643317298,-0.1900167173735622,34.6286554062348,2.9504503606908603
8005,중국음식,부산광역시,기장군,2360700000,83646,222520000.0,8454.0,9.426017706612445,10.10687899002941,1.7308289533211192,-0.9400065690720206,31.305108348060458,2.6708355223931397
8005,중국음식,부산광역시,남구,3327110000,125672,285960000.0,12013.0,8.594846578562175,9.55901075816411,2.177580522373391,-0.37161535558260134,32.98858335596872,2.5491958779559925
8005,중국음식,부산광역시,동구,3109900000,83558,239680000.0,8135.0,7.707000225087624,9.735752411498598,-0.44359857806611375,-2.5593925576324223,27.437988481345442,2.1157939795663085
8005,중국음식,부산광역시,동래구,3959850000,141349,355530000.0,14718.0,8.97837039281791,10.412525026706945,2.0012060842106916,-0.5431983928589486,31.562614805207605,2.54440447706964
8005,중국음식,부산광역시,부산진구,6235190000,239745,554320000.0,24494.0,8.890186185184414,10.216688564933575,3.451703591191628,1.1477852140492613,31.847611192845264,2.3039183771423666
8005,중국음식,부산광역시,북구,2291240000,88030,280020000.0,12086.0,12.221329934882421,13.729410428263092,3.509203645794147,-1.2406786487796209,50.611788691504835,4.7498822945737675
8005,중국음식,부산광역시,사상구,2281800000,89480,205900000.0,9290.0,9.023577877114558,10.382208314707198,3.983270843752465,0.6334709764215745,49.4279039449102,3.3497998673308906
8005,중국음식,부산광역시,사하구,2898710000,119014,306430000.0,13720.0,10.571254109586677,11.528055522879662,3.0472379736051685,-1.110472769502227,51.46213667945214,4.157710743107396
8005,중국음식,부산광역시,서구,1144780000,50077,125240000.0,5818.0,10.940093293034469,11.618108113505201,5.244050763568956,0.9307339192452585,52.65827009525638,4.3133168443236976
8005,중국음식,부산광역시,수영구,2823400000,94116,254700000.0,9615.0,9.021038464262945,10.216116282034935,1.9339973728240236,-0.6332538462678312,31.807157889991338,2.5672512190918546
8005,중국음식,부산광역시,연제구,2806660000,96878,248810000.0,9564.0,8.86498542751883,9.87221040896798,1.8625721135475362,-0.6318498333775235,30.152353351724276,2.4944219469250597
8005,중국음식,부산광역시,영도구,1191830000,47864,132470000.0,5947.0,11.114840203720329,12.424786896205916,5.747322626607154,0.9061681475457037,67.14160188382466,4.8411544790614505
8005,중국음식,부산광역시,중구,1927330000,68809,172060000.0,7191.0,8.927376214763429,10.450667790550655,2.1953495451184626,-0.6523884729785476,37.185283811475145,2.84773801809701
8005,중국음식,부산광역시,해운대구,3722030000,140258,386420000.0,16073.0,10.381968979293557,11.459595887578605,1.1270342369126232,-2.026920109481064,32.32943312724233,3.1539543463936868
8005,중국음식,서울특별시,강남구,13618130000,359172,938730000.0,19909.0,6.893237177204211,5.543026739278117,-3.3767731823984737,-3.3993819252053257,-3.0629726047869408,0.02260874280685199
8005,중국음식,서울특별시,강동구,3025870000,126500,105060000.0,3983.0,3.47205927551415,3.148616600790514,-0.5807914081294687,-0.6494358754538616,1.2437203719095435,0.06864446732439289
8005,중국음식,서울특별시,강북구,1774340000,77301,47500000.0,1985.0,2.677051748819279,2.5678839859768954,-1.265641183639815,-1.202123899979987,-3.5445238941148816,-0.0635172836598279
8005,중국음식,서울특별시,강서구,4636130000,166174,180750000.0,6306.0,3.898725876970663,3.7948174804722763,-1.5629785720474692,-1.656103391863821,0.6991578115744672,0.0931248198163519
8005,중국음식,서울특별시,관악구,4332270000,159438,139190000.0,5237.0,3.212865310795495,3.2846623765977996,0.18977978043222934,0.13239701371884446,1.996029767529163,0.05738276671338488
8005,중국음식,서울특별시,광진구,6192120000,177919,227910000.0,6280.0,3.680645723920079,3.5296960976624194,-0.7140298612932476,-0.8267953951818828,2.497989482711197,0.1127655338886352
8005,중국음식,서울특별시,구로구,5727410000,197365,113250000.0,4934.0,1.9773335591480268,2.49993666556887,0.7971796324392417,0.8607394621861506,-2.2188294069089074,-0.06355982974690888
8005,중국음식,서울특별시,금천구,3197580000,114755,104090000.0,3823.0,3.2552743011902754,3.3314452529301555,-0.676464086743869,-0.6385722399165994,-1.734863104276962,-0.03789184682726965
8005,중국음식,서울특별시,노원구,2669450000,107176,85060000.0,3405.0,3.1864241697727995,3.177017242666268,-2.479158328693603,-2.642381555271405,2.474439107200501,0.1632232265778022
8005,중국음식,서울특별시,도봉구,1232330000,52357,33140000.0,1390.0,2.6892147395583974,2.654850354298375,-0.006566833163004838,-0.17467677881930185,5.850785693808327,0.16810994565629703
8005,중국음식,서울특별시,동대문구,3116050000,127497,89040000.0,3631.0,2.857463776255195,2.8479101469054173,1.18709944823554,1.1876991022492238,1.1983491614801234,-0.0005996540136838924
8005,중국음식,서울특별시,동작구,2639820000,111516,90070000.0,3534.0,3.4119750589055315,3.169051974604541,0.8500307394167615,0.8553219689339406,0.7478664542989851,-0.005291229517179086
8005,중국음식,서울특별시,마포구,7272780000,234677,341660000.0,10682.0,4.697790941015677,4.551788202508128,-2.1142187728751356,-2.3322227382300067,2.5423945407371376,0.2180039653548711
8005,중국음식,서울특별시,서대문구,3956250000,134967,163370000.0,5407.0,4.1294154818325435,4.006164469833367,0.8501934766356433,0.7924681835634109,2.1998809910820887,0.0577252930722324
8005,중국음식,서울특별시,서초구,9012680000,221070,640670000.0,12795.0,7.108540411952938,5.7877595331795355,-2.1285546049363653,-2.115599016544668,-2.313672592065107,-0.012955588391697415
8005,중국음식,서울특별시,성동구,2711540000,103896,113940000.0,3908.0,4.202040169055223,3.7614537614537613,1.118784346994166,1.0998827582810617,1.5222072304660879,0.018901588713104323
8005,중국음식,서울특별시,성북구,2911070000,115658,95660000.0,3789.0,3.286076940781225,3.276037974026872,0.5237161840369832,0.4993747779399641,1.18219006130406,0.02434140609701907
8005,중국음식,서울특별시,송파구,6488720000,207941,300000000.0,8351.0,4.6234080065097585,4.016043012200576,-2.0302581913956628,-2.119126071109338,-0.16932879557834646,0.08886787971367527
8005,중국음식,서울특별시,양천구,2515530000,101382,108500000.0,4092.0,4.313206362078767,4.036219447239155,-1.4843859528599788,-1.503438249352848,-1.0979536946269715,0.019052296492869214
8005,중국음식,서울특별시,영등포구,13247710000,353623,358900000.0,9405.0,2.70914746775103,2.659612072744137,-1.0280192743500778,-1.0780659596638218,0.7925377687973764,0.05004668531374401
8005,중국음식,서울특별시,용산구,12116370000,466310,945830000.0,38031.0,7.806215888091896,8.155733310458707,-3.0432315344650367,-3.406195592331001,1.3599610215938405,0.3629640578659643
8005,중국음식,서울특별시,은평구,2531550000,101315,67810000.0,2703.0,2.678596117003417,2.6679168928589054,-0.5626336708162151,-0.6502393831483488,2.7608721575878783,0.08760571233213377
8005,중국음식,서울특별시,종로구,5623880000,161916,299320000.0,7344.0,5.322304174342269,4.535685170088194,-0.9662443295374329,-0.9543577755353152,-1.1717920071901193,-0.011886554002117689
8005,중국음식,서울특별시,중구,7277650000,228264,353380000.0,9627.0,4.855688305977892,4.217485017348333,-2.0135816478006534,-2.0142298866440145,-1.973802794378718,0.0006482388433610708
8005,중국음식,서울특별시,중랑구,1676100000,83073,38890000.0,2049.0,2.3202672871547043,2.466505362753241,-1.2548956211239022,-1.322028649073023,1.5902523191726894,0.0671330279491209
8005,중국음식,세종특별자치시,세종특별자치시,2870880000,96156,143380000.0,5909.0,4.994287465864125,6.145222347019427,-1.559755968730731,-1.224773413992962,-7.555183782705511,-0.33498255473776894
8005,중국음식,울산광역시,남구,3201140000,108820,164720000.0,8151.0,5.145666856182485,7.490351038412056,-2.837823658267921,-2.8796190599895457,-2.0564069428646654,0.04179540172162488
8005,중국음식,울산광역시,동구,1632630000,69642,181030000.0,10223.0,11.088244121448215,14.679360156227563,1.9727633419694306,-0.4056491058868677,19.91551850046137,2.3784124478562982
8005,중국음식,울산광역시,북구,1076000000,41587,134110000.0,7216.0,12.46375464684015,17.351576213720634,-0.164821918400053,-1.3339186392688225,6.693255833022152,1.1690967208687695
8005,중국음식,울산광역시,울주군,1991830000,73135,174790000.0,7769.0,8.775347293694743,10.622820810829287,2.0399035126438423,-0.8789027567899192,33.44310441381858,2.9188062694337615
8005,중국음식,울산광역시,중구,1425120000,47126,98810000.0,5228.0,6.933451218143033,11.093663794932732,-2.108776428823802,-1.796284605324095,-5.7974436342815086,-0.31249182349970694
8005,중국음식,인천광역시,강화군,665330000,20786,15560000.0,439.0,2.338689071588535,2.111998460502261,2.930065142556368,2.960415988585417,1.829723491899031,-0.030350846029048917
8005,중국음식,인천광역시,계양구,1489000000,57168,30520000.0,1153.0,2.0496977837474817,2.0168625804645957,-2.6967411865421527,-2.7187773105272486,-1.5209950428985486,0.022036123985095912
8005,중국음식,인천광역시,남동구,3384600000,125817,101120000.0,3713.0,2.987649943863381,2.9511115350071933,-2.99136728009036,-2.917642897326907,-5.291072247730781,-0.07372438276345328
8005,중국음식,인천광역시,동구,339040000,17863,6660000.0,347.0,1.9643699858423784,1.9425628393886805,-1.7349206764497644,-1.7132206947904782,-2.762174846224881,-0.021699981659286216
8005,중국음식,인천광역시,미추홀구,2745270000,101526,68350000.0,2708.0,2.489736892910351,2.6672970470618362,-1.574827169540935,-1.6289275262812561,0.4397816666230395,0.0541003567403211
8005,중국음식,인천광역시,부평구,4149340000,146445,84320000.0,3400.0,2.032130411101525,2.321690737136809,-2.0223033369237986,-1.9796191223547699,-4.199435479158367,-0.04268421456902871
8005,중국음식,인천광역시,서구,4088410000,156666,111780000.0,4141.0,2.734070213114634,2.6432027370329236,-3.012747382268284,-3.210034063310996,4.025221233064749,0.19728668104271163
8005,중국음식,인천광역시,연수구,2961340000,96759,115580000.0,3948.0,3.902962847899937,4.080240597773851,-3.341860621326296,-3.284343607462556,-4.800424600704323,-0.05751701386373975
8005,중국음식,인천광역시,옹진군,219180000,6777,1730000.0,57.0,0.7893055935760562,0.84108012394865,8.11334026854577,8.242951209624671,,-0.12961094107890148
