TP_BUZ_NO,TP_BUZ_NM,SIDO_NM,CCG_NM,foreign_amt_6m,foreign_cnt_6m,foreign_amt_growth_pct_m,foreign_cnt_growth_pct_m,foreign_amt_change_mar_jun_pct,foreign_cnt_change_mar_jun_pct,all_amt,all_cnt,foreign_amt_share_pct,foreign_cnt_share_pct,registered_foreigner_change_pct,store_lq
8001,일반한식,전북특별자치도,고창군,313210000,10207,7.443873768017208,6.105653117862178,4.687807760488468,19.367588932806328,6203240000,192406,5.049135613002238,5.304928120744675,90.3885480572597,0.979679821772352
8001,일반한식,전북특별자치도,군산시,2444950000,60617,2.7604354742225525,4.1524416520923175,-2.9232939345298945,0.8199093276743525,29239740000,688929,8.36173645866892,8.798729622355859,-0.14392630972940879,0.9181121958191232
8001,일반한식,전북특별자치도,김제시,338500000,8715,-2.337520482136337,1.1115098391291758,-8.38098641887062,0.6263048016701447,5733160000,142827,5.9042482679708925,6.10178747715768,12.852064533770857,1.0143430103157751
8001,일반한식,전북특별자치도,남원시,669710000,16113,4.3447165838124375,4.755004665008734,6.10203707102221,8.009331259720057,8573390000,206000,7.81149580271048,7.8218446601941745,15.121951219512184,0.8848324540536097
8001,일반한식,전북특별자치도,무주군,125980000,4219,-7.076320099000124,-4.280533262887847,40.08016032064128,27.703984819734345,2728220000,87203,4.61766279845467,4.838136302650138,205.65476190476193,0.6013379980188351
8001,일반한식,전북특별자치도,부안군,233550000,4762,4.814067617028803,5.594769906654415,13.180515759312314,1.1235955056179847,5783430000,111883,4.038261031948169,4.256231956597517,15.981432360742701,0.7325077997280114
8001,일반한식,전북특별자치도,순창군,163840000,3944,12.700654161536578,14.84838688122537,21.366508688783583,21.958925750394954,3046090000,67724,5.378698593935176,5.82363711535054,36.511156186612595,0.7813174058469287
8001,일반한식,전북특별자치도,완주군,644620000,20415,3.5091150521318006,3.6711740940018855,1.7233171474816658,-2.0310296191819504,9887010000,308771,6.519867988400942,6.611696046584687,2.064490758946121,0.8571866917189812
8001,일반한식,전북특별자치도,익산시,1075900000,29032,3.146435233871418,3.184936093871999,5.463807871018304,1.3844301765650044,19211500000,478360,5.600291492075059,6.069069320177272,12.276664861938286,0.9308252071622708
8001,일반한식,전북특별자치도,임실군,160160000,6693,11.666420245632096,6.742697407662636,2.5270758122743615,-0.7279344858962702,3338880000,151195,4.796818094690435,4.426733688283343,50.21739130434784,0.7153848597120626
8001,일반한식,전북특별자치도,장수군,152920000,4712,17.613692753872186,14.033898317462487,17.854435178165275,19.10994764397907,2561480000,85167,5.969986101784905,5.532659363368441,63.913043478260875,0.7438924748373116
8001,일반한식,전북특별자치도,전주시 덕진구,1568040000,43176,2.849549202007359,4.230973828177255,3.662691652470201,4.948993658671071,25041640000,633431,6.26173046174292,6.816212026250688,-0.6283021562187656,0.9679755835292306
8001,일반한식,전북특별자치도,전주시 완산구,2240780000,57195,0.7293998988408805,1.8201876099637058,-4.542033971188999,-1.8776371308016877,34782100000,866552,6.442336719174518,6.600296346901283,4.963704139690009,0.8601804739600896
8001,일반한식,전북특별자치도,정읍시,409620000,11736,2.9864315925442573,2.732757594473807,10.119234389708183,-0.40962621607782523,8066730000,215791,5.0778940165345805,5.43859567822569,12.684989429175488,0.746328701609672
8001,일반한식,전북특별자치도,진안군,98530000,4610,12.862508392156627,7.262185687196215,22.988505747126425,17.596566523605148,2475490000,103956,3.9802220974433347,4.434568471276309,120.74363992172209,0.5992112500152318
8001,일반한식,제주특별자치도,서귀포시,14049630000,344763,3.095221976194776,3.993091699641175,2.089234822589404,1.658488211055456,60175530000,1349412,23.347746168583807,25.549128064668164,-2.786561264822126,0.7775826831524661
8001,일반한식,제주특별자치도,제주시,46686370000,1211597,3.127423389642155,4.005646738221517,-1.2291294746834325,-0.21798547081523623,150076730000,3774487,31.10833371702595,32.0996469189058,1.150548138499957,0.7515263765134402
8001,일반한식,충청남도,계룡시,76380000,2268,3.537924320104876,5.670400057545476,14.721723518850993,24.633431085043995,2417340000,67806,3.1596713743205345,3.3448367401114947,-2.439024390243901,1.165765675454429
8001,일반한식,충청남도,공주시,942590000,46431,5.648213855701159,4.351013112963803,3.545146221283673,4.045781208410972,17143810000,888486,5.498136061937224,5.225856119286067,18.569157392686805,0.9698985987505232
8001,일반한식,충청남도,금산군,301240000,10356,1.607018410743199,2.7649004575107434,1.9118220834958919,9.052247873633064,5081970000,173061,5.927622555819888,5.984017196248721,18.955568378534338,1.024847889866785
8001,일반한식,충청남도,논산시,732560000,23686,3.985496128668087,4.475826261077271,-1.5292233787029659,-0.5958291956305857,11876900000,354580,6.167939445478197,6.680015793332958,4.313674993561676,1.1982470069862028
8001,일반한식,충청남도,당진시,1329160000,33715,3.5158573003786686,3.7675342466160817,2.0849456002185036,4.214143606438768,19766630000,480089,6.724262051750856,7.022656215826649,8.60979462875197,1.056456729641989
8001,일반한식,충청남도,보령시,712620000,14872,3.580594565127858,4.717338004003285,16.220531605146988,19.060402684563755,14436520000,278442,4.936231169284564,5.3411482463134154,3.9910405212787623,0.9197938800254798
8001,일반한식,충청남도,부여군,186590000,7098,11.068180351498636,7.796875342387086,25.239071038251353,20.05494505494505,4522880000,132173,4.125468727890194,5.370234465435452,10.404624277456648,0.9767495730531928
8001,일반한식,충청남도,서산시,862550000,21368,3.736053755718998,3.6783341916189456,4.731861198738159,2.4301675977653474,16841610000,395995,5.121541230321804,5.3960277276228235,7.177419354838705,1.0542600299338838
8001,일반한식,충청남도,서천군,365840000,8882,3.1556720578525237,3.980713742224861,6.088104273222243,7.012811867835467,5968650000,145772,6.129359235337974,6.093076859753587,-11.40029325513197,0.9942324037951144
8001,일반한식,충청남도,아산시,2715090000,79260,4.061418032900608,5.788892891463302,0.2995883354527109,2.485434029058183,33697880000,866271,8.057153743796345,9.149561742226163,-0.5275175183056433,1.0894394253338158
8001,일반한식,충청남도,예산군,740400000,20484,3.4599006484281576,3.6456467454200663,5.041808096696741,2.495490078171983,12455360000,357019,5.944428743930324,5.737509768387676,19.251080172827656,1.1185655435124202
8001,일반한식,충청남도,천안시 동남구,1557760000,53349,3.373166005589396,3.320303084515258,1.1151120919967497,-2.7893239991249175,26004170000,868015,5.9904238435604755,6.14609194541569,2.856668327520339,1.0105767851718153
8001,일반한식,충청남도,천안시 서북구,2267800000,66094,1.266706324699398,2.6024543822904493,-4.444102721820698,-0.6460748738826396,37174030000,985335,6.100495426511465,6.707769438820299,3.5617797871753822,1.0499559722749785
8001,일반한식,충청남도,청양군,145700000,3387,9.207097992930512,9.91310711518016,7.707509881422922,18.829981718464353,3151250000,68377,4.623562078540262,4.953420009652368,35.12575888985256,0.8993781970369135
8001,일반한식,충청남도,태안군,459600000,8708,12.623020514203748,13.714150667187925,40.338596776819145,31.85011709601872,10294420000,194285,4.464554583939649,4.482075301747433,10.14370245139476,0.7409570924412812
8001,일반한식,충청남도,홍성군,514250000,14091,2.719570500027666,3.7524119237121574,4.839476813317489,0.08347245409015613,9198130000,224841,5.590810306007852,6.267095414092625,4.158964879852121,1.142329089169572
8001,일반한식,충청북도,괴산군,195700000,5354,5.890972027195078,7.901398669744604,10.700389105058377,11.320754716981128,3826990000,101466,5.113679419073476,5.27664439319575,74.53936348408709,0.9334819886600924
8001,일반한식,충청북도,단양군,228500000,4480,9.787633687293688,8.473010968700905,23.253182461103265,23.032069970845484,4178230000,86128,5.46882292262513,5.201560468140442,61.92893401015229,0.8212884733420918
8001,일반한식,충청북도,보은군,274320000,10374,3.91374167837169,6.445419601055849,-3.84122919334186,10.369487485101317,4157520000,181938,6.598164290249957,5.701942419945256,51.909307875894996,0.9988892300423984
8001,일반한식,충청북도,영동군,189180000,5592,4.186778894607447,6.7695802689296505,5.831597738768224,20.021881838074407,3311330000,100571,5.713112253988579,5.560250966978552,43.09734513274336,1.0604899387157476
8001,일반한식,충청북도,옥천군,306990000,13744,4.223958007552713,5.848876063881276,0.9200690051753782,0.683468603161046,5743770000,239696,5.344747439399558,5.733929644216007,23.234323432343245,0.9559184210212526
8001,일반한식,충청북도,음성군,1146030000,37511,4.078370957686744,4.091313519194131,9.124817557705825,9.991742361684558,10750360000,358874,10.660387187033736,10.452415053751455,5.394352482960073,1.2455784730893065
8001,일반한식,충청북도,제천시,750190000,19473,5.423486872640113,6.431353578137278,6.487732586859863,10.040919106074924,14744120000,341268,5.088062224127313,5.706072646717536,9.81646273637375,1.0331519213103435
8001,일반한식,충청북도,증평군,248240000,6658,3.9809555381551136,5.509528280662758,4.05886541656777,6.326889279437609,3423860000,82800,7.250296449037051,8.041062801932366,4.3508287292817585,1.1876024568873316
8001,일반한식,충청북도,진천군,983130000,30565,3.0604389857304284,3.4711544657370275,0.18245955479869735,3.863772156940854,9054440000,234653,10.857987904276797,13.025616548691046,5.766279324709501,1.1986670760508782
8001,일반한식,충청북도,청주시 상당구,1705020000,48004,2.6211546603262583,3.715303969552952,-1.0977324963123039,3.4936138241923373,21940670000,632060,7.7710480126632415,7.5948485903237035,1.976047904191617,1.0215712773360912
8001,일반한식,충청북도,청주시 서원구,1292650000,40264,2.3717107934289583,2.873846125187802,-3.89284410368748,-4.120879120879124,17239540000,552372,7.498169904765441,7.289290550570993,2.058823529411754,1.0925971183560552
8001,일반한식,충청북도,청주시 청원구,1602220000,45235,1.497293475890902,3.1744180353521716,-3.940365969235259,-1.103271327774209,22599990000,644170,7.089472163483259,7.022214632783272,3.8274932614555297,1.124587130174316
8001,일반한식,충청북도,청주시 흥덕구,2586820000,83710,0.4421803583496091,1.264095556853836,-5.2433259494393525,-5.2638917939064385,32844800000,843524,7.875889029618083,9.923843304991916,1.422712125096126,1.135256564823053
8001,일반한식,충청북도,충주시,1859890000,53242,1.4319771219703867,2.4899891147193505,6.278817466775166,9.998805399593834,25974380000,792643,7.160478902672557,6.717021408124464,7.655213984327915,1.0865020904660478
8002,갈비전문점,부산광역시,북구,11540000,134,1.265686880329735,-1.7531340549772598,136.36363636363637,53.84615384615387,639690000,7201,1.8039988119245258,1.8608526593528678,-0.19960079840319622,1.2295062938753427
8002,갈비전문점,부산광역시,영도구,18560000,254,10.653507458119613,9.041387032283636,14.09395973154362,-14.81481481481481,575550000,8630,3.2247415515593776,2.9432213209733487,0.9476720230737499,0.8364565695287809
8002,갈비전문점,제주특별자치도,제주시,74490000,885,10.955759545667764,8.376528241762331,30.879864636209817,13.245033112582789,198720000,2374,37.48490338164252,37.27885425442292,1.150548138499957,1.053362488510363
8003,한정식,제주특별자치도,제주시,3310000,138,23.981168616955433,30.24826284609411,66.66666666666669,144.44444444444446,4580000,178,72.27074235807859,77.52808988764045,1.150548138499957,1.195772231706847
8004,일식회집,강원특별자치도,강릉시,208430000,2255,5.836715383494155,7.898520770884368,42.808088515833646,36.82539682539684,5749280000,64549,3.625323518771046,3.493470076995771,4.367327667610937,1.4962574378719815
8004,일식회집,강원특별자치도,동해시,35480000,478,22.391042979369892,13.549775818624015,66.41025641025641,59.32203389830508,924870000,13504,3.836214819380021,3.5396919431279623,1.3131313131313078,1.0376669124338858
8004,일식회집,강원특별자치도,삼척시,33830000,359,14.430718439406288,15.817856760335244,135.71428571428572,118.75,1148040000,12012,2.9467614368837323,2.988677988677989,12.850307587149686,1.297378525136808
8004,일식회집,강원특별자치도,속초시,167800000,1658,5.980828328013563,4.7182348521124355,67.5424192665572,35.5140186915888,4754360000,48159,3.5293919686351054,3.44276251583297,1.2526096033402894,2.2213497292106217
8004,일식회집,강원특별자치도,양양군,23150000,206,3.4721189400742514,8.060803201920312,116.0220994475138,176.4705882352941,978730000,8957,2.3653101468229236,2.2998771910237803,2.3166023166023137,1.565143768407944
8004,일식회집,강원특별자치도,원주시,128940000,2076,-0.6125012404056731,1.7674623067109794,-22.60904361744697,-16.584158415841586,2804500000,46828,4.597610982349795,4.4332450670539,0.9762900976290041,0.6515768736536781
8004,일식회집,강원특별자치도,춘천시,63970000,1337,3.3364324695870273,1.1079085334156227,14.690982776089157,-6.896551724137936,2044350000,36097,3.129111942671265,3.7039089120979583,2.392002856122815,0.7712631190322846
8004,일식회집,경기도,고양시 덕양구,60610000,1297,1.587549094469228,5.202786539767399,21.66276346604215,22.051282051282058,2713390000,59772,2.2337371332539737,2.1699123335340964,2.602550844536381,0.9975845966123098
8004,일식회집,경기도,고양시 일산동구,71360000,1320,-3.3179546667616155,1.5534876372690132,-4.448563484708075,0.9216589861751174,3522760000,67854,2.025684406544868,1.9453532584667077,2.3353671365453437,1.0902518310017106
8004,일식회집,경기도,고양시 일산서구,21980000,448,5.772235851936423,7.161393446617138,-24.271844660194176,-24.418604651162795,962930000,20548,2.2826165972604446,2.1802608526377263,0.35606683100519376,0.9761022882642628
8004,일식회집,경기도,과천시,5200000,199,20.800333710643805,18.053648404237837,89.4736842105263,42.85714285714286,326480000,12405,1.5927468757657437,1.604191858121725,11.297071129707106,0.9966668010196408
8004,일식회집,경기도,광명시,45090000,1121,3.9370560504747227,5.837768022322111,25.864661654135347,15.75757575757575,1958690000,47044,2.302048818342872,2.382875605815832,-2.3194168323393,1.0537422037807345
8004,일식회집,경기도,광주시,97040000,2031,3.452987621926325,2.346598377607943,-7.472178060413356,-3.2697547683923744,2346100000,46589,4.136226077319807,4.359398141192127,-0.3438878795743534,0.701430216082182
8004,일식회집,경기도,구리시,28040000,559,1.0395152511604178,5.30048576018975,-5.063291139240505,5.434782608695656,1421270000,29942,1.9728834070936556,1.8669427559949234,1.1402508551881425,1.0854978975817182
8004,일식회집,경기도,군포시,64190000,1340,-2.8643658323784167,-0.9014764470870887,-13.875123885034697,-6.607929515418505,1832570000,41054,3.5027311371461938,3.2639937643104204,-3.1629338348435567,0.8813609344123152
8004,일식회집,경기도,김포시,146910000,2736,3.8175075350472585,3.8214589070917917,-3.0443159922928658,6.813186813186817,3058510000,61946,4.803319263301412,4.416750072643916,-0.8474255665266952,0.8653164590328103
8004,일식회집,경기도,남양주시,50440000,1360,1.5973137543093536,6.9506521178890734,-5.090497737556561,-10.902255639097746,2660220000,61094,1.8960837825443007,2.226077847251776,-0.09845426799252266,0.7849573884118773
8004,일식회집,경기도,동두천시,7190000,261,-8.391986529369431,-9.333080154580884,-51.515151515151516,-44.680851063829785,438330000,10078,1.6403166564004288,2.5897995634054376,0.04513653802753481,0.6086670210475339
8004,일식회집,경기도,부천시 소사구,63340000,1314,5.957783700590221,6.867422414526035,14.800389483933785,15.962441314553999,913230000,18278,6.935821206048859,7.188970346865084,-3.7034061696658114,0.7608734547332143
8004,일식회집,경기도,부천시 원미구,163600000,4229,6.090080901846242,10.97662494181808,16.522762951334386,4.73684210526315,4535690000,95369,3.6069484466531,4.434354979081253,-0.6218132073125275,1.1496095020342938
8004,일식회집,경기도,성남시 분당구,219450000,4143,0.21291944224158071,2.165327826710016,-1.4980214810627501,4.093567251461991,10321620000,208903,2.1261197370180263,1.9832170911858613,0.9615384615384528,1.7533261755088834
8004,일식회집,경기도,성남시 수정구,48330000,1220,5.574821216719213,5.665937044588263,3.0544488711819326,10.256410256410263,1636040000,41183,2.954084252218772,2.9623873928562756,-2.5314374948631553,0.9644396939375598
8004,일식회집,경기도,성남시 중원구,38730000,777,6.312133734318841,2.8251892229542537,20.611916264090183,4.6875,1381820000,26757,2.802825259440448,2.903912994730351,-3.34638661445355,0.9724885791497808
8004,일식회집,경기도,수원시 권선구,57010000,1037,11.437311604497088,10.785461745231938,58.47255369928402,40.251572327044016,1714720000,30272,3.3247410655967156,3.4256078224101483,-5.801855844034122,0.8461753808781143
8004,일식회집,경기도,수원시 영통구,87150000,2058,-0.40619655672766836,2.564557750929921,-0.8207934336525398,3.5294117647058982,3344720000,77831,2.6055992728838286,2.6441906181341626,-0.8805954502568341,1.420507845583422
8004,일식회집,경기도,수원시 장안구,80100000,2099,-0.07911137759785589,2.7949857806384015,-4.387291981845692,-6.756756756756758,1974950000,46632,4.055798880984328,4.501200892091268,-2.6815499101873144,0.9861971698222742
8004,일식회집,경기도,수원시 팔달구,180740000,4175,1.9403608287196066,4.781241905637216,10.905861456483137,6.17647058823529,3899990000,84524,4.634370857361173,4.9394254886186175,-7.262083695910135,1.0626345085040914
8004,일식회집,경기도,시흥시,292210000,4139,6.597262268519757,6.3548714656999055,25.493885230479776,24.065040650406516,3690210000,60255,7.918519542248273,6.869139490498714,-4.526648819664146,0.7976740254034923
8004,일식회집,경기도,안산시 단원구,260210000,4893,2.645187943021521,4.575869627113919,2.1518089382832812,3.517587939698501,3360240000,63135,7.743792110087375,7.750059396531242,-7.09542213270916,0.9590669368390676
8004,일식회집,경기도,안산시 상록구,93760000,2068,2.3477338914060044,8.389242690353287,0.9913258983891069,7.567567567567551,1276190000,26894,7.3468684130106015,7.689447460400089,-2.8742893240682292,0.7889364132520559
8004,일식회집,경기도,안성시,43630000,881,9.715649843753454,14.467115297652825,-6.806282722513089,14.01273885350318,833550000,16110,5.234239097834563,5.468653010552452,-0.7851718367872422,0.4907515072363504
8004,일식회집,경기도,안양시 동안구,71890000,1489,0.7673752694959073,2.520101139964666,0.5154639175257785,3.8314176245210803,3304800000,71617,2.1753207455821837,2.079115293854811,-0.15881418740075048,1.3807499902473657
8004,일식회집,경기도,안양시 만안구,44550000,1056,5.4883132060129896,6.16582633973504,-15.351351351351354,-8.86699507389163,1253150000,27567,3.5550412959342457,3.8306671019697465,-1.1472634944517495,0.7792153320357509
8004,일식회집,경기도,양주시,32730000,644,2.1781883035394802,8.450469095850671,19.517543859649123,21.64948453608247,1397230000,27497,2.3424919304624146,2.3420736807651745,3.2630667051689386,0.5611478841612758
8004,일식회집,경기도,여주시,14490000,282,31.015093219825417,31.54888089386339,10.820895522388057,1.7241379310344769,423460000,8475,3.4218107967694706,3.327433628318584,24.79636294752794,0.6021081091827974
8004,일식회집,경기도,오산시,63970000,1116,-0.7944812152530477,6.156073184468648,-9.867172675521815,11.30952380952381,1391620000,25166,4.596800850806973,4.434554557736629,-3.0470435908502367,0.7319580194617015
8004,일식회집,경기도,용인시 기흥구,36790000,975,4.350556662918909,7.499622796400995,9.57095709570956,2.958579881656803,1801120000,42322,2.0426179266234343,2.3037663626482683,-1.6002783092711752,1.004256877378536
8004,일식회집,경기도,용인시 수지구,42570000,1046,4.1301255368013825,8.25124555667138,22.690437601296594,23.125,1837860000,46240,2.316280891906892,2.2621107266435985,-3.832116788321173,1.1782371823489488
8004,일식회집,경기도,용인시 처인구,51720000,920,-2.887555661641876,1.2851281286402236,-24.949083503054993,-28.643216080402013,1307600000,25573,3.955338023860508,3.597544284988073,-0.28241749374646474,0.5258750825637744
8004,일식회집,경기도,의왕시,20100000,457,8.129120590599975,10.651907019793704,14.044943820224717,10.975609756097569,716900000,17098,2.803738317757009,2.6728272312551176,-0.8078994614003676,0.8534184363424044
8004,일식회집,경기도,의정부시,101030000,1884,-1.3159630474003285,1.0511503027482,23.48207754206291,17.16417910447761,3610270000,62033,2.798405659410515,3.037093160092209,1.474113135186954,0.8841964704260157
8004,일식회집,경기도,이천시,61940000,1353,-0.1675365293950451,1.1300024253712788,-22.11614956245029,-10.317460317460316,1269360000,24535,4.879624377639125,5.514571020990422,2.9247910863509787,0.7408964584179617
8004,일식회집,경기도,파주시,59910000,1143,2.7587601474565164,-0.416575157502386,8.753861997940263,-3.1746031746031775,2687900000,52707,2.228877562409316,2.1685924070806535,0.954496338095808,0.7740158464227495
8004,일식회집,경기도,평택시,188820000,3630,1.3588978386002566,4.440409787889241,8.901448251501236,15.201465201465197,4034380000,73832,4.680273053108532,4.916567342073898,0.3618358407922386,0.8144166797775051
8004,일식회집,경기도,포천시,19080000,439,3.7228698766761297,9.229946861237519,-6.007067137809187,-4.225352112676063,412100000,7588,4.62994418830381,5.785450711649974,1.4864141744455708,0.3768997490190006
8004,일식회집,경기도,하남시,66610000,1181,4.800462232619262,-2.0724761014026467,-0.21074815595363816,-11.483253588516746,2572100000,52985,2.5897126861319544,2.2289327168066433,-0.9209516500383756,1.0332987985605844
8004,일식회집,경기도,화성시 동탄구,82230000,1661,3.1131872539743264,7.124617289804899,23.704333050127445,18.939393939393938,3320460000,69782,2.476464104371081,2.3802699836634087,-0.8748906386701663,1.468598431966027
8004,일식회집,경기도,화성시 만세구,196610000,2945,2.7046306929435238,7.125899951237281,4.706982543640905,22.494432071269486,2240830000,36852,8.77398106951442,7.991425160099859,0.08159026850616158,0.7767472945041202
8004,일식회집,경기도,화성시 병점구,7460000,195,33.04416444506699,40.671293108576464,30.625,37.209302325581405,401620000,10641,1.8574772172700562,1.8325345362277983,-1.117158407333136,0.8261273493838748
8004,일식회집,경기도,화성시 효행구,21290000,518,-1.2921262153479656,-1.611558534848378,-19.132653061224488,-18.181818181818173,593180000,13329,3.5891297751104214,3.8862630354865333,1.183201144194527,0.6594055979549401
8004,일식회집,경상남도,거제시,43350000,513,5.735482083821557,9.03045714102566,42.49084249084248,38.571428571428555,1760510000,20962,2.4623546585932488,2.447285564354546,0.41209623659173644,1.4996083474811848
8004,일식회집,경상남도,김해시,102030000,2339,-3.106369926728353,-1.3642866011201866,-14.26814268142681,-3.7333333333333343,3571480000,69035,2.856798862096386,3.388136452524082,0.9493213976321044,0.97973666148537
8004,일식회집,경상남도,남해군,20610000,286,5.998316983827329,7.6096555932727465,-11.607142857142861,-16.326530612244895,591000000,6916,3.487309644670051,4.135338345864661,-8.3000798084597,1.5514412772778108
8004,일식회집,경상남도,사천시,13520000,167,-10.660813294863173,-3.184569332388381,-65.70247933884298,-64.51612903225806,821660000,9926,1.645449455979359,1.682450130969172,-0.4073807812125523,1.1809261571179452
8004,일식회집,경상남도,양산시,28580000,612,4.432234252221157,3.927118744685728,-17.137476459510353,-12.711864406779654,2038950000,35676,1.40170185634763,1.7154389505549947,1.6271884654995006,0.9233874492146856
8004,일식회집,경상남도,진주시,76390000,1160,2.163806020961982,4.8950427361143705,-12.425149700598809,-4.411764705882348,3881910000,61652,1.967845725428977,1.8815285797703238,-2.338698583023799,1.015082614961907
8004,일식회집,경상남도,창원시 마산합포구,76390000,1159,0.22353451941756214,3.838030032272069,-34.56716417910448,-11.650485436893206,3486440000,48944,2.19106022188823,2.3680124223602483,4.435333581811406,1.7051102927458657
8004,일식회집,경상남도,창원시 마산회원구,19100000,304,-18.722052716015174,-16.712169236291224,-26.62721893491124,-23.076923076923066,1240790000,20235,1.5393418709048268,1.5023474178403755,5.252387448840381,1.0016525377894472
8004,일식회집,경상남도,창원시 성산구,72380000,1211,-4.6970973715690025,-0.543195346386796,-29.545454545454547,-19.431279620853076,3400260000,55034,2.128660749472099,2.200457898753498,0.2948609941027911,1.3087910737393484
8004,일식회집,경상남도,창원시 의창구,22620000,400,0.2527997508552535,0.40229249253519944,-22.421524663677133,-17.567567567567565,1438510000,25412,1.572460393045582,1.574059499449079,1.1500000000000057,1.1369855295722848
8004,일식회집,경상남도,창원시 진해구,38020000,639,0.13778877855654695,2.3770141510471667,12.132352941176478,20.731707317073173,1261120000,20345,3.014780512560264,3.140820840501352,2.266863251013646,1.2872643703367734
8004,일식회집,경상북도,경산시,51880000,1788,17.130416957982842,24.217766560584412,-3.6093418259023338,-12.962962962962962,1364680000,31691,3.8016238239001083,5.641980372976555,1.9483401384697459,0.7171510977859623
8004,일식회집,경상북도,경주시,50300000,1317,0.925303994718702,-2.4459857400468783,16.935483870967744,-1.470588235294116,1670570000,36492,3.0109483589433546,3.6090101940151267,-0.4859335038363213,0.9542007671353312
8004,일식회집,경상북도,구미시,76280000,1379,0.5496035151055352,5.287045358770196,15.581203627370172,21.973094170403584,2585270000,45497,2.9505622236748965,3.0309690748840583,6.70163934426229,0.762133418219901
8004,일식회집,경상북도,김천시,45560000,534,0.10429602584862327,-1.278137687739345,36.111111111111114,17.142857142857153,787060000,10715,5.788631108174727,4.983667755482967,11.720356408498972,0.5566022025119146
8004,일식회집,경상북도,상주시,9860000,208,2.9131527658503082,1.844244191439615,41.40127388535032,30.55555555555557,713090000,14461,1.3827146643481187,1.4383514279787013,61.345333964945524,0.480354170680931
8004,일식회집,경상북도,안동시,47020000,794,2.3517023096651353,4.196247183948046,-15.356711003627566,0.0,900930000,14765,5.219051424638984,5.37758211987809,35.29411764705884,0.711687460215063
8004,일식회집,경상북도,포항시 남구,43220000,747,7.458440729832935,8.414622297777772,23.378582202111616,62.5,2669420000,51077,1.6190783016535426,1.4624977974430762,-4.824761037778785,1.186657234146003
8004,일식회집,경상북도,포항시 북구,77980000,1126,1.3466790921780185,4.617215416897846,9.597257926306767,20.238095238095227,4022010000,63761,1.938831579235258,1.7659697934474052,-0.3209804493726267,1.3759363669139817
8004,일식회집,광주광역시,광산구,104500000,1889,4.295250595846147,3.7197187075831457,18.682021753039038,18.118466898954708,2651780000,49619,3.9407492325909392,3.807009411717286,1.054813730870066,0.7669817892326538
8004,일식회집,광주광역시,남구,62140000,1206,-1.1151565151126976,1.2797741786951904,-13.243761996161226,4.278074866310149,1734230000,33292,3.583146410799029,3.6224918899435297,-1.6402714932126798,0.8875880673828282
8004,일식회집,광주광역시,동구,70320000,1847,2.0298958709305954,5.105138940839467,5.181347150259057,11.447811447811446,2283970000,56595,3.0788495470606003,3.2635391819065287,-1.1837364899639766,0.9603441349061864
8004,일식회집,광주광역시,북구,84590000,1953,-2.5271659389308696,-1.5038275401011187,-27.75302355187779,-19.8224852071006,2482900000,52388,3.4069032180111964,3.7279529663281665,2.4581768521679805,0.72598823026962
8004,일식회집,광주광역시,서구,100900000,1790,2.3264145467151867,3.367987399562228,-4.5938375350140035,-3.785488958990541,2684230000,47048,3.758992336722263,3.804625063764666,3.655620088828158,0.9897736303498814
8004,일식회집,대구광역시,남구,16430000,419,2.2933087541657087,5.8322239666846905,-29.629629629629633,-27.368421052631575,781080000,19935,2.1034977211041124,2.1018309505894157,2.7800161160354406,0.7388904210756748
8004,일식회집,대구광역시,달서구,119030000,2723,3.829748540610641,8.561965010457001,18.717201166180757,8.755760368663587,5386850000,107518,2.2096401421981304,2.5325991926933167,1.750452079566017,1.0425874558815025
8004,일식회집,대구광역시,달성군,58130000,1092,5.437436483212738,6.3832648412624415,25.302663438256673,28.758169934640534,1754470000,35116,3.313251295262957,3.1096935869689033,1.5094339622641542,0.63329869648123
8004,일식회집,대구광역시,동구,51660000,1097,3.285762663917939,3.9832536873876565,-3.0269058295964157,6.6298342541436455,2718780000,58776,1.9001169642266016,1.8664080577106303,0.904761904761898,0.8033879587658318
8004,일식회집,대구광역시,북구,87520000,2000,2.1502123661694976,3.352470335279708,-5.828651685393254,-11.71662125340599,3295610000,68250,2.6556540367337154,2.93040293040293,1.735503834252654,0.8204938697821381
8004,일식회집,대구광역시,서구,15790000,306,-2.9593101711384633,2.6325855943529564,27.317073170731703,43.90243902439025,687190000,12450,2.297763355112851,2.457831325301205,1.725923369002416,0.6582336338601121
8004,일식회집,대구광역시,수성구,155790000,2645,3.1801566747610144,8.738316693358318,26.00823045267491,41.70984455958549,5906370000,100990,2.637660695147781,2.6190711951678383,-0.22624434389140902,1.220310465800215
8004,일식회집,대구광역시,중구,171030000,4536,2.6047082311717245,5.19799756592867,-0.6158056790968089,4.409857328145279,6360540000,158491,2.6889226386438887,2.8619921635928853,-1.4000000000000057,1.4415878720544748
8004,일식회집,대전광역시,대덕구,50780000,994,-0.7441381279379462,3.604950035459268,-11.643090315560386,1.1428571428571388,753420000,14537,6.73993257412864,6.837724427323382,-2.68179473955648,0.681611908664991
8004,일식회집,대전광역시,동구,27320000,663,-0.9530936000745708,2.9976312857071297,-5.338809034907598,-12.5984251968504,690750000,16578,3.9551212450235256,3.999276149113282,-0.5357826253348748,0.5612235912984765
8004,일식회집,대전광역시,서구,113610000,2222,0.4821991002385299,0.9039252955248884,-0.30525030525029706,2.8985507246376727,3223790000,65377,3.5241129229881594,3.3987487954479403,0.8147916013788716,1.0272249812395824
