SIDO_NM,CCG_NM,STRD_YYMM,AGE_CD,population_age,population_total
부산광역시,북구,202605,2,24022.0,260994.0
부산광역시,북구,202605,3,31153.0,260994.0
부산광역시,북구,202605,4,33325.0,260994.0
부산광역시,북구,202605,5,44716.0,260994.0
부산광역시,북구,202605,6,94828.0,260994.0
부산광역시,북구,202606,1,32895.0,260736.0
부산광역시,북구,202606,2,23870.0,260736.0
부산광역시,북구,202606,3,31159.0,260736.0
부산광역시,북구,202606,4,33315.0,260736.0
부산광역시,북구,202606,5,44563.0,260736.0
부산광역시,북구,202606,6,94934.0,260736.0
부산광역시,사상구,202601,1,20509.0,193750.0
부산광역시,사상구,202601,2,21153.0,193750.0
부산광역시,사상구,202601,3,22605.0,193750.0
부산광역시,사상구,202601,4,23985.0,193750.0
부산광역시,사상구,202601,5,33429.0,193750.0
부산광역시,사상구,202601,6,72069.0,193750.0
부산광역시,사상구,202602,1,20482.0,193474.0
부산광역시,사상구,202602,2,21039.0,193474.0
부산광역시,사상구,202602,3,22509.0,193474.0
부산광역시,사상구,202602,4,23875.0,193474.0
부산광역시,사상구,202602,5,33293.0,193474.0
부산광역시,사상구,202602,6,72276.0,193474.0
부산광역시,사상구,202603,1,20489.0,193189.0
부산광역시,사상구,202603,2,20875.0,193189.0
부산광역시,사상구,202603,3,22483.0,193189.0
부산광역시,사상구,202603,4,23769.0,193189.0
부산광역시,사상구,202603,5,33068.0,193189.0
부산광역시,사상구,202603,6,72505.0,193189.0
부산광역시,사상구,202604,1,20372.0,192901.0
부산광역시,사상구,202604,2,20818.0,192901.0
부산광역시,사상구,202604,3,22427.0,192901.0
부산광역시,사상구,202604,4,23699.0,192901.0
부산광역시,사상구,202604,5,32945.0,192901.0
부산광역시,사상구,202604,6,72640.0,192901.0
부산광역시,사상구,202605,1,20335.0,192718.0
부산광역시,사상구,202605,2,20717.0,192718.0
부산광역시,사상구,202605,3,22404.0,192718.0
부산광역시,사상구,202605,4,23663.0,192718.0
부산광역시,사상구,202605,5,32811.0,192718.0
부산광역시,사상구,202605,6,72788.0,192718.0
부산광역시,사상구,202606,1,20257.0,192475.0
부산광역시,사상구,202606,2,20624.0,192475.0
부산광역시,사상구,202606,3,22402.0,192475.0
부산광역시,사상구,202606,4,23603.0,192475.0
부산광역시,사상구,202606,5,32677.0,192475.0
부산광역시,사상구,202606,6,72912.0,192475.0
부산광역시,사하구,202601,1,34992.0,285534.0
부산광역시,사하구,202601,2,29218.0,285534.0
부산광역시,사하구,202601,3,30243.0,285534.0
부산광역시,사하구,202601,4,38876.0,285534.0
부산광역시,사하구,202601,5,49158.0,285534.0
부산광역시,사하구,202601,6,103047.0,285534.0
부산광역시,사하구,202602,1,34751.0,284653.0
부산광역시,사하구,202602,2,29002.0,284653.0
부산광역시,사하구,202602,3,29949.0,284653.0
부산광역시,사하구,202602,4,38704.0,284653.0
부산광역시,사하구,202602,5,48971.0,284653.0
부산광역시,사하구,202602,6,103276.0,284653.0
부산광역시,사하구,202603,1,34575.0,283945.0
부산광역시,사하구,202603,2,28770.0,283945.0
부산광역시,사하구,202603,3,29870.0,283945.0
부산광역시,사하구,202603,4,38464.0,283945.0
부산광역시,사하구,202603,5,48715.0,283945.0
부산광역시,사하구,202603,6,103551.0,283945.0
부산광역시,사하구,202604,1,34451.0,283258.0
부산광역시,사하구,202604,2,28481.0,283258.0
부산광역시,사하구,202604,3,29841.0,283258.0
부산광역시,사하구,202604,4,38304.0,283258.0
부산광역시,사하구,202604,5,48519.0,283258.0
부산광역시,사하구,202604,6,103662.0,283258.0
부산광역시,사하구,202605,1,34262.0,282633.0
부산광역시,사하구,202605,2,28322.0,282633.0
부산광역시,사하구,202605,3,29752.0,282633.0
부산광역시,사하구,202605,4,38206.0,282633.0
부산광역시,사하구,202605,5,48293.0,282633.0
부산광역시,사하구,202605,6,103798.0,282633.0
부산광역시,사하구,202606,1,34135.0,282159.0
부산광역시,사하구,202606,2,28190.0,282159.0
부산광역시,사하구,202606,3,29704.0,282159.0
부산광역시,사하구,202606,4,38100.0,282159.0
부산광역시,사하구,202606,5,48144.0,282159.0
부산광역시,사하구,202606,6,103886.0,282159.0
부산광역시,서구,202601,1,11087.0,101633.0
부산광역시,서구,202601,2,10570.0,101633.0
부산광역시,서구,202601,3,10114.0,101633.0
부산광역시,서구,202601,4,12663.0,101633.0
부산광역시,서구,202601,5,16492.0,101633.0
부산광역시,서구,202601,6,40707.0,101633.0
부산광역시,서구,202602,1,11110.0,101572.0
부산광역시,서구,202602,2,10525.0,101572.0
부산광역시,서구,202602,3,10051.0,101572.0
부산광역시,서구,202602,4,12646.0,101572.0
부산광역시,서구,202602,5,16461.0,101572.0
부산광역시,서구,202602,6,40779.0,101572.0
부산광역시,서구,202603,1,11102.0,101452.0
부산광역시,서구,202603,2,10533.0,101452.0
부산광역시,서구,202603,3,10031.0,101452.0
부산광역시,서구,202603,4,12555.0,101452.0
부산광역시,서구,202603,5,16384.0,101452.0
부산광역시,서구,202603,6,40847.0,101452.0
부산광역시,서구,202604,1,11060.0,101312.0
부산광역시,서구,202604,2,10471.0,101312.0
부산광역시,서구,202604,3,10047.0,101312.0
부산광역시,서구,202604,4,12502.0,101312.0
부산광역시,서구,202604,5,16328.0,101312.0
부산광역시,서구,202604,6,40904.0,101312.0
부산광역시,서구,202605,1,11057.0,101320.0
부산광역시,서구,202605,2,10458.0,101320.0
부산광역시,서구,202605,3,10080.0,101320.0
부산광역시,서구,202605,4,12474.0,101320.0
부산광역시,서구,202605,5,16307.0,101320.0
부산광역시,서구,202605,6,40944.0,101320.0
부산광역시,서구,202606,1,11010.0,101216.0
부산광역시,서구,202606,2,10439.0,101216.0
부산광역시,서구,202606,3,10073.0,101216.0
부산광역시,서구,202606,4,12459.0,101216.0
부산광역시,서구,202606,5,16286.0,101216.0
부산광역시,서구,202606,6,40949.0,101216.0
부산광역시,수영구,202601,1,18702.0,168912.0
부산광역시,수영구,202601,2,19566.0,168912.0
부산광역시,수영구,202601,3,22815.0,168912.0
부산광역시,수영구,202601,4,22891.0,168912.0
부산광역시,수영구,202601,5,26050.0,168912.0
부산광역시,수영구,202601,6,58888.0,168912.0
부산광역시,수영구,202602,1,18668.0,168745.0
부산광역시,수영구,202602,2,19477.0,168745.0
부산광역시,수영구,202602,3,22750.0,168745.0
부산광역시,수영구,202602,4,22797.0,168745.0
부산광역시,수영구,202602,5,26113.0,168745.0
부산광역시,수영구,202602,6,58940.0,168745.0
부산광역시,수영구,202603,1,18657.0,168585.0
부산광역시,수영구,202603,2,19296.0,168585.0
부산광역시,수영구,202603,3,22823.0,168585.0
부산광역시,수영구,202603,4,22745.0,168585.0
부산광역시,수영구,202603,5,26020.0,168585.0
부산광역시,수영구,202603,6,59044.0,168585.0
부산광역시,수영구,202604,1,18660.0,168577.0
부산광역시,수영구,202604,2,19147.0,168577.0
부산광역시,수영구,202604,3,22886.0,168577.0
부산광역시,수영구,202604,4,22751.0,168577.0
부산광역시,수영구,202604,5,26001.0,168577.0
부산광역시,수영구,202604,6,59132.0,168577.0
부산광역시,수영구,202605,1,18636.0,168513.0
부산광역시,수영구,202605,2,19059.0,168513.0
부산광역시,수영구,202605,3,22917.0,168513.0
부산광역시,수영구,202605,4,22741.0,168513.0
부산광역시,수영구,202605,5,25973.0,168513.0
부산광역시,수영구,202605,6,59187.0,168513.0
부산광역시,수영구,202606,1,18608.0,168440.0
부산광역시,수영구,202606,2,18958.0,168440.0
부산광역시,수영구,202606,3,22958.0,168440.0
부산광역시,수영구,202606,4,22774.0,168440.0
부산광역시,수영구,202606,5,25956.0,168440.0
부산광역시,수영구,202606,6,59186.0,168440.0
부산광역시,연제구,202601,1,29480.0,211664.0
부산광역시,연제구,202601,2,21395.0,211664.0
부산광역시,연제구,202601,3,28325.0,211664.0
부산광역시,연제구,202601,4,30954.0,211664.0
부산광역시,연제구,202601,5,33746.0,211664.0
부산광역시,연제구,202601,6,67764.0,211664.0
부산광역시,연제구,202602,1,29407.0,211506.0
부산광역시,연제구,202602,2,21336.0,211506.0
부산광역시,연제구,202602,3,28301.0,211506.0
부산광역시,연제구,202602,4,30894.0,211506.0
부산광역시,연제구,202602,5,33713.0,211506.0
부산광역시,연제구,202602,6,67855.0,211506.0
부산광역시,연제구,202603,1,29321.0,211426.0
부산광역시,연제구,202603,2,21230.0,211426.0
부산광역시,연제구,202603,3,28411.0,211426.0
부산광역시,연제구,202603,4,30775.0,211426.0
부산광역시,연제구,202603,5,33589.0,211426.0
부산광역시,연제구,202603,6,68100.0,211426.0
부산광역시,연제구,202604,1,29319.0,211491.0
부산광역시,연제구,202604,2,21173.0,211491.0
부산광역시,연제구,202604,3,28436.0,211491.0
부산광역시,연제구,202604,4,30782.0,211491.0
부산광역시,연제구,202604,5,33530.0,211491.0
부산광역시,연제구,202604,6,68251.0,211491.0
부산광역시,연제구,202605,1,29305.0,211509.0
부산광역시,연제구,202605,2,21130.0,211509.0
부산광역시,연제구,202605,3,28465.0,211509.0
부산광역시,연제구,202605,4,30763.0,211509.0
부산광역시,연제구,202605,5,33544.0,211509.0
부산광역시,연제구,202605,6,68302.0,211509.0
부산광역시,연제구,202606,1,29313.0,211464.0
부산광역시,연제구,202606,2,21029.0,211464.0
부산광역시,연제구,202606,3,28495.0,211464.0
부산광역시,연제구,202606,4,30803.0,211464.0
부산광역시,연제구,202606,5,33476.0,211464.0
부산광역시,연제구,202606,6,68348.0,211464.0
부산광역시,영도구,202601,1,9810.0,101252.0
부산광역시,영도구,202601,2,8615.0,101252.0
부산광역시,영도구,202601,3,8842.0,101252.0
부산광역시,영도구,202601,4,11964.0,101252.0
부산광역시,영도구,202601,5,16814.0,101252.0
부산광역시,영도구,202601,6,45207.0,101252.0
부산광역시,영도구,202602,1,9766.0,100944.0
부산광역시,영도구,202602,2,8518.0,100944.0
부산광역시,영도구,202602,3,8735.0,100944.0
부산광역시,영도구,202602,4,11894.0,100944.0
부산광역시,영도구,202602,5,16794.0,100944.0
부산광역시,영도구,202602,6,45237.0,100944.0
부산광역시,영도구,202603,1,9734.0,100733.0
부산광역시,영도구,202603,2,8403.0,100733.0
부산광역시,영도구,202603,3,8742.0,100733.0
부산광역시,영도구,202603,4,11855.0,100733.0
부산광역시,영도구,202603,5,16665.0,100733.0
부산광역시,영도구,202603,6,45334.0,100733.0
부산광역시,영도구,202604,1,9685.0,100633.0
부산광역시,영도구,202604,2,8429.0,100633.0
부산광역시,영도구,202604,3,8752.0,100633.0
부산광역시,영도구,202604,4,11800.0,100633.0
부산광역시,영도구,202604,5,16627.0,100633.0
부산광역시,영도구,202604,6,45340.0,100633.0
부산광역시,영도구,202605,1,9676.0,100748.0
부산광역시,영도구,202605,2,8529.0,100748.0
부산광역시,영도구,202605,3,8785.0,100748.0
부산광역시,영도구,202605,4,11788.0,100748.0
부산광역시,영도구,202605,5,16551.0,100748.0
부산광역시,영도구,202605,6,45419.0,100748.0
부산광역시,영도구,202606,1,9643.0,100570.0
부산광역시,영도구,202606,2,8515.0,100570.0
부산광역시,영도구,202606,3,8744.0,100570.0
부산광역시,영도구,202606,4,11759.0,100570.0
부산광역시,영도구,202606,5,16482.0,100570.0
부산광역시,영도구,202606,6,45427.0,100570.0
부산광역시,중구,202601,1,2108.0,36449.0
부산광역시,중구,202601,2,4617.0,36449.0
부산광역시,중구,202601,3,4024.0,36449.0
부산광역시,중구,202601,4,3889.0,36449.0
부산광역시,중구,202601,5,5924.0,36449.0
부산광역시,중구,202601,6,15887.0,36449.0
부산광역시,중구,202602,1,2113.0,36399.0
부산광역시,중구,202602,2,4631.0,36399.0
부산광역시,중구,202602,3,4006.0,36399.0
부산광역시,중구,202602,4,3837.0,36399.0
부산광역시,중구,202602,5,5894.0,36399.0
부산광역시,중구,202602,6,15918.0,36399.0
부산광역시,중구,202603,1,2115.0,36391.0
부산광역시,중구,202603,2,4634.0,36391.0
부산광역시,중구,202603,3,4014.0,36391.0
부산광역시,중구,202603,4,3829.0,36391.0
부산광역시,중구,202603,5,5854.0,36391.0
부산광역시,중구,202603,6,15945.0,36391.0
부산광역시,중구,202604,1,2117.0,36397.0
부산광역시,중구,202604,2,4643.0,36397.0
부산광역시,중구,202604,3,4013.0,36397.0
부산광역시,중구,202604,4,3810.0,36397.0
부산광역시,중구,202604,5,5861.0,36397.0
부산광역시,중구,202604,6,15953.0,36397.0
부산광역시,중구,202605,1,2121.0,36375.0
부산광역시,중구,202605,2,4632.0,36375.0
부산광역시,중구,202605,3,4014.0,36375.0
부산광역시,중구,202605,4,3811.0,36375.0
부산광역시,중구,202605,5,5834.0,36375.0
부산광역시,중구,202605,6,15963.0,36375.0
부산광역시,중구,202606,1,2114.0,36306.0
부산광역시,중구,202606,2,4610.0,36306.0
부산광역시,중구,202606,3,3991.0,36306.0
부산광역시,중구,202606,4,3796.0,36306.0
부산광역시,중구,202606,5,5826.0,36306.0
부산광역시,중구,202606,6,15969.0,36306.0
부산광역시,해운대구,202601,1,55130.0,372400.0
부산광역시,해운대구,202601,2,35547.0,372400.0
부산광역시,해운대구,202601,3,41133.0,372400.0
부산광역시,해운대구,202601,4,55377.0,372400.0
부산광역시,해운대구,202601,5,65740.0,372400.0
부산광역시,해운대구,202601,6,119473.0,372400.0
부산광역시,해운대구,202602,1,55021.0,372175.0
부산광역시,해운대구,202602,2,35336.0,372175.0
부산광역시,해운대구,202602,3,41103.0,372175.0
부산광역시,해운대구,202602,4,55347.0,372175.0
부산광역시,해운대구,202602,5,65626.0,372175.0
부산광역시,해운대구,202602,6,119742.0,372175.0
부산광역시,해운대구,202603,1,54774.0,371470.0
부산광역시,해운대구,202603,2,34984.0,371470.0
부산광역시,해운대구,202603,3,41150.0,371470.0
부산광역시,해운대구,202603,4,55123.0,371470.0
부산광역시,해운대구,202603,5,65339.0,371470.0
부산광역시,해운대구,202603,6,120100.0,371470.0
부산광역시,해운대구,202604,1,54640.0,371143.0
부산광역시,해운대구,202604,2,34776.0,371143.0
부산광역시,해운대구,202604,3,41160.0,371143.0
부산광역시,해운대구,202604,4,55039.0,371143.0
부산광역시,해운대구,202604,5,65266.0,371143.0
부산광역시,해운대구,202604,6,120262.0,371143.0
부산광역시,해운대구,202605,1,54506.0,370920.0
부산광역시,해운대구,202605,2,34563.0,370920.0
부산광역시,해운대구,202605,3,41209.0,370920.0
부산광역시,해운대구,202605,4,54930.0,370920.0
부산광역시,해운대구,202605,5,65246.0,370920.0
부산광역시,해운대구,202605,6,120466.0,370920.0
부산광역시,해운대구,202606,1,54395.0,370739.0
부산광역시,해운대구,202606,2,34510.0,370739.0
부산광역시,해운대구,202606,3,41252.0,370739.0
부산광역시,해운대구,202606,4,54873.0,370739.0
부산광역시,해운대구,202606,5,65167.0,370739.0
부산광역시,해운대구,202606,6,120542.0,370739.0
서울특별시,강남구,202601,1,95842.0,555787.0
서울특별시,강남구,202601,2,62843.0,555787.0
서울특별시,강남구,202601,3,80365.0,555787.0
서울특별시,강남구,202601,4,99993.0,555787.0
서울특별시,강남구,202601,5,88546.0,555787.0
서울특별시,강남구,202601,6,128198.0,555787.0
서울특별시,강남구,202602,1,95823.0,555502.0
서울특별시,강남구,202602,2,62394.0,555502.0
서울특별시,강남구,202602,3,80006.0,555502.0
서울특별시,강남구,202602,4,100128.0,555502.0
서울특별시,강남구,202602,5,88597.0,555502.0
서울특별시,강남구,202602,6,128554.0,555502.0
서울특별시,강남구,202603,1,95424.0,554165.0
서울특별시,강남구,202603,2,61970.0,554165.0
서울특별시,강남구,202603,3,79863.0,554165.0
서울특별시,강남구,202603,4,99618.0,554165.0
서울특별시,강남구,202603,5,88450.0,554165.0
서울특별시,강남구,202603,6,128840.0,554165.0
서울특별시,강남구,202604,1,95227.0,553260.0
서울특별시,강남구,202604,2,61668.0,553260.0
서울특별시,강남구,202604,3,79568.0,553260.0
서울특별시,강남구,202604,4,99277.0,553260.0
서울특별시,강남구,202604,5,88571.0,553260.0
서울특별시,강남구,202604,6,128949.0,553260.0
서울특별시,강남구,202605,1,94992.0,552962.0
서울특별시,강남구,202605,2,61536.0,552962.0
서울특별시,강남구,202605,3,79459.0,552962.0
서울특별시,강남구,202605,4,99093.0,552962.0
서울특별시,강남구,202605,5,88725.0,552962.0
서울특별시,강남구,202605,6,129157.0,552962.0
서울특별시,강남구,202606,1,94876.0,552830.0
서울특별시,강남구,202606,2,61459.0,552830.0
서울특별시,강남구,202606,3,79268.0,552830.0
서울특별시,강남구,202606,4,98953.0,552830.0
서울특별시,강남구,202606,5,88838.0,552830.0
서울특별시,강남구,202606,6,129436.0,552830.0
서울특별시,강동구,202601,1,75760.0,499307.0
서울특별시,강동구,202601,2,55452.0,499307.0
서울특별시,강동구,202601,3,77365.0,499307.0
서울특별시,강동구,202601,4,81178.0,499307.0
서울특별시,강동구,202601,5,75300.0,499307.0
서울특별시,강동구,202601,6,134252.0,499307.0
서울특별시,강동구,202602,1,75895.0,500063.0
서울특별시,강동구,202602,2,55333.0,500063.0
서울특별시,강동구,202602,3,77376.0,500063.0
서울특별시,강동구,202602,4,81515.0,500063.0
서울특별시,강동구,202602,5,75377.0,500063.0
서울특별시,강동구,202602,6,134567.0,500063.0
서울특별시,강동구,202603,1,75754.0,499795.0
서울특별시,강동구,202603,2,54957.0,499795.0
서울특별시,강동구,202603,3,77471.0,499795.0
서울특별시,강동구,202603,4,81398.0,499795.0
서울특별시,강동구,202603,5,75204.0,499795.0
서울특별시,강동구,202603,6,135011.0,499795.0
서울특별시,강동구,202604,1,75658.0,499460.0
서울특별시,강동구,202604,2,54712.0,499460.0
서울특별시,강동구,202604,3,77407.0,499460.0
서울특별시,강동구,202604,4,81229.0,499460.0
서울특별시,강동구,202604,5,75196.0,499460.0
서울특별시,강동구,202604,6,135258.0,499460.0
서울특별시,강동구,202605,1,75555.0,499058.0
서울특별시,강동구,202605,2,54360.0,499058.0
서울특별시,강동구,202605,3,77330.0,499058.0
서울특별시,강동구,202605,4,81146.0,499058.0
서울특별시,강동구,202605,5,75200.0,499058.0
서울특별시,강동구,202605,6,135467.0,499058.0
서울특별시,강동구,202606,1,75569.0,499011.0
서울특별시,강동구,202606,2,54181.0,499011.0
서울특별시,강동구,202606,3,77216.0,499011.0
서울특별시,강동구,202606,4,81255.0,499011.0
서울특별시,강동구,202606,5,75158.0,499011.0
서울특별시,강동구,202606,6,135632.0,499011.0
서울특별시,강북구,202601,1,27337.0,278750.0
서울특별시,강북구,202601,2,34030.0,278750.0
서울특별시,강북구,202601,3,34325.0,278750.0
서울특별시,강북구,202601,4,36131.0,278750.0
서울특별시,강북구,202601,5,48619.0,278750.0
서울특별시,강북구,202601,6,98308.0,278750.0
서울특별시,강북구,202602,1,27372.0,278786.0
서울특별시,강북구,202602,2,33911.0,278786.0
서울특별시,강북구,202602,3,34264.0,278786.0
서울특별시,강북구,202602,4,36075.0,278786.0
서울특별시,강북구,202602,5,48625.0,278786.0
서울특별시,강북구,202602,6,98539.0,278786.0
서울특별시,강북구,202603,1,27338.0,278786.0
서울특별시,강북구,202603,2,33835.0,278786.0
서울특별시,강북구,202603,3,34334.0,278786.0
서울특별시,강북구,202603,4,35953.0,278786.0
서울특별시,강북구,202603,5,48461.0,278786.0
서울특별시,강북구,202603,6,98865.0,278786.0
서울특별시,강북구,202604,1,27226.0,278520.0
서울특별시,강북구,202604,2,33732.0,278520.0
서울특별시,강북구,202604,3,34323.0,278520.0
서울특별시,강북구,202604,4,35819.0,278520.0
서울특별시,강북구,202604,5,48392.0,278520.0
서울특별시,강북구,202604,6,99028.0,278520.0
서울특별시,강북구,202605,1,27140.0,278294.0
서울특별시,강북구,202605,2,33641.0,278294.0
서울특별시,강북구,202605,3,34338.0,278294.0
서울특별시,강북구,202605,4,35854.0,278294.0
서울특별시,강북구,202605,5,48198.0,278294.0
서울특별시,강북구,202605,6,99123.0,278294.0
서울특별시,강북구,202606,1,27021.0,278041.0
서울특별시,강북구,202606,2,33563.0,278041.0
서울특별시,강북구,202606,3,34348.0,278041.0
서울특별시,강북구,202606,4,35804.0,278041.0
서울특별시,강북구,202606,5,48147.0,278041.0
서울특별시,강북구,202606,6,99158.0,278041.0
서울특별시,강서구,202601,1,66594.0,549536.0
서울특별시,강서구,202601,2,71210.0,549536.0
서울특별시,강서구,202601,3,96222.0,549536.0
서울특별시,강서구,202601,4,81618.0,549536.0
서울특별시,강서구,202601,5,81413.0,549536.0
서울특별시,강서구,202601,6,152479.0,549536.0
서울특별시,강서구,202602,1,66328.0,549050.0
서울특별시,강서구,202602,2,70904.0,549050.0
서울특별시,강서구,202602,3,95950.0,549050.0
서울특별시,강서구,202602,4,81643.0,549050.0
서울특별시,강서구,202602,5,81376.0,549050.0
서울특별시,강서구,202602,6,152849.0,549050.0
서울특별시,강서구,202603,1,66185.0,548985.0
서울특별시,강서구,202603,2,70548.0,548985.0
서울특별시,강서구,202603,3,96362.0,548985.0
서울특별시,강서구,202603,4,81367.0,548985.0
서울특별시,강서구,202603,5,81160.0,548985.0
서울특별시,강서구,202603,6,153363.0,548985.0
서울특별시,강서구,202604,1,66045.0,548716.0
서울특별시,강서구,202604,2,70279.0,548716.0
서울특별시,강서구,202604,3,96449.0,548716.0
서울특별시,강서구,202604,4,81260.0,548716.0
서울특별시,강서구,202604,5,81071.0,548716.0
서울특별시,강서구,202604,6,153612.0,548716.0
서울특별시,강서구,202605,1,65940.0,548622.0
서울특별시,강서구,202605,2,69924.0,548622.0
서울특별시,강서구,202605,3,96591.0,548622.0
서울특별시,강서구,202605,4,81276.0,548622.0
서울특별시,강서구,202605,5,80990.0,548622.0
서울특별시,강서구,202605,6,153901.0,548622.0
서울특별시,강서구,202606,1,65904.0,548515.0
서울특별시,강서구,202606,2,69662.0,548515.0
서울특별시,강서구,202606,3,96634.0,548515.0
서울특별시,강서구,202606,4,81283.0,548515.0
서울특별시,강서구,202606,5,81016.0,548515.0
서울특별시,강서구,202606,6,154016.0,548515.0
서울특별시,관악구,202601,1,37394.0,477657.0
서울특별시,관악구,202601,2,101295.0,477657.0
서울특별시,관악구,202601,3,94163.0,477657.0
서울특별시,관악구,202601,4,57635.0,477657.0
서울특별시,관악구,202601,5,64521.0,477657.0
서울특별시,관악구,202601,6,122649.0,477657.0
서울특별시,관악구,202602,1,37538.0,478195.0
서울특별시,관악구,202602,2,101607.0,478195.0
서울특별시,관악구,202602,3,94012.0,478195.0
서울특별시,관악구,202602,4,57603.0,478195.0
서울특별시,관악구,202602,5,64490.0,478195.0
서울특별시,관악구,202602,6,122945.0,478195.0
서울특별시,관악구,202603,1,37585.0,478468.0
서울특별시,관악구,202603,2,101639.0,478468.0
서울특별시,관악구,202603,3,94333.0,478468.0
서울특별시,관악구,202603,4,57428.0,478468.0
서울특별시,관악구,202603,5,64255.0,478468.0
서울특별시,관악구,202603,6,123228.0,478468.0
서울특별시,관악구,202604,1,37458.0,478144.0
서울특별시,관악구,202604,2,101354.0,478144.0
서울특별시,관악구,202604,3,94527.0,478144.0
서울특별시,관악구,202604,4,57306.0,478144.0
서울특별시,관악구,202604,5,64154.0,478144.0
서울특별시,관악구,202604,6,123345.0,478144.0
서울특별시,관악구,202605,1,37206.0,478154.0
서울특별시,관악구,202605,2,101222.0,478154.0
서울특별시,관악구,202605,3,94814.0,478154.0
서울특별시,관악구,202605,4,57267.0,478154.0
서울특별시,관악구,202605,5,64093.0,478154.0
서울특별시,관악구,202605,6,123552.0,478154.0
서울특별시,관악구,202606,1,37006.0,477797.0
서울특별시,관악구,202606,2,100974.0,477797.0
서울특별시,관악구,202606,3,94944.0,477797.0
서울특별시,관악구,202606,4,57252.0,477797.0
서울특별시,관악구,202606,5,64000.0,477797.0
서울특별시,관악구,202606,6,123621.0,477797.0
서울특별시,광진구,202601,1,36261.0,330933.0
서울특별시,광진구,202601,2,54622.0,330933.0
서울특별시,광진구,202601,3,56792.0,330933.0
서울특별시,광진구,202601,4,45960.0,330933.0
서울특별시,광진구,202601,5,51138.0,330933.0
서울특별시,광진구,202601,6,86160.0,330933.0
서울특별시,광진구,202602,1,36270.0,331095.0
서울특별시,광진구,202602,2,54624.0,331095.0
서울특별시,광진구,202602,3,56682.0,331095.0
서울특별시,광진구,202602,4,45982.0,331095.0
서울특별시,광진구,202602,5,51100.0,331095.0
서울특별시,광진구,202602,6,86437.0,331095.0
서울특별시,광진구,202603,1,36346.0,331123.0
서울특별시,광진구,202603,2,54538.0,331123.0
서울특별시,광진구,202603,3,56800.0,331123.0
서울특별시,광진구,202603,4,45857.0,331123.0
서울특별시,광진구,202603,5,50875.0,331123.0
서울특별시,광진구,202603,6,86707.0,331123.0
서울특별시,광진구,202604,1,36259.0,331029.0
서울특별시,광진구,202604,2,54349.0,331029.0
서울특별시,광진구,202604,3,56926.0,331029.0
서울특별시,광진구,202604,4,45871.0,331029.0
서울특별시,광진구,202604,5,50720.0,331029.0
서울특별시,광진구,202604,6,86904.0,331029.0
서울특별시,광진구,202605,1,36188.0,331136.0
서울특별시,광진구,202605,2,54339.0,331136.0
서울특별시,광진구,202605,3,57020.0,331136.0
서울특별시,광진구,202605,4,45812.0,331136.0
서울특별시,광진구,202605,5,50693.0,331136.0
서울특별시,광진구,202605,6,87084.0,331136.0
서울특별시,광진구,202606,1,36070.0,330905.0
서울특별시,광진구,202606,2,54203.0,330905.0
서울특별시,광진구,202606,3,57074.0,330905.0
서울특별시,광진구,202606,4,45786.0,330905.0
서울특별시,광진구,202606,5,50606.0,330905.0
서울특별시,광진구,202606,6,87166.0,330905.0
서울특별시,구로구,202601,1,46350.0,383226.0
서울특별시,구로구,202601,2,45706.0,383226.0
서울특별시,구로구,202601,3,61397.0,383226.0
서울특별시,구로구,202601,4,54598.0,383226.0
서울특별시,구로구,202601,5,59975.0,383226.0
서울특별시,구로구,202601,6,115200.0,383226.0
서울특별시,구로구,202602,1,46107.0,382800.0
서울특별시,구로구,202602,2,45596.0,382800.0
서울특별시,구로구,202602,3,61292.0,382800.0
서울특별시,구로구,202602,4,54425.0,382800.0
서울특별시,구로구,202602,5,60005.0,382800.0
서울특별시,구로구,202602,6,115375.0,382800.0
서울특별시,구로구,202603,1,46066.0,382836.0
서울특별시,구로구,202603,2,45495.0,382836.0
서울특별시,구로구,202603,3,61453.0,382836.0
서울특별시,구로구,202603,4,54281.0,382836.0
서울특별시,구로구,202603,5,59724.0,382836.0
서울특별시,구로구,202603,6,115817.0,382836.0
서울특별시,구로구,202604,1,45971.0,382718.0
서울특별시,구로구,202604,2,45288.0,382718.0
서울특별시,구로구,202604,3,61624.0,382718.0
서울특별시,구로구,202604,4,54190.0,382718.0
서울특별시,구로구,202604,5,59694.0,382718.0
서울특별시,구로구,202604,6,115951.0,382718.0
서울특별시,구로구,202605,1,45874.0,382652.0
서울특별시,구로구,202605,2,45057.0,382652.0
서울특별시,구로구,202605,3,61836.0,382652.0
서울특별시,구로구,202605,4,54141.0,382652.0
서울특별시,구로구,202605,5,59616.0,382652.0
서울특별시,구로구,202605,6,116128.0,382652.0
서울특별시,구로구,202606,1,45769.0,382633.0
서울특별시,구로구,202606,2,45049.0,382633.0
서울특별시,구로구,202606,3,61915.0,382633.0
서울특별시,구로구,202606,4,54106.0,382633.0
서울특별시,구로구,202606,5,59519.0,382633.0
서울특별시,구로구,202606,6,116275.0,382633.0
서울특별시,금천구,202601,1,20285.0,223012.0
서울특별시,금천구,202601,2,31419.0,223012.0
서울특별시,금천구,202601,3,39776.0,223012.0
서울특별시,금천구,202601,4,27501.0,223012.0
서울특별시,금천구,202601,5,34992.0,223012.0
서울특별시,금천구,202601,6,69039.0,223012.0
서울특별시,금천구,202602,1,20156.0,222809.0
서울특별시,금천구,202602,2,31310.0,222809.0
서울특별시,금천구,202602,3,39762.0,222809.0
