BC업종,시도코드,시도,시군구코드,시군구,점포수
일반한식,41,경기도,41610,광주시,674
일반한식,41,경기도,41630,양주시,543
일반한식,41,경기도,41650,포천시,512
일반한식,41,경기도,41670,여주시,329
일반한식,41,경기도,41800,연천군,132
일반한식,41,경기도,41820,가평군,307
일반한식,41,경기도,41830,양평군,316
일반한식,43,충청북도,43111,청주시 상당구,415
일반한식,43,충청북도,43112,청주시 서원구,367
일반한식,43,충청북도,43113,청주시 흥덕구,677
일반한식,43,충청북도,43114,청주시 청원구,468
일반한식,43,충청북도,43130,충주시,605
일반한식,43,충청북도,43150,제천시,364
일반한식,43,충청북도,43720,보은군,91
일반한식,43,충청북도,43730,옥천군,125
일반한식,43,충청북도,43740,영동군,116
일반한식,43,충청북도,43745,증평군,115
일반한식,43,충청북도,43750,진천군,273
일반한식,43,충청북도,43760,괴산군,105
일반한식,43,충청북도,43770,음성군,352
일반한식,43,충청북도,43800,단양군,85
일반한식,44,충청남도,44131,천안시 동남구,561
일반한식,44,충청남도,44133,천안시 서북구,842
일반한식,44,충청남도,44150,공주시,278
일반한식,44,충청남도,44180,보령시,291
일반한식,44,충청남도,44200,아산시,768
일반한식,44,충청남도,44210,서산시,442
일반한식,44,충청남도,44230,논산시,326
일반한식,44,충청남도,44250,계룡시,82
일반한식,44,충청남도,44270,당진시,466
일반한식,44,충청남도,44710,금산군,141
일반한식,44,충청남도,44760,부여군,125
일반한식,44,충청남도,44770,서천군,122
일반한식,44,충청남도,44790,청양군,68
일반한식,44,충청남도,44800,홍성군,283
일반한식,44,충청남도,44810,예산군,235
일반한식,44,충청남도,44825,태안군,166
일반한식,47,경상북도,47111,포항시 남구,621
일반한식,47,경상북도,47113,포항시 북구,591
일반한식,47,경상북도,47130,경주시,739
일반한식,47,경상북도,47150,김천시,324
일반한식,47,경상북도,47170,안동시,377
일반한식,47,경상북도,47190,구미시,1094
일반한식,47,경상북도,47210,영주시,277
일반한식,47,경상북도,47230,영천시,240
일반한식,47,경상북도,47250,상주시,230
일반한식,47,경상북도,47280,문경시,203
일반한식,47,경상북도,47290,경산시,614
일반한식,47,경상북도,47730,의성군,91
일반한식,47,경상북도,47750,청송군,43
일반한식,47,경상북도,47760,영양군,17
일반한식,47,경상북도,47770,영덕군,170
일반한식,47,경상북도,47820,청도군,106
일반한식,47,경상북도,47830,고령군,74
일반한식,47,경상북도,47840,성주군,112
일반한식,47,경상북도,47850,칠곡군,349
일반한식,47,경상북도,47900,예천군,121
일반한식,47,경상북도,47920,봉화군,48
일반한식,47,경상북도,47930,울진군,142
일반한식,47,경상북도,47940,울릉군,19
일반한식,48,경상남도,48121,창원시 의창구,429
일반한식,48,경상남도,48123,창원시 성산구,482
일반한식,48,경상남도,48125,창원시 마산합포구,420
일반한식,48,경상남도,48127,창원시 마산회원구,321
일반한식,48,경상남도,48129,창원시 진해구,425
일반한식,48,경상남도,48170,진주시,857
일반한식,48,경상남도,48220,통영시,269
일반한식,48,경상남도,48240,사천시,354
일반한식,48,경상남도,48250,김해시,1149
일반한식,48,경상남도,48270,밀양시,287
일반한식,48,경상남도,48310,거제시,576
일반한식,48,경상남도,48330,양산시,767
일반한식,48,경상남도,48720,의령군,45
일반한식,48,경상남도,48730,함안군,161
일반한식,48,경상남도,48740,창녕군,156
일반한식,48,경상남도,48820,고성군,103
일반한식,48,경상남도,48840,남해군,79
일반한식,48,경상남도,48850,하동군,94
일반한식,48,경상남도,48860,산청군,58
일반한식,48,경상남도,48870,함양군,71
일반한식,48,경상남도,48880,거창군,151
일반한식,48,경상남도,48890,합천군,62
일반한식,50,제주특별자치도,50110,제주시,1166
일반한식,50,제주특별자치도,50130,서귀포시,549
일반한식,51,강원특별자치도,51110,춘천시,969
일반한식,51,강원특별자치도,51130,원주시,985
일반한식,51,강원특별자치도,51150,강릉시,695
일반한식,51,강원특별자치도,51170,동해시,283
일반한식,51,강원특별자치도,51190,태백시,141
일반한식,51,강원특별자치도,51210,속초시,389
일반한식,51,강원특별자치도,51230,삼척시,201
일반한식,51,강원특별자치도,51720,홍천군,273
일반한식,51,강원특별자치도,51730,횡성군,171
일반한식,51,강원특별자치도,51750,영월군,108
일반한식,51,강원특별자치도,51760,평창군,199
일반한식,51,강원특별자치도,51770,정선군,100
일반한식,51,강원특별자치도,51780,철원군,162
일반한식,51,강원특별자치도,51790,화천군,76
일반한식,51,강원특별자치도,51800,양구군,80
일반한식,51,강원특별자치도,51810,인제군,138
일반한식,51,강원특별자치도,51820,고성군,146
일반한식,51,강원특별자치도,51830,양양군,139
일반한식,52,전북특별자치도,52111,전주시 완산구,572
일반한식,52,전북특별자치도,52113,전주시 덕진구,542
일반한식,52,전북특별자치도,52130,군산시,566
일반한식,52,전북특별자치도,52140,익산시,485
일반한식,52,전북특별자치도,52180,정읍시,162
일반한식,52,전북특별자치도,52190,남원시,180
일반한식,52,전북특별자치도,52210,김제시,168
일반한식,52,전북특별자치도,52710,완주군,202
일반한식,52,전북특별자치도,52720,진안군,35
일반한식,52,전북특별자치도,52730,무주군,45
일반한식,52,전북특별자치도,52740,장수군,34
일반한식,52,전북특별자치도,52750,임실군,45
일반한식,52,전북특별자치도,52770,순창군,46
일반한식,52,전북특별자치도,52790,고창군,119
일반한식,52,전북특별자치도,52800,부안군,106
일식회집,11,서울특별시,11110,종로구,409
일식회집,11,서울특별시,11140,중구,413
일식회집,11,서울특별시,11170,용산구,349
일식회집,11,서울특별시,11200,성동구,330
일식회집,11,서울특별시,11215,광진구,349
일식회집,11,서울특별시,11230,동대문구,258
일식회집,11,서울특별시,11260,중랑구,218
일식회집,11,서울특별시,11290,성북구,225
일식회집,11,서울특별시,11305,강북구,171
일식회집,11,서울특별시,11320,도봉구,145
일식회집,11,서울특별시,11350,노원구,283
일식회집,11,서울특별시,11380,은평구,238
일식회집,11,서울특별시,11410,서대문구,253
일식회집,11,서울특별시,11440,마포구,816
일식회집,11,서울특별시,11470,양천구,217
일식회집,11,서울특별시,11500,강서구,428
일식회집,11,서울특별시,11530,구로구,255
일식회집,11,서울특별시,11545,금천구,172
일식회집,11,서울특별시,11560,영등포구,527
일식회집,11,서울특별시,11590,동작구,275
일식회집,11,서울특별시,11620,관악구,357
일식회집,11,서울특별시,11650,서초구,508
일식회집,11,서울특별시,11680,강남구,1118
일식회집,11,서울특별시,11710,송파구,632
일식회집,11,서울특별시,11740,강동구,316
일식회집,12,전남광주통합특별시,12110,목포시,241
일식회집,12,전남광주통합특별시,12130,여수시,407
일식회집,12,전남광주통합특별시,12150,순천시,198
일식회집,12,전남광주통합특별시,12170,나주시,74
일식회집,12,전남광주통합특별시,12190,광양시,143
일식회집,12,전남광주통합특별시,12210,동구,123
일식회집,12,전남광주통합특별시,12240,서구,221
일식회집,12,전남광주통합특별시,12270,남구,113
일식회집,12,전남광주통합특별시,12300,북구,211
일식회집,12,전남광주통합특별시,12330,광산구,228
일식회집,12,전남광주통합특별시,12710,담양군,16
일식회집,12,전남광주통합특별시,12720,곡성군,21
일식회집,12,전남광주통합특별시,12730,구례군,12
일식회집,12,전남광주통합특별시,12740,고흥군,52
일식회집,12,전남광주통합특별시,12750,보성군,32
일식회집,12,전남광주통합특별시,12760,화순군,24
일식회집,12,전남광주통합특별시,12770,장흥군,42
일식회집,12,전남광주통합특별시,12780,강진군,35
일식회집,12,전남광주통합특별시,12790,해남군,55
일식회집,12,전남광주통합특별시,12800,영암군,12
일식회집,12,전남광주통합특별시,12810,무안군,96
일식회집,12,전남광주통합특별시,12820,함평군,13
일식회집,12,전남광주통합특별시,12830,영광군,31
일식회집,12,전남광주통합특별시,12840,장성군,14
일식회집,12,전남광주통합특별시,12850,완도군,79
일식회집,12,전남광주통합특별시,12860,진도군,32
일식회집,12,전남광주통합특별시,12870,신안군,75
일식회집,26,부산광역시,26110,중구,207
일식회집,26,부산광역시,26140,서구,118
일식회집,26,부산광역시,26170,동구,107
일식회집,26,부산광역시,26200,영도구,89
일식회집,26,부산광역시,26230,부산진구,471
일식회집,26,부산광역시,26260,동래구,271
일식회집,26,부산광역시,26290,남구,204
일식회집,26,부산광역시,26320,북구,201
일식회집,26,부산광역시,26350,해운대구,389
일식회집,26,부산광역시,26380,사하구,258
일식회집,26,부산광역시,26410,금정구,208
일식회집,26,부산광역시,26440,강서구,160
일식회집,26,부산광역시,26470,연제구,239
일식회집,26,부산광역시,26500,수영구,323
일식회집,26,부산광역시,26530,사상구,153
일식회집,26,부산광역시,26710,기장군,297
일식회집,27,대구광역시,27110,중구,276
일식회집,27,대구광역시,27140,동구,210
일식회집,27,대구광역시,27170,서구,94
일식회집,27,대구광역시,27200,남구,100
일식회집,27,대구광역시,27230,북구,260
일식회집,27,대구광역시,27260,수성구,343
일식회집,27,대구광역시,27290,달서구,399
일식회집,27,대구광역시,27710,달성군,122
일식회집,27,대구광역시,27720,군위군,7
일식회집,28,인천광역시,28125,제물포구,159
일식회집,28,인천광역시,28155,영종구,150
일식회집,28,인천광역시,28177,미추홀구,227
일식회집,28,인천광역시,28185,연수구,288
일식회집,28,인천광역시,28200,남동구,357
일식회집,28,인천광역시,28237,부평구,248
일식회집,28,인천광역시,28245,계양구,119
일식회집,28,인천광역시,28275,서해구,227
일식회집,28,인천광역시,28290,검단구,94
일식회집,28,인천광역시,28710,강화군,160
일식회집,28,인천광역시,28720,옹진군,69
일식회집,30,대전광역시,30110,동구,106
일식회집,30,대전광역시,30140,중구,191
일식회집,30,대전광역시,30170,서구,399
일식회집,30,대전광역시,30200,유성구,395
일식회집,30,대전광역시,30230,대덕구,103
일식회집,31,울산광역시,31110,중구,142
일식회집,31,울산광역시,31140,남구,422
일식회집,31,울산광역시,31170,동구,148
일식회집,31,울산광역시,31200,북구,164
일식회집,31,울산광역시,31710,울주군,181
일식회집,36,세종특별자치시,36110,세종특별자치시,230
일식회집,41,경기도,41111,수원시 장안구,163
일식회집,41,경기도,41113,수원시 권선구,190
일식회집,41,경기도,41115,수원시 팔달구,230
일식회집,41,경기도,41117,수원시 영통구,326
일식회집,41,경기도,41131,성남시 수정구,159
일식회집,41,경기도,41133,성남시 중원구,142
일식회집,41,경기도,41135,성남시 분당구,531
일식회집,41,경기도,41150,의정부시,285
일식회집,41,경기도,41171,안양시 만안구,119
일식회집,41,경기도,41173,안양시 동안구,287
일식회집,41,경기도,41192,부천시 원미구,374
일식회집,41,경기도,41194,부천시 소사구,94
일식회집,41,경기도,41196,부천시 오정구,62
일식회집,41,경기도,41210,광명시,166
일식회집,41,경기도,41220,평택시,441
일식회집,41,경기도,41250,동두천시,52
일식회집,41,경기도,41271,안산시 상록구,175
일식회집,41,경기도,41273,안산시 단원구,293
일식회집,41,경기도,41281,고양시 덕양구,293
일식회집,41,경기도,41285,고양시 일산동구,241
일식회집,41,경기도,41287,고양시 일산서구,149
일식회집,41,경기도,41290,과천시,40
일식회집,41,경기도,41310,구리시,146
일식회집,41,경기도,41360,남양주시,365
일식회집,41,경기도,41370,오산시,129
일식회집,41,경기도,41390,시흥시,334
일식회집,41,경기도,41410,군포시,133
일식회집,41,경기도,41430,의왕시,66
일식회집,41,경기도,41450,하남시,208
일식회집,41,경기도,41461,용인시 처인구,131
일식회집,41,경기도,41463,용인시 기흥구,214
일식회집,41,경기도,41465,용인시 수지구,169
일식회집,41,경기도,41480,파주시,298
일식회집,41,경기도,41500,이천시,160
일식회집,41,경기도,41550,안성시,103
일식회집,41,경기도,41570,김포시,298
일식회집,41,경기도,41591,화성시 만세구,209
일식회집,41,경기도,41593,화성시 효행구,66
일식회집,41,경기도,41595,화성시 병점구,73
일식회집,41,경기도,41597,화성시 동탄구,356
일식회집,41,경기도,41610,광주시,188
일식회집,41,경기도,41630,양주시,126
일식회집,41,경기도,41650,포천시,77
일식회집,41,경기도,41670,여주시,78
일식회집,41,경기도,41800,연천군,17
일식회집,41,경기도,41820,가평군,43
일식회집,41,경기도,41830,양평군,69
일식회집,43,충청북도,43111,청주시 상당구,143
일식회집,43,충청북도,43112,청주시 서원구,128
일식회집,43,충청북도,43113,청주시 흥덕구,240
일식회집,43,충청북도,43114,청주시 청원구,148
일식회집,43,충청북도,43130,충주시,156
일식회집,43,충청북도,43150,제천시,77
일식회집,43,충청북도,43720,보은군,13
일식회집,43,충청북도,43730,옥천군,23
일식회집,43,충청북도,43740,영동군,17
일식회집,43,충청북도,43745,증평군,24
일식회집,43,충청북도,43750,진천군,58
일식회집,43,충청북도,43760,괴산군,17
일식회집,43,충청북도,43770,음성군,56
일식회집,43,충청북도,43800,단양군,17
일식회집,44,충청남도,44131,천안시 동남구,153
일식회집,44,충청남도,44133,천안시 서북구,347
일식회집,44,충청남도,44150,공주시,50
일식회집,44,충청남도,44180,보령시,263
일식회집,44,충청남도,44200,아산시,205
일식회집,44,충청남도,44210,서산시,131
일식회집,44,충청남도,44230,논산시,51
일식회집,44,충청남도,44250,계룡시,20
일식회집,44,충청남도,44270,당진시,207
일식회집,44,충청남도,44710,금산군,35
일식회집,44,충청남도,44760,부여군,19
일식회집,44,충청남도,44770,서천군,52
일식회집,44,충청남도,44790,청양군,11
일식회집,44,충청남도,44800,홍성군,159
일식회집,44,충청남도,44810,예산군,28
일식회집,44,충청남도,44825,태안군,164
일식회집,47,경상북도,47111,포항시 남구,313
일식회집,47,경상북도,47113,포항시 북구,349
일식회집,47,경상북도,47130,경주시,339
일식회집,47,경상북도,47150,김천시,77
일식회집,47,경상북도,47170,안동시,122
일식회집,47,경상북도,47190,구미시,298
일식회집,47,경상북도,47210,영주시,57
일식회집,47,경상북도,47230,영천시,58
일식회집,47,경상북도,47250,상주시,46
일식회집,47,경상북도,47280,문경시,34
일식회집,47,경상북도,47290,경산시,180
일식회집,47,경상북도,47730,의성군,13
일식회집,47,경상북도,47750,청송군,12
일식회집,47,경상북도,47760,영양군,10
일식회집,47,경상북도,47770,영덕군,130
일식회집,47,경상북도,47820,청도군,14
일식회집,47,경상북도,47830,고령군,16
일식회집,47,경상북도,47840,성주군,18
일식회집,47,경상북도,47850,칠곡군,66
일식회집,47,경상북도,47900,예천군,26
일식회집,47,경상북도,47920,봉화군,7
일식회집,47,경상북도,47930,울진군,102
일식회집,47,경상북도,47940,울릉군,21
일식회집,48,경상남도,48121,창원시 의창구,213
일식회집,48,경상남도,48123,창원시 성산구,282
일식회집,48,경상남도,48125,창원시 마산합포구,328
일식회집,48,경상남도,48127,창원시 마산회원구,145
일식회집,48,경상남도,48129,창원시 진해구,231
일식회집,48,경상남도,48170,진주시,359
일식회집,48,경상남도,48220,통영시,227
일식회집,48,경상남도,48240,사천시,159
일식회집,48,경상남도,48250,김해시,470
일식회집,48,경상남도,48270,밀양시,78
일식회집,48,경상남도,48310,거제시,399
일식회집,48,경상남도,48330,양산시,285
일식회집,48,경상남도,48720,의령군,25
일식회집,48,경상남도,48730,함안군,41
일식회집,48,경상남도,48740,창녕군,53
일식회집,48,경상남도,48820,고성군,90
일식회집,48,경상남도,48840,남해군,98
일식회집,48,경상남도,48850,하동군,99
일식회집,48,경상남도,48860,산청군,16
일식회집,48,경상남도,48870,함양군,15
일식회집,48,경상남도,48880,거창군,40
일식회집,48,경상남도,48890,합천군,31
일식회집,50,제주특별자치도,50110,제주시,777
일식회집,50,제주특별자치도,50130,서귀포시,328
일식회집,51,강원특별자치도,51110,춘천시,243
일식회집,51,강원특별자치도,51130,원주시,257
일식회집,51,강원특별자치도,51150,강릉시,445
일식회집,51,강원특별자치도,51170,동해시,114
일식회집,51,강원특별자치도,51190,태백시,14
일식회집,51,강원특별자치도,51210,속초시,358
일식회집,51,강원특별자치도,51230,삼척시,116
일식회집,51,강원특별자치도,51720,홍천군,41
일식회집,51,강원특별자치도,51730,횡성군,27
일식회집,51,강원특별자치도,51750,영월군,25
일식회집,51,강원특별자치도,51760,평창군,41
일식회집,51,강원특별자치도,51770,정선군,29
일식회집,51,강원특별자치도,51780,철원군,34
일식회집,51,강원특별자치도,51790,화천군,17
일식회집,51,강원특별자치도,51800,양구군,13
일식회집,51,강원특별자치도,51810,인제군,36
일식회집,51,강원특별자치도,51820,고성군,98
일식회집,51,강원특별자치도,51830,양양군,91
일식회집,52,전북특별자치도,52111,전주시 완산구,293
일식회집,52,전북특별자치도,52113,전주시 덕진구,206
일식회집,52,전북특별자치도,52130,군산시,256
일식회집,52,전북특별자치도,52140,익산시,148
일식회집,52,전북특별자치도,52180,정읍시,54
일식회집,52,전북특별자치도,52190,남원시,35
일식회집,52,전북특별자치도,52210,김제시,45
일식회집,52,전북특별자치도,52710,완주군,51
일식회집,52,전북특별자치도,52720,진안군,6
일식회집,52,전북특별자치도,52730,무주군,7
일식회집,52,전북특별자치도,52740,장수군,6
일식회집,52,전북특별자치도,52750,임실군,8
일식회집,52,전북특별자치도,52770,순창군,9
일식회집,52,전북특별자치도,52790,고창군,57
일식회집,52,전북특별자치도,52800,부안군,123
제과점,11,서울특별시,11110,종로구,236
제과점,11,서울특별시,11140,중구,202
제과점,11,서울특별시,11170,용산구,245
제과점,11,서울특별시,11200,성동구,240
제과점,11,서울특별시,11215,광진구,210
제과점,11,서울특별시,11230,동대문구,190
제과점,11,서울특별시,11260,중랑구,168
제과점,11,서울특별시,11290,성북구,214
제과점,11,서울특별시,11305,강북구,118
제과점,11,서울특별시,11320,도봉구,138
제과점,11,서울특별시,11350,노원구,233
제과점,11,서울특별시,11380,은평구,222
제과점,11,서울특별시,11410,서대문구,206
제과점,11,서울특별시,11440,마포구,488
제과점,11,서울특별시,11470,양천구,222
제과점,11,서울특별시,11500,강서구,339
제과점,11,서울특별시,11530,구로구,186
제과점,11,서울특별시,11545,금천구,132
제과점,11,서울특별시,11560,영등포구,275
제과점,11,서울특별시,11590,동작구,179
제과점,11,서울특별시,11620,관악구,228
제과점,11,서울특별시,11650,서초구,310
제과점,11,서울특별시,11680,강남구,470
제과점,11,서울특별시,11710,송파구,386
제과점,11,서울특별시,11740,강동구,282
제과점,12,전남광주통합특별시,12110,목포시,137
제과점,12,전남광주통합특별시,12130,여수시,159
제과점,12,전남광주통합특별시,12150,순천시,180
제과점,12,전남광주통합특별시,12170,나주시,56
제과점,12,전남광주통합특별시,12190,광양시,83
제과점,12,전남광주통합특별시,12210,동구,98
제과점,12,전남광주통합특별시,12240,서구,165
제과점,12,전남광주통합특별시,12270,남구,110
제과점,12,전남광주통합특별시,12300,북구,201
제과점,12,전남광주통합특별시,12330,광산구,229
제과점,12,전남광주통합특별시,12710,담양군,34
제과점,12,전남광주통합특별시,12720,곡성군,11
제과점,12,전남광주통합특별시,12730,구례군,22
제과점,12,전남광주통합특별시,12740,고흥군,25
제과점,12,전남광주통합특별시,12750,보성군,19
제과점,12,전남광주통합특별시,12760,화순군,36
제과점,12,전남광주통합특별시,12770,장흥군,17
제과점,12,전남광주통합특별시,12780,강진군,14
제과점,12,전남광주통합특별시,12790,해남군,25
제과점,12,전남광주통합특별시,12800,영암군,19
제과점,12,전남광주통합특별시,12810,무안군,63
제과점,12,전남광주통합특별시,12820,함평군,8
제과점,12,전남광주통합특별시,12830,영광군,23
제과점,12,전남광주통합특별시,12840,장성군,15
제과점,12,전남광주통합특별시,12850,완도군,20
제과점,12,전남광주통합특별시,12860,진도군,17
제과점,12,전남광주통합특별시,12870,신안군,12
제과점,26,부산광역시,26110,중구,66
제과점,26,부산광역시,26140,서구,46
제과점,26,부산광역시,26170,동구,67
제과점,26,부산광역시,26200,영도구,37
제과점,26,부산광역시,26230,부산진구,258
제과점,26,부산광역시,26260,동래구,170
제과점,26,부산광역시,26290,남구,128
제과점,26,부산광역시,26320,북구,129
제과점,26,부산광역시,26350,해운대구,232
제과점,26,부산광역시,26380,사하구,122
제과점,26,부산광역시,26410,금정구,128
제과점,26,부산광역시,26440,강서구,89
제과점,26,부산광역시,26470,연제구,121
제과점,26,부산광역시,26500,수영구,207
제과점,26,부산광역시,26530,사상구,84
제과점,26,부산광역시,26710,기장군,93
제과점,27,대구광역시,27110,중구,190
제과점,27,대구광역시,27140,동구,181
제과점,27,대구광역시,27170,서구,69
제과점,27,대구광역시,27200,남구,107
제과점,27,대구광역시,27230,북구,236
제과점,27,대구광역시,27260,수성구,307
제과점,27,대구광역시,27290,달서구,288
제과점,27,대구광역시,27710,달성군,123
제과점,27,대구광역시,27720,군위군,8
제과점,28,인천광역시,28125,제물포구,73
제과점,28,인천광역시,28155,영종구,91
제과점,28,인천광역시,28177,미추홀구,206
제과점,28,인천광역시,28185,연수구,235
제과점,28,인천광역시,28200,남동구,244
제과점,28,인천광역시,28237,부평구,208
제과점,28,인천광역시,28245,계양구,119
제과점,28,인천광역시,28275,서해구,180
제과점,28,인천광역시,28290,검단구,113
제과점,28,인천광역시,28710,강화군,45
제과점,28,인천광역시,28720,옹진군,8
제과점,30,대전광역시,30110,동구,113
제과점,30,대전광역시,30140,중구,121
제과점,30,대전광역시,30170,서구,322
제과점,30,대전광역시,30200,유성구,244
제과점,30,대전광역시,30230,대덕구,81
제과점,31,울산광역시,31110,중구,121
제과점,31,울산광역시,31140,남구,235
제과점,31,울산광역시,31170,동구,75
제과점,31,울산광역시,31200,북구,106
제과점,31,울산광역시,31710,울주군,114
제과점,36,세종특별자치시,36110,세종특별자치시,240
제과점,41,경기도,41111,수원시 장안구,136
제과점,41,경기도,41113,수원시 권선구,166
제과점,41,경기도,41115,수원시 팔달구,167
제과점,41,경기도,41117,수원시 영통구,262
제과점,41,경기도,41131,성남시 수정구,112
제과점,41,경기도,41133,성남시 중원구,106
제과점,41,경기도,41135,성남시 분당구,338
제과점,41,경기도,41150,의정부시,264
제과점,41,경기도,41171,안양시 만안구,99
제과점,41,경기도,41173,안양시 동안구,211
제과점,41,경기도,41192,부천시 원미구,269
제과점,41,경기도,41194,부천시 소사구,108
제과점,41,경기도,41196,부천시 오정구,51
제과점,41,경기도,41210,광명시,142
제과점,41,경기도,41220,평택시,311
제과점,41,경기도,41250,동두천시,50
제과점,41,경기도,41271,안산시 상록구,171
제과점,41,경기도,41273,안산시 단원구,207
제과점,41,경기도,41281,고양시 덕양구,276
제과점,41,경기도,41285,고양시 일산동구,254
제과점,41,경기도,41287,고양시 일산서구,150
제과점,41,경기도,41290,과천시,43
제과점,41,경기도,41310,구리시,93
제과점,41,경기도,41360,남양주시,366
제과점,41,경기도,41370,오산시,119
제과점,41,경기도,41390,시흥시,253
제과점,41,경기도,41410,군포시,124
제과점,41,경기도,41430,의왕시,69
제과점,41,경기도,41450,하남시,180
제과점,41,경기도,41461,용인시 처인구,160
제과점,41,경기도,41463,용인시 기흥구,199
제과점,41,경기도,41465,용인시 수지구,171
제과점,41,경기도,41480,파주시,275
제과점,41,경기도,41500,이천시,134
제과점,41,경기도,41550,안성시,90
제과점,41,경기도,41570,김포시,266
제과점,41,경기도,41591,화성시 만세구,104
제과점,41,경기도,41593,화성시 효행구,61
제과점,41,경기도,41595,화성시 병점구,49
제과점,41,경기도,41597,화성시 동탄구,258
제과점,41,경기도,41610,광주시,167
제과점,41,경기도,41630,양주시,141
제과점,41,경기도,41650,포천시,80
제과점,41,경기도,41670,여주시,70
제과점,41,경기도,41800,연천군,19
제과점,41,경기도,41820,가평군,35
제과점,41,경기도,41830,양평군,89
제과점,43,충청북도,43111,청주시 상당구,138
제과점,43,충청북도,43112,청주시 서원구,105
제과점,43,충청북도,43113,청주시 흥덕구,183
제과점,43,충청북도,43114,청주시 청원구,135
제과점,43,충청북도,43130,충주시,133
제과점,43,충청북도,43150,제천시,83
제과점,43,충청북도,43720,보은군,11
제과점,43,충청북도,43730,옥천군,29
제과점,43,충청북도,43740,영동군,11
제과점,43,충청북도,43745,증평군,24
제과점,43,충청북도,43750,진천군,52
제과점,43,충청북도,43760,괴산군,20
제과점,43,충청북도,43770,음성군,56
제과점,43,충청북도,43800,단양군,22
제과점,44,충청남도,44131,천안시 동남구,187
제과점,44,충청남도,44133,천안시 서북구,224
제과점,44,충청남도,44150,공주시,84
제과점,44,충청남도,44180,보령시,69
제과점,44,충청남도,44200,아산시,214
제과점,44,충청남도,44210,서산시,106
제과점,44,충청남도,44230,논산시,64
제과점,44,충청남도,44250,계룡시,27
제과점,44,충청남도,44270,당진시,104
제과점,44,충청남도,44710,금산군,22
제과점,44,충청남도,44760,부여군,25
제과점,44,충청남도,44770,서천군,24
제과점,44,충청남도,44790,청양군,10
제과점,44,충청남도,44800,홍성군,63
제과점,44,충청남도,44810,예산군,46
제과점,44,충청남도,44825,태안군,35
제과점,47,경상북도,47111,포항시 남구,131
제과점,47,경상북도,47113,포항시 북구,160
제과점,47,경상북도,47130,경주시,270
제과점,47,경상북도,47150,김천시,89
제과점,47,경상북도,47170,안동시,120
제과점,47,경상북도,47190,구미시,268
제과점,47,경상북도,47210,영주시,66
제과점,47,경상북도,47230,영천시,41
제과점,47,경상북도,47250,상주시,46
제과점,47,경상북도,47280,문경시,42
제과점,47,경상북도,47290,경산시,177
제과점,47,경상북도,47730,의성군,19
제과점,47,경상북도,47750,청송군,10
제과점,47,경상북도,47760,영양군,8
제과점,47,경상북도,47770,영덕군,17
제과점,47,경상북도,47820,청도군,18
제과점,47,경상북도,47830,고령군,11
제과점,47,경상북도,47840,성주군,20
제과점,47,경상북도,47850,칠곡군,47
제과점,47,경상북도,47900,예천군,30
제과점,47,경상북도,47920,봉화군,14
제과점,47,경상북도,47930,울진군,28
제과점,47,경상북도,47940,울릉군,4
제과점,48,경상남도,48121,창원시 의창구,153
제과점,48,경상남도,48123,창원시 성산구,150
제과점,48,경상남도,48125,창원시 마산합포구,111
제과점,48,경상남도,48127,창원시 마산회원구,87
제과점,48,경상남도,48129,창원시 진해구,123
제과점,48,경상남도,48170,진주시,273
제과점,48,경상남도,48220,통영시,116
제과점,48,경상남도,48240,사천시,67
제과점,48,경상남도,48250,김해시,304
제과점,48,경상남도,48270,밀양시,50
제과점,48,경상남도,48310,거제시,158
제과점,48,경상남도,48330,양산시,218
제과점,48,경상남도,48720,의령군,10
제과점,48,경상남도,48730,함안군,24
제과점,48,경상남도,48740,창녕군,24
제과점,48,경상남도,48820,고성군,19
제과점,48,경상남도,48840,남해군,35
제과점,48,경상남도,48850,하동군,36
제과점,48,경상남도,48860,산청군,20
제과점,48,경상남도,48870,함양군,13
제과점,48,경상남도,48880,거창군,38
제과점,48,경상남도,48890,합천군,14
제과점,50,제주특별자치도,50110,제주시,559
제과점,50,제주특별자치도,50130,서귀포시,207
제과점,51,강원특별자치도,51110,춘천시,216
제과점,51,강원특별자치도,51130,원주시,267
제과점,51,강원특별자치도,51150,강릉시,206
제과점,51,강원특별자치도,51170,동해시,64
제과점,51,강원특별자치도,51190,태백시,17
제과점,51,강원특별자치도,51210,속초시,107
제과점,51,강원특별자치도,51230,삼척시,40
제과점,51,강원특별자치도,51720,홍천군,41
제과점,51,강원특별자치도,51730,횡성군,22
제과점,51,강원특별자치도,51750,영월군,26
제과점,51,강원특별자치도,51760,평창군,28
제과점,51,강원특별자치도,51770,정선군,24
제과점,51,강원특별자치도,51780,철원군,15
제과점,51,강원특별자치도,51790,화천군,13
제과점,51,강원특별자치도,51800,양구군,9
제과점,51,강원특별자치도,51810,인제군,17
제과점,51,강원특별자치도,51820,고성군,16
제과점,51,강원특별자치도,51830,양양군,24
제과점,52,전북특별자치도,52111,전주시 완산구,279
제과점,52,전북특별자치도,52113,전주시 덕진구,208
제과점,52,전북특별자치도,52130,군산시,160
제과점,52,전북특별자치도,52140,익산시,164
제과점,52,전북특별자치도,52180,정읍시,53
제과점,52,전북특별자치도,52190,남원시,51
제과점,52,전북특별자치도,52210,김제시,40
제과점,52,전북특별자치도,52710,완주군,46
제과점,52,전북특별자치도,52720,진안군,10
제과점,52,전북특별자치도,52730,무주군,7
제과점,52,전북특별자치도,52740,장수군,10
